county,precinct,precinct_name,registered_voters,reg_dem_voters,reg_rep_voters,reg_other_voters,reg_ind_voters,reg_lib_voters,reg_grn_voters,reg_const_voters,reg_reform_voters,reg_socwk_voters,reg_male_voters,reg_female_voters
Barren,B102,HAYWOOD EAST,1391,517,785,33,48,8,0,0,0,0,652,739
Barren,B103,THOMERSON PARK,654,212,399,20,21,1,0,1,0,0,324,330
Barren,B104,AUSTIN,1253,481,694,32,43,3,0,0,0,0,602,650
Barren,C101,EASTERN,818,304,448,30,34,2,0,0,0,0,400,418
Barren,C102,GREEN VALLEY,1094,407,601,44,34,7,1,0,0,0,527,566
Barren,C103,EIGHTY EIGHT,1105,401,631,38,30,4,0,0,0,1,542,563
Barren,C104,TEMPLE HILL,1244,421,738,31,50,3,1,0,0,0,608,636
Barren,D101,HISEVILLE-GOODNIGHT,1275,492,698,35,42,3,2,3,0,0,618,657
Barren,D102,GLASGOW MIDDLE SCHOOL,1965,765,1068,62,65,4,0,1,0,0,937,1027
Barren,D103,GLASGOW HIGH SCHOOL,1702,777,812,49,60,4,0,0,0,0,741,960
Barren,E101,EXTENSION SERVICE EAST,1050,440,514,35,54,5,1,1,0,0,489,561
Barren,E102,EXTENSION SERVICE WEST,868,346,456,38,25,3,0,0,0,0,417,451
Barren,E103,BECKTON,1255,465,695,42,49,4,0,0,0,0,615,640
Barren,E104,RED CROSS,1465,597,764,42,58,4,0,0,0,0,725,739
Barren,F101,CAVE CITY NORTH,1147,591,458,49,47,2,0,0,0,0,542,605
Barren,F102,CAVE CITY SOUTH,1609,734,724,68,74,6,3,0,0,0,739,869
Barren,F103,PARK CITY,2031,892,949,95,80,13,1,1,0,0,978,1052
Barren,G101,GLASGOW #4,2174,966,994,96,109,8,0,1,0,0,994,1180
Barren,G102,GLASGOW #5,1097,522,472,44,52,6,1,0,0,0,481,616
Barren,G103,GLASGOW #6,1146,527,521,44,45,7,1,1,0,0,514,632
Bath,A101,SHARPSBURG NO. 1,397,257,114,17,8,0,0,0,0,1,185,209
Bath,A102,SHARPSBURG NO. 2,468,284,150,21,12,1,0,0,0,0,237,231
Bath,A103,BETHEL,441,279,141,12,8,1,0,0,0,0,220,221
Bath,A104,SOUTH SHERBURNE,271,170,88,10,3,0,0,0,0,0,131,140
Bath,A105,OWINGSVILLE NO. 1,780,442,276,37,22,2,0,1,0,0,387,392
Bath,A106,OWINGSVILLE NO. 4,481,355,106,6,11,3,0,0,0,0,207,274
Bath,B102,OWINGSVILLE NO. 2,824,531,234,36,18,4,0,0,0,1,401,422
Bath,B103,OWINGSVILLE NO. 3,1718,1124,493,52,46,2,1,0,0,0,789,929
Bath,B104,PRESTON,1045,599,376,49,17,3,0,0,1,0,527,515
Bath,C101,SALT LICK NO. 1,873,546,281,28,16,1,0,1,0,0,422,451
Bath,C102,SALT LICK NO. 2,983,624,284,50,23,1,1,0,0,0,487,495
Bath,C103,WHITE SULPHUR,561,387,141,20,12,0,0,1,0,0,283,277
Bath,C104,OLYMPIA,597,380,174,31,9,1,0,1,0,1,297,300
Bell,A101,PAGE,701,206,462,24,6,3,0,0,0,0,333,368
Bell,A102,BLACKMONT,612,226,356,21,9,0,0,0,0,0,308,300
Bell,A103,BROWNIES CREEK,473,113,341,12,4,1,0,2,0,0,239,233
Bell,A104,HUTCH,496,118,351,20,5,2,0,0,0,0,238,256
Bell,A105,MELDRUM,926,303,551,52,19,1,0,0,0,0,440,484
Bell,B101,PINEVILLE EAST,436,197,213,14,9,3,0,0,0,0,188,247
Bell,B102,PINEVILLE CENTRAL,451,122,314,11,2,2,0,0,0,0,211,237
Bell,B103,PINEVILLE WEST,526,153,341,15,16,1,0,0,0,0,233,292
Bell,B104,ARJAY,647,323,308,11,5,0,0,0,0,0,317,330
Bell,B105,DORTON BRANCH,318,127,177,9,2,3,0,0,0,0,157,161
Bell,B106,BEVERLY,89,34,48,4,3,0,0,0,0,0,38,51
Bell,B107,RIGHT FORK,795,166,610,12,6,1,0,0,0,0,393,395
Bell,B108,STRAIGHT CREEK,458,183,256,15,3,1,0,0,0,0,208,248
Bell,C101,BINGHAMTOWN,722,253,405,47,15,2,0,0,0,0,337,384
Bell,C102,DORCHESTER,651,245,359,36,9,1,0,0,1,0,290,360
Bell,C103,NOETOWN,728,257,406,47,18,0,0,0,0,0,322,404
Bell,C104,JUNCTION,1029,393,551,59,24,2,0,0,0,0,444,584
Bell,C105,EDGEWOOD,1290,442,745,70,29,4,0,0,0,0,622,666
Bell,D101,CITY HALL,600,227,324,33,15,1,0,0,0,0,300,300
Bell,D102,EAST END,1103,426,568,66,38,4,0,0,1,0,478,625
Bell,D103,WINCHESTER,652,252,342,37,20,1,0,0,0,0,303,347
Bell,D104,SOUTHSIDE,508,248,213,36,8,1,1,1,0,0,219,289
Bell,D105,WEST CENTRAL,566,199,327,27,13,0,0,0,0,0,264,302
Bell,D106,EXETER,938,351,516,49,21,1,0,0,0,0,428,509
Bell,E101,LAUREL A,859,282,534,28,14,1,0,0,0,0,417,441
Bell,E102,LAUREL B,434,86,326,16,6,0,0,0,0,0,193,241
Bell,E103,LONE JACK,532,178,326,18,8,2,0,0,0,0,259,273
Bell,E104,GREASY CREEK,751,222,504,16,8,1,0,0,0,0,368,382
Bell,E105,CLEAR CREEK,594,128,435,24,5,0,0,1,0,1,310,281
Bell,E106,SUTTY,733,180,517,27,9,0,0,0,0,0,375,355
Boone,A102,BELLEVIEW,786,185,497,64,36,3,1,0,0,0,392,394
Boone,A103,BULLITTSVILLE,2006,455,1285,143,102,19,1,0,1,0,997,1009
Boone,A104,BURLINGTON #1,1939,501,1170,159,94,12,1,1,0,1,967,972
Boone,A105,BURLINGTON #2,1038,210,678,91,50,5,3,0,0,1,519,519
Boone,A106,CARLTON,890,246,532,69,37,5,0,0,0,1,450,440
Boone,A107,CONSTANCE,860,244,449,109,46,9,2,1,0,0,418,442
Boone,A108,HEBRON #1,1803,541,980,163,97,18,1,3,0,0,838,964
Boone,A109,HEBRON #2,2149,655,1166,197,105,16,5,4,0,1,1079,1070
Boone,A110,PETERSBURG,1042,277,629,92,37,6,1,0,0,0,517,525
Boone,A111,BURLINGTON #3,2299,802,1106,249,121,15,3,2,0,1,1066,1231
Boone,A112,BURLINGTON #4,1229,331,720,102,64,11,1,0,0,0,595,634
Boone,A113,BURLINGTON #5,2551,863,1285,241,141,17,1,2,0,1,1211,1337
Boone,A114,HEBRON #3,2571,633,1567,175,173,21,2,0,0,0,1229,1342
Boone,A115,BURLINGTON #6,2363,732,1258,224,128,20,0,1,0,0,1152,1211
Boone,A116,BURLINGTON #7,1064,314,588,105,51,5,1,0,0,0,524,540
Boone,A117,HEBRON #4,2552,627,1581,181,149,13,0,1,0,0,1267,1284
Boone,A118,HAMILTON,1372,299,923,83,63,4,0,0,0,0,689,683
Boone,A119,LIMABURG,950,323,450,115,53,5,2,1,0,1,432,518
Boone,A120,BURLINGTON #8,2233,558,1404,163,97,10,1,0,0,0,1113,1120
Boone,A121,HEBRON 5,2960,734,1809,197,203,17,0,0,0,0,1471,1488
Boone,A122,BURLINGTON #9,1404,423,773,131,70,6,1,0,0,0,655,749
Boone,A123,CAMP ERNST,2447,725,1345,221,130,22,4,0,0,0,1231,1216
Boone,B114,BEAVER,1462,320,991,95,48,7,1,0,0,0,733,729
Boone,B115,GLENVIEW,962,270,525,91,68,6,1,1,0,0,461,501
Boone,B116,GREENVIEW,1438,473,763,130,60,10,1,1,0,0,716,722
Boone,B117,HOPEFUL,2168,669,1172,197,112,15,2,1,0,0,1050,1118
Boone,B118,LINKVIEW,902,283,488,64,62,5,0,0,0,0,393,509
Boone,B119,OAKBROOK,985,299,517,91,69,6,1,1,0,1,471,514
Boone,B120,PLEASANT VALLEY,1268,337,760,100,66,4,1,0,0,0,634,634
Boone,B121,RICHWOOD,3181,805,1941,234,178,20,1,2,0,0,1550,1631
Boone,B122,UNION # 1,2399,626,1453,170,140,7,2,1,0,0,1194,1205
Boone,B123,UNION # 2,3237,938,1851,224,201,19,2,2,0,0,1524,1712
Boone,B124,UNION # 3,1244,314,762,86,75,5,1,0,1,0,625,619
Boone,B125,UNION # 4,2252,667,1269,166,125,22,2,1,0,0,1109,1143
Boone,B126,VERONA,1503,347,987,90,66,9,2,2,0,0,756,747
Boone,B127,WALTON #1,2590,661,1493,242,163,27,2,1,0,1,1259,1331
Boone,B128,WALTON #2,1731,460,1020,151,86,11,2,1,0,0,815,916
Boone,B129,UNION 5,1846,499,1090,130,111,12,4,0,0,0,917,928
Boone,B130,UNION 6,2250,570,1393,154,126,5,1,0,1,0,1068,1182
Boone,B131,SUMMITVIEW,1947,554,1124,170,79,17,2,1,0,0,959,988
Boone,B132,HEARTHSTONE,2531,726,1427,211,155,11,0,1,0,0,1230,1301
Boone,B133,FLORENCE #15,2454,707,1386,196,152,8,4,1,0,0,1166,1288
Boone,B134,KENSINGTON,1593,373,1020,108,84,6,1,1,0,0,801,792
Boone,B135,UNION 7,2529,592,1629,133,162,10,1,1,0,1,1276,1253
Boone,B136,UNION #8,779,242,440,61,28,8,0,0,0,0,377,402
Boone,C102,DEVON #1,2371,760,1230,218,132,25,3,2,1,0,1151,1219
Boone,C110,DEVON #2,2989,1116,1352,360,145,15,1,0,0,0,1311,1678
Boone,C117,DEVON #3,1298,365,762,101,61,7,2,0,0,0,621,677
Boone,C121,SHAMROCK,1837,733,784,192,113,11,1,3,0,0,866,971
Boone,C123,AIRPORT,764,281,347,86,40,7,0,3,0,0,368,396
Boone,C124,FLORENCE #1,1780,744,719,194,105,13,2,1,0,2,830,950
Boone,C125,FLORENCE #2,810,288,383,103,31,5,0,0,0,0,387,423
Boone,C126,FLORENCE #3,1020,457,355,131,61,14,0,2,0,0,494,526
Boone,C127,FLORENCE #4,1401,537,622,144,91,3,3,0,0,1,702,697
Boone,C128,FLORENCE #5,935,345,444,87,57,1,1,0,0,0,446,489
Boone,C129,FLORENCE #6,1099,420,476,128,64,9,2,0,0,0,533,566
Boone,C130,FLORENCE #7,1906,690,939,162,100,13,1,1,0,0,897,1009
Boone,C131,FLORENCE #8,1974,807,798,236,99,27,3,3,1,0,1019,955
Boone,C132,FLORENCE # 9,1563,594,669,189,92,17,1,0,0,1,751,812
Boone,C133,FLORENCE # 10,754,287,331,92,40,2,2,0,0,0,361,393
Boone,C134,FLORENCE #11,2731,837,1486,217,160,28,2,0,0,1,1236,1495
Boone,C135,FLORENCE #12,1416,502,707,127,71,7,2,0,0,0,675,741
Boone,C136,FLORENCE #13,966,314,524,76,46,6,0,0,0,0,443,523
Boone,C137,FLORENCE #14,2028,663,1095,142,120,5,0,3,0,0,894,1133
Bourbon,B101,MILLERSBURG #1,1142,552,485,52,45,5,2,1,0,0,532,609
Bourbon,B103,PARIS #4,758,410,277,39,26,3,2,0,0,1,354,404
Bourbon,C101,FLAT ROCK,744,321,362,25,34,0,1,1,0,0,375,369
Bourbon,C102,PARIS #1,306,153,138,8,7,0,0,0,0,0,146,160
Bourbon,C103,PARIS 2,1001,557,339,60,37,8,0,0,0,0,453,548
Bourbon,D101,NORTH MIDDLETOWN,1225,560,540,62,55,6,2,0,0,0,577,648
Bourbon,D103,PARIS 3,774,401,296,40,34,0,0,3,0,0,365,409
Bourbon,E101,CLINTONVILLE,978,409,504,23,35,6,0,1,0,0,471,507
Bourbon,E103,PARIS 6,1035,595,361,45,32,2,0,0,0,0,451,584
Bourbon,F101,HUTCHISON 1,786,401,330,24,30,0,1,0,0,0,358,428
Bourbon,F102,HUTCHISON 2,1064,469,522,27,38,8,0,0,0,0,508,556
Bourbon,F103,HUTCHISON 3,587,223,298,26,37,2,1,0,0,0,266,321
Bourbon,G101,CENTERVILLE,1019,447,486,35,43,6,1,0,0,1,485,534
Bourbon,G102,PARIS #5,1136,620,414,59,37,5,1,0,0,0,499,637
Bourbon,H101,RUDDLES MILLS,1084,495,499,34,50,6,0,0,0,0,520,564
Bourbon,H102,PARIS #7,1078,681,296,56,40,3,2,0,0,0,497,581
Boyd,A101,CATLETTSBURG,1384,715,522,72,71,3,1,0,0,0,654,729
Boyd,A105,RUSH,597,241,323,8,23,1,1,0,0,0,283,311
Boyd,A106,ASHLAND OIL,692,311,315,22,40,4,0,0,0,0,330,361
Boyd,A107,ENGLAND HILL,1255,527,617,38,67,5,1,0,0,0,583,672
Boyd,A108,DURBIN,599,260,301,17,19,1,0,1,0,0,303,296
Boyd,A109,EAST FORK,534,220,263,22,27,1,0,1,0,0,265,268
Boyd,A110,ELMWOOD-HILL TOP,1114,515,432,64,95,7,1,0,0,0,499,614
Boyd,A111,GARTRELL,777,384,305,25,59,4,0,0,0,0,343,431
Boyd,A113,GARTIN,734,341,315,27,47,3,0,0,0,1,330,403
Boyd,A114,CARP,506,253,175,32,43,3,0,0,0,0,229,275
Boyd,A115,SOUTH ASHLAND,984,435,426,57,64,1,1,0,0,0,444,539
Boyd,A116,RATCLIFF,733,362,302,24,41,4,0,0,0,0,331,401
Boyd,A118,FANNIN 1,1378,514,752,38,70,4,0,0,0,0,681,696
Boyd,A119,FANNIN 2,946,428,439,31,42,5,0,0,0,1,457,489
Boyd,A121,CANNONSBURG,995,414,486,28,56,10,0,1,0,0,486,507
Boyd,A122,MARSH RUN,12,4,7,0,1,0,0,0,0,0,8,4
Boyd,B101,CENTRAL,1135,526,468,54,80,4,1,1,0,1,557,576
Boyd,B102,POLLARD,1043,521,373,61,80,6,1,0,1,0,415,628
Boyd,B103,LEWIS,958,485,342,43,83,3,2,0,0,0,421,536
Boyd,B105,DEBORD-TANNERY,1058,515,388,48,98,9,0,0,0,0,515,540
Boyd,B106,BARBER,905,436,362,41,59,6,0,1,0,0,378,527
Boyd,B107,VINCENT,518,202,272,15,25,3,1,0,0,0,250,268
Boyd,B108,MT ADAMS,695,307,325,22,39,2,0,0,0,0,338,356
Boyd,B109,PRICHARD,1127,510,472,52,88,4,1,0,0,0,508,619
Boyd,B110,FOREST HILLS,1012,479,400,39,85,7,1,1,0,0,487,523
Boyd,B114,BEECH,845,436,299,41,61,6,1,0,0,1,342,503
Boyd,B115,GRAYSON-SPRINGHILL,1087,466,514,38,63,5,1,0,0,0,492,593
Boyd,B116,AVONDALE,767,340,334,31,54,6,2,0,0,0,356,411
Boyd,B117,HILLENDALE,586,265,283,6,28,3,0,1,0,0,261,325
Boyd,B118,RICE # 1,709,294,343,31,39,2,0,0,0,0,354,352
Boyd,B119,RICE # 2,766,300,393,25,43,2,0,2,0,1,388,377
Boyd,B121,POAGE,787,325,391,24,37,4,1,5,0,0,376,410
Boyd,C102,PRINCESS,770,332,356,41,37,4,0,0,0,0,379,389
Boyd,C103,KYOVA,707,330,322,24,29,2,0,0,0,0,338,369
Boyd,C104,HOODS CREEK,1048,447,496,34,64,7,0,0,0,0,492,555
Boyd,C105,FAIRVIEW,838,399,356,30,48,4,0,1,0,0,406,431
Boyd,C106,BUCKLEY,830,391,355,30,53,1,0,0,0,0,397,433
Boyd,C107,WESTWOOD,640,322,223,32,59,3,0,1,0,0,325,313
Boyd,C108,MILLSEAT,833,386,350,30,61,4,1,0,0,1,401,430
Boyd,C109,MOORE,557,277,223,22,32,3,0,0,0,0,242,314
Boyd,C110,PYRAMID,9,4,4,1,0,0,0,0,0,0,5,4
Boyd,C111,WILLOW,214,91,111,0,9,2,0,1,0,0,102,112
Boyd,C112,SANDY CREEK,908,411,419,24,46,7,1,0,0,0,433,475
Boyd,C113,GREEN HILL,944,393,443,38,65,4,1,0,0,0,438,506
Boyd,C114,MEADS  1,1114,498,490,57,65,4,0,0,0,0,546,565
Boyd,C115,ROCKDALE-SUMMITT,1262,563,582,46,65,5,0,0,0,1,595,666
Boyd,C116,WINSLOW-IRONVILLE,1000,452,464,28,52,4,0,0,0,0,493,506
Boyd,C117,MEADS  2,681,259,361,28,32,1,0,0,0,0,326,355
Boyle,A101,WEST PERRYVILLE,881,369,456,35,20,0,1,0,0,0,430,451
Boyle,A102,EAST PERRYVILLE,1022,405,552,41,19,5,0,0,0,0,478,544
Boyle,A103,MITCHELLSBURG,581,250,293,18,17,3,0,0,0,0,297,284
Boyle,A104,PARKSVILLE,920,338,510,50,17,4,1,0,0,0,451,469
Boyle,A105,BLUEGRASS,301,109,174,6,11,1,0,0,0,0,154,147
Boyle,B101,EAST PARKSVILLE,341,137,175,16,9,3,0,1,0,0,180,161
Boyle,B102,WEST JUNCTION CITY,880,333,444,56,45,2,0,0,0,0,437,443
Boyle,B103,JUNCTION CITY,1499,593,769,66,63,7,1,0,0,0,685,813
Boyle,B104,EAST JUNCTION CITY,1039,430,521,52,32,3,1,0,0,0,485,553
Boyle,C101,R. E. C. C.,1223,613,492,57,50,10,0,1,0,0,551,672
Boyle,C102,NAZARENE CHURCH,1143,560,467,66,46,4,0,0,0,0,521,622
Boyle,C103,PERRYVILLE ROAD,554,282,211,31,28,2,0,0,0,0,244,310
Boyle,C104,CLARKS RUN,932,514,312,64,35,6,0,1,0,0,401,530
Boyle,D101,INDIAN HILLS CHRISTIAN,1316,620,559,66,67,3,1,0,0,0,610,705
Boyle,D102,LEXINGTON RD,1472,513,837,62,57,2,0,1,0,0,740,732
Boyle,D103,LANCASTER ROAD,1157,459,601,39,47,10,1,0,0,0,562,595
Boyle,E101,DANVILLE HIGH SCHOOL,873,431,352,44,39,6,0,0,1,0,384,489
Boyle,E102,ST PETER AND PAUL CATHOLIC CHURCH,829,393,355,37,39,4,0,0,1,0,378,450
Boyle,E103,COURT HOUSE,676,352,236,48,36,3,1,0,0,0,308,368
Boyle,E104,CENTRE COLLEGE,755,474,173,51,47,5,4,0,0,1,361,393
Boyle,F101,LEX AVE BAPTIST CHURCH,939,478,363,44,45,7,2,0,0,0,412,527
Boyle,F102,STREAMLAND,730,315,365,22,25,2,1,0,0,0,336,394
Boyle,F103,BOYLE CO HIGH SCHOOL,1186,477,606,56,42,5,0,0,0,0,545,640
Boyle,F104,MILLENNIUM PARK,936,419,421,45,46,2,1,2,0,0,400,533
Boyle,F105,SHAKERTOWN,630,276,285,28,39,2,0,0,0,0,289,341
Bracken,A101,FOSTER,925,437,428,34,22,4,0,0,0,0,475,448
Bracken,B101,AUGUSTA W,752,406,284,26,34,2,0,0,0,0,366,386
Bracken,C101,AUGUSTA E,785,440,286,30,25,3,1,0,0,0,371,413
Bracken,D101,BERLIN,871,472,351,28,18,1,1,0,0,0,430,441
Bracken,E101,CHATHAM,755,442,266,31,11,5,0,0,0,0,370,384
Bracken,F101,BROOKSVILLE,776,424,315,20,16,0,1,0,0,0,345,431
Bracken,G101,MILFORD,842,410,378,32,22,0,0,0,0,0,446,395
Bracken,H101,GERMANTOWN,819,493,276,25,22,3,0,0,0,0,409,408
Breathitt,A101,COURTHOUSE,180,145,28,3,3,1,0,0,0,0,91,89
Breathitt,A102,VANCLEVE,772,565,174,20,11,2,0,0,0,0,380,392
Breathitt,A103,WAR CREEK,934,702,194,21,11,4,2,0,0,0,453,481
Breathitt,A104,CITY #2,506,413,79,7,7,0,0,0,0,0,234,272
Breathitt,A105,BLANTON BRIDGE,424,350,65,5,4,0,0,0,0,0,200,224
Breathitt,B101,OAKDALE,400,289,87,17,7,0,0,0,0,0,186,212
Breathitt,B102,BIG ROCK,526,427,71,18,10,0,0,0,0,0,261,264
Breathitt,B103,SHOULDERBLADE,693,580,92,14,7,0,0,0,0,0,335,356
Breathitt,B104,TURNERS CREEK,542,463,74,0,5,0,0,0,0,0,269,272
Breathitt,B105,WOLFCOAL,547,476,53,13,5,0,0,0,0,0,280,267
Breathitt,C101,LOST CREEK,864,694,134,19,13,4,0,0,0,0,439,423
Breathitt,C102,CANEY SCHOOL,370,317,37,6,9,0,1,0,0,0,196,174
Breathitt,C103,QUICKSAND,611,487,98,12,13,1,0,0,0,0,297,313
Breathitt,C104,WHICK,501,404,81,7,8,0,0,1,0,0,250,251
Breathitt,C105,HAYS BRANCH,356,301,42,8,3,2,0,0,0,0,180,176
Breathitt,D101,ARMORY,218,188,25,1,4,0,0,0,0,0,106,111
Breathitt,D102,CITY SCHOOL,637,504,100,20,11,1,1,0,0,0,294,343
Breathitt,D103,STATE GARAGE,615,500,98,11,6,0,0,0,0,0,307,306
Breathitt,D104,HUNTING CREEK,339,277,53,4,4,1,0,0,0,0,168,170
Breathitt,D105,SPRING FORK,122,108,12,0,2,0,0,0,0,0,63,59
Breathitt,D106,CITY #1,526,407,87,19,13,0,0,0,0,0,233,292
Breckinridge,A101,HARDINSBURG #1,1543,604,842,31,61,4,0,1,0,0,696,847
Breckinridge,A102,HARDINSBURG #2,911,331,532,17,29,1,1,0,0,0,429,482
Breckinridge,B101,CLOVERPORT #1,834,346,441,13,29,5,0,0,0,0,422,412
Breckinridge,B102,CLOVERPORT #2,972,382,507,30,51,2,0,0,0,0,467,504
Breckinridge,B103,MCQUADY,766,260,471,16,17,2,0,0,0,0,377,389
Breckinridge,C101,UNION STAR,1049,395,588,33,25,5,2,1,0,0,516,533
Breckinridge,C102,GARFIELD,1391,371,907,41,68,2,1,1,0,0,673,718
Breckinridge,D101,IRVINGTON #1,1108,427,598,27,48,7,0,1,0,0,541,567
Breckinridge,D102,IRVINGTON #2,967,396,477,40,46,6,0,2,0,0,452,515
Breckinridge,D103,BEWLEYVILLE,753,206,467,41,35,2,2,0,0,0,382,371
Breckinridge,E101,HUDSON,746,226,467,27,24,2,0,0,0,0,366,380
Breckinridge,E102,CUSTER,916,295,544,32,39,6,0,0,0,0,446,470
Breckinridge,E103,HARNED,671,212,422,12,21,3,1,0,0,0,326,345
Breckinridge,F101,MCDANIELS,1985,660,1175,64,80,6,0,0,0,0,1013,971
Breckinridge,F102,GLEN DEAN,476,152,287,20,16,1,0,0,0,0,242,234
Breckinridge,F103,WESTVIEW,483,156,307,6,14,0,0,0,0,0,235,248
Bullitt,A101,SHEPHERDSVILLE #1,459,181,220,31,20,5,0,2,0,0,204,255
Bullitt,A102,SHEPHERSDSVILLE #1A,946,396,426,86,29,6,3,0,0,0,461,485
Bullitt,A103,SHEPHERDSVILLE #3,1629,647,773,128,71,9,1,0,0,0,771,857
Bullitt,A104,PLEASANT GROVE #4N,866,304,490,39,26,6,0,1,0,0,424,442
Bullitt,A105,CUPIO #13,1720,573,959,128,48,10,0,0,1,1,850,870
Bullitt,A106,SHEPHERDSVILLE #2A,2056,718,1064,168,89,14,1,2,0,0,1008,1048
Bullitt,A107,BROOKS #12,1797,664,945,115,70,3,0,0,0,0,877,920
Bullitt,A108,BROOKS #12A,898,339,417,82,46,13,0,1,0,0,430,468
