county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Anderson,A101,U.S. Senate,,Republican,A. Nick SHELLEY,2,1,1,0,0
Anderson,A101,U.S. Senate,,Republican,Anissa CATLETT,5,2,3,0,0
Anderson,A101,U.S. Senate,,Republican,Daniel CAMERON,76,33,43,0,0
Anderson,A101,U.S. Senate,,Republican,Jimmy I. LEON,2,1,1,0,0
Anderson,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Anderson,A101,U.S. Senate,,Republican,James D. DUNCAN,3,0,2,1,0
Anderson,A101,U.S. Senate,,Republican,Other Donald WENZEL,1,1,0,0,0
Anderson,A101,U.S. Senate,,Republican,George WASHINGTON,9,3,6,0,0
Anderson,A101,U.S. Senate,,Republican,Michael James FARIS,4,3,1,0,0
Anderson,A101,U.S. Senate,,Republican,Andy BARR,281,135,141,3,2
Anderson,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",3,0,3,0,0
Anderson,A101,U.S. Senate,,,Under Votes,17,5,12,0,0
Anderson,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Anderson,A101,Ballots Cast,,,,704,,,,
Anderson,A101,U.S. House,6,Republican,Gregory George PLUCINSKI,35,17,18,0,0
Anderson,A101,U.S. House,6,Republican,Adam Perez ARQUETTE,12,6,6,0,0
Anderson,A101,U.S. House,6,Republican,Ralph ALVARADO,214,88,123,2,1
Anderson,A101,U.S. House,6,Republican,Steve SHANNON,26,13,13,0,0
Anderson,A101,U.S. House,6,Republican,Ryan DOTSON,87,43,41,2,1
Anderson,A101,U.S. House,6,,Under Votes,43,22,21,0,0
Anderson,A101,U.S. House,6,,Over Votes,1,1,0,0,0
Anderson,A101,County Attorney,,,Dotty McCann WATTS,192,87,101,2,2
Anderson,A101,County Attorney,,,Robert WIEDO,212,96,114,2,0
Anderson,A101,County Attorney,,,Under Votes,5,2,3,0,0
Anderson,A101,County Attorney,,,Over Votes,0,0,0,0,0
Anderson,A101,Jailer,,,Joseph ROBINSON,159,72,86,0,1
Anderson,A101,Jailer,,,Tasha HELLARD,231,108,118,4,1
Anderson,A101,Jailer,,,Under Votes,18,5,13,0,0
Anderson,A101,Jailer,,,Over Votes,1,0,1,0,0
Anderson,A101,Magistrate,,,Anthony SEARCY,150,62,83,3,2
Anderson,A101,Magistrate,,,Rodney DURR,240,117,122,1,0
Anderson,A101,Magistrate,,,Under Votes,19,6,13,0,0
Anderson,A101,Magistrate,,,Over Votes,0,0,0,0,0
Anderson,A101,U.S. Senate,,Democratic,Pamela STEVENSON,46,12,34,0,0
Anderson,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,6,2,4,0,0
Anderson,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,7,3,3,1,0
Anderson,A101,U.S. Senate,,Democratic,Charles BOOKER,98,31,66,1,0
Anderson,A101,U.S. Senate,,Democratic,Amy McGRATH,108,55,49,4,0
Anderson,A101,U.S. Senate,,Democratic,Logan FORSYTHE,11,5,6,0,0
Anderson,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,14,6,5,1,2
Anderson,A101,U.S. House,6,Democratic,Harvey CARROLL JR.,21,5,16,0,0
Anderson,A101,U.S. House,6,Democratic,David KLOIBER,20,8,11,1,0
Anderson,A101,U.S. House,6,Democratic,Erin PETREY,37,8,28,1,0
Anderson,A101,U.S. House,6,Democratic,Cherlynn STEVENSON,85,36,48,1,0
Anderson,A101,U.S. House,6,Democratic,Jimmy Clifton AUSBROOKS,7,2,5,0,0
Anderson,A101,U.S. House,6,Democratic,Corey EDWARDS,21,10,11,0,0
Anderson,A101,U.S. House,6,Democratic,Zach DEMBO,95,42,47,4,2
Anderson,B101,U.S. Senate,,Republican,A. Nick SHELLEY,8,2,6,0,0
Anderson,B101,U.S. Senate,,Republican,Anissa CATLETT,2,0,2,0,0
Anderson,B101,U.S. Senate,,Republican,Daniel CAMERON,146,65,81,0,0
Anderson,B101,U.S. Senate,,Republican,Jimmy I. LEON,1,1,0,0,0
Anderson,B101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,2,0,2,0,0
Anderson,B101,U.S. Senate,,Republican,James D. DUNCAN,8,5,3,0,0
Anderson,B101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Anderson,B101,U.S. Senate,,Republican,George WASHINGTON,6,2,4,0,0
Anderson,B101,U.S. Senate,,Republican,Michael James FARIS,6,2,4,0,0
Anderson,B101,U.S. Senate,,Republican,Andy BARR,421,204,209,6,2
Anderson,B101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",13,4,9,0,0
Anderson,B101,U.S. Senate,,,Under Votes,13,9,4,0,0
Anderson,B101,U.S. Senate,,,Over Votes,1,0,1,0,0
Anderson,B101,Ballots Cast,,,,1066,,,,
Anderson,B101,U.S. House,6,Republican,Gregory George PLUCINSKI,47,21,25,1,0
Anderson,B101,U.S. House,6,Republican,Adam Perez ARQUETTE,9,5,4,0,0
Anderson,B101,U.S. House,6,Republican,Ralph ALVARADO,344,160,179,4,1
Anderson,B101,U.S. House,6,Republican,Steve SHANNON,43,17,26,0,0
Anderson,B101,U.S. House,6,Republican,Ryan DOTSON,149,73,74,1,1
Anderson,B101,U.S. House,6,,Under Votes,57,27,30,0,0
Anderson,B101,U.S. House,6,,Over Votes,0,0,0,0,0
Anderson,B101,County Attorney,,,Dotty McCann WATTS,368,182,182,3,1
Anderson,B101,County Attorney,,,Robert WIEDO,259,112,143,3,1
Anderson,B101,County Attorney,,,Under Votes,15,7,8,0,0
Anderson,B101,County Attorney,,,Over Votes,0,0,0,0,0
Anderson,B101,Jailer,,,Joseph ROBINSON,215,85,128,1,1
Anderson,B101,Jailer,,,Tasha HELLARD,378,193,180,4,1
Anderson,B101,Jailer,,,Under Votes,49,23,25,1,0
Anderson,B101,Jailer,,,Over Votes,0,0,0,0,0
Anderson,B101,U.S. Senate,,Democratic,Pamela STEVENSON,56,23,33,0,0
Anderson,B101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,12,3,9,0,0
Anderson,B101,U.S. Senate,,Democratic,Joshua BLANTON SR.,9,6,3,0,0
Anderson,B101,U.S. Senate,,Democratic,Charles BOOKER,154,53,100,1,0
Anderson,B101,U.S. Senate,,Democratic,Amy McGRATH,155,85,69,1,0
Anderson,B101,U.S. Senate,,Democratic,Logan FORSYTHE,9,6,3,0,0
Anderson,B101,U.S. Senate,,Democratic,Dale Lewis ROMANS,27,12,15,0,0
Anderson,B101,U.S. House,6,Democratic,Harvey CARROLL JR.,26,10,16,0,0
Anderson,B101,U.S. House,6,Democratic,David KLOIBER,20,12,8,0,0
Anderson,B101,U.S. House,6,Democratic,Erin PETREY,38,12,26,0,0
Anderson,B101,U.S. House,6,Democratic,Cherlynn STEVENSON,135,51,82,2,0
Anderson,B101,U.S. House,6,Democratic,Jimmy Clifton AUSBROOKS,13,4,9,0,0
Anderson,B101,U.S. House,6,Democratic,Corey EDWARDS,24,10,14,0,0
Anderson,B101,U.S. House,6,Democratic,Zach DEMBO,161,89,72,0,0
Anderson,C101,U.S. Senate,,Republican,A. Nick SHELLEY,6,1,5,0,0
Anderson,C101,U.S. Senate,,Republican,Anissa CATLETT,7,2,5,0,0
Anderson,C101,U.S. Senate,,Republican,Daniel CAMERON,126,55,70,0,1
Anderson,C101,U.S. Senate,,Republican,Jimmy I. LEON,1,0,1,0,0
Anderson,C101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,1,1,0,0,0
Anderson,C101,U.S. Senate,,Republican,James D. DUNCAN,6,3,3,0,0
Anderson,C101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Anderson,C101,U.S. Senate,,Republican,George WASHINGTON,7,1,6,0,0
Anderson,C101,U.S. Senate,,Republican,Michael James FARIS,8,2,6,0,0
Anderson,C101,U.S. Senate,,Republican,Andy BARR,319,172,142,4,1
Anderson,C101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",7,4,3,0,0
Anderson,C101,U.S. Senate,,,Under Votes,12,6,6,0,0
Anderson,C101,U.S. Senate,,,Over Votes,1,0,1,0,0
Anderson,C101,Ballots Cast,,,,899,,,,
Anderson,C101,U.S. House,6,Republican,Gregory George PLUCINSKI,24,10,12,2,0
Anderson,C101,U.S. House,6,Republican,Adam Perez ARQUETTE,12,5,7,0,0
Anderson,C101,U.S. House,6,Republican,Ralph ALVARADO,297,153,139,4,1
Anderson,C101,U.S. House,6,Republican,Steve SHANNON,28,12,15,0,1
Anderson,C101,U.S. House,6,Republican,Ryan DOTSON,126,61,63,2,0
Anderson,C101,U.S. House,6,,Under Votes,45,12,33,0,0
Anderson,C101,U.S. House,6,,Over Votes,0,0,0,0,0
Anderson,C101,County Attorney,,,Dotty McCann WATTS,280,134,139,5,2
Anderson,C101,County Attorney,,,Robert WIEDO,230,115,112,3,0
Anderson,C101,County Attorney,,,Under Votes,7,1,6,0,0
Anderson,C101,County Attorney,,,Over Votes,0,0,0,0,0
Anderson,C101,Jailer,,,Joseph ROBINSON,180,73,105,2,0
Anderson,C101,Jailer,,,Tasha HELLARD,302,159,139,2,2
Anderson,C101,Jailer,,,Under Votes,35,18,13,4,0
Anderson,C101,Jailer,,,Over Votes,0,0,0,0,0
Anderson,C101,Magistrate,,,Justin R. KELLY,171,76,92,3,0
Anderson,C101,Magistrate,,,Leslie EDMONDSON,283,145,134,2,2
Anderson,C101,Magistrate,,,Under Votes,63,29,31,3,0
Anderson,C101,Magistrate,,,Over Votes,0,0,0,0,0
Anderson,C101,U.S. Senate,,Democratic,Pamela STEVENSON,41,24,15,1,1
Anderson,C101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,5,1,4,0,0
Anderson,C101,U.S. Senate,,Democratic,Joshua BLANTON SR.,7,2,5,0,0
Anderson,C101,U.S. Senate,,Democratic,Charles BOOKER,140,51,87,2,0
Anderson,C101,U.S. Senate,,Democratic,Amy McGRATH,154,70,78,6,0
Anderson,C101,U.S. Senate,,Democratic,Logan FORSYTHE,13,4,9,0,0
Anderson,C101,U.S. Senate,,Democratic,Dale Lewis ROMANS,14,6,8,0,0
Anderson,C101,U.S. House,6,Democratic,Harvey CARROLL JR.,19,10,9,0,0
Anderson,C101,U.S. House,6,Democratic,David KLOIBER,21,9,12,0,0
Anderson,C101,U.S. House,6,Democratic,Erin PETREY,38,10,28,0,0
Anderson,C101,U.S. House,6,Democratic,Cherlynn STEVENSON,128,61,62,4,1
Anderson,C101,U.S. House,6,Democratic,Jimmy Clifton AUSBROOKS,7,1,6,0,0
Anderson,C101,U.S. House,6,Democratic,Corey EDWARDS,18,3,15,0,0
Anderson,C101,U.S. House,6,Democratic,Zach DEMBO,136,65,66,5,0
Anderson,D101,U.S. Senate,,Republican,A. Nick SHELLEY,3,3,0,0,0
Anderson,D101,U.S. Senate,,Republican,Anissa CATLETT,7,2,5,0,0
Anderson,D101,U.S. Senate,,Republican,Daniel CAMERON,160,70,90,0,0
Anderson,D101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Anderson,D101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,4,1,3,0,0
Anderson,D101,U.S. Senate,,Republican,James D. DUNCAN,2,1,1,0,0
Anderson,D101,U.S. Senate,,Republican,Other Donald WENZEL,2,0,2,0,0
Anderson,D101,U.S. Senate,,Republican,George WASHINGTON,9,4,5,0,0
Anderson,D101,U.S. Senate,,Republican,Michael James FARIS,11,5,6,0,0
Anderson,D101,U.S. Senate,,Republican,Andy BARR,509,226,276,6,1
Anderson,D101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",9,4,5,0,0
Anderson,D101,U.S. Senate,,,Under Votes,15,5,10,0,0
Anderson,D101,U.S. Senate,,,Over Votes,0,0,0,0,0
Anderson,D101,Ballots Cast,,,,1073,,,,
Anderson,D101,U.S. House,6,Republican,Gregory George PLUCINSKI,39,17,22,0,0
Anderson,D101,U.S. House,6,Republican,Adam Perez ARQUETTE,15,5,9,0,1
Anderson,D101,U.S. House,6,Republican,Ralph ALVARADO,444,214,226,4,0
Anderson,D101,U.S. House,6,Republican,Steve SHANNON,34,14,20,0,0
Anderson,D101,U.S. House,6,Republican,Ryan DOTSON,172,68,104,0,0
Anderson,D101,U.S. House,6,,Under Votes,65,23,40,2,0
Anderson,D101,U.S. House,6,,Over Votes,0,0,0,0,0
Anderson,D101,County Attorney,,,Dotty McCann WATTS,361,160,199,2,0
Anderson,D101,County Attorney,,,Robert WIEDO,370,169,197,3,1
Anderson,D101,County Attorney,,,Under Votes,23,5,17,1,0
