county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Magoffin,A101A,U.S. Senate,,Republican,Daniel CAMERON,31,,,,
Magoffin,A101A,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,3,,,,
Magoffin,A101A,U.S. Senate,,Republican,Andy BARR,53,,,,
Magoffin,A101A,U.S. Senate,,Republican,Nate MORRIS,6,,,,
Magoffin,A101A,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",3,,,,
Magoffin,A101A,U.S. Senate,,Republican,A. Nick SHELLEY,0,,,,
Magoffin,A101A,U.S. Senate,,Republican,James D. DUNCAN,0,,,,
Magoffin,A101A,U.S. Senate,,Republican,Michael James FARIS,1,,,,
Magoffin,A101A,U.S. Senate,,Republican,Anissa CATLETT,1,,,,
Magoffin,A101A,U.S. Senate,,Republican,Other Donald WENZEL,0,,,,
Magoffin,A101A,U.S. Senate,,Republican,Jimmy I. LEON,0,,,,
Magoffin,A101A,U.S. Senate,,Republican,George WASHINGTON,4,,,,
Magoffin,A101A,U.S. House,5,Republican,Kevin SMITH,15,,,,
Magoffin,A101A,U.S. House,5,Republican,Benjamin HURLEY,6,,,,
Magoffin,A101A,U.S. House,5,Republican,Hal ROGERS,78,,,,
Magoffin,A101A,U.S. House,5,Republican,Jerry Lee SHELTON,3,,,,
Magoffin,A101A,U.S. House,5,Republican,Brandon R. MONHOLLEN,0,,,,
Magoffin,A101A,State Senate,30,Republican,Brandon D. SMITH,78,,,,
Magoffin,A101A,State Senate,30,Republican,Billy WESLEY,17,,,,
Magoffin,A101A,County Judge/Executive,,Republican,Tommy HOWARD,51,,,,
Magoffin,A101A,County Judge/Executive,,Republican,"Charles ""Doc"" HARDIN",48,,,,
Magoffin,A101A,County Clerk,,Republican,Justin WILLIAMS,25,,,,
Magoffin,A101A,County Clerk,,Republican,Isaac S. MINIX,65,,,,
Magoffin,A101A,Sheriff,,Republican,"William ""Bill"" MEADE",66,,,,
Magoffin,A101A,Sheriff,,Republican,"Jonathan ""Pippy"" HOLBROOK",6,,,,
