county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Livingston,A101,U.S. Senate,,Republican,Other Donald WENZEL,2,0,2,0,0
Livingston,A101,U.S. Senate,,Republican,James D. DUNCAN,5,0,5,0,0
Livingston,A101,U.S. Senate,,Republican,George WASHINGTON,3,0,3,0,0
Livingston,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",1,0,1,0,0
Livingston,A101,U.S. Senate,,Republican,Andy BARR,225,9,205,2,9
Livingston,A101,U.S. Senate,,Republican,Nate MORRIS,11,3,7,0,1
Livingston,A101,U.S. Senate,,Republican,Jimmy I. LEON,1,0,1,0,0
Livingston,A101,U.S. Senate,,Republican,A. Nick SHELLEY,1,1,0,0,0
Livingston,A101,U.S. Senate,,Republican,Daniel CAMERON,68,4,57,3,4
Livingston,A101,U.S. Senate,,Republican,Anissa CATLETT,3,0,3,0,0
Livingston,A101,U.S. Senate,,Republican,Michael James FARIS,9,1,7,0,1
Livingston,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Livingston,A101,U.S. Senate,,,Under Votes,16,2,11,2,1
Livingston,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Livingston,A101,Ballots Cast,,,,453,,,,
Livingston,A101,U.S. House,1,Republican,David SIMS,24,1,22,0,1
Livingston,A101,U.S. House,1,Republican,Robert James SUTHERBY,10,0,10,0,0
Livingston,A101,U.S. House,1,Republican,Penny ARCOS,8,0,7,0,1
Livingston,A101,U.S. House,1,Republican,James R. COMER,274,16,238,7,13
Livingston,A101,U.S. House,1,,Under Votes,21,3,17,0,1
Livingston,A101,U.S. House,1,,Over Votes,0,0,0,0,0
Livingston,A101,County Judge/Executive,,,Michael WILLIAMS,226,15,194,5,12
Livingston,A101,County Judge/Executive,,,Tina TINSLEY,105,5,95,2,3
Livingston,A101,County Judge/Executive,,,Under Votes,6,0,5,0,1
Livingston,A101,County Judge/Executive,,,Over Votes,0,0,0,0,0
Livingston,A101,County Clerk,,,Sonya WILLIAMS,208,14,179,4,11
Livingston,A101,County Clerk,,,Emilee NEAL,124,6,110,3,5
Livingston,A101,County Clerk,,,Under Votes,4,0,4,0,0
Livingston,A101,County Clerk,,,Over Votes,1,0,1,0,0
Livingston,A101,Sheriff,,,Shannon EDGING,122,6,111,1,4
Livingston,A101,Sheriff,,,Shawn MALSTON,37,0,37,0,0
Livingston,A101,Sheriff,,,Donald CRAWFORD,49,2,40,4,3
Livingston,A101,Sheriff,,,Glenn GORDON,123,12,103,2,6
Livingston,A101,Sheriff,,,Under Votes,5,0,2,0,3
Livingston,A101,Sheriff,,,Over Votes,1,0,1,0,0
Livingston,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,10,0,10,0,0
Livingston,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,4,0,3,0,1
Livingston,A101,U.S. Senate,,Democratic,Charles BOOKER,24,1,21,1,1
Livingston,A101,U.S. Senate,,Democratic,Pamela STEVENSON,13,1,11,0,1
Livingston,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,3,0,2,0,1
