county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Logan,A101,U.S. Senate,,Republican,Other Donald WENZEL,3,0,3,0,0
Logan,A101,U.S. Senate,,Republican,James D. DUNCAN,8,1,7,0,0
Logan,A101,U.S. Senate,,Republican,George WASHINGTON,6,0,6,0,0
Logan,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",11,0,11,0,0
Logan,A101,U.S. Senate,,Republican,Andy BARR,202,41,160,1,0
Logan,A101,U.S. Senate,,Republican,Nate MORRIS,16,1,14,1,0
Logan,A101,U.S. Senate,,Republican,Jimmy I. LEON,1,0,1,0,0
Logan,A101,U.S. Senate,,Republican,A. Nick SHELLEY,5,0,5,0,0
Logan,A101,U.S. Senate,,Republican,Daniel CAMERON,121,16,105,0,0
Logan,A101,U.S. Senate,,Republican,Anissa CATLETT,3,0,3,0,0
Logan,A101,U.S. Senate,,Republican,Michael James FARIS,11,4,7,0,0
Logan,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,5,1,4,0,0
Logan,A101,U.S. Senate,,,Under Votes,15,0,15,0,0
Logan,A101,U.S. Senate,,,Over Votes,1,0,0,1,0
Logan,A101,Ballots Cast,,,,642,,,,
Logan,A101,U.S. House,1,Republican,David SIMS,28,3,25,0,0
Logan,A101,U.S. House,1,Republican,Robert James SUTHERBY,15,4,11,0,0
Logan,A101,U.S. House,1,Republican,Penny ARCOS,14,2,12,0,0
Logan,A101,U.S. House,1,Republican,James R. COMER,322,53,266,3,0
Logan,A101,U.S. House,1,,Under Votes,29,2,27,0,0
Logan,A101,U.S. House,1,,Over Votes,0,0,0,0,0
Logan,A101,Jailer,,,Joshua D. TOOMEY,300,47,250,3,0
Logan,A101,Jailer,,,Brandon TRODGLEN,84,12,72,0,0
Logan,A101,Jailer,,,Under Votes,24,5,19,0,0
Logan,A101,Jailer,,,Over Votes,0,0,0,0,0
Logan,A101,Coroner,,,"Stephen W. ""Steve"" ROGERS",171,26,145,0,0
Logan,A101,Coroner,,,Benjamin Dale KEMPLIN,206,36,167,3,0
Logan,A101,Coroner,,,Under Votes,31,2,29,0,0
Logan,A101,Coroner,,,Over Votes,0,0,0,0,0
Logan,A101,Magistrate,,,"Clem ""Dickie"" CARTER",134,15,119,0,0
Logan,A101,Magistrate,,,Tyler R. DAVENPORT,262,49,210,3,0
Logan,A101,Magistrate,,,Under Votes,12,0,12,0,0
Logan,A101,Magistrate,,,Over Votes,0,0,0,0,0
Logan,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,22,7,15,0,0
Logan,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,6,2,4,0,0
Logan,A101,U.S. Senate,,Democratic,Charles BOOKER,60,14,40,4,2
Logan,A101,U.S. Senate,,Democratic,Pamela STEVENSON,9,3,6,0,0
Logan,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,7,2,3,2,0
Logan,A101,U.S. Senate,,Democratic,Logan FORSYTHE,6,1,5,0,0
Logan,A101,U.S. Senate,,Democratic,Amy McGRATH,99,25,68,5,1
Logan,A101,U.S. Senate,,,Under Votes,17,3,11,1,2
Logan,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Logan,A101,Mayor City OF Russellville,,,Brandon BEATY,45,7,36,2,0
Logan,A101,Mayor City OF Russellville,,,John DEATON,11,0,11,0,0
Logan,A101,Mayor City OF Russellville,,,Victor SHIFFLETT,187,35,142,7,3
Logan,A101,Mayor City OF Russellville,,,Patrick Charles STEVENSON,20,5,15,0,0
Logan,A101,Mayor City OF Russellville,,,Under Votes,5,2,3,0,0
Logan,A101,Mayor City OF Russellville,,,Over Votes,0,0,0,0,0
Logan,B101,U.S. Senate,,Republican,Other Donald WENZEL,1,0,1,0,0
Logan,B101,U.S. Senate,,Republican,James D. DUNCAN,2,0,2,0,0
Logan,B101,U.S. Senate,,Republican,George WASHINGTON,7,0,7,0,0
Logan,B101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",3,1,2,0,0
Logan,B101,U.S. Senate,,Republican,Andy BARR,188,25,160,3,0
Logan,B101,U.S. Senate,,Republican,Nate MORRIS,15,5,10,0,0
Logan,B101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Logan,B101,U.S. Senate,,Republican,A. Nick SHELLEY,2,0,2,0,0
Logan,B101,U.S. Senate,,Republican,Daniel CAMERON,122,15,106,1,0
Logan,B101,U.S. Senate,,Republican,Anissa CATLETT,5,0,5,0,0
Logan,B101,U.S. Senate,,Republican,Michael James FARIS,7,4,3,0,0
Logan,B101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,4,0,4,0,0
Logan,B101,U.S. Senate,,,Under Votes,10,1,9,0,0
Logan,B101,U.S. Senate,,,Over Votes,0,0,0,0,0
Logan,B101,Ballots Cast,,,,666,,,,
Logan,B101,U.S. House,1,Republican,David SIMS,12,3,9,0,0
Logan,B101,U.S. House,1,Republican,Robert James SUTHERBY,10,1,9,0,0
Logan,B101,U.S. House,1,Republican,Penny ARCOS,16,1,15,0,0
Logan,B101,U.S. House,1,Republican,James R. COMER,309,45,260,4,0
Logan,B101,U.S. House,1,,Under Votes,19,1,18,0,0
Logan,B101,U.S. House,1,,Over Votes,0,0,0,0,0
Logan,B101,Jailer,,,Joshua D. TOOMEY,295,41,250,4,0
Logan,B101,Jailer,,,Brandon TRODGLEN,58,10,48,0,0
Logan,B101,Jailer,,,Under Votes,13,0,13,0,0
Logan,B101,Jailer,,,Over Votes,0,0,0,0,0
Logan,B101,Coroner,,,"Stephen W. ""Steve"" ROGERS",116,16,97,3,0
Logan,B101,Coroner,,,Benjamin Dale KEMPLIN,233,34,198,1,0
Logan,B101,Coroner,,,Under Votes,17,1,16,0,0
Logan,B101,Coroner,,,Over Votes,0,0,0,0,0
Logan,B101,U.S. Senate,,Democratic,Joshua BLANTON SR.,15,1,12,2,0
Logan,B101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,8,0,7,0,1
Logan,B101,U.S. Senate,,Democratic,Charles BOOKER,78,8,64,4,2
Logan,B101,U.S. Senate,,Democratic,Pamela STEVENSON,11,3,8,0,0
Logan,B101,U.S. Senate,,Democratic,Dale Lewis ROMANS,13,0,11,2,0
Logan,B101,U.S. Senate,,Democratic,Logan FORSYTHE,13,2,11,0,0
Logan,B101,U.S. Senate,,Democratic,Amy McGRATH,140,29,94,12,5
Logan,B101,U.S. Senate,,,Under Votes,17,0,17,0,0
Logan,B101,U.S. Senate,,,Over Votes,0,0,0,0,0
Logan,B101,Mayor City OF Russellville,,,Brandon BEATY,37,3,34,0,0
Logan,B101,Mayor City OF Russellville,,,John DEATON,2,1,1,0,0
Logan,B101,Mayor City OF Russellville,,,Victor SHIFFLETT,152,36,107,4,5
Logan,B101,Mayor City OF Russellville,,,Patrick Charles STEVENSON,17,3,14,0,0
Logan,B101,Mayor City OF Russellville,,,Under Votes,2,1,1,0,0
Logan,B101,Mayor City OF Russellville,,,Over Votes,0,0,0,0,0
Logan,C101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Logan,C101,U.S. Senate,,Republican,James D. DUNCAN,3,0,3,0,0
Logan,C101,U.S. Senate,,Republican,George WASHINGTON,7,0,7,0,0
Logan,C101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",1,0,1,0,0
Logan,C101,U.S. Senate,,Republican,Andy BARR,91,16,75,0,0
Logan,C101,U.S. Senate,,Republican,Nate MORRIS,6,0,6,0,0
Logan,C101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Logan,C101,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Logan,C101,U.S. Senate,,Republican,Daniel CAMERON,43,7,34,2,0
Logan,C101,U.S. Senate,,Republican,Anissa CATLETT,1,0,1,0,0
Logan,C101,U.S. Senate,,Republican,Michael James FARIS,11,2,9,0,0
Logan,C101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Logan,C101,U.S. Senate,,,Under Votes,7,0,7,0,0
Logan,C101,U.S. Senate,,,Over Votes,1,1,0,0,0
Logan,C101,Ballots Cast,,,,249,,,,
Logan,C101,U.S. House,1,Republican,David SIMS,10,1,9,0,0
Logan,C101,U.S. House,1,Republican,Robert James SUTHERBY,13,1,12,0,0
Logan,C101,U.S. House,1,Republican,Penny ARCOS,7,2,5,0,0
Logan,C101,U.S. House,1,Republican,James R. COMER,131,22,107,2,0
Logan,C101,U.S. House,1,,Under Votes,10,0,10,0,0
Logan,C101,U.S. House,1,,Over Votes,0,0,0,0,0
Logan,C101,Jailer,,,Joshua D. TOOMEY,137,18,117,2,0
Logan,C101,Jailer,,,Brandon TRODGLEN,30,7,23,0,0
Logan,C101,Jailer,,,Under Votes,4,1,3,0,0
Logan,C101,Jailer,,,Over Votes,0,0,0,0,0
Logan,C101,Coroner,,,"Stephen W. ""Steve"" ROGERS",60,8,52,0,0
Logan,C101,Coroner,,,Benjamin Dale KEMPLIN,102,16,84,2,0
Logan,C101,Coroner,,,Under Votes,9,2,7,0,0
Logan,C101,Coroner,,,Over Votes,0,0,0,0,0
Logan,C101,U.S. Senate,,Democratic,Joshua BLANTON SR.,7,0,7,0,0
Logan,C101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,3,0,3,0,0
Logan,C101,U.S. Senate,,Democratic,Charles BOOKER,27,1,26,0,0
Logan,C101,U.S. Senate,,Democratic,Pamela STEVENSON,4,1,2,1,0
Logan,C101,U.S. Senate,,Democratic,Dale Lewis ROMANS,3,2,1,0,0
Logan,C101,U.S. Senate,,Democratic,Logan FORSYTHE,4,0,4,0,0
Logan,C101,U.S. Senate,,Democratic,Amy McGRATH,26,5,20,1,0
Logan,C101,U.S. Senate,,,Under Votes,2,0,2,0,0
Logan,C101,U.S. Senate,,,Over Votes,0,0,0,0,0
Logan,C101,Mayor City OF Russellville,,,Brandon BEATY,6,0,6,0,0
Logan,C101,Mayor City OF Russellville,,,John DEATON,1,0,1,0,0
Logan,C101,Mayor City OF Russellville,,,Victor SHIFFLETT,20,2,17,1,0
Logan,C101,Mayor City OF Russellville,,,Patrick Charles STEVENSON,3,2,1,0,0
Logan,C101,Mayor City OF Russellville,,,Under Votes,0,0,0,0,0
Logan,C101,Mayor City OF Russellville,,,Over Votes,0,0,0,0,0
Logan,C102,U.S. Senate,,Republican,Other Donald WENZEL,1,0,1,0,0
Logan,C102,U.S. Senate,,Republican,James D. DUNCAN,1,0,1,0,0
Logan,C102,U.S. Senate,,Republican,George WASHINGTON,3,1,2,0,0
Logan,C102,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",2,1,1,0,0
Logan,C102,U.S. Senate,,Republican,Andy BARR,78,7,69,0,2
