county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Monroe,A101,U.S. Senate,,Republican,Other Donald WENZEL,1,0,1,0,0
Monroe,A101,U.S. Senate,,Republican,James D. DUNCAN,3,0,3,0,0
Monroe,A101,U.S. Senate,,Republican,George WASHINGTON,2,0,2,0,0
Monroe,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",0,0,0,0,0
Monroe,A101,U.S. Senate,,Republican,Andy BARR,82,9,72,1,0
Monroe,A101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Monroe,A101,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Monroe,A101,U.S. Senate,,Republican,Daniel CAMERON,25,3,22,0,0
Monroe,A101,U.S. Senate,,Republican,Anissa CATLETT,2,1,1,0,0
Monroe,A101,U.S. Senate,,Republican,Michael James FARIS,4,0,3,1,0
Monroe,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Monroe,A101,U.S. Senate,,,Under Votes,15,0,14,1,0
Monroe,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Monroe,A101,Ballots Cast,,,,141,,,,
Monroe,A101,U.S. House,1,Republican,David SIMS,1,0,1,0,0
Monroe,A101,U.S. House,1,Republican,Robert James SUTHERBY,5,3,2,0,0
Monroe,A101,U.S. House,1,Republican,Penny ARCOS,1,0,1,0,0
Monroe,A101,U.S. House,1,Republican,James R. COMER,122,10,109,3,0
Monroe,A101,U.S. House,1,,Under Votes,8,0,8,0,0
Monroe,A101,U.S. House,1,,Over Votes,0,0,0,0,0
Monroe,A101,County Judge/Executive,,,Daniel GETTINGS,1,0,1,0,0
Monroe,A101,County Judge/Executive,,,Ricky J. BARTLEY,5,2,3,0,0
Monroe,A101,County Judge/Executive,,,Mitchell PAGE,12,4,8,0,0
Monroe,A101,County Judge/Executive,,,Cody EMBERTON,5,0,4,1,0
Monroe,A101,County Judge/Executive,,,Jamie VEACH,113,7,104,2,0
Monroe,A101,County Judge/Executive,,,Under Votes,1,0,1,0,0
Monroe,A101,County Judge/Executive,,,Over Votes,0,0,0,0,0
Monroe,A101,County Attorney,,,Ann Marie Gordon ANDERSON,88,9,76,3,0
Monroe,A101,County Attorney,,,Wes STEPHENS,45,4,41,0,0
