county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Lawrence,A101,U.S. Senate,,Republican,Daniel CAMERON,23,6,16,1,0
Lawrence,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,2,0,0,1,1
Lawrence,A101,U.S. Senate,,Republican,Andy BARR,47,16,31,0,0
Lawrence,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",1,0,1,0,0
Lawrence,A101,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Lawrence,A101,U.S. Senate,,Republican,James D. DUNCAN,3,0,3,0,0
Lawrence,A101,U.S. Senate,,Republican,Michael James FARIS,0,0,0,0,0
Lawrence,A101,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,0
Lawrence,A101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Lawrence,A101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Lawrence,A101,U.S. Senate,,Republican,George WASHINGTON,4,0,4,0,0
Lawrence,A101,U.S. Senate,,,Under Votes,8,5,3,0,0
Lawrence,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Lawrence,A101,Ballots Cast,,,,110,,,,
Lawrence,A101,U.S. House,5,Republican,Kevin SMITH,9,3,6,0,0
Lawrence,A101,U.S. House,5,Republican,Benjamin HURLEY,9,0,9,0,0
Lawrence,A101,U.S. House,5,Republican,Hal ROGERS,62,21,37,4,0
Lawrence,A101,U.S. House,5,Republican,Jerry Lee SHELTON,2,0,2,0,0
Lawrence,A101,U.S. House,5,Republican,Brandon R. MONHOLLEN,3,0,2,0,1
Lawrence,A101,U.S. House,5,,Under Votes,8,3,5,0,0
Lawrence,A101,U.S. House,5,,Over Votes,0,0,0,0,0
Lawrence,A101,County Judge/Executive,,,Eddie PRESTON,28,10,15,3,0
Lawrence,A101,County Judge/Executive,,,Phillip L. CARTER,20,5,14,1,0
Lawrence,A101,County Judge/Executive,,,Rick BLACKBURN,42,11,30,0,1
Lawrence,A101,County Judge/Executive,,,William SPRADLIN,1,0,1,0,0
Lawrence,A101,County Judge/Executive,,,Under Votes,2,1,1,0,0
Lawrence,A101,County Judge/Executive,,,Over Votes,0,0,0,0,0
Lawrence,A101,Sheriff,,,Mark WHEELER,22,4,16,2,0
Lawrence,A101,Sheriff,,,Chuck T. JACKSON,68,21,44,2,1
Lawrence,A101,Sheriff,,,Under Votes,2,1,1,0,0
Lawrence,A101,Sheriff,,,Over Votes,1,1,0,0,0
Lawrence,A101,Coroner,,,Sam Michael MUNCY,28,10,15,3,0
Lawrence,A101,Coroner,,,Under Votes,17,7,10,0,0
Lawrence,A101,Coroner,,,Over Votes,0,0,0,0,0
Lawrence,A101,Magistrate,,,Josh TROUT,82,24,54,4,0
Lawrence,A101,Magistrate,,,"Michael ""Mouse"" HALCOMB",7,2,4,0,1
Lawrence,A101,Magistrate,,,Under Votes,4,1,3,0,0
Lawrence,A101,Magistrate,,,Over Votes,0,0,0,0,0
Lawrence,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,1,0,1,0,0
Lawrence,A101,U.S. Senate,,Democratic,Amy McGRATH,12,2,8,2,0
Lawrence,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,0,0,0,0,0
Lawrence,A101,U.S. Senate,,Democratic,Charles BOOKER,3,0,3,0,0
Lawrence,A101,U.S. Senate,,Democratic,Pamela STEVENSON,0,0,0,0,0
Lawrence,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,1,0,1,0,0
Lawrence,A101,U.S. Senate,,Democratic,Logan FORSYTHE,0,0,0,0,0
Lawrence,A102,U.S. Senate,,Republican,Daniel CAMERON,91,6,83,2,0
Lawrence,A102,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,4,0,4,0,0
Lawrence,A102,U.S. Senate,,Republican,Andy BARR,153,19,128,4,2
Lawrence,A102,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",4,0,4,0,0
Lawrence,A102,U.S. Senate,,Republican,A. Nick SHELLEY,4,0,4,0,0
Lawrence,A102,U.S. Senate,,Republican,James D. DUNCAN,4,0,4,0,0
Lawrence,A102,U.S. Senate,,Republican,Michael James FARIS,6,0,6,0,0
Lawrence,A102,U.S. Senate,,Republican,Anissa CATLETT,3,0,2,0,1
Lawrence,A102,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Lawrence,A102,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Lawrence,A102,U.S. Senate,,Republican,George WASHINGTON,8,0,8,0,0
Lawrence,A102,U.S. Senate,,,Under Votes,32,4,27,1,0
Lawrence,A102,U.S. Senate,,,Over Votes,0,0,0,0,0
Lawrence,A102,Ballots Cast,,,,414,,,,
Lawrence,A102,U.S. House,5,Republican,Kevin SMITH,29,1,26,0,2
Lawrence,A102,U.S. House,5,Republican,Benjamin HURLEY,20,2,18,0,0
Lawrence,A102,U.S. House,5,Republican,Hal ROGERS,231,25,198,8,0
Lawrence,A102,U.S. House,5,Republican,Jerry Lee SHELTON,2,0,2,0,0
Lawrence,A102,U.S. House,5,Republican,Brandon R. MONHOLLEN,11,0,10,0,1
Lawrence,A102,U.S. House,5,,Under Votes,37,3,33,1,0
Lawrence,A102,U.S. House,5,,Over Votes,0,0,0,0,0
Lawrence,A102,County Judge/Executive,,,Eddie PRESTON,46,4,42,0,0
Lawrence,A102,County Judge/Executive,,,Phillip L. CARTER,108,13,88,5,2
Lawrence,A102,County Judge/Executive,,,Rick BLACKBURN,171,13,154,4,0
Lawrence,A102,County Judge/Executive,,,William SPRADLIN,1,0,0,0,1
Lawrence,A102,County Judge/Executive,,,Under Votes,4,1,3,0,0
Lawrence,A102,County Judge/Executive,,,Over Votes,0,0,0,0,0
Lawrence,A102,Sheriff,,,Mark WHEELER,134,10,118,5,1
Lawrence,A102,Sheriff,,,Chuck T. JACKSON,185,21,158,4,2
Lawrence,A102,Sheriff,,,Under Votes,11,0,11,0,0
Lawrence,A102,Sheriff,,,Over Votes,0,0,0,0,0
Lawrence,A102,Coroner,,,Sam Michael MUNCY,138,10,121,5,2
Lawrence,A102,Coroner,,,Under Votes,69,8,58,3,0
Lawrence,A102,Coroner,,,Over Votes,0,0,0,0,0
Lawrence,A102,Magistrate,,,Josh TROUT,258,26,223,7,2
Lawrence,A102,Magistrate,,,"Michael ""Mouse"" HALCOMB",68,4,61,2,1
Lawrence,A102,Magistrate,,,Under Votes,4,1,3,0,0
Lawrence,A102,Magistrate,,,Over Votes,0,0,0,0,0
Lawrence,A102,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,6,0,6,0,0
Lawrence,A102,U.S. Senate,,Democratic,Amy McGRATH,42,6,33,3,0
Lawrence,A102,U.S. Senate,,Democratic,Dale Lewis ROMANS,1,0,1,0,0
Lawrence,A102,U.S. Senate,,Democratic,Charles BOOKER,24,2,22,0,0
Lawrence,A102,U.S. Senate,,Democratic,Pamela STEVENSON,4,0,4,0,0
Lawrence,A102,U.S. Senate,,Democratic,Joshua BLANTON SR.,1,0,1,0,0
Lawrence,A102,U.S. Senate,,Democratic,Logan FORSYTHE,4,1,3,0,0
Lawrence,A103,U.S. Senate,,Republican,Daniel CAMERON,18,1,17,0,0
Lawrence,A103,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Lawrence,A103,U.S. Senate,,Republican,Andy BARR,48,3,45,0,0
Lawrence,A103,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",0,0,0,0,0
Lawrence,A103,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Lawrence,A103,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Lawrence,A103,U.S. Senate,,Republican,Michael James FARIS,1,0,1,0,0
Lawrence,A103,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,0
Lawrence,A103,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Lawrence,A103,U.S. Senate,,Republican,Jimmy I. LEON,1,0,1,0,0
Lawrence,A103,U.S. Senate,,Republican,George WASHINGTON,0,0,0,0,0
Lawrence,A103,U.S. Senate,,,Under Votes,5,0,5,0,0
Lawrence,A103,U.S. Senate,,,Over Votes,0,0,0,0,0
Lawrence,A103,Ballots Cast,,,,110,,,,
Lawrence,A103,U.S. House,5,Republican,Kevin SMITH,9,1,8,0,0
Lawrence,A103,U.S. House,5,Republican,Benjamin HURLEY,3,0,3,0,0
Lawrence,A103,U.S. House,5,Republican,Hal ROGERS,55,4,51,0,0
Lawrence,A103,U.S. House,5,Republican,Jerry Lee SHELTON,0,0,0,0,0
Lawrence,A103,U.S. House,5,Republican,Brandon R. MONHOLLEN,4,0,4,0,0
Lawrence,A103,U.S. House,5,,Under Votes,9,0,9,0,0
Lawrence,A103,U.S. House,5,,Over Votes,0,0,0,0,0
Lawrence,A103,County Judge/Executive,,,Eddie PRESTON,12,3,9,0,0
Lawrence,A103,County Judge/Executive,,,Phillip L. CARTER,23,0,23,0,0
Lawrence,A103,County Judge/Executive,,,Rick BLACKBURN,42,2,40,0,0
Lawrence,A103,County Judge/Executive,,,William SPRADLIN,1,0,1,0,0
Lawrence,A103,County Judge/Executive,,,Under Votes,2,0,2,0,0
Lawrence,A103,County Judge/Executive,,,Over Votes,0,0,0,0,0
Lawrence,A103,Sheriff,,,Mark WHEELER,39,2,37,0,0
Lawrence,A103,Sheriff,,,Chuck T. JACKSON,39,3,36,0,0
Lawrence,A103,Sheriff,,,Under Votes,2,0,2,0,0
Lawrence,A103,Sheriff,,,Over Votes,0,0,0,0,0
Lawrence,A103,Coroner,,,Sam Michael MUNCY,27,1,26,0,0
Lawrence,A103,Coroner,,,Under Votes,15,0,15,0,0
Lawrence,A103,Coroner,,,Over Votes,0,0,0,0,0
Lawrence,A103,Magistrate,,,Josh TROUT,63,5,58,0,0
Lawrence,A103,Magistrate,,,"Michael ""Mouse"" HALCOMB",16,0,16,0,0
Lawrence,A103,Magistrate,,,Under Votes,1,0,1,0,0
Lawrence,A103,Magistrate,,,Over Votes,0,0,0,0,0
Lawrence,A103,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,3,0,2,1,0
Lawrence,A103,U.S. Senate,,Democratic,Amy McGRATH,18,3,12,1,2
Lawrence,A103,U.S. Senate,,Democratic,Dale Lewis ROMANS,1,0,1,0,0
Lawrence,A103,U.S. Senate,,Democratic,Charles BOOKER,7,0,6,1,0
Lawrence,A103,U.S. Senate,,Democratic,Pamela STEVENSON,0,0,0,0,0
Lawrence,A103,U.S. Senate,,Democratic,Joshua BLANTON SR.,0,0,0,0,0
Lawrence,A103,U.S. Senate,,Democratic,Logan FORSYTHE,1,0,1,0,0
Lawrence,A104,U.S. Senate,,Republican,Daniel CAMERON,27,3,22,0,2
Lawrence,A104,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,1,0,1,0,0
