county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Harlan,A101,U.S. Senate,,Republican,Daniel CAMERON,78,30,46,2,0
Harlan,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,2,1,1,0,0
Harlan,A101,U.S. Senate,,Republican,Andy BARR,161,53,96,11,1
Harlan,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",2,1,0,1,0
Harlan,A101,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Harlan,A101,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Harlan,A101,U.S. Senate,,Republican,Michael James FARIS,6,1,5,0,0
Harlan,A101,U.S. Senate,,Republican,Anissa CATLETT,2,1,1,0,0
Harlan,A101,U.S. Senate,,Republican,Other Donald WENZEL,3,1,1,1,0
Harlan,A101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Harlan,A101,U.S. Senate,,Republican,George WASHINGTON,0,0,0,0,0
Harlan,A101,U.S. Senate,,,Under Votes,12,4,8,0,0
Harlan,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Harlan,A101,Ballots Cast,,,,343,,,,
Harlan,A101,U.S. House,5,Republican,Kevin SMITH,16,8,8,0,0
Harlan,A101,U.S. House,5,Republican,Benjamin HURLEY,6,3,3,0,0
Harlan,A101,U.S. House,5,Republican,Hal ROGERS,221,77,129,14,1
Harlan,A101,U.S. House,5,Republican,Jerry Lee SHELTON,7,2,5,0,0
Harlan,A101,U.S. House,5,Republican,Brandon R. MONHOLLEN,8,2,6,0,0
Harlan,A101,U.S. House,5,,Under Votes,19,3,15,1,0
Harlan,A101,U.S. House,5,,Over Votes,0,0,0,0,0
Harlan,A101,County Judge/Executive,,,Mitch ALFORD,76,28,42,6,0
Harlan,A101,County Judge/Executive,,,Robert CRIDER,6,2,3,1,0
Harlan,A101,County Judge/Executive,,,Colby GOSS,139,50,81,7,1
Harlan,A101,County Judge/Executive,,,Paul L. BROWNING III.,54,15,38,1,0
Harlan,A101,County Judge/Executive,,,Under Votes,2,0,2,0,0
Harlan,A101,County Judge/Executive,,,Over Votes,0,0,0,0,0
Harlan,A101,Jailer,,,B. J. BURKHART,210,82,113,14,1
Harlan,A101,Jailer,,,Glen Merle HENSLEY JR.,52,12,39,1,0
Harlan,A101,Jailer,,,Under Votes,15,1,14,0,0
Harlan,A101,Jailer,,,Over Votes,0,0,0,0,0
Harlan,A101,Magistrate,,,Reggie RALEIGH,26,8,17,1,0
Harlan,A101,Magistrate,,,Ralph Allen TURNER,5,4,1,0,0
Harlan,A101,Magistrate,,,Paul E. CALDWELL,74,26,43,5,0
Harlan,A101,Magistrate,,,Matt NAPIER,27,7,15,5,0
Harlan,A101,Magistrate,,,Jason COLINGER,18,6,12,0,0
Harlan,A101,Magistrate,,,Austin MILLER,122,42,75,4,1
Harlan,A101,Magistrate,,,Under Votes,5,2,3,0,0
Harlan,A101,Magistrate,,,Over Votes,0,0,0,0,0
Harlan,A101,Constable,,,Toni NOE-HALL,107,38,60,8,1
Harlan,A101,Constable,,,Juan RIVERA,13,3,10,0,0
Harlan,A101,Constable,,,"David ""Bug"" HENSLEY",70,29,39,2,0
Harlan,A101,Constable,,,Johnny Dale JOSEPH II.,51,13,34,4,0
Harlan,A101,Constable,,,Under Votes,36,12,23,1,0
Harlan,A101,Constable,,,Over Votes,0,0,0,0,0
Harlan,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,4,3,1,0,0
Harlan,A101,U.S. Senate,,Democratic,Amy McGRATH,21,5,16,0,0
Harlan,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,3,2,1,0,0
Harlan,A101,U.S. Senate,,Democratic,Charles BOOKER,25,9,16,0,0
Harlan,A101,U.S. Senate,,Democratic,Pamela STEVENSON,3,0,3,0,0
Harlan,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,5,1,4,0,0
Harlan,A101,U.S. Senate,,Democratic,Logan FORSYTHE,4,3,1,0,0
Harlan,A101,U.S. Senate,,,Under Votes,1,1,0,0,0
Harlan,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Harlan,A108,U.S. Senate,,Republican,Daniel CAMERON,112,36,73,2,1
Harlan,A108,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,2,0,2,0,0
Harlan,A108,U.S. Senate,,Republican,Andy BARR,253,74,176,3,0
Harlan,A108,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",4,1,3,0,0
Harlan,A108,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Harlan,A108,U.S. Senate,,Republican,James D. DUNCAN,3,0,3,0,0
Harlan,A108,U.S. Senate,,Republican,Michael James FARIS,4,3,1,0,0
Harlan,A108,U.S. Senate,,Republican,Anissa CATLETT,2,0,1,1,0
Harlan,A108,U.S. Senate,,Republican,Other Donald WENZEL,4,0,4,0,0
Harlan,A108,U.S. Senate,,Republican,Jimmy I. LEON,1,0,1,0,0
Harlan,A108,U.S. Senate,,Republican,George WASHINGTON,5,2,2,0,1
Harlan,A108,U.S. Senate,,,Under Votes,20,5,14,1,0
Harlan,A108,U.S. Senate,,,Over Votes,1,0,1,0,0
Harlan,A108,Ballots Cast,,,,482,,,,
Harlan,A108,U.S. House,5,Republican,Kevin SMITH,42,10,30,1,1
Harlan,A108,U.S. House,5,Republican,Benjamin HURLEY,19,6,13,0,0
Harlan,A108,U.S. House,5,Republican,Hal ROGERS,325,99,219,6,1
Harlan,A108,U.S. House,5,Republican,Jerry Lee SHELTON,6,1,5,0,0
Harlan,A108,U.S. House,5,Republican,Brandon R. MONHOLLEN,18,4,14,0,0
Harlan,A108,U.S. House,5,,Under Votes,17,4,13,0,0
Harlan,A108,U.S. House,5,,Over Votes,0,0,0,0,0
Harlan,A108,County Judge/Executive,,,Mitch ALFORD,91,31,59,1,0
Harlan,A108,County Judge/Executive,,,Robert CRIDER,21,3,17,1,0
Harlan,A108,County Judge/Executive,,,Colby GOSS,209,56,148,4,1
Harlan,A108,County Judge/Executive,,,Paul L. BROWNING III.,104,33,69,1,1
Harlan,A108,County Judge/Executive,,,Under Votes,2,1,1,0,0
Harlan,A108,County Judge/Executive,,,Over Votes,0,0,0,0,0
Harlan,A108,Jailer,,,B. J. BURKHART,341,102,231,6,2
Harlan,A108,Jailer,,,Glen Merle HENSLEY JR.,69,17,51,1,0
Harlan,A108,Jailer,,,Under Votes,17,5,12,0,0
Harlan,A108,Jailer,,,Over Votes,0,0,0,0,0
Harlan,A108,Magistrate,,,Reggie RALEIGH,89,29,60,0,0
Harlan,A108,Magistrate,,,Ralph Allen TURNER,18,3,15,0,0
Harlan,A108,Magistrate,,,Paul E. CALDWELL,123,35,82,4,2
Harlan,A108,Magistrate,,,Matt NAPIER,61,18,43,0,0
Harlan,A108,Magistrate,,,Jason COLINGER,12,4,8,0,0
Harlan,A108,Magistrate,,,Austin MILLER,119,34,82,3,0
Harlan,A108,Magistrate,,,Under Votes,5,1,4,0,0
Harlan,A108,Magistrate,,,Over Votes,0,0,0,0,0
Harlan,A108,Constable,,,Toni NOE-HALL,129,36,89,2,2
Harlan,A108,Constable,,,Juan RIVERA,15,6,9,0,0
Harlan,A108,Constable,,,"David ""Bug"" HENSLEY",116,25,89,2,0
Harlan,A108,Constable,,,Johnny Dale JOSEPH II.,119,45,72,2,0
Harlan,A108,Constable,,,Under Votes,48,12,35,1,0
Harlan,A108,Constable,,,Over Votes,0,0,0,0,0
Harlan,A108,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,8,1,7,0,0
Harlan,A108,U.S. Senate,,Democratic,Amy McGRATH,18,7,10,1,0
Harlan,A108,U.S. Senate,,Democratic,Dale Lewis ROMANS,3,1,2,0,0
Harlan,A108,U.S. Senate,,Democratic,Charles BOOKER,18,4,14,0,0
Harlan,A108,U.S. Senate,,Democratic,Pamela STEVENSON,1,0,1,0,0
Harlan,A108,U.S. Senate,,Democratic,Joshua BLANTON SR.,3,1,2,0,0
Harlan,A108,U.S. Senate,,Democratic,Logan FORSYTHE,0,0,0,0,0
Harlan,A108,U.S. Senate,,,Under Votes,4,0,4,0,0
Harlan,A108,U.S. Senate,,,Over Votes,0,0,0,0,0
Harlan,A110,U.S. Senate,,Republican,Daniel CAMERON,38,16,19,3,0
Harlan,A110,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,1,0,1,0,0
Harlan,A110,U.S. Senate,,Republican,Andy BARR,87,23,64,0,0
Harlan,A110,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",0,0,0,0,0
Harlan,A110,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Harlan,A110,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Harlan,A110,U.S. Senate,,Republican,Michael James FARIS,4,0,4,0,0
Harlan,A110,U.S. Senate,,Republican,Anissa CATLETT,1,0,1,0,0
Harlan,A110,U.S. Senate,,Republican,Other Donald WENZEL,1,0,1,0,0
Harlan,A110,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Harlan,A110,U.S. Senate,,Republican,George WASHINGTON,2,0,2,0,0
Harlan,A110,U.S. Senate,,,Under Votes,5,0,5,0,0
Harlan,A110,U.S. Senate,,,Over Votes,0,0,0,0,0
Harlan,A110,Ballots Cast,,,,163,,,,
Harlan,A110,U.S. House,5,Republican,Kevin SMITH,13,2,11,0,0
Harlan,A110,U.S. House,5,Republican,Benjamin HURLEY,5,1,4,0,0
Harlan,A110,U.S. House,5,Republican,Hal ROGERS,110,33,74,3,0
Harlan,A110,U.S. House,5,Republican,Jerry Lee SHELTON,2,1,1,0,0
Harlan,A110,U.S. House,5,Republican,Brandon R. MONHOLLEN,3,0,3,0,0
Harlan,A110,U.S. House,5,,Under Votes,10,2,8,0,0
Harlan,A110,U.S. House,5,,Over Votes,0,0,0,0,0
Harlan,A110,County Judge/Executive,,,Mitch ALFORD,34,11,22,1,0
Harlan,A110,County Judge/Executive,,,Robert CRIDER,8,1,7,0,0
Harlan,A110,County Judge/Executive,,,Colby GOSS,63,16,45,2,0
Harlan,A110,County Judge/Executive,,,Paul L. BROWNING III.,36,9,27,0,0
Harlan,A110,County Judge/Executive,,,Under Votes,2,2,0,0,0
Harlan,A110,County Judge/Executive,,,Over Votes,0,0,0,0,0
Harlan,A110,Jailer,,,B. J. BURKHART,112,30,80,2,0
Harlan,A110,Jailer,,,Glen Merle HENSLEY JR.,22,5,17,0,0
Harlan,A110,Jailer,,,Under Votes,9,4,4,1,0
Harlan,A110,Jailer,,,Over Votes,0,0,0,0,0
Harlan,A110,Magistrate,,,Reggie RALEIGH,18,9,9,0,0
Harlan,A110,Magistrate,,,Ralph Allen TURNER,1,0,0,1,0
Harlan,A110,Magistrate,,,Paul E. CALDWELL,42,9,32,1,0
Harlan,A110,Magistrate,,,Matt NAPIER,22,8,14,0,0
Harlan,A110,Magistrate,,,Jason COLINGER,10,0,10,0,0
Harlan,A110,Magistrate,,,Austin MILLER,49,13,35,1,0
Harlan,A110,Magistrate,,,Under Votes,1,0,1,0,0
Harlan,A110,Magistrate,,,Over Votes,0,0,0,0,0
Harlan,A110,Constable,,,Toni NOE-HALL,42,10,30,2,0
Harlan,A110,Constable,,,Juan RIVERA,3,1,2,0,0
Harlan,A110,Constable,,,"David ""Bug"" HENSLEY",34,9,25,0,0
Harlan,A110,Constable,,,Johnny Dale JOSEPH II.,41,14,27,0,0
Harlan,A110,Constable,,,Under Votes,23,5,17,1,0
Harlan,A110,Constable,,,Over Votes,0,0,0,0,0
Harlan,A110,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,0,0,0,0,0
Harlan,A110,U.S. Senate,,Democratic,Amy McGRATH,7,3,4,0,0
Harlan,A110,U.S. Senate,,Democratic,Dale Lewis ROMANS,0,0,0,0,0
Harlan,A110,U.S. Senate,,Democratic,Charles BOOKER,8,4,4,0,0
Harlan,A110,U.S. Senate,,Democratic,Pamela STEVENSON,1,0,1,0,0
