county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Shelby,A101,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Shelby,A101,U.S. Senate,,Republican,Daniel CAMERON,175,18,153,4,0
Shelby,A101,U.S. Senate,,Republican,Andy BARR,198,20,177,1,0
Shelby,A101,U.S. Senate,,Republican,Anissa CATLETT,3,1,2,0,0
Shelby,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",4,0,4,0,0
Shelby,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,2,0,1,1,0
Shelby,A101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Shelby,A101,U.S. Senate,,Republican,Michael James FARIS,5,2,3,0,0
Shelby,A101,U.S. Senate,,Republican,James D. DUNCAN,2,0,2,0,0
Shelby,A101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Shelby,A101,U.S. Senate,,Republican,George WASHINGTON,4,1,3,0,0
Shelby,A101,U.S. Senate,,,Under Votes,5,1,4,0,0
Shelby,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Shelby,A101,U.S. House,4,Republican,Thomas MASSIE,149,18,127,4,0
Shelby,A101,U.S. House,4,Republican,Ed GALLREIN,246,25,219,2,0
Shelby,A101,U.S. House,4,,Under Votes,4,0,4,0,0
Shelby,A101,U.S. House,4,,Over Votes,0,0,0,0,0
Shelby,A101,Ballots Cast,,,,503,,,,
Shelby,A101,County Judge/Executive,,,Rob ROTHENBURGER,164,18,144,2,0
Shelby,A101,County Judge/Executive,,,Pat HARGADON,193,23,166,4,0
Shelby,A101,County Judge/Executive,,,Under Votes,42,2,40,0,0
Shelby,A101,County Judge/Executive,,,Over Votes,0,0,0,0,0
Shelby,A101,Sheriff,,,Blake LISBY,132,15,116,1,0
Shelby,A101,Sheriff,,,Kyle TIPTON,237,27,205,5,0
Shelby,A101,Sheriff,,,Under Votes,30,1,29,0,0
Shelby,A101,Sheriff,,,Over Votes,0,0,0,0,0
Shelby,A101,Jailer,,,Nick YOUNT,202,25,173,4,0
Shelby,A101,Jailer,,,Sandra ASHCRAFT,131,13,117,1,0
Shelby,A101,Jailer,,,Under Votes,66,5,60,1,0
Shelby,A101,Jailer,,,Over Votes,0,0,0,0,0
Shelby,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,6,0,6,0,0
Shelby,A101,U.S. Senate,,Democratic,Charles BOOKER,35,1,33,1,0
Shelby,A101,U.S. Senate,,Democratic,Logan FORSYTHE,0,0,0,0,0
Shelby,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,0,0,0,0,0
Shelby,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,1,0,1,0,0
Shelby,A101,U.S. Senate,,Democratic,Pamela STEVENSON,3,0,2,0,1
Shelby,A101,U.S. Senate,,Democratic,Amy McGRATH,54,7,45,1,1
Shelby,A101,U.S. Senate,,,Under Votes,5,0,5,0,0
Shelby,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Shelby,A101,U.S. House,4,Democratic,Melissa Claire STRANGE,68,6,60,2,0
Shelby,A101,U.S. House,4,Democratic,Jesse Russell BREWER,22,2,18,0,2
Shelby,A101,U.S. House,4,,Under Votes,14,0,14,0,0
Shelby,A101,U.S. House,4,,Over Votes,0,0,0,0,0
Shelby,A102,U.S. Senate,,Republican,A. Nick SHELLEY,2,0,2,0,0
Shelby,A102,U.S. Senate,,Republican,Daniel CAMERON,54,5,46,3,0
Shelby,A102,U.S. Senate,,Republican,Andy BARR,44,7,37,0,0
Shelby,A102,U.S. Senate,,Republican,Anissa CATLETT,2,0,2,0,0
Shelby,A102,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",1,1,0,0,0
Shelby,A102,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,1,0,1,0,0
Shelby,A102,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Shelby,A102,U.S. Senate,,Republican,Michael James FARIS,3,1,2,0,0
Shelby,A102,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Shelby,A102,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Shelby,A102,U.S. Senate,,Republican,George WASHINGTON,0,0,0,0,0
Shelby,A102,U.S. Senate,,,Under Votes,6,1,5,0,0
Shelby,A102,U.S. Senate,,,Over Votes,0,0,0,0,0
Shelby,A102,U.S. House,4,Republican,Thomas MASSIE,64,11,52,1,0
Shelby,A102,U.S. House,4,Republican,Ed GALLREIN,53,5,46,2,0
Shelby,A102,U.S. House,4,,Under Votes,1,0,1,0,0
Shelby,A102,U.S. House,4,,Over Votes,0,0,0,0,0
Shelby,A102,Ballots Cast,,,,237,,,,
Shelby,A102,County Judge/Executive,,,Rob ROTHENBURGER,59,8,48,3,0
Shelby,A102,County Judge/Executive,,,Pat HARGADON,48,5,43,0,0
Shelby,A102,County Judge/Executive,,,Under Votes,11,3,8,0,0
Shelby,A102,County Judge/Executive,,,Over Votes,0,0,0,0,0
Shelby,A102,Sheriff,,,Blake LISBY,47,7,37,3,0
Shelby,A102,Sheriff,,,Kyle TIPTON,64,7,57,0,0
Shelby,A102,Sheriff,,,Under Votes,7,2,5,0,0
Shelby,A102,Sheriff,,,Over Votes,0,0,0,0,0
Shelby,A102,Jailer,,,Nick YOUNT,67,8,58,1,0
Shelby,A102,Jailer,,,Sandra ASHCRAFT,40,5,33,2,0
Shelby,A102,Jailer,,,Under Votes,11,3,8,0,0
Shelby,A102,Jailer,,,Over Votes,0,0,0,0,0
Shelby,A102,U.S. Senate,,Democratic,Dale Lewis ROMANS,6,0,6,0,0
Shelby,A102,U.S. Senate,,Democratic,Charles BOOKER,73,14,58,1,0
Shelby,A102,U.S. Senate,,Democratic,Logan FORSYTHE,2,0,2,0,0
Shelby,A102,U.S. Senate,,Democratic,Joshua BLANTON SR.,1,0,1,0,0
Shelby,A102,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,0,0,0,0,0
Shelby,A102,U.S. Senate,,Democratic,Pamela STEVENSON,11,4,7,0,0
Shelby,A102,U.S. Senate,,Democratic,Amy McGRATH,25,5,16,4,0
Shelby,A102,U.S. Senate,,,Under Votes,1,0,1,0,0
Shelby,A102,U.S. Senate,,,Over Votes,0,0,0,0,0
Shelby,A102,U.S. House,4,Democratic,Melissa Claire STRANGE,88,16,69,3,0
Shelby,A102,U.S. House,4,Democratic,Jesse Russell BREWER,25,6,17,2,0
Shelby,A102,U.S. House,4,,Under Votes,6,1,5,0,0
Shelby,A102,U.S. House,4,,Over Votes,0,0,0,0,0
Shelby,A103,U.S. Senate,,Republican,A. Nick SHELLEY,3,0,3,0,0
