county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Allen,A101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Allen,A101,U.S. Senate,,Republican,James D. DUNCAN,4,0,4,0,0
Allen,A101,U.S. Senate,,Republican,George WASHINGTON,2,0,2,0,0
Allen,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",1,0,1,0,0
Allen,A101,U.S. Senate,,Republican,Andy BARR,118,33,83,1,1
Allen,A101,U.S. Senate,,Republican,Nate MORRIS,11,1,9,0,1
Allen,A101,U.S. Senate,,Republican,Jimmy I. LEON,1,1,0,0,0
Allen,A101,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Allen,A101,U.S. Senate,,Republican,Daniel CAMERON,70,15,52,1,2
Allen,A101,U.S. Senate,,Republican,Anissa CATLETT,1,0,0,1,0
Allen,A101,U.S. Senate,,Republican,Michael James FARIS,9,1,8,0,0
Allen,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,2,0,2,0,0
Allen,A101,U.S. Senate,,,Under Votes,15,5,9,0,1
Allen,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Allen,A101,Ballots Cast,,,,292,,,,
Allen,A101,U.S. House,1,Republican,David SIMS,15,4,11,0,0
Allen,A101,U.S. House,1,Republican,Robert James SUTHERBY,11,2,9,0,0
Allen,A101,U.S. House,1,Republican,Penny ARCOS,4,1,3,0,0
Allen,A101,U.S. House,1,Republican,James R. COMER,180,46,126,3,5
Allen,A101,U.S. House,1,,Under Votes,22,2,20,0,0
Allen,A101,U.S. House,1,,Over Votes,0,0,0,0,0
Allen,A101,County Judge/Executive,,,Dennis HARPER,175,47,122,3,3
Allen,A101,County Judge/Executive,,,Rob HERRINGTON,54,7,45,0,2
Allen,A101,County Judge/Executive,,,Under Votes,3,1,2,0,0
Allen,A101,County Judge/Executive,,,Over Votes,0,0,0,0,0
Allen,A101,Jailer,,,Johnathan CARTER,61,13,48,0,0
Allen,A101,Jailer,,,Scottie Lee HUDSON II.,2,0,2,0,0
Allen,A101,Jailer,,,Alan Lattie MOORE,11,3,8,0,0
Allen,A101,Jailer,,,Tim MEADOR,111,28,77,3,3
Allen,A101,Jailer,,,Kyle D. HARPER,44,9,33,0,2
Allen,A101,Jailer,,,Under Votes,3,2,1,0,0
Allen,A101,Jailer,,,Over Votes,0,0,0,0,0
Allen,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,2,0,1,1,0
Allen,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,4,1,3,0,0
Allen,A101,U.S. Senate,,Democratic,Charles BOOKER,21,3,16,2,0
Allen,A101,U.S. Senate,,Democratic,Pamela STEVENSON,2,1,1,0,0
Allen,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,1,1,0,0,0
Allen,A101,U.S. Senate,,Democratic,Logan FORSYTHE,2,1,1,0,0
Allen,A101,U.S. Senate,,Democratic,Amy McGRATH,12,4,7,1,0
Allen,A101,Mayor City OF Scottsville,,,Heather PATRICK-GATEWOOD,106,19,84,2,1
Allen,A101,Mayor City OF Scottsville,,,Ricky GARRISON,42,9,29,2,2
Allen,A101,Mayor City OF Scottsville,,,David BURCH,138,41,91,4,2
Allen,A101,Mayor City OF Scottsville,,,Under Votes,6,2,4,0,0
Allen,A101,Mayor City OF Scottsville,,,Over Votes,0,0,0,0,0
Allen,A102,U.S. Senate,,Republican,Other Donald WENZEL,1,0,1,0,0
Allen,A102,U.S. Senate,,Republican,James D. DUNCAN,1,0,1,0,0
Allen,A102,U.S. Senate,,Republican,George WASHINGTON,4,0,4,0,0
Allen,A102,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",3,1,2,0,0
