county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Christian,A101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Christian,A101,U.S. Senate,,Republican,James D. DUNCAN,1,0,1,0,0
Christian,A101,U.S. Senate,,Republican,George WASHINGTON,1,0,1,0,0
Christian,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",0,0,0,0,0
Christian,A101,U.S. Senate,,Republican,Andy BARR,7,3,4,0,0
Christian,A101,U.S. Senate,,Republican,Nate MORRIS,1,1,0,0,0
Christian,A101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Christian,A101,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Christian,A101,U.S. Senate,,Republican,Daniel CAMERON,2,0,2,0,0
Christian,A101,U.S. Senate,,Republican,Anissa CATLETT,1,0,1,0,0
Christian,A101,U.S. Senate,,Republican,Michael James FARIS,0,0,0,0,0
Christian,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Christian,A101,U.S. Senate,,,Under Votes,0,0,0,0,0
Christian,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Christian,A101,Ballots Cast,,,,43,,,,
Christian,A101,U.S. House,1,Republican,David SIMS,3,0,3,0,0
Christian,A101,U.S. House,1,Republican,Robert James SUTHERBY,1,1,0,0,0
Christian,A101,U.S. House,1,Republican,Penny ARCOS,2,0,2,0,0
Christian,A101,U.S. House,1,Republican,James R. COMER,7,3,4,0,0
Christian,A101,U.S. House,1,,Under Votes,0,0,0,0,0
Christian,A101,U.S. House,1,,Over Votes,0,0,0,0,0
Christian,A101,Property Valuation Administrator,,,Tabitha Pryor STRADER,4,0,4,0,0
Christian,A101,Property Valuation Administrator,,,Amber EZELL,8,4,4,0,0
Christian,A101,Property Valuation Administrator,,,Under Votes,1,0,1,0,0
Christian,A101,Property Valuation Administrator,,,Over Votes,0,0,0,0,0
Christian,A101,Sheriff,,,Tyler DeARMOND,8,3,5,0,0
Christian,A101,Sheriff,,,Erik PACHECO,5,1,4,0,0
Christian,A101,Sheriff,,,Under Votes,0,0,0,0,0
Christian,A101,Sheriff,,,Over Votes,0,0,0,0,0
Christian,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,2,0,2,0,0
Christian,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,0,0,0,0,0
Christian,A101,U.S. Senate,,Democratic,Charles BOOKER,20,0,18,0,2
Christian,A101,U.S. Senate,,Democratic,Pamela STEVENSON,2,2,0,0,0
Christian,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,0,0,0,0,0
Christian,A101,U.S. Senate,,Democratic,Logan FORSYTHE,0,0,0,0,0
Christian,A101,U.S. Senate,,Democratic,Amy McGRATH,6,1,5,0,0
Christian,A101,Mayor City OF Hopkinsville,,,Russ GUFFEY,9,4,5,0,0
Christian,A101,Mayor City OF Hopkinsville,,,James R. KNIGHT JR.,2,0,2,0,0
Christian,A101,Mayor City OF Hopkinsville,,,Sophia Natasha FRANCIS,2,0,2,0,0
Christian,A101,Mayor City OF Hopkinsville,,,Under Votes,0,0,0,0,0
Christian,A101,Mayor City OF Hopkinsville,,,Over Votes,0,0,0,0,0
Christian,A102,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Christian,A102,U.S. Senate,,Republican,James D. DUNCAN,1,0,1,0,0
Christian,A102,U.S. Senate,,Republican,George WASHINGTON,0,0,0,0,0
Christian,A102,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",1,0,1,0,0
Christian,A102,U.S. Senate,,Republican,Andy BARR,6,2,4,0,0
Christian,A102,U.S. Senate,,Republican,Nate MORRIS,1,0,1,0,0
Christian,A102,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Christian,A102,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Christian,A102,U.S. Senate,,Republican,Daniel CAMERON,1,0,1,0,0
Christian,A102,U.S. Senate,,Republican,Anissa CATLETT,1,0,1,0,0
Christian,A102,U.S. Senate,,Republican,Michael James FARIS,0,0,0,0,0
Christian,A102,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Christian,A102,U.S. Senate,,,Under Votes,2,1,1,0,0
Christian,A102,U.S. Senate,,,Over Votes,0,0,0,0,0
Christian,A102,Ballots Cast,,,,111,,,,
Christian,A102,U.S. House,1,Republican,David SIMS,0,0,0,0,0
Christian,A102,U.S. House,1,Republican,Robert James SUTHERBY,1,0,1,0,0
Christian,A102,U.S. House,1,Republican,Penny ARCOS,1,0,1,0,0
Christian,A102,U.S. House,1,Republican,James R. COMER,9,2,7,0,0
Christian,A102,U.S. House,1,,Under Votes,1,1,0,0,0
Christian,A102,U.S. House,1,,Over Votes,0,0,0,0,0
Christian,A102,Property Valuation Administrator,,,Tabitha Pryor STRADER,6,1,5,0,0
Christian,A102,Property Valuation Administrator,,,Amber EZELL,5,1,4,0,0
Christian,A102,Property Valuation Administrator,,,Under Votes,1,1,0,0,0
Christian,A102,Property Valuation Administrator,,,Over Votes,0,0,0,0,0
Christian,A102,Sheriff,,,Tyler DeARMOND,12,3,9,0,0
Christian,A102,Sheriff,,,Erik PACHECO,0,0,0,0,0
Christian,A102,Sheriff,,,Under Votes,0,0,0,0,0
Christian,A102,Sheriff,,,Over Votes,0,0,0,0,0
Christian,A102,U.S. Senate,,Democratic,Joshua BLANTON SR.,6,0,5,1,0
Christian,A102,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,3,0,3,0,0
Christian,A102,U.S. Senate,,Democratic,Charles BOOKER,67,19,47,1,0
Christian,A102,U.S. Senate,,Democratic,Pamela STEVENSON,11,1,9,1,0
Christian,A102,U.S. Senate,,Democratic,Dale Lewis ROMANS,0,0,0,0,0
Christian,A102,U.S. Senate,,Democratic,Logan FORSYTHE,0,0,0,0,0
Christian,A102,U.S. Senate,,Democratic,Amy McGRATH,11,0,11,0,0
Christian,A102,Mayor City OF Hopkinsville,,,Russ GUFFEY,2,0,2,0,0
Christian,A102,Mayor City OF Hopkinsville,,,James R. KNIGHT JR.,2,0,2,0,0
Christian,A102,Mayor City OF Hopkinsville,,,Sophia Natasha FRANCIS,0,0,0,0,0
Christian,A102,Mayor City OF Hopkinsville,,,Under Votes,0,0,0,0,0
Christian,A102,Mayor City OF Hopkinsville,,,Over Votes,0,0,0,0,0
Christian,A102,City Council City OF Hopkinsville Ward 1,1,,Chance Andrew TATUM,2,0,2,0,0
Christian,A102,City Council City OF Hopkinsville Ward 1,1,,Vance D. SMITH,2,0,2,0,0
Christian,A102,City Council City OF Hopkinsville Ward 1,1,,Under Votes,0,0,0,0,0
Christian,A102,City Council City OF Hopkinsville Ward 1,1,,Over Votes,0,0,0,0,0
Christian,A103,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Christian,A103,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Christian,A103,U.S. Senate,,Republican,George WASHINGTON,0,0,0,0,0
Christian,A103,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",1,0,1,0,0
Christian,A103,U.S. Senate,,Republican,Andy BARR,1,1,0,0,0
Christian,A103,U.S. Senate,,Republican,Nate MORRIS,1,0,1,0,0
Christian,A103,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Christian,A103,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Christian,A103,U.S. Senate,,Republican,Daniel CAMERON,3,1,2,0,0
Christian,A103,U.S. Senate,,Republican,Anissa CATLETT,2,0,2,0,0
Christian,A103,U.S. Senate,,Republican,Michael James FARIS,0,0,0,0,0
Christian,A103,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Christian,A103,U.S. Senate,,,Under Votes,5,2,3,0,0
Christian,A103,U.S. Senate,,,Over Votes,0,0,0,0,0
Christian,A103,Ballots Cast,,,,152,,,,
Christian,A103,U.S. House,1,Republican,David SIMS,1,0,1,0,0
Christian,A103,U.S. House,1,Republican,Robert James SUTHERBY,1,0,1,0,0
Christian,A103,U.S. House,1,Republican,Penny ARCOS,3,0,3,0,0
Christian,A103,U.S. House,1,Republican,James R. COMER,3,2,1,0,0
Christian,A103,U.S. House,1,,Under Votes,0,0,0,0,0
Christian,A103,U.S. House,1,,Over Votes,0,0,0,0,0
Christian,A103,Property Valuation Administrator,,,Tabitha Pryor STRADER,3,0,3,0,0
Christian,A103,Property Valuation Administrator,,,Amber EZELL,5,2,3,0,0
Christian,A103,Property Valuation Administrator,,,Under Votes,0,0,0,0,0
Christian,A103,Property Valuation Administrator,,,Over Votes,0,0,0,0,0
Christian,A103,Sheriff,,,Tyler DeARMOND,7,2,5,0,0
Christian,A103,Sheriff,,,Erik PACHECO,1,0,1,0,0
Christian,A103,Sheriff,,,Under Votes,0,0,0,0,0
Christian,A103,Sheriff,,,Over Votes,0,0,0,0,0
Christian,A103,U.S. Senate,,Democratic,Joshua BLANTON SR.,5,1,4,0,0
Christian,A103,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,4,0,4,0,0
Christian,A103,U.S. Senate,,Democratic,Charles BOOKER,89,13,71,4,1
Christian,A103,U.S. Senate,,Democratic,Pamela STEVENSON,13,1,12,0,0
Christian,A103,U.S. Senate,,Democratic,Dale Lewis ROMANS,1,0,1,0,0
Christian,A103,U.S. Senate,,Democratic,Logan FORSYTHE,0,0,0,0,0
Christian,A103,U.S. Senate,,Democratic,Amy McGRATH,27,4,22,0,1
Christian,A103,Mayor City OF Hopkinsville,,,Russ GUFFEY,3,2,1,0,0
Christian,A103,Mayor City OF Hopkinsville,,,James R. KNIGHT JR.,4,0,4,0,0
Christian,A103,Mayor City OF Hopkinsville,,,Sophia Natasha FRANCIS,1,0,1,0,0
Christian,A103,Mayor City OF Hopkinsville,,,Under Votes,0,0,0,0,0
Christian,A103,Mayor City OF Hopkinsville,,,Over Votes,0,0,0,0,0
Christian,A103,City Council City OF Hopkinsville Ward 9,9,,Brittanie M. BOGARD,2,1,1,0,0
Christian,A103,City Council City OF Hopkinsville Ward 9,9,,Jamie Lynn LIENBERGER,6,1,5,0,0
Christian,A103,City Council City OF Hopkinsville Ward 9,9,,Under Votes,2,0,2,0,0
Christian,A103,City Council City OF Hopkinsville Ward 9,9,,Over Votes,0,0,0,0,0
Christian,A103,City Council City OF Hopkinsville Ward 9,9,,Ardell Glenn OWENS,51,6,43,1,1
Christian,A103,City Council City OF Hopkinsville Ward 9,9,,Duane SHEPARD,21,4,17,0,0
Christian,A103,City Council City OF Hopkinsville Ward 9,9,,Monike LOVE,70,11,55,3,1
Christian,A104,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Christian,A104,U.S. Senate,,Republican,James D. DUNCAN,3,0,3,0,0
Christian,A104,U.S. Senate,,Republican,George WASHINGTON,2,0,2,0,0
Christian,A104,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",0,0,0,0,0
Christian,A104,U.S. Senate,,Republican,Andy BARR,37,8,28,1,0
Christian,A104,U.S. Senate,,Republican,Nate MORRIS,8,2,6,0,0
Christian,A104,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Christian,A104,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Christian,A104,U.S. Senate,,Republican,Daniel CAMERON,21,2,19,0,0
Christian,A104,U.S. Senate,,Republican,Anissa CATLETT,3,0,3,0,0
Christian,A104,U.S. Senate,,Republican,Michael James FARIS,0,0,0,0,0
Christian,A104,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,2,0,1,1,0
Christian,A104,U.S. Senate,,,Under Votes,5,1,3,1,0
Christian,A104,U.S. Senate,,,Over Votes,0,0,0,0,0
Christian,A104,Ballots Cast,,,,176,,,,
Christian,A104,U.S. House,1,Republican,David SIMS,3,0,3,0,0
Christian,A104,U.S. House,1,Republican,Robert James SUTHERBY,4,0,4,0,0
Christian,A104,U.S. House,1,Republican,Penny ARCOS,1,0,1,0,0
Christian,A104,U.S. House,1,Republican,James R. COMER,70,13,54,3,0
Christian,A104,U.S. House,1,,Under Votes,2,0,2,0,0
Christian,A104,U.S. House,1,,Over Votes,0,0,0,0,0
Christian,A104,Property Valuation Administrator,,,Tabitha Pryor STRADER,21,4,16,1,0
Christian,A104,Property Valuation Administrator,,,Amber EZELL,57,9,46,2,0
Christian,A104,Property Valuation Administrator,,,Under Votes,2,0,2,0,0
Christian,A104,Property Valuation Administrator,,,Over Votes,0,0,0,0,0
Christian,A104,Sheriff,,,Tyler DeARMOND,68,12,54,2,0
Christian,A104,Sheriff,,,Erik PACHECO,11,1,9,1,0
Christian,A104,Sheriff,,,Under Votes,1,0,1,0,0
Christian,A104,Sheriff,,,Over Votes,0,0,0,0,0
Christian,A104,U.S. Senate,,Democratic,Joshua BLANTON SR.,1,0,1,0,0
Christian,A104,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,7,0,7,0,0
Christian,A104,U.S. Senate,,Democratic,Charles BOOKER,44,9,35,0,0
Christian,A104,U.S. Senate,,Democratic,Pamela STEVENSON,13,6,7,0,0
Christian,A104,U.S. Senate,,Democratic,Dale Lewis ROMANS,0,0,0,0,0
Christian,A104,U.S. Senate,,Democratic,Logan FORSYTHE,5,1,4,0,0
Christian,A104,U.S. Senate,,Democratic,Amy McGRATH,25,4,18,2,1
Christian,A104,Mayor City OF Hopkinsville,,,Russ GUFFEY,0,0,0,0,0
Christian,A104,Mayor City OF Hopkinsville,,,James R. KNIGHT JR.,18,3,13,2,0
Christian,A104,Mayor City OF Hopkinsville,,,Sophia Natasha FRANCIS,3,0,3,0,0
Christian,A104,Mayor City OF Hopkinsville,,,Under Votes,0,0,0,0,0
Christian,A104,Mayor City OF Hopkinsville,,,Over Votes,0,0,0,0,0
Christian,A104,City Council City OF Hopkinsville Ward 1,1,,Chance Andrew TATUM,11,2,8,1,0
Christian,A104,City Council City OF Hopkinsville Ward 1,1,,Vance D. SMITH,8,1,6,1,0
Christian,A104,City Council City OF Hopkinsville Ward 1,1,,Under Votes,0,0,0,0,0
Christian,A104,City Council City OF Hopkinsville Ward 1,1,,Over Votes,0,0,0,0,0
Christian,A105,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Christian,A105,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Christian,A105,U.S. Senate,,Republican,George WASHINGTON,0,0,0,0,0
Christian,A105,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",0,0,0,0,0
Christian,A105,U.S. Senate,,Republican,Andy BARR,10,2,8,0,0
Christian,A105,U.S. Senate,,Republican,Nate MORRIS,3,1,2,0,0
Christian,A105,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Christian,A105,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Christian,A105,U.S. Senate,,Republican,Daniel CAMERON,2,0,2,0,0
