county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Laurel,A101,U.S. Senate,,Republican,Daniel CAMERON,91,20,66,5,
Laurel,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,3,1,2,0,
Laurel,A101,U.S. Senate,,Republican,Andy BARR,208,64,133,11,
Laurel,A101,U.S. Senate,,Republican,Nate MORRIS,12,0,10,2,
Laurel,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",3,1,2,0,
Laurel,A101,U.S. Senate,,Republican,A. Nick SHELLEY,1,0,1,0,
Laurel,A101,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,
Laurel,A101,U.S. Senate,,Republican,Michael James FARIS,2,0,2,0,
Laurel,A101,U.S. Senate,,Republican,Anissa CATLETT,1,0,1,0,
Laurel,A101,U.S. Senate,,Republican,Other Donald WENZEL,1,0,1,0,
Laurel,A101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,
Laurel,A101,U.S. Senate,,Republican,George WASHINGTON,4,3,1,0,
Laurel,A101,U.S. House,5,Republican,Kevin SMITH,62,12,49,1,
Laurel,A101,U.S. House,5,Republican,Benjamin HURLEY,14,2,10,2,
Laurel,A101,U.S. House,5,Republican,Hal ROGERS,227,68,145,14,
Laurel,A101,U.S. House,5,Republican,Jerry Lee SHELTON,1,0,1,0,
Laurel,A101,U.S. House,5,Republican,Brandon R. MONHOLLEN,16,4,12,0,
Laurel,A101,County Judge/Executive,,Republican,Walter T. HULETT,170,34,127,9,
Laurel,A101,County Judge/Executive,,Republican,Tina CARNES,19,6,8,5,
Laurel,A101,County Judge/Executive,,Republican,David WESTERFIELD,125,49,73,3,
Laurel,A101,County Judge/Executive,,Republican,William N. EVERSOLE,11,3,8,0,
Laurel,A101,Sheriff,,Republican,Robbie GRIMES,139,33,98,8,
Laurel,A101,Sheriff,,Republican,John ROOT,175,58,110,7,
Laurel,A101,Sheriff,,Republican,Rick COFFMAN,2,1,1,0,
Laurel,A101,Sheriff,,Republican,"Elizabeth ""Jeanne"" BAKER",15,0,13,2,
Laurel,A101,Jailer,,Republican,Robert BRUNER,89,24,59,6,
Laurel,A101,Jailer,,Republican,Jamie MOSLEY,230,66,155,9,
Laurel,A101,Coroner,,Republican,Mike MASTERS,145,36,103,6,
Laurel,A101,Coroner,,Republican,Doug BOWLING,178,52,114,12,
Laurel,A101,Magistrate District 1,1,Republican,Tonya POINDEXTER,75,13,58,4,
Laurel,A101,Magistrate District 1,1,Republican,John CRAWFORD,189,59,122,8,
Laurel,A101,Magistrate District 1,1,Republican,Jason Neal IVEY,61,18,37,6,
Laurel,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,4,0,4,0,
Laurel,A101,U.S. Senate,,Democratic,Amy McGRATH,16,3,13,0,
Laurel,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,0,0,0,0,
Laurel,A101,U.S. Senate,,Democratic,Charles BOOKER,14,2,12,0,
