county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Taylor,A101,U.S. Senate,,Republican,Other Donald WENZEL,1,0,1,0,0
Taylor,A101,U.S. Senate,,Republican,James D. DUNCAN,2,0,2,0,0
Taylor,A101,U.S. Senate,,Republican,George WASHINGTON,2,1,1,0,0
Taylor,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",1,0,1,0,0
Taylor,A101,U.S. Senate,,Republican,Andy BARR,70,15,55,0,0
Taylor,A101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Taylor,A101,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Taylor,A101,U.S. Senate,,Republican,Daniel CAMERON,46,8,38,0,0
Taylor,A101,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,0
Taylor,A101,U.S. Senate,,Republican,Michael James FARIS,5,0,5,0,0
Taylor,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Taylor,A101,U.S. Senate,,,Under Votes,15,5,10,0,0
Taylor,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Taylor,A101,Ballots Cast,,,,165,,,,
Taylor,A101,U.S. House,1,Republican,David SIMS,8,0,8,0,0
Taylor,A101,U.S. House,1,Republican,Robert James SUTHERBY,7,3,4,0,0
Taylor,A101,U.S. House,1,Republican,Penny ARCOS,2,1,1,0,0
Taylor,A101,U.S. House,1,Republican,James R. COMER,113,22,91,0,0
Taylor,A101,U.S. House,1,,Under Votes,17,3,14,0,0
Taylor,A101,U.S. House,1,,Over Votes,0,0,0,0,0
Taylor,A101,County Judge/Executive,,,Chris BUCKMAN,68,14,54,0,0
Taylor,A101,County Judge/Executive,,,Barry SMITH,72,14,58,0,0
Taylor,A101,County Judge/Executive,,,Under Votes,7,1,6,0,0
Taylor,A101,County Judge/Executive,,,Over Votes,0,0,0,0,0
Taylor,A101,Jailer,,,Gregory C. OGDEN,21,2,19,0,0
Taylor,A101,Jailer,,,"Eddie ""Hack"" MARCUM",118,27,91,0,0
Taylor,A101,Jailer,,,Under Votes,8,0,8,0,0
Taylor,A101,Jailer,,,Over Votes,0,0,0,0,0
Taylor,A101,Magistrate,,,Bobby KIRTLEY,96,25,71,0,0
Taylor,A101,Magistrate,,,Ethan CARNEY,48,4,44,0,0
Taylor,A101,Magistrate,,,Under Votes,3,0,3,0,0
Taylor,A101,Magistrate,,,Over Votes,0,0,0,0,0
Taylor,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,1,1,0,0,0
Taylor,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,2,0,2,0,0
Taylor,A101,U.S. Senate,,Democratic,Charles BOOKER,7,2,5,0,0
Taylor,A101,U.S. Senate,,Democratic,Pamela STEVENSON,0,0,0,0,0
Taylor,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,1,0,0,1,0
Taylor,A101,U.S. Senate,,Democratic,Logan FORSYTHE,0,0,0,0,0
Taylor,A101,U.S. Senate,,Democratic,Amy McGRATH,7,2,3,2,0
Taylor,A102,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Taylor,A102,U.S. Senate,,Republican,James D. DUNCAN,2,0,2,0,0
Taylor,A102,U.S. Senate,,Republican,George WASHINGTON,2,0,2,0,0
Taylor,A102,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",1,0,1,0,0
Taylor,A102,U.S. Senate,,Republican,Andy BARR,136,15,119,0,2
Taylor,A102,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Taylor,A102,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Taylor,A102,U.S. Senate,,Republican,Daniel CAMERON,73,12,60,0,1
Taylor,A102,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,0
Taylor,A102,U.S. Senate,,Republican,Michael James FARIS,1,0,1,0,0
Taylor,A102,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,1,0,1,0,0
Taylor,A102,U.S. Senate,,,Under Votes,8,3,5,0,0
Taylor,A102,U.S. Senate,,,Over Votes,3,0,3,0,0
Taylor,A102,Ballots Cast,,,,271,,,,
Taylor,A102,U.S. House,1,Republican,David SIMS,11,0,11,0,0
Taylor,A102,U.S. House,1,Republican,Robert James SUTHERBY,9,0,9,0,0
