county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Trigg,A100,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Trigg,A100,U.S. Senate,,Republican,James D. DUNCAN,8,3,5,0,0
Trigg,A100,U.S. Senate,,Republican,George WASHINGTON,5,1,4,0,0
Trigg,A100,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",11,3,8,0,0
Trigg,A100,U.S. Senate,,Republican,Andy BARR,202,76,124,2,0
Trigg,A100,U.S. Senate,,Republican,Nate MORRIS,16,6,8,1,1
Trigg,A100,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Trigg,A100,U.S. Senate,,Republican,A. Nick SHELLEY,2,2,0,0,0
Trigg,A100,U.S. Senate,,Republican,Daniel CAMERON,96,37,58,1,0
Trigg,A100,U.S. Senate,,Republican,Anissa CATLETT,9,2,6,1,0
Trigg,A100,U.S. Senate,,Republican,Michael James FARIS,7,0,7,0,0
Trigg,A100,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,4,2,2,0,0
Trigg,A100,U.S. Senate,,,Under Votes,22,6,16,0,0
Trigg,A100,U.S. Senate,,,Over Votes,1,0,1,0,0
Trigg,A100,Ballots Cast,,,,505,,,,
Trigg,A100,U.S. House,1,Republican,David SIMS,21,11,10,0,0
Trigg,A100,U.S. House,1,Republican,Robert James SUTHERBY,15,5,10,0,0
Trigg,A100,U.S. House,1,Republican,Penny ARCOS,20,4,15,0,1
Trigg,A100,U.S. House,1,Republican,James R. COMER,301,110,187,4,0
Trigg,A100,U.S. House,1,,Under Votes,18,5,12,1,0
Trigg,A100,U.S. House,1,,Over Votes,1,1,0,0,0
Trigg,A100,County Judge/Executive,,,Stan HUMPHRIES,302,112,186,3,1
Trigg,A100,County Judge/Executive,,,Sam CARTER,60,22,37,1,0
Trigg,A100,County Judge/Executive,,,Under Votes,14,2,11,1,0
Trigg,A100,County Judge/Executive,,,Over Votes,0,0,0,0,0
Trigg,A100,Sheriff,,,Aaron ACREE,147,68,75,3,1
Trigg,A100,Sheriff,,,Mike SANDBRINK,227,67,158,2,0
Trigg,A100,Sheriff,,,Under Votes,2,1,1,0,0
Trigg,A100,Sheriff,,,Over Votes,0,0,0,0,0
Trigg,A100,Jailer,,,James E. HUGHES,217,75,139,3,0
Trigg,A100,Jailer,,,Troy BELT,150,58,89,2,1
Trigg,A100,Jailer,,,Under Votes,9,3,6,0,0
Trigg,A100,Jailer,,,Over Votes,0,0,0,0,0
Trigg,A100,U.S. Senate,,Democratic,Joshua BLANTON SR.,11,3,8,0,0
Trigg,A100,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,4,1,3,0,0
Trigg,A100,U.S. Senate,,Democratic,Charles BOOKER,32,9,23,0,0
Trigg,A100,U.S. Senate,,Democratic,Pamela STEVENSON,11,5,6,0,0
Trigg,A100,U.S. Senate,,Democratic,Dale Lewis ROMANS,6,3,3,0,0
Trigg,A100,U.S. Senate,,Democratic,Logan FORSYTHE,3,0,3,0,0
Trigg,A100,U.S. Senate,,Democratic,Amy McGRATH,55,20,34,1,0
Trigg,B200,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Trigg,B200,U.S. Senate,,Republican,James D. DUNCAN,15,5,10,0,0
Trigg,B200,U.S. Senate,,Republican,George WASHINGTON,3,2,1,0,0
Trigg,B200,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",8,1,7,0,0
Trigg,B200,U.S. Senate,,Republican,Andy BARR,253,91,159,3,0
Trigg,B200,U.S. Senate,,Republican,Nate MORRIS,20,9,11,0,0
Trigg,B200,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Trigg,B200,U.S. Senate,,Republican,A. Nick SHELLEY,2,1,1,0,0
Trigg,B200,U.S. Senate,,Republican,Daniel CAMERON,77,27,49,0,1
Trigg,B200,U.S. Senate,,Republican,Anissa CATLETT,6,2,4,0,0
Trigg,B200,U.S. Senate,,Republican,Michael James FARIS,2,1,1,0,0
Trigg,B200,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,4,0,4,0,0
Trigg,B200,U.S. Senate,,,Under Votes,22,11,11,0,0
Trigg,B200,U.S. Senate,,,Over Votes,1,0,1,0,0
Trigg,B200,Ballots Cast,,,,536,,,,
Trigg,B200,U.S. House,1,Republican,David SIMS,33,10,23,0,0
Trigg,B200,U.S. House,1,Republican,Robert James SUTHERBY,16,6,10,0,0
Trigg,B200,U.S. House,1,Republican,Penny ARCOS,16,4,12,0,0
Trigg,B200,U.S. House,1,Republican,James R. COMER,323,116,203,3,1
Trigg,B200,U.S. House,1,,Under Votes,18,9,9,0,0
Trigg,B200,U.S. House,1,,Over Votes,0,0,0,0,0
Trigg,B200,County Judge/Executive,,,Stan HUMPHRIES,318,113,201,3,1
Trigg,B200,County Judge/Executive,,,Sam CARTER,76,28,48,0,0
Trigg,B200,County Judge/Executive,,,Under Votes,12,4,8,0,0
Trigg,B200,County Judge/Executive,,,Over Votes,0,0,0,0,0
Trigg,B200,Sheriff,,,Aaron ACREE,147,55,89,3,0
Trigg,B200,Sheriff,,,Mike SANDBRINK,256,90,165,0,1
Trigg,B200,Sheriff,,,Under Votes,3,0,3,0,0
Trigg,B200,Sheriff,,,Over Votes,0,0,0,0,0
Trigg,B200,Jailer,,,James E. HUGHES,210,72,134,3,1
Trigg,B200,Jailer,,,Troy BELT,180,69,111,0,0
Trigg,B200,Jailer,,,Under Votes,16,4,12,0,0
Trigg,B200,Jailer,,,Over Votes,0,0,0,0,0
Trigg,B200,U.S. Senate,,Democratic,Joshua BLANTON SR.,3,1,1,1,0
Trigg,B200,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,2,0,2,0,0
Trigg,B200,U.S. Senate,,Democratic,Charles BOOKER,30,15,13,2,0
Trigg,B200,U.S. Senate,,Democratic,Pamela STEVENSON,14,5,8,1,0
Trigg,B200,U.S. Senate,,Democratic,Dale Lewis ROMANS,3,1,1,1,0
Trigg,B200,U.S. Senate,,Democratic,Logan FORSYTHE,2,0,2,0,0
Trigg,B200,U.S. Senate,,Democratic,Amy McGRATH,69,19,45,5,0
Trigg,C300,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
