county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Estill,A101,U.S. Senate,,Republican,A. Nick SHELLEY,1,0,1,0,0
Estill,A101,U.S. Senate,,Republican,Anissa CATLETT,3,1,2,0,0
Estill,A101,U.S. Senate,,Republican,Daniel CAMERON,17,9,7,1,0
Estill,A101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Estill,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Estill,A101,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Estill,A101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Estill,A101,U.S. Senate,,Republican,George WASHINGTON,0,0,0,0,0
Estill,A101,U.S. Senate,,Republican,Michael James FARIS,2,2,0,0,0
Estill,A101,U.S. Senate,,Republican,Andy BARR,70,36,30,4,0
Estill,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",0,0,0,0,0
Estill,A101,U.S. Senate,,Republican,Nate MORRIS,4,2,2,0,0
Estill,A101,U.S. Senate,,,Under Votes,8,3,5,0,0
Estill,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Estill,A101,Ballots Cast,,,,129,,,,
Estill,A101,U.S. House,6,Republican,Gregory George PLUCINSKI,7,5,2,0,0
Estill,A101,U.S. House,6,Republican,Adam Perez ARQUETTE,0,0,0,0,0
Estill,A101,U.S. House,6,Republican,Ralph ALVARADO,51,23,24,4,0
Estill,A101,U.S. House,6,Republican,Steve SHANNON,5,2,3,0,0
Estill,A101,U.S. House,6,Republican,Ryan DOTSON,24,16,8,0,0
Estill,A101,U.S. House,6,,Under Votes,17,6,10,1,0
Estill,A101,U.S. House,6,,Over Votes,0,0,0,0,0
Estill,A101,State Senate,30,Republican,Brandon D. SMITH,37,24,10,3,0
Estill,A101,State Senate,30,Republican,Billy WESLEY,61,26,33,2,0
Estill,A101,State Senate,30,,Under Votes,4,2,2,0,0
Estill,A101,State Senate,30,,Over Votes,0,0,0,0,0
Estill,A101,State Representative,91,Republican,Darrell BILLINGS,27,15,9,3,0
Estill,A101,State Representative,91,Republican,Jeff HENSLEY,73,37,34,2,0
Estill,A101,State Representative,91,,Under Votes,2,0,2,0,0
Estill,A101,State Representative,91,,Over Votes,0,0,0,0,0
Estill,A101,County Judge/Executive,,,Donnie WATSON,10,5,4,1,0
Estill,A101,County Judge/Executive,,,Kevin T. WILLIAMS,52,22,27,3,0
Estill,A101,County Judge/Executive,,,Kelby BROWNING,39,25,13,1,0
Estill,A101,County Judge/Executive,,,Under Votes,1,0,1,0,0
Estill,A101,County Judge/Executive,,,Over Votes,0,0,0,0,0
Estill,A101,Sheriff,,,Brian R. BROOKS,57,28,26,3,0
Estill,A101,Sheriff,,,Adam W. PUCKETT,5,4,1,0,0
Estill,A101,Sheriff,,,"Russell ""Doc"" MORRIS",32,16,14,2,0
Estill,A101,Sheriff,,,Under Votes,8,4,4,0,0
Estill,A101,Sheriff,,,Over Votes,0,0,0,0,0
Estill,A101,Constable,,,"William ""Billy"" NEAL",22,10,12,0,0
Estill,A101,Constable,,,John BECKLER,48,25,19,4,0
Estill,A101,Constable,,,Ronnie Dale CONRAD,19,11,7,1,0
Estill,A101,Constable,,,Under Votes,13,6,7,0,0
Estill,A101,Constable,,,Over Votes,0,0,0,0,0
Estill,A101,Mayor City OF Irvine,,,Karen Sparks STEINHAUSER,58,34,22,2,0
Estill,A101,Mayor City OF Irvine,,,Carl Dennis WILLIAMS JR.,3,2,1,0,0
Estill,A101,Mayor City OF Irvine,,,James E. GROSS,36,14,19,3,0
Estill,A101,Mayor City OF Irvine,,,Under Votes,5,2,3,0,0
Estill,A101,Mayor City OF Irvine,,,Over Votes,0,0,0,0,0
Estill,A101,City Council City OF Irvine,,,Aaron M. RAIDER,72,39,28,5,0
Estill,A101,City Council City OF Irvine,,,James Michael WOOLERY,83,40,38,5,0
Estill,A101,City Council City OF Irvine,,,Margaret True LISLE,78,39,34,5,0
Estill,A101,City Council City OF Irvine,,,Donna WHORLEY,74,45,24,5,0
Estill,A101,City Council City OF Irvine,,,Sharma DANIELS,60,33,23,4,0
Estill,A101,City Council City OF Irvine,,,Tim BURKHART,53,27,23,3,0
Estill,A101,City Council City OF Irvine,,,Charles Steven FAUSTE,64,32,29,3,0
Estill,A101,City Council City OF Irvine,,,Under Votes,128,57,71,0,0
Estill,A101,City Council City OF Irvine,,,Over Votes,0,0,0,0,0
Estill,A101,U.S. Senate,,Democratic,Pamela STEVENSON,3,3,0,0,0
Estill,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,0,0,0,0,0
Estill,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,0,0,0,0,0
Estill,A101,U.S. Senate,,Democratic,Charles BOOKER,10,4,6,0,0
Estill,A101,U.S. Senate,,Democratic,Amy McGRATH,11,8,3,0,0
Estill,A101,U.S. Senate,,Democratic,Logan FORSYTHE,0,0,0,0,0
Estill,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,0,0,0,0,0
Estill,A101,U.S. House,6,Democratic,Harvey CARROLL JR.,2,2,0,0,0
Estill,A101,U.S. House,6,Democratic,David KLOIBER,0,0,0,0,0
Estill,A101,U.S. House,6,Democratic,Erin PETREY,5,3,2,0,0
Estill,A101,U.S. House,6,Democratic,Cherlynn STEVENSON,3,3,0,0,0
Estill,A101,U.S. House,6,Democratic,Jimmy Clifton AUSBROOKS,0,0,0,0,0
Estill,A101,U.S. House,6,Democratic,Corey EDWARDS,0,0,0,0,0
Estill,A101,U.S. House,6,Democratic,Zach DEMBO,15,8,7,0,0
Estill,A102,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Estill,A102,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,0
Estill,A102,U.S. Senate,,Republican,Daniel CAMERON,17,8,9,0,0
