county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Mercer,A101,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Mercer,A101,U.S. Senate,,Republican,Anissa CATLETT,3,1,2,0,0
Mercer,A101,U.S. Senate,,Republican,Daniel CAMERON,73,12,60,1,0
Mercer,A101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Mercer,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,3,0,3,0,0
Mercer,A101,U.S. Senate,,Republican,James D. DUNCAN,1,0,1,0,0
Mercer,A101,U.S. Senate,,Republican,Other Donald WENZEL,1,0,1,0,0
Mercer,A101,U.S. Senate,,Republican,George WASHINGTON,1,0,1,0,0
Mercer,A101,U.S. Senate,,Republican,Michael James FARIS,4,0,4,0,0
Mercer,A101,U.S. Senate,,Republican,Andy BARR,154,18,134,0,2
Mercer,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",0,0,0,0,0
Mercer,A101,U.S. Senate,,,Under Votes,4,2,2,0,0
Mercer,A101,U.S. Senate,,,Over Votes,1,0,1,0,0
Mercer,A101,Ballots Cast,,,,405,,,,
Mercer,A101,U.S. House,6,Republican,Gregory George PLUCINSKI,14,1,13,0,0
Mercer,A101,U.S. House,6,Republican,Adam Perez ARQUETTE,5,1,4,0,0
Mercer,A101,U.S. House,6,Republican,Ralph ALVARADO,155,29,123,1,2
Mercer,A101,U.S. House,6,Republican,Steve SHANNON,5,1,4,0,0
Mercer,A101,U.S. House,6,Republican,Ryan DOTSON,52,4,48,0,0
Mercer,A101,U.S. House,6,,Under Votes,19,1,18,0,0
Mercer,A101,U.S. House,6,,Over Votes,1,0,1,0,0
Mercer,A101,Sheriff,,,Paul W. PARKS,44,4,39,1,0
Mercer,A101,Sheriff,,,Sean BROWN,198,31,165,0,2
Mercer,A101,Sheriff,,,Under Votes,9,2,7,0,0
Mercer,A101,Sheriff,,,Over Votes,0,0,0,0,0
Mercer,A101,Jailer,,,Bryan T. CHEAK,61,6,52,1,2
Mercer,A101,Jailer,,,Garland CHRISTOPHER,171,28,143,0,0
Mercer,A101,Jailer,,,Under Votes,19,3,16,0,0
Mercer,A101,Jailer,,,Over Votes,0,0,0,0,0
Mercer,A101,U.S. Senate,,Democratic,Pamela STEVENSON,11,1,10,0,0
Mercer,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,0,0,0,0,0
Mercer,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,0,0,0,0,0
Mercer,A101,U.S. Senate,,Democratic,Charles BOOKER,50,10,37,3,0
Mercer,A101,U.S. Senate,,Democratic,Amy McGRATH,62,16,43,3,0
Mercer,A101,U.S. Senate,,Democratic,Logan FORSYTHE,7,0,7,0,0
Mercer,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,10,3,7,0,0
Mercer,A101,U.S. Senate,,,Under Votes,14,4,10,0,0
Mercer,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Mercer,A101,U.S. House,6,Democratic,Harvey CARROLL JR.,4,2,2,0,0
Mercer,A101,U.S. House,6,Democratic,David KLOIBER,8,1,6,1,0
Mercer,A101,U.S. House,6,Democratic,Erin PETREY,20,1,18,1,0
Mercer,A101,U.S. House,6,Democratic,Cherlynn STEVENSON,33,11,21,1,0
Mercer,A101,U.S. House,6,Democratic,Jimmy Clifton AUSBROOKS,2,0,2,0,0
Mercer,A101,U.S. House,6,Democratic,Corey EDWARDS,10,2,7,1,0
Mercer,A101,U.S. House,6,Democratic,Zach DEMBO,56,12,42,2,0
Mercer,A101,U.S. House,6,,Under Votes,20,5,15,0,0
Mercer,A101,U.S. House,6,,Over Votes,1,0,1,0,0
Mercer,A101,State Representative,55,Democratic,Katrina A. SEXTON,65,16,47,2,0
Mercer,A101,State Representative,55,Democratic,Nathan SAUCEDO,82,16,62,4,0
Mercer,A101,State Representative,55,,Under Votes,7,2,5,0,0
Mercer,A101,State Representative,55,,Over Votes,0,0,0,0,0
Mercer,A101,City Commissioners City OF Harrodsburg,,,Tommy SHIRLEY,1,0,1,0,0
Mercer,A101,City Commissioners City OF Harrodsburg,,,Sky MADDOX,1,0,1,0,0
Mercer,A101,City Commissioners City OF Harrodsburg,,,Jack L. COLEMAN,0,0,0,0,0
Mercer,A101,City Commissioners City OF Harrodsburg,,,"Marvin ""Bubby"" ISHAM",1,0,1,0,0
Mercer,A101,City Commissioners City OF Harrodsburg,,,Doug BAKER,0,0,0,0,0
Mercer,A101,City Commissioners City OF Harrodsburg,,,Roger JOHNSON,0,0,0,0,0
Mercer,A101,City Commissioners City OF Harrodsburg,,,Joseph Mason HOOD,0,0,0,0,0
Mercer,A101,City Commissioners City OF Harrodsburg,,,Kayla WALKER,0,0,0,0,0
Mercer,A101,City Commissioners City OF Harrodsburg,,,Under Votes,1,0,1,0,0
Mercer,A101,City Commissioners City OF Harrodsburg,,,Over Votes,0,0,0,0,0
Mercer,A102,U.S. Senate,,Republican,A. Nick SHELLEY,1,0,1,0,0
Mercer,A102,U.S. Senate,,Republican,Anissa CATLETT,1,0,1,0,0
Mercer,A102,U.S. Senate,,Republican,Daniel CAMERON,11,2,7,2,0
Mercer,A102,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Mercer,A102,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Mercer,A102,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Mercer,A102,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Mercer,A102,U.S. Senate,,Republican,George WASHINGTON,0,0,0,0,0
Mercer,A102,U.S. Senate,,Republican,Michael James FARIS,0,0,0,0,0
Mercer,A102,U.S. Senate,,Republican,Andy BARR,15,4,10,1,0
Mercer,A102,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",1,0,1,0,0
Mercer,A102,U.S. Senate,,,Under Votes,1,0,1,0,0
Mercer,A102,U.S. Senate,,,Over Votes,0,0,0,0,0
Mercer,A102,Ballots Cast,,,,59,,,,
Mercer,A102,U.S. House,6,Republican,Gregory George PLUCINSKI,3,1,1,1,0
Mercer,A102,U.S. House,6,Republican,Adam Perez ARQUETTE,1,0,1,0,0
Mercer,A102,U.S. House,6,Republican,Ralph ALVARADO,15,2,11,2,0
Mercer,A102,U.S. House,6,Republican,Steve SHANNON,4,1,3,0,0
Mercer,A102,U.S. House,6,Republican,Ryan DOTSON,7,2,5,0,0
Mercer,A102,U.S. House,6,,Under Votes,3,0,3,0,0
Mercer,A102,U.S. House,6,,Over Votes,0,0,0,0,0
Mercer,A102,Sheriff,,,Paul W. PARKS,7,0,7,0,0
Mercer,A102,Sheriff,,,Sean BROWN,26,6,17,3,0
Mercer,A102,Sheriff,,,Under Votes,0,0,0,0,0
Mercer,A102,Sheriff,,,Over Votes,0,0,0,0,0
Mercer,A102,Jailer,,,Bryan T. CHEAK,13,1,11,1,0
Mercer,A102,Jailer,,,Garland CHRISTOPHER,19,5,12,2,0
Mercer,A102,Jailer,,,Under Votes,1,0,1,0,0
Mercer,A102,Jailer,,,Over Votes,0,0,0,0,0
Mercer,A102,U.S. Senate,,Democratic,Pamela STEVENSON,4,2,2,0,0
Mercer,A102,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,0,0,0,0,0
Mercer,A102,U.S. Senate,,Democratic,Joshua BLANTON SR.,0,0,0,0,0
Mercer,A102,U.S. Senate,,Democratic,Charles BOOKER,10,3,6,1,0
Mercer,A102,U.S. Senate,,Democratic,Amy McGRATH,8,3,4,0,1
Mercer,A102,U.S. Senate,,Democratic,Logan FORSYTHE,1,0,1,0,0
Mercer,A102,U.S. Senate,,Democratic,Dale Lewis ROMANS,2,0,2,0,0
Mercer,A102,U.S. Senate,,,Under Votes,1,0,0,0,1
Mercer,A102,U.S. Senate,,,Over Votes,0,0,0,0,0
Mercer,A102,U.S. House,6,Democratic,Harvey CARROLL JR.,1,0,1,0,0
Mercer,A102,U.S. House,6,Democratic,David KLOIBER,1,1,0,0,0
Mercer,A102,U.S. House,6,Democratic,Erin PETREY,5,2,3,0,0
Mercer,A102,U.S. House,6,Democratic,Cherlynn STEVENSON,6,1,3,0,2
Mercer,A102,U.S. House,6,Democratic,Jimmy Clifton AUSBROOKS,0,0,0,0,0
Mercer,A102,U.S. House,6,Democratic,Corey EDWARDS,1,0,1,0,0
Mercer,A102,U.S. House,6,Democratic,Zach DEMBO,12,4,7,1,0
Mercer,A102,U.S. House,6,,Under Votes,0,0,0,0,0
Mercer,A102,U.S. House,6,,Over Votes,0,0,0,0,0
Mercer,A102,State Representative,55,Democratic,Katrina A. SEXTON,14,5,8,0,1
Mercer,A102,State Representative,55,Democratic,Nathan SAUCEDO,12,3,7,1,1
Mercer,A102,State Representative,55,,Under Votes,0,0,0,0,0
Mercer,A102,State Representative,55,,Over Votes,0,0,0,0,0
Mercer,A103,U.S. Senate,,Republican,A. Nick SHELLEY,1,0,1,0,0
Mercer,A103,U.S. Senate,,Republican,Anissa CATLETT,3,0,3,0,0
Mercer,A103,U.S. Senate,,Republican,Daniel CAMERON,29,5,24,0,0
Mercer,A103,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Mercer,A103,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,3,0,3,0,0
Mercer,A103,U.S. Senate,,Republican,James D. DUNCAN,1,0,1,0,0
Mercer,A103,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Mercer,A103,U.S. Senate,,Republican,George WASHINGTON,1,1,0,0,0
Mercer,A103,U.S. Senate,,Republican,Michael James FARIS,0,0,0,0,0
Mercer,A103,U.S. Senate,,Republican,Andy BARR,86,6,79,1,0
Mercer,A103,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",2,0,2,0,0
Mercer,A103,U.S. Senate,,,Under Votes,3,1,2,0,0
Mercer,A103,U.S. Senate,,,Over Votes,0,0,0,0,0
Mercer,A103,Ballots Cast,,,,233,,,,
Mercer,A103,U.S. House,6,Republican,Gregory George PLUCINSKI,8,1,7,0,0
Mercer,A103,U.S. House,6,Republican,Adam Perez ARQUETTE,2,1,1,0,0
Mercer,A103,U.S. House,6,Republican,Ralph ALVARADO,68,4,64,0,0
Mercer,A103,U.S. House,6,Republican,Steve SHANNON,7,0,7,0,0
Mercer,A103,U.S. House,6,Republican,Ryan DOTSON,38,5,32,1,0
Mercer,A103,U.S. House,6,,Under Votes,13,2,11,0,0
Mercer,A103,U.S. House,6,,Over Votes,0,0,0,0,0
Mercer,A103,Sheriff,,,Paul W. PARKS,25,1,24,0,0
Mercer,A103,Sheriff,,,Sean BROWN,109,12,96,1,0
Mercer,A103,Sheriff,,,Under Votes,2,0,2,0,0
Mercer,A103,Sheriff,,,Over Votes,0,0,0,0,0
Mercer,A103,Jailer,,,Bryan T. CHEAK,48,3,45,0,0
Mercer,A103,Jailer,,,Garland CHRISTOPHER,81,9,71,1,0
Mercer,A103,Jailer,,,Under Votes,7,1,6,0,0
Mercer,A103,Jailer,,,Over Votes,0,0,0,0,0
Mercer,A103,U.S. Senate,,Democratic,Pamela STEVENSON,11,0,10,1,0
Mercer,A103,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,1,0,1,0,0
Mercer,A103,U.S. Senate,,Democratic,Joshua BLANTON SR.,3,0,3,0,0
Mercer,A103,U.S. Senate,,Democratic,Charles BOOKER,38,9,29,0,0
Mercer,A103,U.S. Senate,,Democratic,Amy McGRATH,35,7,28,0,0
Mercer,A103,U.S. Senate,,Democratic,Logan FORSYTHE,2,0,2,0,0
Mercer,A103,U.S. Senate,,Democratic,Dale Lewis ROMANS,4,0,4,0,0
Mercer,A103,U.S. Senate,,,Under Votes,3,0,3,0,0
Mercer,A103,U.S. Senate,,,Over Votes,0,0,0,0,0
Mercer,A103,U.S. House,6,Democratic,Harvey CARROLL JR.,6,0,6,0,0
Mercer,A103,U.S. House,6,Democratic,David KLOIBER,5,2,3,0,0
Mercer,A103,U.S. House,6,Democratic,Erin PETREY,22,2,20,0,0
Mercer,A103,U.S. House,6,Democratic,Cherlynn STEVENSON,16,4,12,0,0
Mercer,A103,U.S. House,6,Democratic,Jimmy Clifton AUSBROOKS,2,0,2,0,0
Mercer,A103,U.S. House,6,Democratic,Corey EDWARDS,3,1,2,0,0
Mercer,A103,U.S. House,6,Democratic,Zach DEMBO,39,7,31,1,0
Mercer,A103,U.S. House,6,,Under Votes,4,0,4,0,0
Mercer,A103,U.S. House,6,,Over Votes,0,0,0,0,0
Mercer,A103,State Representative,55,Democratic,Katrina A. SEXTON,50,6,44,0,0
Mercer,A103,State Representative,55,Democratic,Nathan SAUCEDO,44,10,33,1,0
Mercer,A103,State Representative,55,,Under Votes,3,0,3,0,0
Mercer,A103,State Representative,55,,Over Votes,0,0,0,0,0
Mercer,A104,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Mercer,A104,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,0
Mercer,A104,U.S. Senate,,Republican,Daniel CAMERON,9,2,7,0,0
Mercer,A104,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Mercer,A104,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Mercer,A104,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Mercer,A104,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Mercer,A104,U.S. Senate,,Republican,George WASHINGTON,0,0,0,0,0
Mercer,A104,U.S. Senate,,Republican,Michael James FARIS,1,0,1,0,0
Mercer,A104,U.S. Senate,,Republican,Andy BARR,13,4,9,0,0
Mercer,A104,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",1,0,1,0,0
Mercer,A104,U.S. Senate,,,Under Votes,3,1,2,0,0
Mercer,A104,U.S. Senate,,,Over Votes,0,0,0,0,0
Mercer,A104,Ballots Cast,,,,45,,,,
Mercer,A104,U.S. House,6,Republican,Gregory George PLUCINSKI,1,0,1,0,0
Mercer,A104,U.S. House,6,Republican,Adam Perez ARQUETTE,1,0,1,0,0
Mercer,A104,U.S. House,6,Republican,Ralph ALVARADO,12,2,10,0,0
Mercer,A104,U.S. House,6,Republican,Steve SHANNON,2,1,1,0,0
