county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Gallatin,A101,U.S. Senate,,Republican,A. Nick SHELLEY,1,0,1,0,0
Gallatin,A101,U.S. Senate,,Republican,Daniel CAMERON,18,3,15,0,0
Gallatin,A101,U.S. Senate,,Republican,Andy BARR,50,16,34,0,0
Gallatin,A101,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,0
Gallatin,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",2,1,1,0,0
Gallatin,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,2,0,2,0,0
Gallatin,A101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Gallatin,A101,U.S. Senate,,Republican,Michael James FARIS,2,0,2,0,0
Gallatin,A101,U.S. Senate,,Republican,Nate MORRIS,7,1,5,1,0
Gallatin,A101,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Gallatin,A101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Gallatin,A101,U.S. Senate,,Republican,George WASHINGTON,3,0,3,0,0
Gallatin,A101,U.S. Senate,,,Under Votes,6,2,4,0,0
Gallatin,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Gallatin,A101,U.S. House,4,Republican,Thomas MASSIE,26,5,20,1,0
Gallatin,A101,U.S. House,4,Republican,Ed GALLREIN,64,17,47,0,0
Gallatin,A101,U.S. House,4,,Under Votes,1,1,0,0,0
Gallatin,A101,U.S. House,4,,Over Votes,0,0,0,0,0
Gallatin,A101,Ballots Cast,,,,167,,,,
Gallatin,A101,County Judge/Executive,,,"Michael J. ""M. J"" HADDIX",44,9,35,0,0
Gallatin,A101,County Judge/Executive,,,Kentucky DAVIS,45,13,31,1,0
Gallatin,A101,County Judge/Executive,,,Under Votes,2,1,1,0,0
Gallatin,A101,County Judge/Executive,,,Over Votes,0,0,0,0,0
Gallatin,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,6,1,5,0,0
Gallatin,A101,U.S. Senate,,Democratic,Charles BOOKER,25,4,21,0,0
Gallatin,A101,U.S. Senate,,Democratic,Logan FORSYTHE,6,1,4,1,0
Gallatin,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,4,0,4,0,0
Gallatin,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,0,0,0,0,0
Gallatin,A101,U.S. Senate,,Democratic,Pamela STEVENSON,4,0,4,0,0
Gallatin,A101,U.S. Senate,,Democratic,Amy McGRATH,28,4,24,0,0
Gallatin,A101,U.S. Senate,,,Under Votes,3,0,3,0,0
Gallatin,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Gallatin,A101,U.S. House,4,Democratic,Melissa Claire STRANGE,32,4,28,0,0
Gallatin,A101,U.S. House,4,Democratic,Jesse Russell BREWER,40,6,33,1,0
Gallatin,A101,U.S. House,4,,Under Votes,4,0,4,0,0
Gallatin,A101,U.S. House,4,,Over Votes,0,0,0,0,0
Gallatin,A102,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Gallatin,A102,U.S. Senate,,Republican,Daniel CAMERON,22,3,19,0,0
Gallatin,A102,U.S. Senate,,Republican,Andy BARR,43,7,30,6,0
Gallatin,A102,U.S. Senate,,Republican,Anissa CATLETT,1,1,0,0,0
Gallatin,A102,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",1,1,0,0,0
Gallatin,A102,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Gallatin,A102,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Gallatin,A102,U.S. Senate,,Republican,Michael James FARIS,2,1,0,1,0
Gallatin,A102,U.S. Senate,,Republican,Nate MORRIS,1,0,0,1,0
Gallatin,A102,U.S. Senate,,Republican,James D. DUNCAN,2,0,2,0,0
Gallatin,A102,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Gallatin,A102,U.S. Senate,,Republican,George WASHINGTON,0,0,0,0,0
Gallatin,A102,U.S. Senate,,,Under Votes,9,2,7,0,0
Gallatin,A102,U.S. Senate,,,Over Votes,0,0,0,0,0
Gallatin,A102,U.S. House,4,Republican,Thomas MASSIE,29,5,18,6,0
Gallatin,A102,U.S. House,4,Republican,Ed GALLREIN,50,9,39,2,0
Gallatin,A102,U.S. House,4,,Under Votes,2,1,1,0,0
Gallatin,A102,U.S. House,4,,Over Votes,0,0,0,0,0
Gallatin,A102,Ballots Cast,,,,130,,,,
Gallatin,A102,County Judge/Executive,,,"Michael J. ""M. J"" HADDIX",41,5,33,3,0
Gallatin,A102,County Judge/Executive,,,Kentucky DAVIS,37,10,22,5,0
Gallatin,A102,County Judge/Executive,,,Under Votes,3,0,3,0,0
Gallatin,A102,County Judge/Executive,,,Over Votes,0,0,0,0,0
Gallatin,A102,U.S. Senate,,Democratic,Dale Lewis ROMANS,4,0,4,0,0
Gallatin,A102,U.S. Senate,,Democratic,Charles BOOKER,14,2,11,1,0
Gallatin,A102,U.S. Senate,,Democratic,Logan FORSYTHE,1,0,1,0,0
Gallatin,A102,U.S. Senate,,Democratic,Joshua BLANTON SR.,1,0,1,0,0
Gallatin,A102,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,1,1,0,0,0
Gallatin,A102,U.S. Senate,,Democratic,Pamela STEVENSON,2,0,1,1,0
Gallatin,A102,U.S. Senate,,Democratic,Amy McGRATH,18,1,15,2,0
Gallatin,A102,U.S. Senate,,,Under Votes,8,0,8,0,0
Gallatin,A102,U.S. Senate,,,Over Votes,0,0,0,0,0
Gallatin,A102,U.S. House,4,Democratic,Melissa Claire STRANGE,19,2,13,4,0
Gallatin,A102,U.S. House,4,Democratic,Jesse Russell BREWER,22,2,20,0,0
Gallatin,A102,U.S. House,4,,Under Votes,8,0,8,0,0
Gallatin,A102,U.S. House,4,,Over Votes,0,0,0,0,0
Gallatin,B101,U.S. Senate,,Republican,A. Nick SHELLEY,1,0,1,0,0
Gallatin,B101,U.S. Senate,,Republican,Daniel CAMERON,37,3,34,0,0
Gallatin,B101,U.S. Senate,,Republican,Andy BARR,63,7,56,0,0
Gallatin,B101,U.S. Senate,,Republican,Anissa CATLETT,1,0,1,0,0
Gallatin,B101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",2,0,2,0,0
Gallatin,B101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,1,0,1,0,0
Gallatin,B101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Gallatin,B101,U.S. Senate,,Republican,Michael James FARIS,8,0,8,0,0
Gallatin,B101,U.S. Senate,,Republican,Nate MORRIS,2,0,2,0,0
Gallatin,B101,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Gallatin,B101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Gallatin,B101,U.S. Senate,,Republican,George WASHINGTON,3,0,3,0,0
Gallatin,B101,U.S. Senate,,,Under Votes,5,2,3,0,0
Gallatin,B101,U.S. Senate,,,Over Votes,0,0,0,0,0
Gallatin,B101,U.S. House,4,Republican,Thomas MASSIE,47,6,41,0,0
Gallatin,B101,U.S. House,4,Republican,Ed GALLREIN,76,6,70,0,0
Gallatin,B101,U.S. House,4,,Under Votes,0,0,0,0,0
Gallatin,B101,U.S. House,4,,Over Votes,0,0,0,0,0
Gallatin,B101,Ballots Cast,,,,158,,,,
Gallatin,B101,County Judge/Executive,,,"Michael J. ""M. J"" HADDIX",66,5,61,0,0
Gallatin,B101,County Judge/Executive,,,Kentucky DAVIS,46,6,40,0,0
Gallatin,B101,County Judge/Executive,,,Under Votes,11,1,10,0,0
Gallatin,B101,County Judge/Executive,,,Over Votes,0,0,0,0,0
Gallatin,B101,Constable,,,Garrett BEACH,40,6,34,0,0
Gallatin,B101,Constable,,,Brad TANNER,65,3,62,0,0
Gallatin,B101,Constable,,,Under Votes,18,3,15,0,0
Gallatin,B101,Constable,,,Over Votes,0,0,0,0,0
Gallatin,B101,U.S. Senate,,Democratic,Dale Lewis ROMANS,3,0,3,0,0
Gallatin,B101,U.S. Senate,,Democratic,Charles BOOKER,9,0,9,0,0
Gallatin,B101,U.S. Senate,,Democratic,Logan FORSYTHE,0,0,0,0,0
Gallatin,B101,U.S. Senate,,Democratic,Joshua BLANTON SR.,1,0,1,0,0
Gallatin,B101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,1,0,1,0,0
Gallatin,B101,U.S. Senate,,Democratic,Pamela STEVENSON,1,0,1,0,0
Gallatin,B101,U.S. Senate,,Democratic,Amy McGRATH,14,0,13,1,0
Gallatin,B101,U.S. Senate,,,Under Votes,6,0,6,0,0
Gallatin,B101,U.S. Senate,,,Over Votes,0,0,0,0,0
Gallatin,B101,U.S. House,4,Democratic,Melissa Claire STRANGE,20,0,19,1,0
Gallatin,B101,U.S. House,4,Democratic,Jesse Russell BREWER,8,0,8,0,0
Gallatin,B101,U.S. House,4,,Under Votes,7,0,7,0,0
Gallatin,B101,U.S. House,4,,Over Votes,0,0,0,0,0
Gallatin,B102,U.S. Senate,,Republican,A. Nick SHELLEY,2,0,2,0,0
