county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Harrison,A101,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Harrison,A101,U.S. Senate,,Republican,Daniel CAMERON,21,7,14,0,0
Harrison,A101,U.S. Senate,,Republican,Andy BARR,54,9,42,1,2
Harrison,A101,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,0
Harrison,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",0,0,0,0,0
Harrison,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,2,1,1,0,0
Harrison,A101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Harrison,A101,U.S. Senate,,Republican,Michael James FARIS,3,0,3,0,0
Harrison,A101,U.S. Senate,,Republican,Nate MORRIS,1,0,1,0,0
Harrison,A101,U.S. Senate,,Republican,James D. DUNCAN,1,0,1,0,0
Harrison,A101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Harrison,A101,U.S. Senate,,Republican,George WASHINGTON,1,0,1,0,0
Harrison,A101,U.S. Senate,,,Under Votes,1,0,1,0,0
Harrison,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Harrison,A101,U.S. House,4,Republican,Thomas MASSIE,32,7,25,0,0
Harrison,A101,U.S. House,4,Republican,Ed GALLREIN,51,10,38,1,2
Harrison,A101,U.S. House,4,,Under Votes,1,0,1,0,0
Harrison,A101,U.S. House,4,,Over Votes,0,0,0,0,0
Harrison,A101,Ballots Cast,,,,177,,,,
Harrison,A101,State Representative,70,Republican,Mike FISHER,55,15,38,1,1
Harrison,A101,State Representative,70,Republican,Travis HUBER,29,2,26,0,1
Harrison,A101,State Representative,70,,Under Votes,0,0,0,0,0
Harrison,A101,State Representative,70,,Over Votes,0,0,0,0,0
Harrison,A101,Sheriff,,,Joseph DANIEL,21,3,18,0,0
Harrison,A101,Sheriff,,,Christy Furnish BARNES,47,11,33,1,2
Harrison,A101,Sheriff,,,Michael L. THOMAS JR.,15,3,12,0,0
Harrison,A101,Sheriff,,,Under Votes,1,0,1,0,0
Harrison,A101,Sheriff,,,Over Votes,0,0,0,0,0
Harrison,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,6,0,6,0,0
Harrison,A101,U.S. Senate,,Democratic,Charles BOOKER,43,4,38,1,0
Harrison,A101,U.S. Senate,,Democratic,Logan FORSYTHE,3,0,3,0,0
Harrison,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,1,0,1,0,0
Harrison,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,5,0,5,0,0
Harrison,A101,U.S. Senate,,Democratic,Pamela STEVENSON,3,0,3,0,0
Harrison,A101,U.S. Senate,,Democratic,Amy McGRATH,29,5,24,0,0
Harrison,A101,U.S. Senate,,,Under Votes,3,2,1,0,0
Harrison,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Harrison,A101,U.S. House,4,Democratic,Melissa Claire STRANGE,55,4,51,0,0
Harrison,A101,U.S. House,4,Democratic,Jesse Russell BREWER,31,3,27,1,0
Harrison,A101,U.S. House,4,,Under Votes,7,4,3,0,0
Harrison,A101,U.S. House,4,,Over Votes,0,0,0,0,0
Harrison,A102,U.S. Senate,,Republican,A. Nick SHELLEY,1,0,0,1,0
Harrison,A102,U.S. Senate,,Republican,Daniel CAMERON,7,1,6,0,0
Harrison,A102,U.S. Senate,,Republican,Andy BARR,32,2,30,0,0
Harrison,A102,U.S. Senate,,Republican,Anissa CATLETT,1,0,1,0,0
Harrison,A102,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",0,0,0,0,0
Harrison,A102,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Harrison,A102,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Harrison,A102,U.S. Senate,,Republican,Michael James FARIS,0,0,0,0,0
Harrison,A102,U.S. Senate,,Republican,Nate MORRIS,1,0,1,0,0
Harrison,A102,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Harrison,A102,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Harrison,A102,U.S. Senate,,Republican,George WASHINGTON,1,0,1,0,0
Harrison,A102,U.S. Senate,,,Under Votes,3,1,2,0,0
Harrison,A102,U.S. Senate,,,Over Votes,0,0,0,0,0
Harrison,A102,U.S. House,4,Republican,Thomas MASSIE,17,3,13,1,0
Harrison,A102,U.S. House,4,Republican,Ed GALLREIN,28,0,28,0,0
Harrison,A102,U.S. House,4,,Under Votes,1,1,0,0,0
Harrison,A102,U.S. House,4,,Over Votes,0,0,0,0,0
Harrison,A102,Ballots Cast,,,,112,,,,
Harrison,A102,State Representative,70,Republican,Mike FISHER,32,3,28,1,0
Harrison,A102,State Representative,70,Republican,Travis HUBER,9,0,9,0,0
Harrison,A102,State Representative,70,,Under Votes,5,1,4,0,0
Harrison,A102,State Representative,70,,Over Votes,0,0,0,0,0
Harrison,A102,Sheriff,,,Joseph DANIEL,16,0,16,0,0
Harrison,A102,Sheriff,,,Christy Furnish BARNES,18,3,15,0,0
Harrison,A102,Sheriff,,,Michael L. THOMAS JR.,9,1,7,1,0
Harrison,A102,Sheriff,,,Under Votes,3,0,3,0,0
