county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Robertson,C101,U.S. Senate,,,Over Votes,0,0,0,0,0
Robertson,C101,U.S. House,4,Republican,Thomas MASSIE,11,3,8,0,0
Robertson,C101,U.S. House,4,Republican,Ed GALLREIN,28,5,23,0,0
Robertson,C101,U.S. House,4,,Under Votes,18,2,14,2,0
Robertson,C101,U.S. House,4,,Over Votes,0,0,0,0,0
Robertson,C101,Ballots Cast,,,,142,,,,
Robertson,C101,State Representative,70,Republican,Mike FISHER,26,6,20,0,0
Robertson,C101,State Representative,70,Republican,Travis HUBER,11,1,10,0,0
Robertson,C101,State Representative,70,,Under Votes,3,1,2,0,0
Robertson,C101,State Representative,70,,Over Votes,0,0,0,0,0
Robertson,C101,Jailer,,,Christopher COOPER,21,1,20,0,0
Robertson,C101,Jailer,,,Anthony CARMACK,17,7,10,0,0
Robertson,C101,Jailer,,,Under Votes,2,0,2,0,0
Robertson,C101,Jailer,,,Over Votes,0,0,0,0,0
Robertson,C101,U.S. Senate,,Democratic,Dale Lewis ROMANS,2,0,2,0,0
Robertson,C101,U.S. Senate,,Democratic,Charles BOOKER,29,4,24,1,0
Robertson,C101,U.S. Senate,,Democratic,Logan FORSYTHE,10,1,7,2,0
Robertson,C101,U.S. Senate,,Democratic,Joshua BLANTON SR.,3,0,3,0,0
Robertson,C101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,7,1,6,0,0
Robertson,C101,U.S. Senate,,Democratic,Pamela STEVENSON,5,0,5,0,0
Robertson,C101,U.S. Senate,,Democratic,Amy McGRATH,40,6,29,5,0
Robertson,C101,U.S. House,4,Democratic,Melissa Claire STRANGE,43,4,36,3,0
Robertson,C101,U.S. House,4,Democratic,Jesse Russell BREWER,42,7,32,3,0
Robertson,C101,Sheriff,,,Stanley HENDERSON,62,11,47,4,0
Robertson,C101,Sheriff,,,Barry SPARKS,40,2,34,4,0
Robertson,C101,Sheriff,,,Under Votes,0,0,0,0,0
Robertson,C101,Sheriff,,,Over Votes,0,0,0,0,0
Robertson,C101,Magistrate,,,Liz WHITE,48,6,38,4,0
Robertson,C101,Magistrate,,,Jenny Jones COURTNEY,54,7,43,4,0
Robertson,C101,Magistrate,,,Under Votes,0,0,0,0,0
Robertson,C101,Magistrate,,,Over Votes,0,0,0,0,0
Robertson,D101,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Robertson,D101,U.S. Senate,,Republican,Daniel CAMERON,9,3,6,0,0
Robertson,D101,U.S. Senate,,Republican,Andy BARR,35,2,33,0,0
Robertson,D101,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,0
Robertson,D101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",0,0,0,0,0
Robertson,D101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Robertson,D101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Robertson,D101,U.S. Senate,,Republican,Michael James FARIS,0,0,0,0,0
Robertson,D101,U.S. Senate,,Republican,Nate MORRIS,3,1,1,1,0
Robertson,D101,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Robertson,D101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Robertson,D101,U.S. Senate,,Republican,George WASHINGTON,0,0,0,0,0
Robertson,D101,U.S. Senate,,,Under Votes,18,2,13,3,0
Robertson,D101,U.S. Senate,,,Over Votes,0,0,0,0,0
Robertson,D101,U.S. House,4,Republican,Thomas MASSIE,26,2,24,0,0
Robertson,D101,U.S. House,4,Republican,Ed GALLREIN,20,4,15,1,0
Robertson,D101,U.S. House,4,,Under Votes,23,3,18,2,0
Robertson,D101,U.S. House,4,,Over Votes,0,0,0,0,0
Robertson,D101,Ballots Cast,,,,113,,,,
Robertson,D101,State Representative,70,Republican,Mike FISHER,29,3,26,0,0
Robertson,D101,State Representative,70,Republican,Travis HUBER,14,3,10,1,0
Robertson,D101,State Representative,70,,Under Votes,4,0,4,0,0
Robertson,D101,State Representative,70,,Over Votes,0,0,0,0,0
Robertson,D101,Jailer,,,Christopher COOPER,27,2,25,0,0
Robertson,D101,Jailer,,,Anthony CARMACK,18,4,13,1,0
Robertson,D101,Jailer,,,Under Votes,2,0,2,0,0
Robertson,D101,Jailer,,,Over Votes,0,0,0,0,0
Robertson,D101,U.S. Senate,,Democratic,Dale Lewis ROMANS,2,1,1,0,0
Robertson,D101,U.S. Senate,,Democratic,Charles BOOKER,14,5,9,0,0
Robertson,D101,U.S. Senate,,Democratic,Logan FORSYTHE,3,0,3,0,0
Robertson,D101,U.S. Senate,,Democratic,Joshua BLANTON SR.,1,0,1,0,0
Robertson,D101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,0,0,0,0,0
Robertson,D101,U.S. Senate,,Democratic,Pamela STEVENSON,4,2,2,0,0
Robertson,D101,U.S. Senate,,Democratic,Amy McGRATH,24,4,19,1,0
Robertson,D101,U.S. House,4,Democratic,Melissa Claire STRANGE,26,10,16,0,0
Robertson,D101,U.S. House,4,Democratic,Jesse Russell BREWER,18,1,15,2,0
Robertson,D101,Sheriff,,,Stanley HENDERSON,46,10,34,2,0
Robertson,D101,Sheriff,,,Barry SPARKS,19,3,14,2,0
Robertson,D101,Sheriff,,,Under Votes,1,1,0,0,0
Robertson,D101,Sheriff,,,Over Votes,0,0,0,0,0
Robertson,E101,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Robertson,E101,U.S. Senate,,Republican,Daniel CAMERON,10,1,9,0,0
Robertson,E101,U.S. Senate,,Republican,Andy BARR,42,4,37,1,0
Robertson,E101,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,0
Robertson,E101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",0,0,0,0,0
Robertson,E101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Robertson,E101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Robertson,E101,U.S. Senate,,Republican,Michael James FARIS,0,0,0,0,0
Robertson,E101,U.S. Senate,,Republican,Nate MORRIS,1,0,1,0,0
Robertson,E101,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Robertson,E101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Robertson,E101,U.S. Senate,,Republican,George WASHINGTON,1,0,1,0,0
Robertson,E101,U.S. Senate,,,Under Votes,12,2,10,0,0
Robertson,E101,U.S. Senate,,,Over Votes,0,0,0,0,0
Robertson,E101,U.S. House,4,Republican,Thomas MASSIE,24,3,20,1,0
Robertson,E101,U.S. House,4,Republican,Ed GALLREIN,31,2,29,0,0
Robertson,E101,U.S. House,4,,Under Votes,11,2,9,0,0
Robertson,E101,U.S. House,4,,Over Votes,0,0,0,0,0
Robertson,E101,Ballots Cast,,,,121,,,,
Robertson,E101,State Representative,70,Republican,Mike FISHER,24,1,23,0,0
Robertson,E101,State Representative,70,Republican,Travis HUBER,28,5,23,0,0
Robertson,E101,State Representative,70,,Under Votes,4,0,3,1,0
Robertson,E101,State Representative,70,,Over Votes,0,0,0,0,0
Robertson,E101,Jailer,,,Christopher COOPER,35,4,31,0,0
Robertson,E101,Jailer,,,Anthony CARMACK,18,2,16,0,0
Robertson,E101,Jailer,,,Under Votes,3,0,2,1,0
Robertson,E101,Jailer,,,Over Votes,0,0,0,0,0
Robertson,E101,U.S. Senate,,Democratic,Dale Lewis ROMANS,2,0,1,1,0
Robertson,E101,U.S. Senate,,Democratic,Charles BOOKER,14,1,13,0,0
Robertson,E101,U.S. Senate,,Democratic,Logan FORSYTHE,3,0,3,0,0
Robertson,E101,U.S. Senate,,Democratic,Joshua BLANTON SR.,4,0,4,0,0
Robertson,E101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,4,1,3,0,0
Robertson,E101,U.S. Senate,,Democratic,Pamela STEVENSON,2,0,2,0,0
Robertson,E101,U.S. Senate,,Democratic,Amy McGRATH,26,6,18,2,0
Robertson,E101,U.S. House,4,Democratic,Melissa Claire STRANGE,29,4,23,2,0
Robertson,E101,U.S. House,4,Democratic,Jesse Russell BREWER,26,4,21,1,0
Robertson,E101,Sheriff,,,Stanley HENDERSON,36,4,29,3,0
Robertson,E101,Sheriff,,,Barry SPARKS,27,5,22,0,0
Robertson,E101,Sheriff,,,Under Votes,2,0,2,0,0
Robertson,E101,Sheriff,,,Over Votes,0,0,0,0,0
