county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Hancock,A101,U.S. Senate,,Republican,Anissa CATLETT,1,0,1,0,0
Hancock,A101,U.S. Senate,,Republican,A. Nick SHELLEY,1,0,1,0,0
Hancock,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",0,0,0,0,0
Hancock,A101,U.S. Senate,,Republican,Michael James FARIS,4,0,4,0,0
Hancock,A101,U.S. Senate,,Republican,Nate MORRIS,14,0,14,0,0
Hancock,A101,U.S. Senate,,Republican,Other Donald WENZEL,2,0,2,0,0
Hancock,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,1,0,1,0,0
Hancock,A101,U.S. Senate,,Republican,George WASHINGTON,2,0,2,0,0
Hancock,A101,U.S. Senate,,Republican,Andy BARR,69,8,61,0,0
Hancock,A101,U.S. Senate,,Republican,Daniel CAMERON,26,2,24,0,0
Hancock,A101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Hancock,A101,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Hancock,A101,U.S. Senate,,,Under Votes,10,4,6,0,0
Hancock,A101,U.S. Senate,,,Over Votes,1,0,1,0,0
Hancock,A101,Ballots Cast,,,,221,,,,
Hancock,A101,U.S. House,2,Republican,"G. ""Shay"" PERRY-ADELMANN",2,0,2,0,0
Hancock,A101,U.S. House,2,Republican,S. Brett GUTHRIE,104,9,95,0,0
Hancock,A101,U.S. House,2,Republican,Joshua M. FERGUSON,10,1,9,0,0
Hancock,A101,U.S. House,2,,Under Votes,14,4,10,0,0
Hancock,A101,U.S. House,2,,Over Votes,1,0,1,0,0
Hancock,A101,State Representative,14,Republican,Wes PATE,108,14,94,0,0
Hancock,A101,State Representative,14,Republican,Marty SHEPHARD,20,0,20,0,0
Hancock,A101,State Representative,14,,Under Votes,3,0,3,0,0
Hancock,A101,State Representative,14,,Over Votes,0,0,0,0,0
Hancock,A101,Sheriff,,,Billy BURTON,60,6,54,0,0
Hancock,A101,Sheriff,,,Billy BOZARTH,17,0,17,0,0
Hancock,A101,Sheriff,,,Joshua Travis VANDGRIFT,42,6,36,0,0
Hancock,A101,Sheriff,,,Under Votes,12,2,10,0,0
Hancock,A101,Sheriff,,,Over Votes,0,0,0,0,0
Hancock,A101,Jailer,,,Steve JACKSON,91,11,80,0,0
Hancock,A101,Jailer,,,Tracie POWERS,29,0,29,0,0
Hancock,A101,Jailer,,,Under Votes,11,3,8,0,0
Hancock,A101,Jailer,,,Over Votes,0,0,0,0,0
Hancock,A101,U.S. Senate,,Democratic,Logan FORSYTHE,5,0,5,0,0
Hancock,A101,U.S. Senate,,Democratic,Amy McGRATH,52,5,47,0,0
Hancock,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,2,0,2,0,0
Hancock,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,2,0,2,0,0
Hancock,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,2,0,2,0,0
Hancock,A101,U.S. Senate,,Democratic,Charles BOOKER,21,3,18,0,0
Hancock,A101,U.S. Senate,,Democratic,Pamela STEVENSON,2,0,2,0,0
Hancock,A101,U.S. Senate,,,Under Votes,4,1,3,0,0
Hancock,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Hancock,A101,U.S. House,2,Democratic,David S. HATFIELD,14,0,14,0,0
Hancock,A101,U.S. House,2,Democratic,Megan WINGFIELD,30,3,27,0,0
Hancock,A101,U.S. House,2,Democratic,Hank LINDERMAN,19,1,18,0,0
Hancock,A101,U.S. House,2,Democratic,William Dakota COMPTON,15,3,12,0,0
Hancock,A101,U.S. House,2,,Under Votes,11,2,9,0,0
Hancock,A101,U.S. House,2,,Over Votes,1,0,1,0,0
Hancock,A101,Sheriff,,,Aaron J. EMMICK,57,7,50,0,0
Hancock,A101,Sheriff,,,Robert J. RICE,2,1,1,0,0
Hancock,A101,Sheriff,,,Roger ESTES,31,1,30,0,0
Hancock,A101,Sheriff,,,Under Votes,0,0,0,0,0
Hancock,A101,Sheriff,,,Over Votes,0,0,0,0,0
Hancock,A102,U.S. Senate,,Republican,Anissa CATLETT,2,0,2,0,0
Hancock,A102,U.S. Senate,,Republican,A. Nick SHELLEY,2,0,2,0,0
Hancock,A102,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",1,0,1,0,0
Hancock,A102,U.S. Senate,,Republican,Michael James FARIS,4,0,4,0,0
Hancock,A102,U.S. Senate,,Republican,Nate MORRIS,17,2,15,0,0
Hancock,A102,U.S. Senate,,Republican,Other Donald WENZEL,1,0,1,0,0
Hancock,A102,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,1,0,1,0,0
Hancock,A102,U.S. Senate,,Republican,George WASHINGTON,3,0,3,0,0
Hancock,A102,U.S. Senate,,Republican,Andy BARR,81,8,73,0,0
Hancock,A102,U.S. Senate,,Republican,Daniel CAMERON,42,4,38,0,0
Hancock,A102,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Hancock,A102,U.S. Senate,,Republican,James D. DUNCAN,1,1,0,0,0
Hancock,A102,U.S. Senate,,,Under Votes,5,1,4,0,0
Hancock,A102,U.S. Senate,,,Over Votes,1,0,1,0,0
Hancock,A102,Ballots Cast,,,,317,,,,
Hancock,A102,U.S. House,2,Republican,"G. ""Shay"" PERRY-ADELMANN",2,0,2,0,0
Hancock,A102,U.S. House,2,Republican,S. Brett GUTHRIE,132,15,117,0,0
Hancock,A102,U.S. House,2,Republican,Joshua M. FERGUSON,12,0,12,0,0
Hancock,A102,U.S. House,2,,Under Votes,15,1,14,0,0
Hancock,A102,U.S. House,2,,Over Votes,0,0,0,0,0
Hancock,A102,State Representative,14,Republican,Wes PATE,148,16,132,0,0
Hancock,A102,State Representative,14,Republican,Marty SHEPHARD,13,0,13,0,0
Hancock,A102,State Representative,14,,Under Votes,0,0,0,0,0
Hancock,A102,State Representative,14,,Over Votes,0,0,0,0,0
Hancock,A102,Sheriff,,,Billy BURTON,76,6,70,0,0
Hancock,A102,Sheriff,,,Billy BOZARTH,24,5,19,0,0
Hancock,A102,Sheriff,,,Joshua Travis VANDGRIFT,53,3,50,0,0
Hancock,A102,Sheriff,,,Under Votes,8,2,6,0,0
Hancock,A102,Sheriff,,,Over Votes,0,0,0,0,0
Hancock,A102,Jailer,,,Steve JACKSON,106,15,91,0,0
Hancock,A102,Jailer,,,Tracie POWERS,46,1,45,0,0
Hancock,A102,Jailer,,,Under Votes,9,0,9,0,0
Hancock,A102,Jailer,,,Over Votes,0,0,0,0,0
Hancock,A102,U.S. Senate,,Democratic,Logan FORSYTHE,7,2,4,1,0
Hancock,A102,U.S. Senate,,Democratic,Amy McGRATH,80,4,74,2,0
Hancock,A102,U.S. Senate,,Democratic,Dale Lewis ROMANS,1,0,1,0,0
Hancock,A102,U.S. Senate,,Democratic,Joshua BLANTON SR.,1,0,1,0,0
Hancock,A102,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,0,0,0,0,0
Hancock,A102,U.S. Senate,,Democratic,Charles BOOKER,49,4,45,0,0
Hancock,A102,U.S. Senate,,Democratic,Pamela STEVENSON,8,1,5,2,0
Hancock,A102,U.S. Senate,,,Under Votes,10,2,8,0,0
Hancock,A102,U.S. Senate,,,Over Votes,0,0,0,0,0
Hancock,A102,U.S. House,2,Democratic,David S. HATFIELD,26,4,21,1,0
Hancock,A102,U.S. House,2,Democratic,Megan WINGFIELD,56,3,51,2,0
Hancock,A102,U.S. House,2,Democratic,Hank LINDERMAN,36,3,31,2,0
Hancock,A102,U.S. House,2,Democratic,William Dakota COMPTON,18,1,17,0,0
Hancock,A102,U.S. House,2,,Under Votes,20,2,18,0,0
Hancock,A102,U.S. House,2,,Over Votes,0,0,0,0,0
Hancock,A102,Sheriff,,,Aaron J. EMMICK,105,10,92,3,0
Hancock,A102,Sheriff,,,Robert J. RICE,2,0,2,0,0
Hancock,A102,Sheriff,,,Roger ESTES,48,3,43,2,0
Hancock,A102,Sheriff,,,Under Votes,1,0,1,0,0
Hancock,A102,Sheriff,,,Over Votes,0,0,0,0,0
Hancock,B101,U.S. Senate,,Republican,Anissa CATLETT,1,0,1,0,0
Hancock,B101,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Hancock,B101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",2,0,1,1,0
Hancock,B101,U.S. Senate,,Republican,Michael James FARIS,5,0,5,0,0
Hancock,B101,U.S. Senate,,Republican,Nate MORRIS,6,0,5,0,1
Hancock,B101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Hancock,B101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,1,0,1,0,0
Hancock,B101,U.S. Senate,,Republican,George WASHINGTON,1,0,1,0,0
Hancock,B101,U.S. Senate,,Republican,Andy BARR,37,2,33,0,2
Hancock,B101,U.S. Senate,,Republican,Daniel CAMERON,25,2,22,0,1
Hancock,B101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Hancock,B101,U.S. Senate,,Republican,James D. DUNCAN,3,0,2,0,1
Hancock,B101,U.S. Senate,,,Under Votes,5,0,5,0,0
Hancock,B101,U.S. Senate,,,Over Votes,0,0,0,0,0
Hancock,B101,Ballots Cast,,,,194,,,,
Hancock,B101,U.S. House,2,Republican,"G. ""Shay"" PERRY-ADELMANN",6,0,6,0,0
Hancock,B101,U.S. House,2,Republican,S. Brett GUTHRIE,59,4,51,1,3
Hancock,B101,U.S. House,2,Republican,Joshua M. FERGUSON,12,0,11,0,1
Hancock,B101,U.S. House,2,,Under Votes,9,0,8,0,1
Hancock,B101,U.S. House,2,,Over Votes,0,0,0,0,0
Hancock,B101,State Representative,14,Republican,Wes PATE,83,4,73,1,5
