county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Henry,A101,U.S. Senate,,Republican,A. Nick SHELLEY,5,0,5,0,0
Henry,A101,U.S. Senate,,Republican,Daniel CAMERON,115,11,102,2,0
Henry,A101,U.S. Senate,,Republican,Andy BARR,102,19,80,1,2
Henry,A101,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,0
Henry,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",2,0,2,0,0
Henry,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,2,0,2,0,0
Henry,A101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Henry,A101,U.S. Senate,,Republican,Michael James FARIS,4,2,2,0,0
Henry,A101,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Henry,A101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Henry,A101,U.S. Senate,,Republican,George WASHINGTON,1,1,0,0,0
Henry,A101,U.S. Senate,,,Under Votes,8,0,8,0,0
Henry,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Henry,A101,U.S. House,4,Republican,Thomas MASSIE,107,16,90,1,0
Henry,A101,U.S. House,4,Republican,Ed GALLREIN,135,17,114,2,2
Henry,A101,U.S. House,4,,Under Votes,4,0,4,0,0
Henry,A101,U.S. House,4,,Over Votes,0,0,0,0,0
Henry,A101,Ballots Cast,,,,428,,,,
Henry,A101,State Representative,47,Republican,Felicia RABOURN,139,17,119,1,2
Henry,A101,State Representative,47,Republican,Mark A. GILKISON,90,16,73,1,0
Henry,A101,State Representative,47,,Under Votes,17,0,16,1,0
Henry,A101,State Representative,47,,Over Votes,0,0,0,0,0
Henry,A101,Property Valuation Administrator,,,Deeanne Whitaker WEST,104,7,96,1,0
Henry,A101,Property Valuation Administrator,,,Travis BUCHANAN,118,24,91,1,2
Henry,A101,Property Valuation Administrator,,,Under Votes,24,2,21,1,0
Henry,A101,Property Valuation Administrator,,,Over Votes,0,0,0,0,0
Henry,A101,Jailer,,,Branden WEBSTER,88,6,81,0,1
Henry,A101,Jailer,,,Scott NICHOLSON,19,2,17,0,0
Henry,A101,Jailer,,,Scott SOUTHWORTH,114,24,87,2,1
Henry,A101,Jailer,,,Under Votes,25,1,23,1,0
Henry,A101,Jailer,,,Over Votes,0,0,0,0,0
Henry,A101,Magistrate,,,Ed FREDERICK,133,24,106,2,1
Henry,A101,Magistrate,,,Wayne LONG,73,7,65,0,1
Henry,A101,Magistrate,,,Under Votes,40,2,37,1,0
Henry,A101,Magistrate,,,Over Votes,0,0,0,0,0
Henry,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,9,1,8,0,0
Henry,A101,U.S. Senate,,Democratic,Charles BOOKER,81,8,71,1,1
Henry,A101,U.S. Senate,,Democratic,Logan FORSYTHE,3,0,3,0,0
Henry,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,1,0,1,0,0
Henry,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,4,0,4,0,0
Henry,A101,U.S. Senate,,Democratic,Pamela STEVENSON,10,0,9,0,1
Henry,A101,U.S. Senate,,Democratic,Amy McGRATH,70,18,48,3,1
Henry,A101,U.S. Senate,,,Under Votes,4,0,4,0,0
Henry,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Henry,A101,U.S. House,4,Democratic,Melissa Claire STRANGE,116,12,97,4,3
Henry,A101,U.S. House,4,Democratic,Jesse Russell BREWER,49,13,36,0,0
Henry,A101,U.S. House,4,,Under Votes,17,2,15,0,0
Henry,A101,U.S. House,4,,Over Votes,0,0,0,0,0
Henry,A102,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Henry,A102,U.S. Senate,,Republican,Daniel CAMERON,27,5,22,0,0
Henry,A102,U.S. Senate,,Republican,Andy BARR,41,6,35,0,0
Henry,A102,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,0
Henry,A102,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",1,0,1,0,0
Henry,A102,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Henry,A102,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Henry,A102,U.S. Senate,,Republican,Michael James FARIS,1,0,1,0,0
Henry,A102,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Henry,A102,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Henry,A102,U.S. Senate,,Republican,George WASHINGTON,2,0,2,0,0
Henry,A102,U.S. Senate,,,Under Votes,1,0,1,0,0
Henry,A102,U.S. Senate,,,Over Votes,0,0,0,0,0
Henry,A102,U.S. House,4,Republican,Thomas MASSIE,29,7,22,0,0
Henry,A102,U.S. House,4,Republican,Ed GALLREIN,44,4,40,0,0
Henry,A102,U.S. House,4,,Under Votes,0,0,0,0,0
Henry,A102,U.S. House,4,,Over Votes,0,0,0,0,0
Henry,A102,Ballots Cast,,,,102,,,,
Henry,A102,State Representative,47,Republican,Felicia RABOURN,38,4,34,0,0
Henry,A102,State Representative,47,Republican,Mark A. GILKISON,30,6,24,0,0
Henry,A102,State Representative,47,,Under Votes,5,1,4,0,0
Henry,A102,State Representative,47,,Over Votes,0,0,0,0,0
Henry,A102,Property Valuation Administrator,,,Deeanne Whitaker WEST,26,3,23,0,0
Henry,A102,Property Valuation Administrator,,,Travis BUCHANAN,42,6,36,0,0
Henry,A102,Property Valuation Administrator,,,Under Votes,5,2,3,0,0
Henry,A102,Property Valuation Administrator,,,Over Votes,0,0,0,0,0
Henry,A102,Jailer,,,Branden WEBSTER,36,3,33,0,0
Henry,A102,Jailer,,,Scott NICHOLSON,5,1,4,0,0
Henry,A102,Jailer,,,Scott SOUTHWORTH,27,6,21,0,0
Henry,A102,Jailer,,,Under Votes,5,1,4,0,0
Henry,A102,Jailer,,,Over Votes,0,0,0,0,0
Henry,A102,Magistrate,,,Ed FREDERICK,26,3,23,0,0
Henry,A102,Magistrate,,,Wayne LONG,31,3,28,0,0
Henry,A102,Magistrate,,,Under Votes,16,5,11,0,0
Henry,A102,Magistrate,,,Over Votes,0,0,0,0,0
Henry,A102,U.S. Senate,,Democratic,Dale Lewis ROMANS,3,1,2,0,0
Henry,A102,U.S. Senate,,Democratic,Charles BOOKER,15,2,13,0,0
Henry,A102,U.S. Senate,,Democratic,Logan FORSYTHE,0,0,0,0,0
Henry,A102,U.S. Senate,,Democratic,Joshua BLANTON SR.,0,0,0,0,0
Henry,A102,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,0,0,0,0,0
Henry,A102,U.S. Senate,,Democratic,Pamela STEVENSON,3,1,2,0,0
Henry,A102,U.S. Senate,,Democratic,Amy McGRATH,8,2,6,0,0
Henry,A102,U.S. Senate,,,Under Votes,0,0,0,0,0
Henry,A102,U.S. Senate,,,Over Votes,0,0,0,0,0
Henry,A102,U.S. House,4,Democratic,Melissa Claire STRANGE,20,2,18,0,0
Henry,A102,U.S. House,4,Democratic,Jesse Russell BREWER,8,3,5,0,0
Henry,A102,U.S. House,4,,Under Votes,1,1,0,0,0
Henry,A102,U.S. House,4,,Over Votes,0,0,0,0,0
Henry,B101,U.S. Senate,,Republican,A. Nick SHELLEY,1,0,1,0,0
Henry,B101,U.S. Senate,,Republican,Daniel CAMERON,139,23,113,2,1
Henry,B101,U.S. Senate,,Republican,Andy BARR,122,10,109,3,0
Henry,B101,U.S. Senate,,Republican,Anissa CATLETT,2,0,2,0,0
Henry,B101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",2,0,2,0,0
Henry,B101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,2,0,2,0,0
Henry,B101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Henry,B101,U.S. Senate,,Republican,Michael James FARIS,2,0,2,0,0
Henry,B101,U.S. Senate,,Republican,James D. DUNCAN,1,0,1,0,0
Henry,B101,U.S. Senate,,Republican,Jimmy I. LEON,1,0,1,0,0
Henry,B101,U.S. Senate,,Republican,George WASHINGTON,2,0,2,0,0
Henry,B101,U.S. Senate,,,Under Votes,6,0,6,0,0
Henry,B101,U.S. Senate,,,Over Votes,0,0,0,0,0
Henry,B101,U.S. House,4,Republican,Thomas MASSIE,113,12,100,1,0
Henry,B101,U.S. House,4,Republican,Ed GALLREIN,172,22,144,4,2
Henry,B101,U.S. House,4,,Under Votes,1,0,1,0,0
Henry,B101,U.S. House,4,,Over Votes,0,0,0,0,0
Henry,B101,Ballots Cast,,,,367,,,,
Henry,B101,State Representative,47,Republican,Felicia RABOURN,164,18,141,3,2
Henry,B101,State Representative,47,Republican,Mark A. GILKISON,109,16,92,1,0
Henry,B101,State Representative,47,,Under Votes,13,0,12,1,0
Henry,B101,State Representative,47,,Over Votes,0,0,0,0,0
Henry,B101,Property Valuation Administrator,,,Deeanne Whitaker WEST,157,24,131,1,1
Henry,B101,Property Valuation Administrator,,,Travis BUCHANAN,116,10,104,1,1
Henry,B101,Property Valuation Administrator,,,Under Votes,13,0,10,3,0
Henry,B101,Property Valuation Administrator,,,Over Votes,0,0,0,0,0
Henry,B101,Jailer,,,Branden WEBSTER,90,11,79,0,0
Henry,B101,Jailer,,,Scott NICHOLSON,56,4,51,1,0
Henry,B101,Jailer,,,Scott SOUTHWORTH,113,18,92,1,2
Henry,B101,Jailer,,,Under Votes,27,1,23,3,0
Henry,B101,Jailer,,,Over Votes,0,0,0,0,0
Henry,B101,Magistrate,,,"Forest ""Dee"" WHITAKER",110,16,92,2,0
Henry,B101,Magistrate,,,Roger M. HARTLAGE,144,15,127,0,2
Henry,B101,Magistrate,,,Bill TAPP,16,2,14,0,0
Henry,B101,Magistrate,,,Under Votes,16,1,12,3,0
Henry,B101,Magistrate,,,Over Votes,0,0,0,0,0
Henry,B101,U.S. Senate,,Democratic,Dale Lewis ROMANS,7,2,5,0,0
Henry,B101,U.S. Senate,,Democratic,Charles BOOKER,22,7,15,0,0
Henry,B101,U.S. Senate,,Democratic,Logan FORSYTHE,3,0,3,0,0
Henry,B101,U.S. Senate,,Democratic,Joshua BLANTON SR.,1,0,1,0,0
Henry,B101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,2,2,0,0,0
Henry,B101,U.S. Senate,,Democratic,Pamela STEVENSON,3,0,3,0,0
Henry,B101,U.S. Senate,,Democratic,Amy McGRATH,39,1,36,2,0
Henry,B101,U.S. Senate,,,Under Votes,4,0,4,0,0
Henry,B101,U.S. Senate,,,Over Votes,0,0,0,0,0
Henry,B101,U.S. House,4,Democratic,Melissa Claire STRANGE,60,11,47,2,0
Henry,B101,U.S. House,4,Democratic,Jesse Russell BREWER,15,0,15,0,0
Henry,B101,U.S. House,4,,Under Votes,6,1,5,0,0
Henry,B101,U.S. House,4,,Over Votes,0,0,0,0,0
Henry,B102,U.S. Senate,,Republican,A. Nick SHELLEY,2,0,2,0,0
Henry,B102,U.S. Senate,,Republican,Daniel CAMERON,129,13,116,0,0
Henry,B102,U.S. Senate,,Republican,Andy BARR,118,12,106,0,0
Henry,B102,U.S. Senate,,Republican,Anissa CATLETT,3,1,2,0,0
Henry,B102,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",0,0,0,0,0
Henry,B102,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,2,0,2,0,0
Henry,B102,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Henry,B102,U.S. Senate,,Republican,Michael James FARIS,1,0,1,0,0
Henry,B102,U.S. Senate,,Republican,James D. DUNCAN,2,0,2,0,0
Henry,B102,U.S. Senate,,Republican,Jimmy I. LEON,1,0,1,0,0
Henry,B102,U.S. Senate,,Republican,George WASHINGTON,5,1,4,0,0
Henry,B102,U.S. Senate,,,Under Votes,9,1,8,0,0
Henry,B102,U.S. Senate,,,Over Votes,0,0,0,0,0
Henry,B102,U.S. House,4,Republican,Thomas MASSIE,91,10,81,0,0
Henry,B102,U.S. House,4,Republican,Ed GALLREIN,177,17,160,0,0
Henry,B102,U.S. House,4,,Under Votes,5,1,4,0,0
Henry,B102,U.S. House,4,,Over Votes,0,0,0,0,0
Henry,B102,Ballots Cast,,,,372,,,,
Henry,B102,State Representative,47,Republican,Felicia RABOURN,149,16,133,0,0
Henry,B102,State Representative,47,Republican,Mark A. GILKISON,115,11,104,0,0
Henry,B102,State Representative,47,,Under Votes,9,1,8,0,0
Henry,B102,State Representative,47,,Over Votes,0,0,0,0,0
Henry,B102,Property Valuation Administrator,,,Deeanne Whitaker WEST,133,15,118,0,0
Henry,B102,Property Valuation Administrator,,,Travis BUCHANAN,119,12,107,0,0
Henry,B102,Property Valuation Administrator,,,Under Votes,21,1,20,0,0
Henry,B102,Property Valuation Administrator,,,Over Votes,0,0,0,0,0
Henry,B102,Jailer,,,Branden WEBSTER,115,12,103,0,0
Henry,B102,Jailer,,,Scott NICHOLSON,59,8,51,0,0
Henry,B102,Jailer,,,Scott SOUTHWORTH,84,8,76,0,0
Henry,B102,Jailer,,,Under Votes,15,0,15,0,0
Henry,B102,Jailer,,,Over Votes,0,0,0,0,0
Henry,B102,Magistrate,,,"Forest ""Dee"" WHITAKER",79,13,66,0,0
Henry,B102,Magistrate,,,Roger M. HARTLAGE,145,11,134,0,0
Henry,B102,Magistrate,,,Bill TAPP,32,1,31,0,0
Henry,B102,Magistrate,,,Under Votes,17,3,14,0,0
Henry,B102,Magistrate,,,Over Votes,0,0,0,0,0
Henry,B102,U.S. Senate,,Democratic,Dale Lewis ROMANS,12,1,11,0,0
Henry,B102,U.S. Senate,,Democratic,Charles BOOKER,36,2,31,3,0
Henry,B102,U.S. Senate,,Democratic,Logan FORSYTHE,3,0,3,0,0
Henry,B102,U.S. Senate,,Democratic,Joshua BLANTON SR.,1,0,1,0,0
Henry,B102,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,2,0,2,0,0
Henry,B102,U.S. Senate,,Democratic,Pamela STEVENSON,5,2,2,1,0
Henry,B102,U.S. Senate,,Democratic,Amy McGRATH,37,0,37,0,0
Henry,B102,U.S. Senate,,,Under Votes,3,0,3,0,0
Henry,B102,U.S. Senate,,,Over Votes,0,0,0,0,0
Henry,B102,U.S. House,4,Democratic,Melissa Claire STRANGE,55,5,48,2,0
Henry,B102,U.S. House,4,Democratic,Jesse Russell BREWER,29,0,27,2,0
Henry,B102,U.S. House,4,,Under Votes,15,0,15,0,0
Henry,B102,U.S. House,4,,Over Votes,0,0,0,0,0
Henry,C101,U.S. Senate,,Republican,A. Nick SHELLEY,6,1,5,0,0
Henry,C101,U.S. Senate,,Republican,Daniel CAMERON,121,12,107,2,0
Henry,C101,U.S. Senate,,Republican,Andy BARR,110,15,93,0,2
Henry,C101,U.S. Senate,,Republican,Anissa CATLETT,4,0,4,0,0
Henry,C101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",2,0,2,0,0
Henry,C101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Henry,C101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Henry,C101,U.S. Senate,,Republican,Michael James FARIS,5,1,4,0,0
Henry,C101,U.S. Senate,,Republican,James D. DUNCAN,1,1,0,0,0
Henry,C101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Henry,C101,U.S. Senate,,Republican,George WASHINGTON,7,1,6,0,0
Henry,C101,U.S. Senate,,,Under Votes,5,2,3,0,0
Henry,C101,U.S. Senate,,,Over Votes,0,0,0,0,0
Henry,C101,U.S. House,4,Republican,Thomas MASSIE,128,14,112,0,2
Henry,C101,U.S. House,4,Republican,Ed GALLREIN,140,18,120,2,0
Henry,C101,U.S. House,4,,Under Votes,3,1,2,0,0
Henry,C101,U.S. House,4,,Over Votes,0,0,0,0,0
Henry,C101,Ballots Cast,,,,404,,,,
Henry,C101,State Representative,47,Republican,Felicia RABOURN,155,19,134,2,0
Henry,C101,State Representative,47,Republican,Mark A. GILKISON,104,11,92,0,1
Henry,C101,State Representative,47,,Under Votes,12,3,8,0,1
Henry,C101,State Representative,47,,Over Votes,0,0,0,0,0
Henry,C101,Property Valuation Administrator,,,Deeanne Whitaker WEST,118,11,107,0,0
Henry,C101,Property Valuation Administrator,,,Travis BUCHANAN,140,21,116,2,1
Henry,C101,Property Valuation Administrator,,,Under Votes,13,1,11,0,1
Henry,C101,Property Valuation Administrator,,,Over Votes,0,0,0,0,0
Henry,C101,Jailer,,,Branden WEBSTER,110,9,101,0,0
Henry,C101,Jailer,,,Scott NICHOLSON,45,9,34,2,0
Henry,C101,Jailer,,,Scott SOUTHWORTH,102,15,85,0,2
Henry,C101,Jailer,,,Under Votes,14,0,14,0,0
Henry,C101,Jailer,,,Over Votes,0,0,0,0,0
Henry,C101,U.S. Senate,,Democratic,Dale Lewis ROMANS,10,3,7,0,0
Henry,C101,U.S. Senate,,Democratic,Charles BOOKER,42,5,37,0,0
Henry,C101,U.S. Senate,,Democratic,Logan FORSYTHE,3,0,3,0,0
Henry,C101,U.S. Senate,,Democratic,Joshua BLANTON SR.,3,0,3,0,0
Henry,C101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,2,0,2,0,0
Henry,C101,U.S. Senate,,Democratic,Pamela STEVENSON,10,0,7,2,1
Henry,C101,U.S. Senate,,Democratic,Amy McGRATH,61,9,51,1,0
Henry,C101,U.S. Senate,,,Under Votes,2,0,2,0,0
Henry,C101,U.S. Senate,,,Over Votes,0,0,0,0,0
Henry,C101,U.S. House,4,Democratic,Melissa Claire STRANGE,81,11,66,3,1
Henry,C101,U.S. House,4,Democratic,Jesse Russell BREWER,39,5,34,0,0
Henry,C101,U.S. House,4,,Under Votes,13,1,12,0,0
Henry,C101,U.S. House,4,,Over Votes,0,0,0,0,0
Henry,C102,U.S. Senate,,Republican,A. Nick SHELLEY,2,0,2,0,0
Henry,C102,U.S. Senate,,Republican,Daniel CAMERON,27,0,26,1,0
Henry,C102,U.S. Senate,,Republican,Andy BARR,21,2,18,0,1
Henry,C102,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,0
Henry,C102,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",0,0,0,0,0
Henry,C102,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
