county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
McCracken,A104,U.S. Senate,,Republican,Other Donald WENZEL,1,0,1,0,0
McCracken,A104,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
McCracken,A104,U.S. Senate,,Republican,George WASHINGTON,3,0,2,1,0
McCracken,A104,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",1,1,0,0,0
McCracken,A104,U.S. Senate,,Republican,Andy BARR,24,1,21,1,1
McCracken,A104,U.S. Senate,,Republican,Nate MORRIS,2,0,2,0,0
McCracken,A104,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
McCracken,A104,U.S. Senate,,Republican,A. Nick SHELLEY,1,0,1,0,0
McCracken,A104,U.S. Senate,,Republican,Daniel CAMERON,12,4,8,0,0
McCracken,A104,U.S. Senate,,Republican,Anissa CATLETT,2,0,2,0,0
McCracken,A104,U.S. Senate,,Republican,Michael James FARIS,0,0,0,0,0
McCracken,A104,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
McCracken,A104,U.S. Senate,,,Under Votes,2,0,2,0,0
McCracken,A104,U.S. Senate,,,Over Votes,0,0,0,0,0
McCracken,A104,Ballots Cast,,,,141,,,,
McCracken,A104,U.S. House,1,Republican,David SIMS,5,0,5,0,0
McCracken,A104,U.S. House,1,Republican,Robert James SUTHERBY,8,0,8,0,0
McCracken,A104,U.S. House,1,Republican,Penny ARCOS,4,0,4,0,0
McCracken,A104,U.S. House,1,Republican,James R. COMER,29,6,20,2,1
McCracken,A104,U.S. House,1,,Under Votes,0,0,0,0,0
McCracken,A104,U.S. House,1,,Over Votes,0,0,0,0,0
McCracken,A104,County Judge/Executive,,,Richard ABRAHAM,14,0,13,1,0
McCracken,A104,County Judge/Executive,,,Craig Zeiss CLYMER,17,3,13,0,1
McCracken,A104,County Judge/Executive,,,Matt MOORE,15,3,11,1,0
McCracken,A104,County Judge/Executive,,,Under Votes,0,0,0,0,0
McCracken,A104,County Judge/Executive,,,Over Votes,0,0,0,0,0
McCracken,A104,County Commissioner 1st District,,,Danielle GUMINSKI,11,0,9,1,1
McCracken,A104,County Commissioner 1st District,,,"J. W. ""Bill"" BARTLEMAN",28,4,23,1,0
McCracken,A104,County Commissioner 1st District,,,Charles Jeffrey LEE SR.,7,2,5,0,0
McCracken,A104,County Commissioner 1st District,,,Under Votes,0,0,0,0,0
McCracken,A104,County Commissioner 1st District,,,Over Votes,0,0,0,0,0
McCracken,A104,County Commissioner 2nd District,,,David KNIGHT,26,4,20,1,1
McCracken,A104,County Commissioner 2nd District,,,Jeff PARKER,18,2,15,1,0
McCracken,A104,County Commissioner 2nd District,,,Under Votes,2,0,2,0,0
McCracken,A104,County Commissioner 2nd District,,,Over Votes,0,0,0,0,0
McCracken,A104,County Surveyor,,,William Noel McELYA,23,3,17,2,1
