county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Campbell,A801,U.S. Senate,,Republican,A. Nick SHELLEY,6,0,6,0,0
Campbell,A801,U.S. Senate,,Republican,Daniel CAMERON,83,9,73,0,1
Campbell,A801,U.S. Senate,,Republican,Andy BARR,158,15,138,5,0
Campbell,A801,U.S. Senate,,Republican,Anissa CATLETT,7,0,7,0,0
Campbell,A801,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",6,1,5,0,0
Campbell,A801,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Campbell,A801,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Campbell,A801,U.S. Senate,,Republican,Michael James FARIS,13,3,9,0,1
Campbell,A801,U.S. Senate,,Republican,James D. DUNCAN,7,0,7,0,0
Campbell,A801,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Campbell,A801,U.S. Senate,,Republican,George WASHINGTON,3,0,3,0,0
Campbell,A801,U.S. Senate,,,Under Votes,12,0,12,0,0
Campbell,A801,U.S. Senate,,,Over Votes,0,0,0,0,0
Campbell,A801,U.S. House,4,Republican,Thomas MASSIE,138,11,126,0,1
Campbell,A801,U.S. House,4,Republican,Ed GALLREIN,165,17,142,5,1
Campbell,A801,U.S. House,4,,Under Votes,1,0,1,0,0
Campbell,A801,U.S. House,4,,Over Votes,0,0,0,0,0
Campbell,A801,Ballots Cast,,,,384,,,,
Campbell,A801,County Judge/Executive,,,"Andrew ""Andy"" SCHABELL",192,15,171,5,1
Campbell,A801,County Judge/Executive,,,Steve PENDERY,98,13,84,0,1
Campbell,A801,County Judge/Executive,,,Under Votes,14,0,14,0,0
Campbell,A801,County Judge/Executive,,,Over Votes,0,0,0,0,0
Campbell,A801,Jailer,,,Ryan GROSSER,199,15,177,5,2
Campbell,A801,Jailer,,,Brian JENNINGS,64,11,53,0,0
Campbell,A801,Jailer,,,Under Votes,41,2,39,0,0
Campbell,A801,Jailer,,,Over Votes,0,0,0,0,0
Campbell,A801,County Commissioner 1st District,,,Brian PAINTER,141,15,122,3,1
Campbell,A801,County Commissioner 1st District,,,Dave FISCHER,128,13,112,2,1
Campbell,A801,County Commissioner 1st District,,,Under Votes,35,0,35,0,0
Campbell,A801,County Commissioner 1st District,,,Over Votes,0,0,0,0,0
Campbell,A801,Coroner,,,Mark SCHWEITZER,180,17,158,4,1
Campbell,A801,Coroner,,,Derek MYERS,91,10,79,1,1
Campbell,A801,Coroner,,,Under Votes,33,1,32,0,0
Campbell,A801,Coroner,,,Over Votes,0,0,0,0,0
Campbell,A801,Constable,,,Sean DONELAN,112,14,96,1,1
Campbell,A801,Constable,,,Ken WARDEN,131,12,116,3,0
Campbell,A801,Constable,,,Under Votes,61,2,57,1,1
Campbell,A801,Constable,,,Over Votes,0,0,0,0,0
Campbell,A801,U.S. Senate,,Democratic,Dale Lewis ROMANS,3,0,3,0,0
Campbell,A801,U.S. Senate,,Democratic,Charles BOOKER,25,2,22,1,0
Campbell,A801,U.S. Senate,,Democratic,Logan FORSYTHE,1,0,1,0,0
Campbell,A801,U.S. Senate,,Democratic,Joshua BLANTON SR.,0,0,0,0,0
Campbell,A801,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,0,0,0,0,0
Campbell,A801,U.S. Senate,,Democratic,Pamela STEVENSON,4,0,4,0,0
Campbell,A801,U.S. Senate,,Democratic,Amy McGRATH,45,8,36,1,0
Campbell,A801,U.S. Senate,,,Under Votes,2,1,1,0,0
Campbell,A801,U.S. Senate,,,Over Votes,0,0,0,0,0
Campbell,A801,U.S. House,4,Democratic,Melissa Claire STRANGE,56,8,47,1,0
Campbell,A801,U.S. House,4,Democratic,Jesse Russell BREWER,21,2,18,1,0
Campbell,A801,U.S. House,4,,Under Votes,3,1,2,0,0
Campbell,A801,U.S. House,4,,Over Votes,0,0,0,0,0
Campbell,A802,U.S. Senate,,Republican,A. Nick SHELLEY,4,0,4,0,0
Campbell,A802,U.S. Senate,,Republican,Daniel CAMERON,52,7,42,2,1
Campbell,A802,U.S. Senate,,Republican,Andy BARR,114,12,99,3,0
Campbell,A802,U.S. Senate,,Republican,Anissa CATLETT,2,0,1,0,1
Campbell,A802,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",1,0,1,0,0
Campbell,A802,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,4,0,4,0,0
Campbell,A802,U.S. Senate,,Republican,Other Donald WENZEL,2,0,2,0,0
Campbell,A802,U.S. Senate,,Republican,Michael James FARIS,5,0,5,0,0
Campbell,A802,U.S. Senate,,Republican,James D. DUNCAN,2,0,2,0,0
Campbell,A802,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Campbell,A802,U.S. Senate,,Republican,George WASHINGTON,6,1,5,0,0
Campbell,A802,U.S. Senate,,,Under Votes,7,0,7,0,0
Campbell,A802,U.S. Senate,,,Over Votes,0,0,0,0,0
Campbell,A802,U.S. House,4,Republican,Thomas MASSIE,79,4,72,1,2
Campbell,A802,U.S. House,4,Republican,Ed GALLREIN,126,17,103,4,2
Campbell,A802,U.S. House,4,,Under Votes,3,0,3,0,0
Campbell,A802,U.S. House,4,,Over Votes,0,0,0,0,0
Campbell,A802,Ballots Cast,,,,283,,,,
Campbell,A802,County Judge/Executive,,,"Andrew ""Andy"" SCHABELL",136,15,116,2,3
Campbell,A802,County Judge/Executive,,,Steve PENDERY,60,5,51,3,1
Campbell,A802,County Judge/Executive,,,Under Votes,12,1,11,0,0
Campbell,A802,County Judge/Executive,,,Over Votes,0,0,0,0,0
Campbell,A802,Jailer,,,Ryan GROSSER,149,16,129,4,0
Campbell,A802,Jailer,,,Brian JENNINGS,41,3,33,1,4
Campbell,A802,Jailer,,,Under Votes,18,2,16,0,0
Campbell,A802,Jailer,,,Over Votes,0,0,0,0,0
Campbell,A802,County Commissioner 1st District,,,Brian PAINTER,122,11,105,3,3
Campbell,A802,County Commissioner 1st District,,,Dave FISCHER,70,7,60,2,1
Campbell,A802,County Commissioner 1st District,,,Under Votes,16,3,13,0,0
Campbell,A802,County Commissioner 1st District,,,Over Votes,0,0,0,0,0
Campbell,A802,Coroner,,,Mark SCHWEITZER,131,11,114,4,2
Campbell,A802,Coroner,,,Derek MYERS,60,9,48,1,2
Campbell,A802,Coroner,,,Under Votes,17,1,16,0,0
Campbell,A802,Coroner,,,Over Votes,0,0,0,0,0
Campbell,A802,Constable,,,Sean DONELAN,89,10,77,0,2
Campbell,A802,Constable,,,Ken WARDEN,85,5,74,5,1
Campbell,A802,Constable,,,Under Votes,34,6,27,0,1
Campbell,A802,Constable,,,Over Votes,0,0,0,0,0
Campbell,A802,U.S. Senate,,Democratic,Dale Lewis ROMANS,1,1,0,0,0
Campbell,A802,U.S. Senate,,Democratic,Charles BOOKER,22,2,20,0,0
Campbell,A802,U.S. Senate,,Democratic,Logan FORSYTHE,3,0,3,0,0
Campbell,A802,U.S. Senate,,Democratic,Joshua BLANTON SR.,2,0,2,0,0
Campbell,A802,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,1,0,1,0,0
Campbell,A802,U.S. Senate,,Democratic,Pamela STEVENSON,3,0,3,0,0
Campbell,A802,U.S. Senate,,Democratic,Amy McGRATH,43,7,36,0,0
Campbell,A802,U.S. Senate,,,Under Votes,0,0,0,0,0
Campbell,A802,U.S. Senate,,,Over Votes,0,0,0,0,0
Campbell,A802,U.S. House,4,Democratic,Melissa Claire STRANGE,56,8,48,0,0
Campbell,A802,U.S. House,4,Democratic,Jesse Russell BREWER,17,1,16,0,0
Campbell,A802,U.S. House,4,,Under Votes,2,1,1,0,0
Campbell,A802,U.S. House,4,,Over Votes,0,0,0,0,0
Campbell,B803,U.S. Senate,,Republican,A. Nick SHELLEY,10,1,9,0,0
Campbell,B803,U.S. Senate,,Republican,Daniel CAMERON,137,18,112,5,2
Campbell,B803,U.S. Senate,,Republican,Andy BARR,314,59,246,8,1
Campbell,B803,U.S. Senate,,Republican,Anissa CATLETT,11,3,8,0,0
Campbell,B803,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",12,0,12,0,0
Campbell,B803,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,7,1,6,0,0
Campbell,B803,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Campbell,B803,U.S. Senate,,Republican,Michael James FARIS,14,2,12,0,0
Campbell,B803,U.S. Senate,,Republican,James D. DUNCAN,5,1,4,0,0
Campbell,B803,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Campbell,B803,U.S. Senate,,Republican,George WASHINGTON,8,2,6,0,0
Campbell,B803,U.S. Senate,,,Under Votes,23,4,19,0,0
Campbell,B803,U.S. Senate,,,Over Votes,2,0,0,2,0
Campbell,B803,U.S. House,4,Republican,Thomas MASSIE,242,37,201,4,0
Campbell,B803,U.S. House,4,Republican,Ed GALLREIN,308,56,234,15,3
Campbell,B803,U.S. House,4,,Under Votes,10,3,6,1,0
Campbell,B803,U.S. House,4,,Over Votes,0,0,0,0,0
Campbell,B803,Ballots Cast,,,,798,,,,
Campbell,B803,County Judge/Executive,,,"Andrew ""Andy"" SCHABELL",311,56,244,9,2
Campbell,B803,County Judge/Executive,,,Steve PENDERY,217,38,167,11,1
Campbell,B803,County Judge/Executive,,,Under Votes,32,2,30,0,0
Campbell,B803,County Judge/Executive,,,Over Votes,0,0,0,0,0
Campbell,B803,Jailer,,,Ryan GROSSER,364,66,285,11,2
Campbell,B803,Jailer,,,Brian JENNINGS,104,19,79,5,1
Campbell,B803,Jailer,,,Under Votes,91,11,76,4,0
Campbell,B803,Jailer,,,Over Votes,1,0,1,0,0
Campbell,B803,County Commissioner 1st District,,,Brian PAINTER,286,58,216,11,1
Campbell,B803,County Commissioner 1st District,,,Dave FISCHER,204,34,163,5,2
Campbell,B803,County Commissioner 1st District,,,Under Votes,70,4,62,4,0
Campbell,B803,County Commissioner 1st District,,,Over Votes,0,0,0,0,0
Campbell,B803,Coroner,,,Mark SCHWEITZER,332,57,260,13,2
Campbell,B803,Coroner,,,Derek MYERS,162,33,123,5,1
Campbell,B803,Coroner,,,Under Votes,66,6,58,2,0
Campbell,B803,Coroner,,,Over Votes,0,0,0,0,0
Campbell,B803,U.S. Senate,,Democratic,Dale Lewis ROMANS,1,0,1,0,0
Campbell,B803,U.S. Senate,,Democratic,Charles BOOKER,95,11,84,0,0
Campbell,B803,U.S. Senate,,Democratic,Logan FORSYTHE,4,1,3,0,0
Campbell,B803,U.S. Senate,,Democratic,Joshua BLANTON SR.,0,0,0,0,0
Campbell,B803,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,5,1,4,0,0
Campbell,B803,U.S. Senate,,Democratic,Pamela STEVENSON,9,1,8,0,0
Campbell,B803,U.S. Senate,,Democratic,Amy McGRATH,119,35,78,5,1
Campbell,B803,U.S. Senate,,,Under Votes,5,0,5,0,0
Campbell,B803,U.S. Senate,,,Over Votes,0,0,0,0,0
Campbell,B803,U.S. House,4,Democratic,Melissa Claire STRANGE,177,38,135,3,1
Campbell,B803,U.S. House,4,Democratic,Jesse Russell BREWER,50,10,38,2,0
Campbell,B803,U.S. House,4,,Under Votes,11,1,10,0,0
Campbell,B803,U.S. House,4,,Over Votes,0,0,0,0,0
Campbell,A804,U.S. Senate,,Republican,A. Nick SHELLEY,7,0,7,0,0
Campbell,A804,U.S. Senate,,Republican,Daniel CAMERON,147,10,137,0,0
Campbell,A804,U.S. Senate,,Republican,Andy BARR,309,29,276,3,1
Campbell,A804,U.S. Senate,,Republican,Anissa CATLETT,11,1,10,0,0
Campbell,A804,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",12,1,11,0,0
Campbell,A804,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,2,0,2,0,0
Campbell,A804,U.S. Senate,,Republican,Other Donald WENZEL,1,0,1,0,0
Campbell,A804,U.S. Senate,,Republican,Michael James FARIS,24,4,20,0,0
Campbell,A804,U.S. Senate,,Republican,James D. DUNCAN,6,0,6,0,0
Campbell,A804,U.S. Senate,,Republican,Jimmy I. LEON,1,0,1,0,0
Campbell,A804,U.S. Senate,,Republican,George WASHINGTON,9,3,5,1,0
Campbell,A804,U.S. Senate,,,Under Votes,20,1,19,0,0
Campbell,A804,U.S. Senate,,,Over Votes,0,0,0,0,0
Campbell,A804,U.S. House,4,Republican,Thomas MASSIE,253,24,226,3,0
Campbell,A804,U.S. House,4,Republican,Ed GALLREIN,313,24,283,4,2
Campbell,A804,U.S. House,4,,Under Votes,6,1,5,0,0
Campbell,A804,U.S. House,4,,Over Votes,0,0,0,0,0
Campbell,A804,Ballots Cast,,,,731,,,,
Campbell,A804,County Judge/Executive,,,"Andrew ""Andy"" SCHABELL",366,30,329,5,2
Campbell,A804,County Judge/Executive,,,Steve PENDERY,177,15,160,2,0
Campbell,A804,County Judge/Executive,,,Under Votes,29,4,25,0,0
Campbell,A804,County Judge/Executive,,,Over Votes,0,0,0,0,0
Campbell,A804,Jailer,,,Ryan GROSSER,371,27,339,4,1
Campbell,A804,Jailer,,,Brian JENNINGS,145,15,126,3,1
Campbell,A804,Jailer,,,Under Votes,56,7,49,0,0
Campbell,A804,Jailer,,,Over Votes,0,0,0,0,0
Campbell,A804,County Commissioner 1st District,,,Brian PAINTER,357,38,313,4,2
Campbell,A804,County Commissioner 1st District,,,Dave FISCHER,171,5,163,3,0
Campbell,A804,County Commissioner 1st District,,,Under Votes,44,6,38,0,0
Campbell,A804,County Commissioner 1st District,,,Over Votes,0,0,0,0,0
Campbell,A804,Coroner,,,Mark SCHWEITZER,374,35,332,5,2
Campbell,A804,Coroner,,,Derek MYERS,157,9,146,2,0
Campbell,A804,Coroner,,,Under Votes,41,5,36,0,0
Campbell,A804,Coroner,,,Over Votes,0,0,0,0,0
Campbell,A804,Constable,,,Sean DONELAN,222,16,200,5,1
Campbell,A804,Constable,,,Ken WARDEN,246,25,219,1,1
Campbell,A804,Constable,,,Under Votes,104,8,95,1,0
Campbell,A804,Constable,,,Over Votes,0,0,0,0,0
Campbell,A804,U.S. Senate,,Democratic,Dale Lewis ROMANS,2,0,2,0,0
Campbell,A804,U.S. Senate,,Democratic,Charles BOOKER,54,1,52,0,1
Campbell,A804,U.S. Senate,,Democratic,Logan FORSYTHE,4,0,4,0,0
Campbell,A804,U.S. Senate,,Democratic,Joshua BLANTON SR.,3,2,1,0,0
Campbell,A804,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,2,0,2,0,0
Campbell,A804,U.S. Senate,,Democratic,Pamela STEVENSON,8,0,8,0,0
Campbell,A804,U.S. Senate,,Democratic,Amy McGRATH,80,8,70,1,1
Campbell,A804,U.S. Senate,,,Under Votes,6,0,6,0,0
Campbell,A804,U.S. Senate,,,Over Votes,0,0,0,0,0
Campbell,A804,U.S. House,4,Democratic,Melissa Claire STRANGE,109,10,98,1,0
Campbell,A804,U.S. House,4,Democratic,Jesse Russell BREWER,38,1,36,0,1
Campbell,A804,U.S. House,4,,Under Votes,12,0,11,0,1
Campbell,A804,U.S. House,4,,Over Votes,0,0,0,0,0
Campbell,B806,U.S. Senate,,Republican,A. Nick SHELLEY,7,1,6,0,0
Campbell,B806,U.S. Senate,,Republican,Daniel CAMERON,136,13,123,0,0
Campbell,B806,U.S. Senate,,Republican,Andy BARR,246,46,196,1,3
Campbell,B806,U.S. Senate,,Republican,Anissa CATLETT,8,1,7,0,0
Campbell,B806,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",3,0,3,0,0
Campbell,B806,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,3,0,3,0,0
Campbell,B806,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Campbell,B806,U.S. Senate,,Republican,Michael James FARIS,10,1,9,0,0
Campbell,B806,U.S. Senate,,Republican,James D. DUNCAN,2,0,2,0,0
Campbell,B806,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Campbell,B806,U.S. Senate,,Republican,George WASHINGTON,1,0,1,0,0
Campbell,B806,U.S. Senate,,,Under Votes,17,0,17,0,0
Campbell,B806,U.S. Senate,,,Over Votes,0,0,0,0,0
Campbell,B806,U.S. House,4,Republican,Thomas MASSIE,233,26,204,0,3
Campbell,B806,U.S. House,4,Republican,Ed GALLREIN,213,37,175,1,0
Campbell,B806,U.S. House,4,,Under Votes,4,0,4,0,0
Campbell,B806,U.S. House,4,,Over Votes,0,0,0,0,0
Campbell,B806,Ballots Cast,,,,580,,,,
Campbell,B806,County Judge/Executive,,,"Andrew ""Andy"" SCHABELL",297,45,249,1,2
Campbell,B806,County Judge/Executive,,,Steve PENDERY,135,16,118,0,1
Campbell,B806,County Judge/Executive,,,Under Votes,17,2,15,0,0
Campbell,B806,County Judge/Executive,,,Over Votes,1,0,1,0,0
Campbell,B806,Jailer,,,Ryan GROSSER,325,45,276,1,3
Campbell,B806,Jailer,,,Brian JENNINGS,79,9,70,0,0
Campbell,B806,Jailer,,,Under Votes,46,9,37,0,0
Campbell,B806,Jailer,,,Over Votes,0,0,0,0,0
Campbell,B806,County Commissioner 1st District,,,Brian PAINTER,237,30,206,1,0
Campbell,B806,County Commissioner 1st District,,,Dave FISCHER,177,28,146,0,3
Campbell,B806,County Commissioner 1st District,,,Under Votes,36,5,31,0,0
Campbell,B806,County Commissioner 1st District,,,Over Votes,0,0,0,0,0
Campbell,B806,Coroner,,,Mark SCHWEITZER,306,38,264,1,3
Campbell,B806,Coroner,,,Derek MYERS,110,19,91,0,0
Campbell,B806,Coroner,,,Under Votes,34,6,28,0,0
Campbell,B806,Coroner,,,Over Votes,0,0,0,0,0
Campbell,B806,U.S. Senate,,Democratic,Dale Lewis ROMANS,1,0,1,0,0
Campbell,B806,U.S. Senate,,Democratic,Charles BOOKER,48,5,40,2,1
Campbell,B806,U.S. Senate,,Democratic,Logan FORSYTHE,1,0,1,0,0
Campbell,B806,U.S. Senate,,Democratic,Joshua BLANTON SR.,1,0,1,0,0
Campbell,B806,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,2,0,2,0,0
Campbell,B806,U.S. Senate,,Democratic,Pamela STEVENSON,4,0,2,2,0
