county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Montgomery,A101,U.S. Senate,,Republican,A. Nick SHELLEY,1,0,1,0,0
Montgomery,A101,U.S. Senate,,Republican,Anissa CATLETT,8,1,6,1,0
Montgomery,A101,U.S. Senate,,Republican,Daniel CAMERON,219,46,169,1,3
Montgomery,A101,U.S. Senate,,Republican,Jimmy I. LEON,1,0,1,0,0
Montgomery,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,1,0,1,0,0
Montgomery,A101,U.S. Senate,,Republican,James D. DUNCAN,6,1,5,0,0
Montgomery,A101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Montgomery,A101,U.S. Senate,,Republican,George WASHINGTON,8,0,8,0,0
Montgomery,A101,U.S. Senate,,Republican,Michael James FARIS,20,4,16,0,0
Montgomery,A101,U.S. Senate,,Republican,Andy BARR,690,195,486,8,1
Montgomery,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",6,2,4,0,0
Montgomery,A101,U.S. Senate,,,Under Votes,16,5,11,0,0
Montgomery,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Montgomery,A101,Ballots Cast,,,,1722,,,,
Montgomery,A101,U.S. House,6,Republican,Gregory George PLUCINSKI,55,9,45,1,0
Montgomery,A101,U.S. House,6,Republican,Adam Perez ARQUETTE,5,2,3,0,0
Montgomery,A101,U.S. House,6,Republican,Ralph ALVARADO,613,171,434,6,2
Montgomery,A101,U.S. House,6,Republican,Steve SHANNON,24,2,21,1,0
Montgomery,A101,U.S. House,6,Republican,Ryan DOTSON,266,65,194,5,2
Montgomery,A101,U.S. House,6,,Under Votes,32,6,26,0,0
Montgomery,A101,U.S. House,6,,Over Votes,1,1,0,0,0
Montgomery,A101,State Representative,74,Republican,Aaron WILLIAMS,98,24,74,0,0
Montgomery,A101,State Representative,74,Republican,Shannon DENNISTON,168,37,128,3,0
Montgomery,A101,State Representative,74,Republican,David F. CHARLES,714,194,506,10,4
Montgomery,A101,State Representative,74,,Under Votes,16,1,15,0,0
Montgomery,A101,State Representative,74,,Over Votes,0,0,0,0,0
Montgomery,A101,Jailer,,,"Mason ""BJ"" HATTON III.",86,19,63,2,2
Montgomery,A101,Jailer,,,Billy STULL,407,115,285,6,1
Montgomery,A101,Jailer,,,Kevin CARROLL,122,25,96,1,0
Montgomery,A101,Jailer,,,Elizabeth WILLOUGHBY,321,85,233,2,1
Montgomery,A101,Jailer,,,Under Votes,60,12,46,2,0
Montgomery,A101,Jailer,,,Over Votes,0,0,0,0,0
Montgomery,A101,County Commissioner 1st District,,,Jon Kelly JOHNSON,516,126,381,7,2
Montgomery,A101,County Commissioner 1st District,,,Joshua DAVIS,439,118,313,6,2
Montgomery,A101,County Commissioner 1st District,,,Under Votes,41,12,29,0,0
Montgomery,A101,County Commissioner 1st District,,,Over Votes,0,0,0,0,0
Montgomery,A101,U.S. Senate,,Democratic,Pamela STEVENSON,73,14,53,6,0
Montgomery,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,16,1,15,0,0
Montgomery,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,19,2,16,1,0
Montgomery,A101,U.S. Senate,,Democratic,Charles BOOKER,264,70,184,9,1
Montgomery,A101,U.S. Senate,,Democratic,Amy McGRATH,271,86,171,13,1
Montgomery,A101,U.S. Senate,,Democratic,Logan FORSYTHE,22,6,15,0,1
Montgomery,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,52,17,35,0,0
Montgomery,A101,U.S. Senate,,,Under Votes,9,3,6,0,0
Montgomery,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Montgomery,A101,U.S. House,6,Democratic,Harvey CARROLL JR.,43,8,34,1,0
Montgomery,A101,U.S. House,6,Democratic,David KLOIBER,39,9,29,1,0
Montgomery,A101,U.S. House,6,Democratic,Erin PETREY,72,11,60,1,0
Montgomery,A101,U.S. House,6,Democratic,Cherlynn STEVENSON,156,43,108,5,0
Montgomery,A101,U.S. House,6,Democratic,Jimmy Clifton AUSBROOKS,14,4,8,2,0
Montgomery,A101,U.S. House,6,Democratic,Corey EDWARDS,33,5,28,0,0
Montgomery,A101,U.S. House,6,Democratic,Zach DEMBO,344,115,208,18,3
Montgomery,A101,U.S. House,6,,Under Votes,25,4,20,1,0
Montgomery,A101,U.S. House,6,,Over Votes,0,0,0,0,0
Montgomery,B101,U.S. Senate,,Republican,A. Nick SHELLEY,6,0,6,0,0
Montgomery,B101,U.S. Senate,,Republican,Anissa CATLETT,5,1,4,0,0
Montgomery,B101,U.S. Senate,,Republican,Daniel CAMERON,197,57,138,1,1
Montgomery,B101,U.S. Senate,,Republican,Jimmy I. LEON,1,0,1,0,0
Montgomery,B101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,3,1,2,0,0
Montgomery,B101,U.S. Senate,,Republican,James D. DUNCAN,4,0,4,0,0
Montgomery,B101,U.S. Senate,,Republican,Other Donald WENZEL,1,0,1,0,0
Montgomery,B101,U.S. Senate,,Republican,George WASHINGTON,8,2,6,0,0
Montgomery,B101,U.S. Senate,,Republican,Michael James FARIS,32,11,21,0,0
Montgomery,B101,U.S. Senate,,Republican,Andy BARR,712,224,478,5,5
Montgomery,B101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",5,1,4,0,0
Montgomery,B101,U.S. Senate,,,Under Votes,10,4,6,0,0
Montgomery,B101,U.S. Senate,,,Over Votes,0,0,0,0,0
Montgomery,B101,Ballots Cast,,,,1641,,,,
Montgomery,B101,U.S. House,6,Republican,Gregory George PLUCINSKI,44,11,33,0,0
Montgomery,B101,U.S. House,6,Republican,Adam Perez ARQUETTE,13,5,8,0,0
Montgomery,B101,U.S. House,6,Republican,Ralph ALVARADO,596,199,385,6,6
Montgomery,B101,U.S. House,6,Republican,Steve SHANNON,34,9,24,1,0
Montgomery,B101,U.S. House,6,Republican,Ryan DOTSON,299,79,219,1,0
