county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Bourbon,A101,U.S. Senate,,Republican,A. Nick SHELLEY,2,1,1,0,0
Bourbon,A101,U.S. Senate,,Republican,Anissa CATLETT,3,1,2,0,0
Bourbon,A101,U.S. Senate,,Republican,Daniel CAMERON,84,24,54,4,2
Bourbon,A101,U.S. Senate,,Republican,Jimmy I. LEON,1,0,1,0,0
Bourbon,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,1,0,1,0,0
Bourbon,A101,U.S. Senate,,Republican,James D. DUNCAN,1,0,1,0,0
Bourbon,A101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Bourbon,A101,U.S. Senate,,Republican,George WASHINGTON,10,1,9,0,0
Bourbon,A101,U.S. Senate,,Republican,Michael James FARIS,2,1,1,0,0
Bourbon,A101,U.S. Senate,,Republican,Andy BARR,297,75,209,3,10
Bourbon,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",8,3,5,0,0
Bourbon,A101,U.S. Senate,,Republican,Nate MORRIS,7,4,1,1,1
Bourbon,A101,U.S. Senate,,,Under Votes,10,4,6,0,0
Bourbon,A101,U.S. Senate,,,Over Votes,1,0,1,0,0
Bourbon,A101,Ballots Cast,,,,743,,,,
Bourbon,A101,U.S. House,6,Republican,Gregory George PLUCINSKI,19,4,15,0,0
Bourbon,A101,U.S. House,6,Republican,Adam Perez ARQUETTE,13,3,9,0,1
Bourbon,A101,U.S. House,6,Republican,Ralph ALVARADO,221,65,150,2,4
Bourbon,A101,U.S. House,6,Republican,Steve SHANNON,14,3,11,0,0
Bourbon,A101,U.S. House,6,Republican,Ryan DOTSON,128,32,85,5,6
Bourbon,A101,U.S. House,6,,Under Votes,32,7,22,1,2
Bourbon,A101,U.S. House,6,,Over Votes,0,0,0,0,0
Bourbon,A101,County Judge/Executive,,,"Andrew ""Drew"" PERRAUT",123,26,95,2,0
Bourbon,A101,County Judge/Executive,,,Tony ASBURY,299,87,193,6,13
Bourbon,A101,County Judge/Executive,,,Under Votes,5,1,4,0,0
Bourbon,A101,County Judge/Executive,,,Over Votes,0,0,0,0,0
Bourbon,A101,County Clerk,,,Cynthia Santana WILSON,327,90,218,6,13
Bourbon,A101,County Clerk,,,Jennifer ARNETT,77,22,53,2,0
Bourbon,A101,County Clerk,,,Under Votes,23,2,21,0,0
Bourbon,A101,County Clerk,,,Over Votes,0,0,0,0,0
Bourbon,A101,Sheriff,,,Brent WILSON,320,87,215,5,13
Bourbon,A101,Sheriff,,,Chris ARNETT,88,24,62,2,0
Bourbon,A101,Sheriff,,,Under Votes,19,3,15,1,0
Bourbon,A101,Sheriff,,,Over Votes,0,0,0,0,0
Bourbon,A101,Jailer,,,Wesley BURBERRY,72,33,36,2,1
Bourbon,A101,Jailer,,,"Jacob A. ""Jake"" ADKINS",159,35,113,2,9
Bourbon,A101,Jailer,,,Kevin WOOSLEY,147,36,105,3,3
Bourbon,A101,Jailer,,,Under Votes,48,10,37,1,0
Bourbon,A101,Jailer,,,Over Votes,1,0,1,0,0
Bourbon,A101,Magistrate,,,Travis EARLYWINE,336,92,226,5,13
Bourbon,A101,Magistrate,,,Under Votes,36,9,25,2,0
Bourbon,A101,Magistrate,,,Over Votes,0,0,0,0,0
Bourbon,A101,U.S. Senate,,Democratic,Pamela STEVENSON,28,8,19,1,0
Bourbon,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,7,1,6,0,0
Bourbon,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,2,0,2,0,0
Bourbon,A101,U.S. Senate,,Democratic,Charles BOOKER,108,31,74,2,1
Bourbon,A101,U.S. Senate,,Democratic,Amy McGRATH,124,40,77,5,2
Bourbon,A101,U.S. Senate,,Democratic,Logan FORSYTHE,9,3,6,0,0
Bourbon,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,19,5,12,2,0
Bourbon,A101,U.S. Senate,,,Under Votes,7,1,5,0,1
Bourbon,A101,U.S. Senate,,,Over Votes,1,0,1,0,0
Bourbon,A101,U.S. House,6,Democratic,Harvey CARROLL JR.,16,4,9,3,0
Bourbon,A101,U.S. House,6,Democratic,David KLOIBER,12,3,9,0,0
Bourbon,A101,U.S. House,6,Democratic,Erin PETREY,30,8,22,0,0
Bourbon,A101,U.S. House,6,Democratic,Cherlynn STEVENSON,57,8,46,3,0
Bourbon,A101,U.S. House,6,Democratic,Jimmy Clifton AUSBROOKS,11,3,8,0,0
Bourbon,A101,U.S. House,6,Democratic,Corey EDWARDS,16,4,12,0,0
Bourbon,A101,U.S. House,6,Democratic,Zach DEMBO,147,53,86,4,4
Bourbon,A101,U.S. House,6,,Under Votes,15,6,9,0,0
Bourbon,A101,U.S. House,6,,Over Votes,1,0,1,0,0
Bourbon,A101,City Commissioners City OF Paris,,,"William ""Jozey"" WELLS",78,17,60,0,1
Bourbon,A101,City Commissioners City OF Paris,,,Zack JONES,218,63,146,3,6
Bourbon,A101,City Commissioners City OF Paris,,,Nicholas LEER,142,46,90,1,5
Bourbon,A101,City Commissioners City OF Paris,,,Mike WITHROW,141,34,100,2,5
Bourbon,A101,City Commissioners City OF Paris,,,Stan GALBRAITH,209,56,145,3,5
Bourbon,A101,City Commissioners City OF Paris,,,Sharon B. FIELDS,123,29,86,5,3
Bourbon,A101,City Commissioners City OF Paris,,,Wallis C. BROOKS,180,41,134,3,2
Bourbon,A101,City Commissioners City OF Paris,,,Cynthia CRISWELL,104,35,64,3,2
Bourbon,A101,City Commissioners City OF Paris,,,Tim GRAY,168,34,129,3,2
Bourbon,A101,City Commissioners City OF Paris,,,Under Votes,389,117,250,9,13
Bourbon,A101,City Commissioners City OF Paris,,,Over Votes,1,0,0,1,0
Bourbon,B101,U.S. Senate,,Republican,A. Nick SHELLEY,1,0,1,0,0
Bourbon,B101,U.S. Senate,,Republican,Anissa CATLETT,1,0,1,0,0
Bourbon,B101,U.S. Senate,,Republican,Daniel CAMERON,59,11,45,1,2
Bourbon,B101,U.S. Senate,,Republican,Jimmy I. LEON,3,0,3,0,0
Bourbon,B101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,2,1,1,0,0
Bourbon,B101,U.S. Senate,,Republican,James D. DUNCAN,1,0,1,0,0
Bourbon,B101,U.S. Senate,,Republican,Other Donald WENZEL,3,3,0,0,0
Bourbon,B101,U.S. Senate,,Republican,George WASHINGTON,5,0,4,1,0
Bourbon,B101,U.S. Senate,,Republican,Michael James FARIS,6,0,6,0,0
Bourbon,B101,U.S. Senate,,Republican,Andy BARR,188,38,139,8,3
Bourbon,B101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",2,1,1,0,0
Bourbon,B101,U.S. Senate,,Republican,Nate MORRIS,17,3,9,4,1
Bourbon,B101,U.S. Senate,,,Under Votes,4,2,2,0,0
Bourbon,B101,U.S. Senate,,,Over Votes,0,0,0,0,0
Bourbon,B101,Ballots Cast,,,,612,,,,
Bourbon,B101,U.S. House,6,Republican,Gregory George PLUCINSKI,12,5,6,1,0
Bourbon,B101,U.S. House,6,Republican,Adam Perez ARQUETTE,9,3,6,0,0
Bourbon,B101,U.S. House,6,Republican,Ralph ALVARADO,133,25,101,7,0
Bourbon,B101,U.S. House,6,Republican,Steve SHANNON,24,6,16,1,1
Bourbon,B101,U.S. House,6,Republican,Ryan DOTSON,94,19,67,4,4
Bourbon,B101,U.S. House,6,,Under Votes,20,1,17,1,1
Bourbon,B101,U.S. House,6,,Over Votes,0,0,0,0,0
Bourbon,B101,County Judge/Executive,,,"Andrew ""Drew"" PERRAUT",84,13,66,5,0
Bourbon,B101,County Judge/Executive,,,Tony ASBURY,197,44,138,9,6
Bourbon,B101,County Judge/Executive,,,Under Votes,11,2,9,0,0
Bourbon,B101,County Judge/Executive,,,Over Votes,0,0,0,0,0
Bourbon,B101,County Clerk,,,Cynthia Santana WILSON,207,47,143,13,4
Bourbon,B101,County Clerk,,,Jennifer ARNETT,65,8,55,0,2
Bourbon,B101,County Clerk,,,Under Votes,20,4,15,1,0
Bourbon,B101,County Clerk,,,Over Votes,0,0,0,0,0
Bourbon,B101,Sheriff,,,Brent WILSON,208,44,148,11,5
Bourbon,B101,Sheriff,,,Chris ARNETT,69,12,54,2,1
Bourbon,B101,Sheriff,,,Under Votes,15,3,11,1,0
Bourbon,B101,Sheriff,,,Over Votes,0,0,0,0,0
Bourbon,B101,Jailer,,,Wesley BURBERRY,52,10,32,9,1
Bourbon,B101,Jailer,,,"Jacob A. ""Jake"" ADKINS",116,31,81,1,3
Bourbon,B101,Jailer,,,Kevin WOOSLEY,90,15,70,3,2
Bourbon,B101,Jailer,,,Under Votes,34,3,30,1,0
Bourbon,B101,Jailer,,,Over Votes,0,0,0,0,0
Bourbon,B101,Magistrate,,,Jonathan Wesley BOYD,18,10,7,1,0
Bourbon,B101,Magistrate,,,Louie EMMONS,37,6,30,1,0
Bourbon,B101,Magistrate,,,Jimmy MASON,32,8,20,3,1
Bourbon,B101,Magistrate,,,"William ""Squire"" GAMBILL",178,34,131,8,5
Bourbon,B101,Magistrate,,,Under Votes,27,1,25,1,0
Bourbon,B101,Magistrate,,,Over Votes,0,0,0,0,0
Bourbon,B101,U.S. Senate,,Democratic,Pamela STEVENSON,21,6,15,0,0
Bourbon,B101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,7,2,5,0,0
Bourbon,B101,U.S. Senate,,Democratic,Joshua BLANTON SR.,5,0,5,0,0
Bourbon,B101,U.S. Senate,,Democratic,Charles BOOKER,84,16,65,3,0
Bourbon,B101,U.S. Senate,,Democratic,Amy McGRATH,138,43,87,7,1
Bourbon,B101,U.S. Senate,,Democratic,Logan FORSYTHE,17,3,14,0,0
Bourbon,B101,U.S. Senate,,Democratic,Dale Lewis ROMANS,20,4,13,3,0
Bourbon,B101,U.S. Senate,,,Under Votes,15,1,13,0,1
Bourbon,B101,U.S. Senate,,,Over Votes,0,0,0,0,0
Bourbon,B101,U.S. House,6,Democratic,Harvey CARROLL JR.,13,3,9,1,0
Bourbon,B101,U.S. House,6,Democratic,David KLOIBER,13,2,11,0,0
Bourbon,B101,U.S. House,6,Democratic,Erin PETREY,37,8,29,0,0
Bourbon,B101,U.S. House,6,Democratic,Cherlynn STEVENSON,61,9,51,1,0
Bourbon,B101,U.S. House,6,Democratic,Jimmy Clifton AUSBROOKS,5,0,5,0,0
Bourbon,B101,U.S. House,6,Democratic,Corey EDWARDS,12,1,11,0,0
Bourbon,B101,U.S. House,6,Democratic,Zach DEMBO,140,49,81,9,1
Bourbon,B101,U.S. House,6,,Under Votes,25,3,19,2,1
Bourbon,B101,U.S. House,6,,Over Votes,1,0,1,0,0
Bourbon,B101,Magistrate,,,"Eugene ""Chuck"" KISER JR.",125,31,87,6,1
Bourbon,B101,Magistrate,,,Randy TAULBEE,69,11,54,3,1
Bourbon,B101,Magistrate,,,Ronnie JOHNSON,97,31,63,3,0
Bourbon,B101,Magistrate,,,Under Votes,16,2,13,1,0
Bourbon,B101,Magistrate,,,Over Votes,0,0,0,0,0
Bourbon,B101,City Commissioners City OF Paris,,,"William ""Jozey"" WELLS",70,21,46,2,1
Bourbon,B101,City Commissioners City OF Paris,,,Zack JONES,174,34,134,4,2
Bourbon,B101,City Commissioners City OF Paris,,,Nicholas LEER,119,27,84,6,2
Bourbon,B101,City Commissioners City OF Paris,,,Mike WITHROW,127,28,90,7,2
Bourbon,B101,City Commissioners City OF Paris,,,Stan GALBRAITH,135,30,96,7,2
Bourbon,B101,City Commissioners City OF Paris,,,Sharon B. FIELDS,118,30,82,4,2
Bourbon,B101,City Commissioners City OF Paris,,,Wallis C. BROOKS,139,31,101,6,1
Bourbon,B101,City Commissioners City OF Paris,,,Cynthia CRISWELL,151,33,109,7,2
Bourbon,B101,City Commissioners City OF Paris,,,Tim GRAY,140,28,105,6,1
Bourbon,B101,City Commissioners City OF Paris,,,Under Votes,383,78,281,19,5
Bourbon,B101,City Commissioners City OF Paris,,,Over Votes,0,0,0,0,0
Bourbon,C101,U.S. Senate,,Republican,A. Nick SHELLEY,2,0,2,0,0
