county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Graves,A101,U.S. Senate,,Republican,Other Donald WENZEL,2,0,2,0,0
Graves,A101,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Graves,A101,U.S. Senate,,Republican,George WASHINGTON,6,0,6,0,0
Graves,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",3,0,3,0,0
Graves,A101,U.S. Senate,,Republican,Andy BARR,423,61,357,5,0
Graves,A101,U.S. Senate,,Republican,Nate MORRIS,43,8,33,2,0
Graves,A101,U.S. Senate,,Republican,Jimmy I. LEON,1,0,1,0,0
Graves,A101,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Graves,A101,U.S. Senate,,Republican,Daniel CAMERON,201,34,166,0,1
Graves,A101,U.S. Senate,,Republican,Anissa CATLETT,1,0,1,0,0
Graves,A101,U.S. Senate,,Republican,Michael James FARIS,14,2,12,0,0
Graves,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,8,1,7,0,0
Graves,A101,U.S. Senate,,,Under Votes,40,4,36,0,0
Graves,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Graves,A101,Ballots Cast,,,,995,,,,
Graves,A101,U.S. House,1,Republican,David SIMS,40,3,37,0,0
Graves,A101,U.S. House,1,Republican,Robert James SUTHERBY,13,2,11,0,0
Graves,A101,U.S. House,1,Republican,Penny ARCOS,14,1,13,0,0
Graves,A101,U.S. House,1,Republican,James R. COMER,614,97,509,7,1
Graves,A101,U.S. House,1,,Under Votes,39,5,34,0,0
Graves,A101,U.S. House,1,,Over Votes,0,0,0,0,0
Graves,A101,State Representative,2,Republican,Kim HOLLOWAY,467,71,392,4,0
Graves,A101,State Representative,2,Republican,Richard HEATH,186,29,154,3,0
Graves,A101,State Representative,2,Republican,Nate COX,59,7,51,0,1
Graves,A101,State Representative,2,,Under Votes,8,1,7,0,0
Graves,A101,State Representative,2,,Over Votes,0,0,0,0,0
Graves,A101,County Judge/Executive,,,Dale A. USHER,373,55,312,6,0
Graves,A101,County Judge/Executive,,,Todd HAYDEN,309,50,257,1,1
Graves,A101,County Judge/Executive,,,Cody JONES,21,1,20,0,0
Graves,A101,County Judge/Executive,,,Under Votes,17,2,15,0,0
Graves,A101,County Judge/Executive,,,Over Votes,0,0,0,0,0
Graves,A101,County Attorney,,,John R. CUNNINGHAM,591,93,490,7,1
Graves,A101,County Attorney,,,John J. BEASLEY II.,71,11,60,0,0
Graves,A101,County Attorney,,,Under Votes,57,4,53,0,0
Graves,A101,County Attorney,,,Over Votes,1,0,1,0,0
Graves,A101,Jailer,,,George WORKMAN,167,21,142,4,0
Graves,A101,Jailer,,,Kelli Krill ELLIOTT,531,85,443,2,1
Graves,A101,Jailer,,,Under Votes,22,2,19,1,0
