county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Ohio,A101,U.S. Senate,,Republican,Anissa CATLETT,6,2,4,0,0
Ohio,A101,U.S. Senate,,Republican,A. Nick SHELLEY,1,0,1,0,0
Ohio,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",4,3,1,0,0
Ohio,A101,U.S. Senate,,Republican,Michael James FARIS,16,3,13,0,0
Ohio,A101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Ohio,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,3,1,2,0,0
Ohio,A101,U.S. Senate,,Republican,George WASHINGTON,6,1,5,0,0
Ohio,A101,U.S. Senate,,Republican,Andy BARR,104,23,78,1,2
Ohio,A101,U.S. Senate,,Republican,Daniel CAMERON,54,14,39,1,0
Ohio,A101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Ohio,A101,U.S. Senate,,Republican,James D. DUNCAN,3,0,3,0,0
Ohio,A101,U.S. Senate,,,Under Votes,13,3,10,0,0
Ohio,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Ohio,A101,U.S. House,2,Republican,"G. ""Shay"" PERRY-ADELMANN",19,5,14,0,0
Ohio,A101,U.S. House,2,Republican,S. Brett GUTHRIE,159,34,121,2,2
Ohio,A101,U.S. House,2,Republican,Joshua M. FERGUSON,21,4,16,1,0
Ohio,A101,U.S. House,2,,Under Votes,28,9,19,0,0
Ohio,A101,U.S. House,2,,Over Votes,2,0,2,0,0
Ohio,A101,Ballots Cast,,,,288,,,,
Ohio,A101,State Representative,14,Republican,Wes PATE,78,14,64,0,0
Ohio,A101,State Representative,14,Republican,Marty SHEPHARD,140,35,100,3,2
Ohio,A101,State Representative,14,,Under Votes,5,1,4,0,0
Ohio,A101,State Representative,14,,Over Votes,0,0,0,0,0
Ohio,A101,County Judge/Executive,,,Jason BULLOCK,97,21,74,0,2
Ohio,A101,County Judge/Executive,,,Tracy BEATTY,65,18,45,2,0
Ohio,A101,County Judge/Executive,,,Niki Tichenor RILEY,58,11,46,1,0
Ohio,A101,County Judge/Executive,,,Under Votes,3,0,3,0,0
Ohio,A101,County Judge/Executive,,,Over Votes,0,0,0,0,0
Ohio,A101,Magistrate,,,Dwight SMITH,68,8,58,2,0
Ohio,A101,Magistrate,,,Michael R. McKENNEY,83,21,60,0,2
Ohio,A101,Magistrate,,,Under Votes,11,2,9,0,0
Ohio,A101,Magistrate,,,Over Votes,0,0,0,0,0
Ohio,A101,Constable,,,Jeff ASHBY,106,21,82,2,1
Ohio,A101,Constable,,,Joe RENFROW,97,25,70,1,1
Ohio,A101,Constable,,,Under Votes,20,4,16,0,0
Ohio,A101,Constable,,,Over Votes,0,0,0,0,0
Ohio,A101,U.S. Senate,,Democratic,Logan FORSYTHE,4,0,4,0,0
Ohio,A101,U.S. Senate,,Democratic,Amy McGRATH,31,13,17,0,1
Ohio,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,3,0,3,0,0
Ohio,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,1,0,1,0,0
Ohio,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,4,0,4,0,0
Ohio,A101,U.S. Senate,,Democratic,Charles BOOKER,20,4,15,1,0
Ohio,A101,U.S. Senate,,Democratic,Pamela STEVENSON,1,0,1,0,0
Ohio,A101,U.S. House,2,Democratic,David S. HATFIELD,19,6,11,1,1
Ohio,A101,U.S. House,2,Democratic,Megan WINGFIELD,17,4,13,0,0
Ohio,A101,U.S. House,2,Democratic,Hank LINDERMAN,10,2,8,0,0
Ohio,A101,U.S. House,2,Democratic,William Dakota COMPTON,13,4,9,0,0
Ohio,A102,U.S. Senate,,Republican,Anissa CATLETT,3,0,3,0,0
Ohio,A102,U.S. Senate,,Republican,A. Nick SHELLEY,1,0,1,0,0
Ohio,A102,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",4,2,2,0,0
Ohio,A102,U.S. Senate,,Republican,Michael James FARIS,7,3,4,0,0
Ohio,A102,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Ohio,A102,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,1,0,1,0,0
Ohio,A102,U.S. Senate,,Republican,George WASHINGTON,6,0,6,0,0
Ohio,A102,U.S. Senate,,Republican,Andy BARR,104,27,73,4,0
Ohio,A102,U.S. Senate,,Republican,Daniel CAMERON,41,10,30,1,0
Ohio,A102,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Ohio,A102,U.S. Senate,,Republican,James D. DUNCAN,1,0,1,0,0
Ohio,A102,U.S. Senate,,,Under Votes,10,5,5,0,0
Ohio,A102,U.S. Senate,,,Over Votes,0,0,0,0,0
Ohio,A102,U.S. House,2,Republican,"G. ""Shay"" PERRY-ADELMANN",12,5,7,0,0
Ohio,A102,U.S. House,2,Republican,S. Brett GUTHRIE,138,37,97,4,0
Ohio,A102,U.S. House,2,Republican,Joshua M. FERGUSON,19,0,18,1,0
Ohio,A102,U.S. House,2,,Under Votes,21,8,13,0,0
Ohio,A102,U.S. House,2,,Over Votes,1,0,1,0,0
Ohio,A102,Ballots Cast,,,,248,,,,
Ohio,A102,State Representative,14,Republican,Wes PATE,80,19,59,2,0
Ohio,A102,State Representative,14,Republican,Marty SHEPHARD,105,29,73,3,0
Ohio,A102,State Representative,14,,Under Votes,1,0,1,0,0
Ohio,A102,State Representative,14,,Over Votes,0,0,0,0,0
Ohio,A102,County Judge/Executive,,,Jason BULLOCK,96,30,63,3,0
Ohio,A102,County Judge/Executive,,,Tracy BEATTY,52,15,37,0,0
Ohio,A102,County Judge/Executive,,,Niki Tichenor RILEY,38,3,33,2,0
Ohio,A102,County Judge/Executive,,,Under Votes,0,0,0,0,0
Ohio,A102,County Judge/Executive,,,Over Votes,0,0,0,0,0
Ohio,A102,Magistrate,,,Dwight SMITH,40,10,29,1,0
Ohio,A102,Magistrate,,,Michael R. McKENNEY,77,24,49,4,0
Ohio,A102,Magistrate,,,Under Votes,20,7,13,0,0
Ohio,A102,Magistrate,,,Over Votes,1,1,0,0,0
Ohio,A102,Constable,,,Jeff ASHBY,86,19,64,3,0
Ohio,A102,Constable,,,Joe RENFROW,81,24,55,2,0
Ohio,A102,Constable,,,Under Votes,19,5,14,0,0
Ohio,A102,Constable,,,Over Votes,0,0,0,0,0
Ohio,A102,U.S. Senate,,Democratic,Logan FORSYTHE,2,0,2,0,0
Ohio,A102,U.S. Senate,,Democratic,Amy McGRATH,31,6,25,0,0
Ohio,A102,U.S. Senate,,Democratic,Dale Lewis ROMANS,2,0,2,0,0
Ohio,A102,U.S. Senate,,Democratic,Joshua BLANTON SR.,3,0,3,0,0
Ohio,A102,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,1,0,1,0,0
Ohio,A102,U.S. Senate,,Democratic,Charles BOOKER,18,2,16,0,0
Ohio,A102,U.S. Senate,,Democratic,Pamela STEVENSON,3,0,3,0,0
Ohio,A102,U.S. House,2,Democratic,David S. HATFIELD,12,1,11,0,0
Ohio,A102,U.S. House,2,Democratic,Megan WINGFIELD,27,4,23,0,0
Ohio,A102,U.S. House,2,Democratic,Hank LINDERMAN,11,1,10,0,0
Ohio,A102,U.S. House,2,Democratic,William Dakota COMPTON,7,1,6,0,0
Ohio,A104,U.S. Senate,,Republican,Anissa CATLETT,1,0,1,0,0
Ohio,A104,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Ohio,A104,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",2,1,1,0,0
Ohio,A104,U.S. Senate,,Republican,Michael James FARIS,5,0,5,0,0
Ohio,A104,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Ohio,A104,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Ohio,A104,U.S. Senate,,Republican,George WASHINGTON,2,0,2,0,0
Ohio,A104,U.S. Senate,,Republican,Andy BARR,68,10,57,1,0
Ohio,A104,U.S. Senate,,Republican,Daniel CAMERON,37,9,28,0,0
Ohio,A104,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Ohio,A104,U.S. Senate,,Republican,James D. DUNCAN,3,1,2,0,0
Ohio,A104,U.S. Senate,,,Under Votes,7,1,6,0,0
