county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Greenup,A101,U.S. Senate,,Republican,A. Nick SHELLEY,4,0,4,0,0
Greenup,A101,U.S. Senate,,Republican,Daniel CAMERON,47,2,45,0,0
Greenup,A101,U.S. Senate,,Republican,Andy BARR,75,8,62,1,4
Greenup,A101,U.S. Senate,,Republican,Anissa CATLETT,2,0,2,0,0
Greenup,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",3,0,3,0,0
Greenup,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Greenup,A101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Greenup,A101,U.S. Senate,,Republican,Michael James FARIS,3,0,3,0,0
Greenup,A101,U.S. Senate,,Republican,James D. DUNCAN,1,0,1,0,0
Greenup,A101,U.S. Senate,,Republican,Jimmy I. LEON,1,0,0,0,1
Greenup,A101,U.S. Senate,,Republican,George WASHINGTON,3,0,2,0,1
Greenup,A101,U.S. Senate,,,Under Votes,8,0,8,0,0
Greenup,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Greenup,A101,U.S. House,4,Republican,Thomas MASSIE,56,2,52,0,2
Greenup,A101,U.S. House,4,Republican,Ed GALLREIN,94,8,82,1,3
Greenup,A101,U.S. House,4,,Under Votes,10,0,9,0,1
Greenup,A101,U.S. House,4,,Over Votes,0,0,0,0,0
Greenup,A101,Ballots Cast,,,,210,,,,
Greenup,A101,County Commissioner 1st District,,,Derrick BRADLEY,103,7,92,0,4
Greenup,A101,County Commissioner 1st District,,,Evan WHITE,31,3,26,1,1
Greenup,A101,County Commissioner 1st District,,,Under Votes,18,0,17,0,1
Greenup,A101,County Commissioner 1st District,,,Over Votes,0,0,0,0,0
Greenup,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,0,0,0,0,0
Greenup,A101,U.S. Senate,,Democratic,Charles BOOKER,22,1,20,1,0
Greenup,A101,U.S. Senate,,Democratic,Logan FORSYTHE,3,1,2,0,0
Greenup,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,2,0,2,0,0
Greenup,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,1,0,0,0,1
Greenup,A101,U.S. Senate,,Democratic,Pamela STEVENSON,1,1,0,0,0
Greenup,A101,U.S. Senate,,Democratic,Amy McGRATH,26,2,23,1,0
Greenup,A101,U.S. House,4,Democratic,Melissa Claire STRANGE,33,3,28,1,1
Greenup,A101,U.S. House,4,Democratic,Jesse Russell BREWER,17,2,14,1,0
Greenup,A102,U.S. Senate,,Republican,A. Nick SHELLEY,3,1,2,0,0
Greenup,A102,U.S. Senate,,Republican,Daniel CAMERON,53,1,50,2,0
Greenup,A102,U.S. Senate,,Republican,Andy BARR,65,2,62,1,0
Greenup,A102,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,0
Greenup,A102,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",1,0,1,0,0
Greenup,A102,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Greenup,A102,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Greenup,A102,U.S. Senate,,Republican,Michael James FARIS,6,5,1,0,0
Greenup,A102,U.S. Senate,,Republican,James D. DUNCAN,1,0,1,0,0
Greenup,A102,U.S. Senate,,Republican,Jimmy I. LEON,1,0,1,0,0
Greenup,A102,U.S. Senate,,Republican,George WASHINGTON,0,0,0,0,0
Greenup,A102,U.S. Senate,,,Under Votes,6,0,5,1,0
Greenup,A102,U.S. Senate,,,Over Votes,0,0,0,0,0
Greenup,A102,U.S. House,4,Republican,Thomas MASSIE,52,2,48,2,0
Greenup,A102,U.S. House,4,Republican,Ed GALLREIN,77,7,69,1,0
Greenup,A102,U.S. House,4,,Under Votes,10,0,10,0,0
Greenup,A102,U.S. House,4,,Over Votes,0,0,0,0,0
Greenup,A102,Ballots Cast,,,,191,,,,
Greenup,A102,County Commissioner 1st District,,,Derrick BRADLEY,94,6,85,3,0
Greenup,A102,County Commissioner 1st District,,,Evan WHITE,35,3,32,0,0
Greenup,A102,County Commissioner 1st District,,,Under Votes,5,0,5,0,0
Greenup,A102,County Commissioner 1st District,,,Over Votes,0,0,0,0,0
Greenup,A102,U.S. Senate,,Democratic,Dale Lewis ROMANS,1,0,1,0,0
Greenup,A102,U.S. Senate,,Democratic,Charles BOOKER,20,3,17,0,0
Greenup,A102,U.S. Senate,,Democratic,Logan FORSYTHE,4,0,4,0,0
Greenup,A102,U.S. Senate,,Democratic,Joshua BLANTON SR.,2,0,2,0,0
Greenup,A102,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,1,0,1,0,0
Greenup,A102,U.S. Senate,,Democratic,Pamela STEVENSON,0,0,0,0,0
