county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Ballard,A001,U.S. Senate,,Republican,Other Donald WENZEL,4,0,4,0,0
Ballard,A001,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Ballard,A001,U.S. Senate,,Republican,George WASHINGTON,4,0,4,0,0
Ballard,A001,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",0,0,0,0,0
Ballard,A001,U.S. Senate,,Republican,Andy BARR,108,3,100,3,2
Ballard,A001,U.S. Senate,,Republican,Nate MORRIS,6,0,6,0,0
Ballard,A001,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Ballard,A001,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Ballard,A001,U.S. Senate,,Republican,Daniel CAMERON,54,7,47,0,0
Ballard,A001,U.S. Senate,,Republican,Anissa CATLETT,1,0,1,0,0
Ballard,A001,U.S. Senate,,Republican,Michael James FARIS,3,0,3,0,0
Ballard,A001,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Ballard,A001,U.S. Senate,,,Under Votes,11,0,11,0,0
Ballard,A001,U.S. Senate,,,Over Votes,1,0,1,0,0
Ballard,A001,Ballots Cast,,,,333,,,,
Ballard,A001,U.S. House,1,Republican,David SIMS,12,0,12,0,0
Ballard,A001,U.S. House,1,Republican,Robert James SUTHERBY,3,0,3,0,0
Ballard,A001,U.S. House,1,Republican,Penny ARCOS,5,0,5,0,0
Ballard,A001,U.S. House,1,Republican,James R. COMER,156,10,141,3,2
Ballard,A001,U.S. House,1,,Under Votes,6,0,6,0,0
Ballard,A001,U.S. House,1,,Over Votes,0,0,0,0,0
Ballard,A001,Property Valuation Administrator,,,Angel HORN,54,2,52,0,0
Ballard,A001,Property Valuation Administrator,,,Susan SULLIVAN,116,8,103,3,2
Ballard,A001,Property Valuation Administrator,,,Under Votes,12,0,12,0,0
Ballard,A001,Property Valuation Administrator,,,Over Votes,0,0,0,0,0
Ballard,A001,County Clerk,,,Jessica L. GRIEF,46,1,45,0,0
Ballard,A001,County Clerk,,,Travis L. HOLDER,126,9,112,3,2
Ballard,A001,County Clerk,,,Under Votes,10,0,10,0,0
Ballard,A001,County Clerk,,,Over Votes,0,0,0,0,0
Ballard,A001,Sheriff,,,Ronnie HARVELL,47,2,44,1,0
Ballard,A001,Sheriff,,,Ronnie GILES,133,8,121,2,2
Ballard,A001,Sheriff,,,Under Votes,2,0,2,0,0
Ballard,A001,Sheriff,,,Over Votes,0,0,0,0,0
Ballard,A001,Jailer,,,Eric COPPESS,26,1,25,0,0
Ballard,A001,Jailer,,,James CAMPBELL,146,9,132,3,2
Ballard,A001,Jailer,,,Under Votes,10,0,10,0,0
Ballard,A001,Jailer,,,Over Votes,0,0,0,0,0
Ballard,A001,Magistrate,,,Ryan HEDRICK,112,6,101,3,2
Ballard,A001,Magistrate,,,Justin A. SMITH,63,4,59,0,0
Ballard,A001,Magistrate,,,Under Votes,7,0,7,0,0
Ballard,A001,Magistrate,,,Over Votes,0,0,0,0,0
Ballard,A001,U.S. Senate,,Democratic,Joshua BLANTON SR.,11,0,11,0,0
Ballard,A001,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,6,0,6,0,0
Ballard,A001,U.S. Senate,,Democratic,Charles BOOKER,46,0,45,1,0
Ballard,A001,U.S. Senate,,Democratic,Pamela STEVENSON,7,1,6,0,0
Ballard,A001,U.S. Senate,,Democratic,Dale Lewis ROMANS,7,0,7,0,0
Ballard,A001,U.S. Senate,,Democratic,Logan FORSYTHE,7,0,7,0,0
Ballard,A001,U.S. Senate,,Democratic,Amy McGRATH,57,2,54,1,0
Ballard,B002,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Ballard,B002,U.S. Senate,,Republican,James D. DUNCAN,2,1,1,0,0
Ballard,B002,U.S. Senate,,Republican,George WASHINGTON,4,0,2,2,0
Ballard,B002,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",0,0,0,0,0
Ballard,B002,U.S. Senate,,Republican,Andy BARR,121,10,110,0,1
Ballard,B002,U.S. Senate,,Republican,Nate MORRIS,6,0,6,0,0
Ballard,B002,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
