county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Woodford,A101,U.S. Senate,,Republican,A. Nick SHELLEY,1,0,1,0,0
Woodford,A101,U.S. Senate,,Republican,Anissa CATLETT,9,3,6,0,0
Woodford,A101,U.S. Senate,,Republican,Daniel CAMERON,67,12,52,2,1
Woodford,A101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Woodford,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,2,0,2,0,0
Woodford,A101,U.S. Senate,,Republican,James D. DUNCAN,2,0,2,0,0
Woodford,A101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Woodford,A101,U.S. Senate,,Republican,George WASHINGTON,3,0,3,0,0
Woodford,A101,U.S. Senate,,Republican,Michael James FARIS,6,0,5,1,0
Woodford,A101,U.S. Senate,,Republican,Andy BARR,216,37,174,4,1
Woodford,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",2,0,2,0,0
Woodford,A101,U.S. Senate,,,Under Votes,13,3,10,0,0
Woodford,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Woodford,A101,Ballots Cast,,,,833,,,,
Woodford,A101,U.S. House,6,Republican,Gregory George PLUCINSKI,27,3,23,0,1
Woodford,A101,U.S. House,6,Republican,Adam Perez ARQUETTE,3,0,3,0,0
Woodford,A101,U.S. House,6,Republican,Ralph ALVARADO,177,29,143,4,1
Woodford,A101,U.S. House,6,Republican,Steve SHANNON,20,4,15,1,0
Woodford,A101,U.S. House,6,Republican,Ryan DOTSON,78,15,61,2,0
Woodford,A101,U.S. House,6,,Under Votes,20,3,17,0,0
Woodford,A101,U.S. House,6,,Over Votes,1,0,1,0,0
Woodford,A101,Coroner,,,Penny BAKER,165,32,129,2,2
Woodford,A101,Coroner,,,Danny OWENS,133,19,110,4,0
Woodford,A101,Coroner,,,Under Votes,22,1,20,1,0
Woodford,A101,Coroner,,,Over Votes,0,0,0,0,0
Woodford,A101,U.S. Senate,,Democratic,Pamela STEVENSON,47,10,32,3,2
Woodford,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,3,0,3,0,0
Woodford,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,7,2,5,0,0
Woodford,A101,U.S. Senate,,Democratic,Charles BOOKER,222,32,181,5,4
Woodford,A101,U.S. Senate,,Democratic,Amy McGRATH,169,29,128,12,0
Woodford,A101,U.S. Senate,,Democratic,Logan FORSYTHE,12,3,9,0,0
Woodford,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,43,7,33,2,1
Woodford,A101,U.S. House,6,Democratic,Harvey CARROLL JR.,8,1,7,0,0
Woodford,A101,U.S. House,6,Democratic,David KLOIBER,16,3,13,0,0
Woodford,A101,U.S. House,6,Democratic,Erin PETREY,63,8,51,4,0
Woodford,A101,U.S. House,6,Democratic,Cherlynn STEVENSON,143,16,119,7,1
Woodford,A101,U.S. House,6,Democratic,Jimmy Clifton AUSBROOKS,11,3,8,0,0
Woodford,A101,U.S. House,6,Democratic,Corey EDWARDS,12,0,12,0,0
Woodford,A101,U.S. House,6,Democratic,Zach DEMBO,254,53,184,11,6
Woodford,A101,County Clerk,,,Earl W. LITTRELL,161,32,121,7,1
Woodford,A101,County Clerk,,,Jackie ANTHONY,318,50,251,11,6
Woodford,A101,County Clerk,,,Under Votes,34,4,26,4,0
Woodford,A101,County Clerk,,,Over Votes,0,0,0,0,0
Woodford,B101,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Woodford,B101,U.S. Senate,,Republican,Anissa CATLETT,4,1,2,1,0
Woodford,B101,U.S. Senate,,Republican,Daniel CAMERON,48,6,41,1,0
Woodford,B101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Woodford,B101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Woodford,B101,U.S. Senate,,Republican,James D. DUNCAN,2,0,2,0,0
Woodford,B101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Woodford,B101,U.S. Senate,,Republican,George WASHINGTON,1,0,1,0,0
Woodford,B101,U.S. Senate,,Republican,Michael James FARIS,3,1,2,0,0
Woodford,B101,U.S. Senate,,Republican,Andy BARR,149,22,119,6,2
Woodford,B101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",2,1,1,0,0
Woodford,B101,U.S. Senate,,,Under Votes,16,3,13,0,0
Woodford,B101,U.S. Senate,,,Over Votes,1,0,1,0,0
Woodford,B101,Ballots Cast,,,,601,,,,
Woodford,B101,U.S. House,6,Republican,Gregory George PLUCINSKI,14,1,11,1,1
Woodford,B101,U.S. House,6,Republican,Adam Perez ARQUETTE,1,0,1,0,0
Woodford,B101,U.S. House,6,Republican,Ralph ALVARADO,100,20,77,2,1
Woodford,B101,U.S. House,6,Republican,Steve SHANNON,13,1,11,1,0
Woodford,B101,U.S. House,6,Republican,Ryan DOTSON,90,12,74,4,0
Woodford,B101,U.S. House,6,,Under Votes,28,2,26,0,0
Woodford,B101,U.S. House,6,,Over Votes,0,0,0,0,0
Woodford,B101,Coroner,,,Penny BAKER,154,32,118,4,0
Woodford,B101,Coroner,,,Danny OWENS,65,3,60,1,1
Woodford,B101,Coroner,,,Under Votes,10,0,6,3,1
Woodford,B101,Coroner,,,Over Votes,0,0,0,0,0
Woodford,B101,Magistrate,,,Chris HOOTEN,140,21,113,5,1
Woodford,B101,Magistrate,,,Under Votes,25,3,19,3,0
Woodford,B101,Magistrate,,,Over Votes,0,0,0,0,0
Woodford,B101,U.S. Senate,,Democratic,Pamela STEVENSON,39,9,28,2,0
Woodford,B101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,5,0,5,0,0
Woodford,B101,U.S. Senate,,Democratic,Joshua BLANTON SR.,1,0,1,0,0
Woodford,B101,U.S. Senate,,Democratic,Charles BOOKER,159,31,124,4,0
Woodford,B101,U.S. Senate,,Democratic,Amy McGRATH,110,31,73,6,0
Woodford,B101,U.S. Senate,,Democratic,Logan FORSYTHE,11,5,6,0,0
Woodford,B101,U.S. Senate,,Democratic,Dale Lewis ROMANS,33,7,25,1,0
Woodford,B101,U.S. House,6,Democratic,Harvey CARROLL JR.,20,4,16,0,0
Woodford,B101,U.S. House,6,Democratic,David KLOIBER,8,2,6,0,0
Woodford,B101,U.S. House,6,Democratic,Erin PETREY,58,6,51,1,0
Woodford,B101,U.S. House,6,Democratic,Cherlynn STEVENSON,79,16,60,3,0
Woodford,B101,U.S. House,6,Democratic,Jimmy Clifton AUSBROOKS,7,2,5,0,0
Woodford,B101,U.S. House,6,Democratic,Corey EDWARDS,17,2,15,0,0
Woodford,B101,U.S. House,6,Democratic,Zach DEMBO,166,51,106,9,0
Woodford,B101,County Clerk,,,Earl W. LITTRELL,186,45,137,4,0
Woodford,B101,County Clerk,,,Jackie ANTHONY,175,36,130,9,0
Woodford,B101,County Clerk,,,Under Votes,11,3,8,0,0
Woodford,B101,County Clerk,,,Over Votes,0,0,0,0,0
Woodford,C101,U.S. Senate,,Republican,A. Nick SHELLEY,2,1,1,0,0
Woodford,C101,U.S. Senate,,Republican,Anissa CATLETT,5,1,3,1,0
Woodford,C101,U.S. Senate,,Republican,Daniel CAMERON,86,17,66,2,1
Woodford,C101,U.S. Senate,,Republican,Jimmy I. LEON,1,1,0,0,0
Woodford,C101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,1,0,1,0,0
Woodford,C101,U.S. Senate,,Republican,James D. DUNCAN,5,2,3,0,0
Woodford,C101,U.S. Senate,,Republican,Other Donald WENZEL,1,0,1,0,0
Woodford,C101,U.S. Senate,,Republican,George WASHINGTON,4,3,1,0,0
Woodford,C101,U.S. Senate,,Republican,Michael James FARIS,6,0,6,0,0
Woodford,C101,U.S. Senate,,Republican,Andy BARR,225,67,148,7,3
Woodford,C101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",2,0,2,0,0
Woodford,C101,U.S. Senate,,,Under Votes,24,10,14,0,0
Woodford,C101,U.S. Senate,,,Over Votes,2,1,0,0,1
Woodford,C101,Ballots Cast,,,,773,,,,
Woodford,C101,U.S. House,6,Republican,Gregory George PLUCINSKI,18,7,7,4,0
Woodford,C101,U.S. House,6,Republican,Adam Perez ARQUETTE,9,2,6,1,0
Woodford,C101,U.S. House,6,Republican,Ralph ALVARADO,193,62,127,2,2
Woodford,C101,U.S. House,6,Republican,Steve SHANNON,18,6,10,2,0
Woodford,C101,U.S. House,6,Republican,Ryan DOTSON,104,15,85,2,2
Woodford,C101,U.S. House,6,,Under Votes,39,11,25,3,0
Woodford,C101,U.S. House,6,,Over Votes,1,0,0,0,1
Woodford,C101,Coroner,,,Penny BAKER,234,74,152,4,4
Woodford,C101,Coroner,,,Danny OWENS,113,23,83,7,0
Woodford,C101,Coroner,,,Under Votes,12,1,10,1,0
Woodford,C101,Coroner,,,Over Votes,0,0,0,0,0
Woodford,C101,U.S. Senate,,Democratic,Pamela STEVENSON,49,14,31,0,4
Woodford,C101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,10,5,5,0,0
Woodford,C101,U.S. Senate,,Democratic,Joshua BLANTON SR.,3,0,2,0,1
Woodford,C101,U.S. Senate,,Democratic,Charles BOOKER,179,43,124,10,2
Woodford,C101,U.S. Senate,,Democratic,Amy McGRATH,120,46,65,9,0
Woodford,C101,U.S. Senate,,Democratic,Logan FORSYTHE,8,7,1,0,0
Woodford,C101,U.S. Senate,,Democratic,Dale Lewis ROMANS,26,14,8,4,0
Woodford,C101,U.S. House,6,Democratic,Harvey CARROLL JR.,8,1,6,0,1
Woodford,C101,U.S. House,6,Democratic,David KLOIBER,12,3,9,0,0
Woodford,C101,U.S. House,6,Democratic,Erin PETREY,57,20,34,3,0
Woodford,C101,U.S. House,6,Democratic,Cherlynn STEVENSON,96,39,52,5,0
Woodford,C101,U.S. House,6,Democratic,Jimmy Clifton AUSBROOKS,5,1,2,1,1
Woodford,C101,U.S. House,6,Democratic,Corey EDWARDS,20,5,14,0,1
Woodford,C101,U.S. House,6,Democratic,Zach DEMBO,193,62,115,12,4
Woodford,C101,County Clerk,,,Earl W. LITTRELL,191,65,117,8,1
Woodford,C101,County Clerk,,,Jackie ANTHONY,210,68,122,14,6
Woodford,C101,County Clerk,,,Under Votes,12,3,8,1,0
Woodford,C101,County Clerk,,,Over Votes,1,0,0,0,1
Woodford,D101,U.S. Senate,,Republican,A. Nick SHELLEY,2,1,1,0,0
Woodford,D101,U.S. Senate,,Republican,Anissa CATLETT,6,3,3,0,0
Woodford,D101,U.S. Senate,,Republican,Daniel CAMERON,77,21,55,1,0
Woodford,D101,U.S. Senate,,Republican,Jimmy I. LEON,1,0,0,1,0
