county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Pulaski,A101,U.S. Senate,,Republican,Daniel CAMERON,365,115,240,6,4
Pulaski,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,7,3,4,0,0
Pulaski,A101,U.S. Senate,,Republican,Andy BARR,632,193,419,16,4
Pulaski,A101,U.S. Senate,,Republican,Nate MORRIS,43,6,36,0,1
Pulaski,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",6,2,4,0,0
Pulaski,A101,U.S. Senate,,Republican,A. Nick SHELLEY,4,2,2,0,0
Pulaski,A101,U.S. Senate,,Republican,James D. DUNCAN,6,0,6,0,0
Pulaski,A101,U.S. Senate,,Republican,Michael James FARIS,10,3,7,0,0
Pulaski,A101,U.S. Senate,,Republican,Anissa CATLETT,4,1,2,0,1
Pulaski,A101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Pulaski,A101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Pulaski,A101,U.S. Senate,,Republican,George WASHINGTON,15,1,14,0,0
Pulaski,A101,U.S. Senate,,,Under Votes,23,10,12,0,1
Pulaski,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Pulaski,A101,Ballots Cast,,,,1281,,,,
Pulaski,A101,U.S. House,5,Republican,Kevin SMITH,113,29,81,2,1
Pulaski,A101,U.S. House,5,Republican,Benjamin HURLEY,48,7,40,1,0
Pulaski,A101,U.S. House,5,Republican,Hal ROGERS,871,280,565,18,8
Pulaski,A101,U.S. House,5,Republican,Jerry Lee SHELTON,17,4,12,0,1
Pulaski,A101,U.S. House,5,Republican,Brandon R. MONHOLLEN,29,7,22,0,0
Pulaski,A101,U.S. House,5,,Under Votes,34,7,25,1,1
Pulaski,A101,U.S. House,5,,Over Votes,1,0,1,0,0
Pulaski,A101,Property Valuation Administrator,,,Jonathan FOX,261,85,168,6,2
Pulaski,A101,Property Valuation Administrator,,,John Richard HANEY,470,142,315,8,5
Pulaski,A101,Property Valuation Administrator,,,Ryan GODBEY,335,101,223,8,3
Pulaski,A101,Property Valuation Administrator,,,Under Votes,47,6,40,0,1
Pulaski,A101,Property Valuation Administrator,,,Over Votes,0,0,0,0,0
Pulaski,A101,County Judge/Executive,,,Stephen M. SIMS,169,43,123,3,0
Pulaski,A101,County Judge/Executive,,,William Martin TODD,46,10,35,1,0
Pulaski,A101,County Judge/Executive,,,Clyde STRUNK,244,74,166,2,2
Pulaski,A101,County Judge/Executive,,,Marshall TODD,613,201,388,16,8
Pulaski,A101,County Judge/Executive,,,Under Votes,40,6,33,0,1
Pulaski,A101,County Judge/Executive,,,Over Votes,1,0,1,0,0
Pulaski,A101,County Clerk,,,Tim PRICE,749,246,482,14,7
Pulaski,A101,County Clerk,,,Rachel Turner LITTERAL,320,77,232,8,3
Pulaski,A101,County Clerk,,,Under Votes,44,11,32,0,1
Pulaski,A101,County Clerk,,,Over Votes,0,0,0,0,0
Pulaski,A101,Sheriff,,,Doug NELSON,380,102,266,9,3
Pulaski,A101,Sheriff,,,Bobby JONES,686,222,443,13,8
Pulaski,A101,Sheriff,,,Under Votes,46,10,36,0,0
Pulaski,A101,Sheriff,,,Over Votes,1,0,1,0,0
Pulaski,A101,Jailer,,,Anthony W. McCOLLUM,631,223,388,12,8
Pulaski,A101,Jailer,,,Mark HAMMOND,62,10,50,2,0
Pulaski,A101,Jailer,,,Thomas STEVENS III.,16,2,14,0,0
Pulaski,A101,Jailer,,,Bobby GUMM,280,71,201,6,2
Pulaski,A101,Jailer,,,"Raymond ""JR"" BATES II.",73,17,54,2,0
