county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Jackson,A101,U.S. Senate,,Republican,Daniel CAMERON,9,2,7,0,
Jackson,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,1,0,1,0,
Jackson,A101,U.S. Senate,,Republican,Andy BARR,25,6,19,0,
Jackson,A101,U.S. Senate,,Republican,Nate MORRIS,1,0,0,1,
Jackson,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",0,0,0,0,
Jackson,A101,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,
Jackson,A101,U.S. Senate,,Republican,James D. DUNCAN,1,0,0,1,
Jackson,A101,U.S. Senate,,Republican,Michael James FARIS,0,0,0,0,
Jackson,A101,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,
Jackson,A101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,
Jackson,A101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,
Jackson,A101,U.S. Senate,,Republican,George WASHINGTON,0,0,0,0,
Jackson,A101,U.S. House,5,Republican,Kevin SMITH,7,1,6,0,
Jackson,A101,U.S. House,5,Republican,Benjamin HURLEY,1,1,0,0,
Jackson,A101,U.S. House,5,Republican,Hal ROGERS,29,5,22,2,
Jackson,A101,U.S. House,5,Republican,Jerry Lee SHELTON,0,0,0,0,
Jackson,A101,U.S. House,5,Republican,Brandon R. MONHOLLEN,1,1,0,0,
Jackson,A101,County Judge Executive,,Republican,Betty HAYS,15,5,10,0,
Jackson,A101,County Judge Executive,,Republican,Paul N. ROSE,7,0,5,2,
Jackson,A101,County Judge Executive,,Republican,Jason B. SLONE,2,0,2,0,
Jackson,A101,County Judge Executive,,Republican,Linda J. ISAACS,5,0,5,0,
Jackson,A101,County Judge Executive,,Republican,Paul S. HAYS,6,1,5,0,
Jackson,A101,County Judge Executive,,Republican,James Benjamin (Kyle) WELCH,5,3,2,0,
Jackson,A101,Magistrate District 1,1,Republican,Rodney V. CHRISMAN,16,2,13,1,
Jackson,A101,Magistrate District 1,1,Republican,Ovie ADKINS,10,4,6,0,
Jackson,A101,Magistrate District 1,1,Republican,Tim MADDEN,4,1,3,0,
Jackson,A101,Magistrate District 1,1,Republican,Shannon Dale VICKERS,2,1,1,0,
Jackson,A101,Magistrate District 1,1,Republican,Keith SANDLIN,4,0,4,0,
Jackson,A101,Constable District 1,1,Republican,William W.O. JONES,8,2,6,0,
Jackson,A101,Constable District 1,1,Republican,Johnny PETERS,31,7,22,2,
Jackson,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,0,0,0,0,
Jackson,A101,U.S. Senate,,Democratic,Amy McGRATH,1,0,1,0,
Jackson,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,0,0,0,0,
Jackson,A101,U.S. Senate,,Democratic,Charles BOOKER,0,0,0,0,
Jackson,A101,U.S. Senate,,Democratic,Pamela STEVENSON,0,0,0,0,
Jackson,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,0,0,0,0,
Jackson,A101,U.S. Senate,,Democratic,Logan FORSYTHE,0,0,0,0,
Jackson,A102,U.S. Senate,,Republican,Daniel CAMERON,49,19,29,1,
Jackson,A102,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,1,0,1,0,
Jackson,A102,U.S. Senate,,Republican,Andy BARR,77,25,47,5,
Jackson,A102,U.S. Senate,,Republican,Nate MORRIS,4,0,4,0,
Jackson,A102,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",1,0,1,0,
Jackson,A102,U.S. Senate,,Republican,A. Nick SHELLEY,1,0,1,0,
Jackson,A102,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,
Jackson,A102,U.S. Senate,,Republican,Michael James FARIS,0,0,0,0,
Jackson,A102,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,
Jackson,A102,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,
Jackson,A102,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,
Jackson,A102,U.S. Senate,,Republican,George WASHINGTON,2,0,2,0,
Jackson,A102,U.S. House,5,Republican,Kevin SMITH,14,8,6,0,
Jackson,A102,U.S. House,5,Republican,Benjamin HURLEY,5,1,4,0,
Jackson,A102,U.S. House,5,Republican,Hal ROGERS,101,27,68,6,
Jackson,A102,U.S. House,5,Republican,Jerry Lee SHELTON,4,2,2,0,
Jackson,A102,U.S. House,5,Republican,Brandon R. MONHOLLEN,6,2,4,0,
Jackson,A102,County Judge Executive,,Republican,Betty HAYS,37,13,23,1,
Jackson,A102,County Judge Executive,,Republican,Paul N. ROSE,26,11,15,0,
Jackson,A102,County Judge Executive,,Republican,Jason B. SLONE,12,3,8,1,
Jackson,A102,County Judge Executive,,Republican,Linda J. ISAACS,20,5,14,1,
Jackson,A102,County Judge Executive,,Republican,Paul S. HAYS,39,13,23,3,
Jackson,A102,County Judge Executive,,Republican,James Benjamin (Kyle) WELCH,10,2,8,0,
Jackson,A102,Magistrate District 1,1,Republican,Rodney V. CHRISMAN,23,12,10,1,
Jackson,A102,Magistrate District 1,1,Republican,Ovie ADKINS,43,10,33,0,
Jackson,A102,Magistrate District 1,1,Republican,Tim MADDEN,43,14,25,4,
Jackson,A102,Magistrate District 1,1,Republican,Shannon Dale VICKERS,4,2,2,0,
Jackson,A102,Magistrate District 1,1,Republican,Keith SANDLIN,25,8,17,0,
Jackson,A102,Constable District 1,1,Republican,William W.O. JONES,38,10,27,1,
Jackson,A102,Constable District 1,1,Republican,Johnny PETERS,99,31,63,5,
Jackson,A102,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,0,0,0,0,
Jackson,A102,U.S. Senate,,Democratic,Amy McGRATH,5,1,4,0,
Jackson,A102,U.S. Senate,,Democratic,Dale Lewis ROMANS,1,0,1,0,
Jackson,A102,U.S. Senate,,Democratic,Charles BOOKER,1,0,1,0,
