county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Lyon,A101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Lyon,A101,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Lyon,A101,U.S. Senate,,Republican,George WASHINGTON,1,0,1,0,0
Lyon,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",1,1,0,0,0
Lyon,A101,U.S. Senate,,Republican,Andy BARR,124,11,113,0,0
Lyon,A101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Lyon,A101,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Lyon,A101,U.S. Senate,,Republican,Daniel CAMERON,25,2,19,4,0
Lyon,A101,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,0
Lyon,A101,U.S. Senate,,Republican,Michael James FARIS,0,0,0,0,0
Lyon,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Lyon,A101,U.S. Senate,,,Under Votes,0,0,0,0,0
Lyon,A101,U.S. Senate,,,Over Votes,1,0,1,0,0
Lyon,A101,Ballots Cast,,,,225,,,,
Lyon,A101,U.S. House,1,Republican,David SIMS,8,0,8,0,0
Lyon,A101,U.S. House,1,Republican,Robert James SUTHERBY,6,0,6,0,0
Lyon,A101,U.S. House,1,Republican,Penny ARCOS,4,1,3,0,0
Lyon,A101,U.S. House,1,Republican,James R. COMER,134,13,117,4,0
Lyon,A101,U.S. House,1,,Under Votes,2,0,2,0,0
Lyon,A101,U.S. House,1,,Over Votes,0,0,0,0,0
Lyon,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,3,0,2,0,1
Lyon,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,0,0,0,0,0
Lyon,A101,U.S. Senate,,Democratic,Charles BOOKER,11,0,10,0,1
Lyon,A101,U.S. Senate,,Democratic,Pamela STEVENSON,3,2,1,0,0
Lyon,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,2,0,2,0,0
