county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Perry,A101,U.S. Senate,,Republican,Daniel CAMERON,17,0,15,2,0
Perry,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,1,0,1,0,0
Perry,A101,U.S. Senate,,Republican,Andy BARR,50,3,45,2,0
Perry,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",1,0,1,0,0
Perry,A101,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Perry,A101,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Perry,A101,U.S. Senate,,Republican,Michael James FARIS,0,0,0,0,0
Perry,A101,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,0
Perry,A101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Perry,A101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Perry,A101,U.S. Senate,,Republican,George WASHINGTON,2,1,1,0,0
Perry,A101,U.S. Senate,,,Under Votes,16,2,14,0,0
Perry,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Perry,A101,Ballots Cast,,,,165,,,,
Perry,A101,U.S. House,5,Republican,Kevin SMITH,17,0,15,2,0
Perry,A101,U.S. House,5,Republican,Benjamin HURLEY,4,0,4,0,0
Perry,A101,U.S. House,5,Republican,Hal ROGERS,62,6,54,2,0
Perry,A101,U.S. House,5,Republican,Jerry Lee SHELTON,0,0,0,0,0
Perry,A101,U.S. House,5,Republican,Brandon R. MONHOLLEN,3,0,3,0,0
Perry,A101,U.S. House,5,,Under Votes,6,0,6,0,0
Perry,A101,U.S. House,5,,Over Votes,0,0,0,0,0
Perry,A101,State Senate,30,Republican,Brandon D. SMITH,61,3,56,2,0
Perry,A101,State Senate,30,Republican,Billy WESLEY,28,3,23,2,0
Perry,A101,State Senate,30,,Under Votes,3,0,3,0,0
Perry,A101,State Senate,30,,Over Votes,0,0,0,0,0
Perry,A101,County Judge/Executive,,,Denny Ray NOBLE,60,4,52,4,0
Perry,A101,County Judge/Executive,,,Lemuel BRASHEAR,4,0,4,0,0
Perry,A101,County Judge/Executive,,,Kenneth HALL,21,2,19,0,0
Perry,A101,County Judge/Executive,,,Under Votes,7,0,7,0,0
Perry,A101,County Judge/Executive,,,Over Votes,0,0,0,0,0
Perry,A101,Sheriff,,,Terry BREWER,23,2,19,2,0
Perry,A101,Sheriff,,,Shannon WOODS,43,3,38,2,0
Perry,A101,Sheriff,,,Vanessa L. COMBS,5,1,4,0,0
Perry,A101,Sheriff,,,Under Votes,21,0,21,0,0
Perry,A101,Sheriff,,,Over Votes,0,0,0,0,0
Perry,A101,Magistrate,,,"Donald ""Don"" MILLER",15,1,12,2,0
Perry,A101,Magistrate,,,"R. ""J.R."" ROWLAND",3,1,2,0,0
Perry,A101,Magistrate,,,Richard STIDHAM JR.,70,3,65,2,0
Perry,A101,Magistrate,,,Billy Ray CAMPBELL,3,1,2,0,0
Perry,A101,Magistrate,,,Under Votes,1,0,1,0,0
Perry,A101,Magistrate,,,Over Votes,0,0,0,0,0
Perry,A101,Constable,,,David BAKER,32,1,29,2,0
Perry,A101,Constable,,,Harold DIXON,33,3,28,2,0
Perry,A101,Constable,,,Under Votes,27,2,25,0,0
Perry,A101,Constable,,,Over Votes,0,0,0,0,0
Perry,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,8,0,8,0,0
Perry,A101,U.S. Senate,,Democratic,Amy McGRATH,22,5,17,0,0
Perry,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,2,0,2,0,0
Perry,A101,U.S. Senate,,Democratic,Charles BOOKER,12,0,12,0,0
Perry,A101,U.S. Senate,,Democratic,Pamela STEVENSON,2,0,2,0,0
Perry,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,4,0,2,2,0
