county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Boyle,A101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Boyle,A101,U.S. Senate,,Republican,James D. DUNCAN,1,0,1,0,0
Boyle,A101,U.S. Senate,,Republican,George WASHINGTON,3,0,3,0,0
Boyle,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",2,0,2,0,0
Boyle,A101,U.S. Senate,,Republican,Andy BARR,113,15,90,2,6
Boyle,A101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Boyle,A101,U.S. Senate,,Republican,A. Nick SHELLEY,2,1,1,0,0
Boyle,A101,U.S. Senate,,Republican,Daniel CAMERON,50,2,48,0,0
Boyle,A101,U.S. Senate,,Republican,Anissa CATLETT,1,1,0,0,0
Boyle,A101,U.S. Senate,,Republican,Michael James FARIS,1,0,1,0,0
Boyle,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,4,0,4,0,0
Boyle,A101,U.S. Senate,,,Under Votes,5,0,3,1,1
Boyle,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Boyle,A101,Ballots Cast,,,,275,,,,
Boyle,A101,U.S. House,1,Republican,David SIMS,14,2,12,0,0
Boyle,A101,U.S. House,1,Republican,Robert James SUTHERBY,5,0,5,0,0
Boyle,A101,U.S. House,1,Republican,Penny ARCOS,4,2,2,0,0
Boyle,A101,U.S. House,1,Republican,James R. COMER,155,15,132,2,6
Boyle,A101,U.S. House,1,,Under Votes,8,0,6,1,1
Boyle,A101,U.S. House,1,,Over Votes,0,0,0,0,0
Boyle,A101,Sheriff,,,Marty Dean ELLIOTT,44,4,39,1,0
Boyle,A101,Sheriff,,,Taylor BOTTOM,140,15,116,2,7
Boyle,A101,Sheriff,,,Under Votes,2,0,2,0,0
Boyle,A101,Sheriff,,,Over Votes,0,0,0,0,0
Boyle,A101,Magistrate,,,R. Matthew ELLIS,139,19,111,2,7
Boyle,A101,Magistrate,,,William RAYENS,45,0,44,1,0
Boyle,A101,Magistrate,,,Under Votes,2,0,2,0,0
Boyle,A101,Magistrate,,,Over Votes,0,0,0,0,0
Boyle,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,6,1,5,0,0
Boyle,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,1,0,1,0,0
