county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Daviess,A101,U.S. Senate,,Republican,Anissa CATLETT,4,0,4,0,0
Daviess,A101,U.S. Senate,,Republican,A. Nick SHELLEY,1,0,1,0,0
Daviess,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",0,0,0,0,0
Daviess,A101,U.S. Senate,,Republican,Michael James FARIS,5,2,3,0,0
Daviess,A101,U.S. Senate,,Republican,Nate MORRIS,4,1,3,0,0
Daviess,A101,U.S. Senate,,Republican,Other Donald WENZEL,1,0,1,0,0
Daviess,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Daviess,A101,U.S. Senate,,Republican,George WASHINGTON,0,0,0,0,0
Daviess,A101,U.S. Senate,,Republican,Andy BARR,53,6,39,7,1
Daviess,A101,U.S. Senate,,Republican,Daniel CAMERON,31,5,25,1,0
Daviess,A101,U.S. Senate,,Republican,Jimmy I. LEON,1,0,0,0,1
Daviess,A101,U.S. Senate,,Republican,James D. DUNCAN,0,0,0,0,0
Daviess,A101,U.S. Senate,,,Under Votes,4,0,4,0,0
Daviess,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Daviess,A101,Ballots Cast,,,,228,,,,
Daviess,A101,U.S. House,2,Republican,"G. ""Shay"" PERRY-ADELMANN",3,1,2,0,0
Daviess,A101,U.S. House,2,Republican,S. Brett GUTHRIE,79,11,59,8,1
Daviess,A101,U.S. House,2,Republican,Joshua M. FERGUSON,11,2,8,0,1
Daviess,A101,U.S. House,2,,Under Votes,23,1,20,2,0
Daviess,A101,U.S. House,2,,Over Votes,0,0,0,0,0
Daviess,A101,County Judge/Executive,,,Charlie CASTLEN,50,6,36,7,1
Daviess,A101,County Judge/Executive,,,Janie MARKSBERRY,49,7,40,1,1
Daviess,A101,County Judge/Executive,,,Under Votes,3,1,2,0,0
Daviess,A101,County Judge/Executive,,,Over Votes,1,0,1,0,0
Daviess,A101,County Clerk,,,Matt GALLOWAY,36,5,31,0,0
Daviess,A101,County Clerk,,,Leslie A. McCARTY,63,9,44,8,2
Daviess,A101,County Clerk,,,Under Votes,4,0,4,0,0
Daviess,A101,County Clerk,,,Over Votes,0,0,0,0,0
Daviess,A101,County Commissioner Central District,,,Robert MORRIS,39,6,33,0,0
Daviess,A101,County Commissioner Central District,,,Larry CONDER,52,6,36,8,2
Daviess,A101,County Commissioner Central District,,,Under Votes,12,2,10,0,0
Daviess,A101,County Commissioner Central District,,,Over Votes,0,0,0,0,0
Daviess,A101,County Commissioner East District,,,Steven SHAKE,19,2,12,4,1
Daviess,A101,County Commissioner East District,,,Joe HAGAN,48,6,40,2,0
Daviess,A101,County Commissioner East District,,,Shane COX,25,5,19,0,1
Daviess,A101,County Commissioner East District,,,Under Votes,11,1,8,2,0
Daviess,A101,County Commissioner East District,,,Over Votes,0,0,0,0,0
Daviess,A101,County Commissioner West District,,,Christopher T. CASTLEN,46,6,33,5,2
Daviess,A101,County Commissioner West District,,,Dustin WARREN,46,6,38,2,0
Daviess,A101,County Commissioner West District,,,Under Votes,11,2,8,1,0
Daviess,A101,County Commissioner West District,,,Over Votes,0,0,0,0,0
Daviess,A101,Constable,,,Scotty SMITH,52,8,39,4,1
Daviess,A101,Constable,,,Kris D. CRAWFORD,33,4,25,3,1
Daviess,A101,Constable,,,Under Votes,18,2,15,1,0
Daviess,A101,Constable,,,Over Votes,0,0,0,0,0
Daviess,A101,U.S. Senate,,Democratic,Logan FORSYTHE,4,2,1,1,0
Daviess,A101,U.S. Senate,,Democratic,Amy McGRATH,62,10,42,9,1
Daviess,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,1,0,1,0,0
Daviess,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,2,0,2,0,0
Daviess,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,3,0,3,0,0
Daviess,A101,U.S. Senate,,Democratic,Charles BOOKER,42,5,30,6,1
Daviess,A101,U.S. Senate,,Democratic,Pamela STEVENSON,3,1,2,0,0
Daviess,A101,U.S. House,2,Democratic,David S. HATFIELD,20,2,18,0,0
Daviess,A101,U.S. House,2,Democratic,Megan WINGFIELD,41,5,30,6,0
Daviess,A101,U.S. House,2,Democratic,Hank LINDERMAN,35,8,18,7,2
Daviess,A101,U.S. House,2,Democratic,William Dakota COMPTON,9,2,6,1,0
Daviess,A101,"District Judge, 6th Judicial District",1,,J. Nick PAYNE,64,7,48,9,0
Daviess,A101,"District Judge, 6th Judicial District",1,,William C. MATTINGLY,41,5,32,4,0
Daviess,A101,"District Judge, 6th Judicial District",1,,W. Russell DUTY,38,7,26,5,0
Daviess,A101,"District Judge, 6th Judicial District",1,,Lelah ROGERS,64,11,46,3,4
Daviess,A101,"District Judge, 6th Judicial District",1,,Under Votes,21,3,15,3,0
Daviess,A101,"District Judge, 6th Judicial District",1,,Over Votes,0,0,0,0,0
Daviess,A101,City Commissioners City OF Owensboro,,,Jeff SANFORD,88,9,71,8,0
Daviess,A101,City Commissioners City OF Owensboro,,,Steve JOHNSON,64,13,45,5,1
Daviess,A101,City Commissioners City OF Owensboro,,,Harley METCALF,57,12,39,5,1
Daviess,A101,City Commissioners City OF Owensboro,,,Bob GLENN,96,11,70,12,3
Daviess,A101,City Commissioners City OF Owensboro,,,Pamela L. SMITH-WRIGHT,109,16,78,14,1
Daviess,A101,City Commissioners City OF Owensboro,,,Tyler GOAD,44,7,30,7,0
Daviess,A101,City Commissioners City OF Owensboro,,,Sharon Gail NeSMITH,93,17,62,11,3
Daviess,A101,City Commissioners City OF Owensboro,,,Curtis MAGLINGER,80,13,54,11,2
Daviess,A101,City Commissioners City OF Owensboro,,,John Ross MARTIN,52,6,43,3,0
Daviess,A101,City Commissioners City OF Owensboro,,,Under Votes,229,28,176,20,5
Daviess,A101,City Commissioners City OF Owensboro,,,Over Votes,0,0,0,0,0
Daviess,A102,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,0
Daviess,A102,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Daviess,A102,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",3,0,2,0,1
Daviess,A102,U.S. Senate,,Republican,Michael James FARIS,3,1,2,0,0
Daviess,A102,U.S. Senate,,Republican,Nate MORRIS,5,2,2,1,0
Daviess,A102,U.S. Senate,,Republican,Other Donald WENZEL,1,0,1,0,0
Daviess,A102,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,1,0,1,0,0
Daviess,A102,U.S. Senate,,Republican,George WASHINGTON,0,0,0,0,0
Daviess,A102,U.S. Senate,,Republican,Andy BARR,36,3,33,0,0
Daviess,A102,U.S. Senate,,Republican,Daniel CAMERON,14,0,14,0,0
Daviess,A102,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Daviess,A102,U.S. Senate,,Republican,James D. DUNCAN,1,0,1,0,0
Daviess,A102,U.S. Senate,,,Under Votes,5,1,4,0,0
Daviess,A102,U.S. Senate,,,Over Votes,0,0,0,0,0
Daviess,A102,Ballots Cast,,,,252,,,,
Daviess,A102,U.S. House,2,Republican,"G. ""Shay"" PERRY-ADELMANN",6,0,6,0,0
Daviess,A102,U.S. House,2,Republican,S. Brett GUTHRIE,51,6,43,1,1
Daviess,A102,U.S. House,2,Republican,Joshua M. FERGUSON,6,0,6,0,0
Daviess,A102,U.S. House,2,,Under Votes,22,4,18,0,0
Daviess,A102,U.S. House,2,,Over Votes,1,0,1,0,0
Daviess,A102,County Judge/Executive,,,Charlie CASTLEN,34,4,29,1,0
Daviess,A102,County Judge/Executive,,,Janie MARKSBERRY,30,2,27,0,1
Daviess,A102,County Judge/Executive,,,Under Votes,0,0,0,0,0
Daviess,A102,County Judge/Executive,,,Over Votes,0,0,0,0,0
Daviess,A102,County Clerk,,,Matt GALLOWAY,20,1,19,0,0
Daviess,A102,County Clerk,,,Leslie A. McCARTY,39,4,33,1,1
Daviess,A102,County Clerk,,,Under Votes,5,1,4,0,0
Daviess,A102,County Clerk,,,Over Votes,0,0,0,0,0
Daviess,A102,County Commissioner Central District,,,Robert MORRIS,28,2,25,0,1
Daviess,A102,County Commissioner Central District,,,Larry CONDER,30,3,26,1,0
Daviess,A102,County Commissioner Central District,,,Under Votes,6,1,5,0,0
Daviess,A102,County Commissioner Central District,,,Over Votes,0,0,0,0,0
Daviess,A102,County Commissioner East District,,,Steven SHAKE,14,2,11,0,1
Daviess,A102,County Commissioner East District,,,Joe HAGAN,25,2,22,1,0
Daviess,A102,County Commissioner East District,,,Shane COX,17,1,16,0,0
Daviess,A102,County Commissioner East District,,,Under Votes,8,1,7,0,0
Daviess,A102,County Commissioner East District,,,Over Votes,0,0,0,0,0
Daviess,A102,County Commissioner West District,,,Christopher T. CASTLEN,31,2,27,1,1
Daviess,A102,County Commissioner West District,,,Dustin WARREN,27,3,24,0,0
Daviess,A102,County Commissioner West District,,,Under Votes,6,1,5,0,0
Daviess,A102,County Commissioner West District,,,Over Votes,0,0,0,0,0
Daviess,A102,Constable,,,Scotty SMITH,24,1,22,1,0
Daviess,A102,Constable,,,Kris D. CRAWFORD,31,4,26,0,1
Daviess,A102,Constable,,,Under Votes,9,1,8,0,0
Daviess,A102,Constable,,,Over Votes,0,0,0,0,0
Daviess,A102,U.S. Senate,,Democratic,Logan FORSYTHE,5,1,3,1,0
Daviess,A102,U.S. Senate,,Democratic,Amy McGRATH,51,12,37,2,0
Daviess,A102,U.S. Senate,,Democratic,Dale Lewis ROMANS,2,0,2,0,0
Daviess,A102,U.S. Senate,,Democratic,Joshua BLANTON SR.,2,0,2,0,0
Daviess,A102,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,3,1,1,0,1
Daviess,A102,U.S. Senate,,Democratic,Charles BOOKER,96,16,74,6,0
Daviess,A102,U.S. Senate,,Democratic,Pamela STEVENSON,8,1,7,0,0
Daviess,A102,U.S. House,2,Democratic,David S. HATFIELD,30,7,21,2,0
Daviess,A102,U.S. House,2,Democratic,Megan WINGFIELD,73,8,58,6,1
Daviess,A102,U.S. House,2,Democratic,Hank LINDERMAN,26,9,16,1,0
Daviess,A102,U.S. House,2,Democratic,William Dakota COMPTON,21,4,17,0,0
Daviess,A102,"District Judge, 6th Judicial District",1,,J. Nick PAYNE,68,8,58,2,0
Daviess,A102,"District Judge, 6th Judicial District",1,,William C. MATTINGLY,45,10,32,3,0
Daviess,A102,"District Judge, 6th Judicial District",1,,W. Russell DUTY,43,7,31,4,1
Daviess,A102,"District Judge, 6th Judicial District",1,,Lelah ROGERS,78,8,67,2,1
Daviess,A102,"District Judge, 6th Judicial District",1,,Under Votes,18,6,12,0,0
Daviess,A102,"District Judge, 6th Judicial District",1,,Over Votes,0,0,0,0,0
Daviess,A102,City Commissioners City OF Owensboro,,,Jeff SANFORD,77,12,59,4,2
Daviess,A102,City Commissioners City OF Owensboro,,,Steve JOHNSON,56,7,49,0,0
Daviess,A102,City Commissioners City OF Owensboro,,,Harley METCALF,63,8,51,3,1
Daviess,A102,City Commissioners City OF Owensboro,,,Bob GLENN,115,20,88,7,0
Daviess,A102,City Commissioners City OF Owensboro,,,Pamela L. SMITH-WRIGHT,147,28,111,6,2
Daviess,A102,City Commissioners City OF Owensboro,,,Tyler GOAD,38,4,33,1,0
Daviess,A102,City Commissioners City OF Owensboro,,,Sharon Gail NeSMITH,103,22,75,5,1
Daviess,A102,City Commissioners City OF Owensboro,,,Curtis MAGLINGER,76,9,63,2,2
Daviess,A102,City Commissioners City OF Owensboro,,,John Ross MARTIN,48,6,41,1,0
Daviess,A102,City Commissioners City OF Owensboro,,,Under Votes,269,40,214,15,0
Daviess,A102,City Commissioners City OF Owensboro,,,Over Votes,4,0,4,0,0
Daviess,A103,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,0
Daviess,A103,U.S. Senate,,Republican,A. Nick SHELLEY,1,0,1,0,0
Daviess,A103,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",0,0,0,0,0
Daviess,A103,U.S. Senate,,Republican,Michael James FARIS,2,0,2,0,0
Daviess,A103,U.S. Senate,,Republican,Nate MORRIS,1,0,1,0,0
Daviess,A103,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Daviess,A103,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,0,0,0,0,0
Daviess,A103,U.S. Senate,,Republican,George WASHINGTON,0,0,0,0,0
Daviess,A103,U.S. Senate,,Republican,Andy BARR,25,2,22,1,0
Daviess,A103,U.S. Senate,,Republican,Daniel CAMERON,13,4,8,1,0
Daviess,A103,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Daviess,A103,U.S. Senate,,Republican,James D. DUNCAN,1,0,0,0,1
Daviess,A103,U.S. Senate,,,Under Votes,2,1,1,0,0
Daviess,A103,U.S. Senate,,,Over Votes,0,0,0,0,0
Daviess,A103,Ballots Cast,,,,113,,,,
Daviess,A103,U.S. House,2,Republican,"G. ""Shay"" PERRY-ADELMANN",3,1,2,0,0
Daviess,A103,U.S. House,2,Republican,S. Brett GUTHRIE,34,5,27,1,1
Daviess,A103,U.S. House,2,Republican,Joshua M. FERGUSON,5,0,4,1,0
Daviess,A103,U.S. House,2,,Under Votes,9,2,5,2,0
Daviess,A103,U.S. House,2,,Over Votes,0,0,0,0,0
Daviess,A103,County Judge/Executive,,,Charlie CASTLEN,24,4,18,1,1
Daviess,A103,County Judge/Executive,,,Janie MARKSBERRY,19,3,15,1,0
Daviess,A103,County Judge/Executive,,,Under Votes,1,0,1,0,0
Daviess,A103,County Judge/Executive,,,Over Votes,0,0,0,0,0
Daviess,A103,County Clerk,,,Matt GALLOWAY,24,2,22,0,0
Daviess,A103,County Clerk,,,Leslie A. McCARTY,19,5,11,2,1
Daviess,A103,County Clerk,,,Under Votes,1,0,1,0,0
Daviess,A103,County Clerk,,,Over Votes,0,0,0,0,0
Daviess,A103,County Commissioner Central District,,,Robert MORRIS,27,3,22,2,0
Daviess,A103,County Commissioner Central District,,,Larry CONDER,14,4,9,0,1
Daviess,A103,County Commissioner Central District,,,Under Votes,3,0,3,0,0
Daviess,A103,County Commissioner Central District,,,Over Votes,0,0,0,0,0
Daviess,A103,County Commissioner East District,,,Steven SHAKE,6,1,5,0,0
Daviess,A103,County Commissioner East District,,,Joe HAGAN,17,1,14,1,1
Daviess,A103,County Commissioner East District,,,Shane COX,18,4,13,1,0
Daviess,A103,County Commissioner East District,,,Under Votes,3,1,2,0,0
Daviess,A103,County Commissioner East District,,,Over Votes,0,0,0,0,0
Daviess,A103,County Commissioner West District,,,Christopher T. CASTLEN,25,6,17,1,1
Daviess,A103,County Commissioner West District,,,Dustin WARREN,16,1,14,1,0
Daviess,A103,County Commissioner West District,,,Under Votes,3,0,3,0,0
Daviess,A103,County Commissioner West District,,,Over Votes,0,0,0,0,0
Daviess,A103,Constable,,,Scotty SMITH,21,2,17,1,1
Daviess,A103,Constable,,,Kris D. CRAWFORD,19,5,14,0,0
Daviess,A103,Constable,,,Under Votes,4,0,3,1,0
Daviess,A103,Constable,,,Over Votes,0,0,0,0,0
Daviess,A103,U.S. Senate,,Democratic,Logan FORSYTHE,3,1,2,0,0
Daviess,A103,U.S. Senate,,Democratic,Amy McGRATH,35,10,20,3,2
Daviess,A103,U.S. Senate,,Democratic,Dale Lewis ROMANS,0,0,0,0,0
Daviess,A103,U.S. Senate,,Democratic,Joshua BLANTON SR.,0,0,0,0,0
Daviess,A103,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,0,0,0,0,0
Daviess,A103,U.S. Senate,,Democratic,Charles BOOKER,20,2,16,1,1
Daviess,A103,U.S. Senate,,Democratic,Pamela STEVENSON,4,2,2,0,0
Daviess,A103,U.S. House,2,Democratic,David S. HATFIELD,15,2,12,0,1
Daviess,A103,U.S. House,2,Democratic,Megan WINGFIELD,27,6,19,2,0
Daviess,A103,U.S. House,2,Democratic,Hank LINDERMAN,8,5,3,0,0
Daviess,A103,U.S. House,2,Democratic,William Dakota COMPTON,6,1,3,0,2
Daviess,A103,"District Judge, 6th Judicial District",1,,J. Nick PAYNE,34,12,22,0,0
Daviess,A103,"District Judge, 6th Judicial District",1,,William C. MATTINGLY,17,3,13,1,0
Daviess,A103,"District Judge, 6th Judicial District",1,,W. Russell DUTY,16,0,14,1,1
Daviess,A103,"District Judge, 6th Judicial District",1,,Lelah ROGERS,40,7,28,1,4
Daviess,A103,"District Judge, 6th Judicial District",1,,Under Votes,6,0,3,3,0
Daviess,A103,"District Judge, 6th Judicial District",1,,Over Votes,0,0,0,0,0
Daviess,A103,City Commissioners City OF Owensboro,,,Jeff SANFORD,36,7,27,1,1
Daviess,A103,City Commissioners City OF Owensboro,,,Steve JOHNSON,29,10,17,1,1
Daviess,A103,City Commissioners City OF Owensboro,,,Harley METCALF,30,6,20,1,3
Daviess,A103,City Commissioners City OF Owensboro,,,Bob GLENN,52,14,31,3,4
Daviess,A103,City Commissioners City OF Owensboro,,,Pamela L. SMITH-WRIGHT,49,13,31,2,3
Daviess,A103,City Commissioners City OF Owensboro,,,Tyler GOAD,19,2,17,0,0
Daviess,A103,City Commissioners City OF Owensboro,,,Sharon Gail NeSMITH,40,12,22,2,4
Daviess,A103,City Commissioners City OF Owensboro,,,Curtis MAGLINGER,37,6,27,4,0
Daviess,A103,City Commissioners City OF Owensboro,,,John Ross MARTIN,21,1,18,1,1
Daviess,A103,City Commissioners City OF Owensboro,,,Under Votes,139,17,110,9,3
Daviess,A103,City Commissioners City OF Owensboro,,,Over Votes,0,0,0,0,0
Daviess,A104,U.S. Senate,,Republican,Anissa CATLETT,0,0,0,0,0
Daviess,A104,U.S. Senate,,Republican,A. Nick SHELLEY,0,0,0,0,0
Daviess,A104,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",6,0,6,0,0
Daviess,A104,U.S. Senate,,Republican,Michael James FARIS,4,0,3,0,1
Daviess,A104,U.S. Senate,,Republican,Nate MORRIS,4,0,4,0,0
Daviess,A104,U.S. Senate,,Republican,Other Donald WENZEL,1,1,0,0,0
Daviess,A104,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,2,1,1,0,0
Daviess,A104,U.S. Senate,,Republican,George WASHINGTON,3,1,2,0,0
Daviess,A104,U.S. Senate,,Republican,Andy BARR,112,36,72,3,1
Daviess,A104,U.S. Senate,,Republican,Daniel CAMERON,75,23,49,2,1
Daviess,A104,U.S. Senate,,Republican,Jimmy I. LEON,1,1,0,0,0
Daviess,A104,U.S. Senate,,Republican,James D. DUNCAN,2,0,2,0,0
Daviess,A104,U.S. Senate,,,Under Votes,19,5,12,2,0
Daviess,A104,U.S. Senate,,,Over Votes,1,1,0,0,0
Daviess,A104,Ballots Cast,,,,445,,,,
Daviess,A104,U.S. House,2,Republican,"G. ""Shay"" PERRY-ADELMANN",18,3,15,0,0
Daviess,A104,U.S. House,2,Republican,S. Brett GUTHRIE,178,55,115,5,3
Daviess,A104,U.S. House,2,Republican,Joshua M. FERGUSON,15,4,11,0,0
Daviess,A104,U.S. House,2,,Under Votes,37,10,25,2,0
Daviess,A104,U.S. House,2,,Over Votes,0,0,0,0,0
Daviess,A104,County Judge/Executive,,,Charlie CASTLEN,140,40,96,1,3
Daviess,A104,County Judge/Executive,,,Janie MARKSBERRY,65,20,43,2,0
Daviess,A104,County Judge/Executive,,,Under Votes,12,4,6,2,0
Daviess,A104,County Judge/Executive,,,Over Votes,0,0,0,0,0
Daviess,A104,County Clerk,,,Matt GALLOWAY,90,26,62,2,0
Daviess,A104,County Clerk,,,Leslie A. McCARTY,115,37,72,3,3
Daviess,A104,County Clerk,,,Under Votes,12,1,11,0,0
Daviess,A104,County Clerk,,,Over Votes,0,0,0,0,0
Daviess,A104,County Commissioner Central District,,,Robert MORRIS,66,17,44,3,2
Daviess,A104,County Commissioner Central District,,,Larry CONDER,135,43,89,2,1
Daviess,A104,County Commissioner Central District,,,Under Votes,16,4,12,0,0
Daviess,A104,County Commissioner Central District,,,Over Votes,0,0,0,0,0
Daviess,A104,County Commissioner East District,,,Steven SHAKE,66,18,46,2,0
Daviess,A104,County Commissioner East District,,,Joe HAGAN,64,19,42,2,1
Daviess,A104,County Commissioner East District,,,Shane COX,63,20,41,0,2
Daviess,A104,County Commissioner East District,,,Under Votes,24,7,16,1,0
Daviess,A104,County Commissioner East District,,,Over Votes,0,0,0,0,0
Daviess,A104,County Commissioner West District,,,Christopher T. CASTLEN,146,46,93,4,3
Daviess,A104,County Commissioner West District,,,Dustin WARREN,62,15,46,1,0
Daviess,A104,County Commissioner West District,,,Under Votes,9,3,6,0,0
Daviess,A104,County Commissioner West District,,,Over Votes,0,0,0,0,0
Daviess,A104,Constable,,,Scotty SMITH,74,19,52,1,2
