county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_mail,absentee
Union,A101,U.S. Senate,,Republican,Other Donald WENZEL,0,0,0,0,0
Union,A101,U.S. Senate,,Republican,James D. DUNCAN,4,1,2,1,0
Union,A101,U.S. Senate,,Republican,George WASHINGTON,3,0,3,0,0
Union,A101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",5,1,4,0,0
Union,A101,U.S. Senate,,Republican,Andy BARR,233,70,155,5,3
Union,A101,U.S. Senate,,Republican,Jimmy I. LEON,3,1,2,0,0
Union,A101,U.S. Senate,,Republican,A. Nick SHELLEY,1,0,0,1,0
Union,A101,U.S. Senate,,Republican,Daniel CAMERON,98,22,72,3,1
Union,A101,U.S. Senate,,Republican,Anissa CATLETT,3,2,1,0,0
Union,A101,U.S. Senate,,Republican,Michael James FARIS,6,2,4,0,0
Union,A101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,3,2,1,0,0
Union,A101,U.S. Senate,,,Under Votes,22,2,20,0,0
Union,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Union,A101,Ballots Cast,,,,619,,,,
Union,A101,U.S. House,1,Republican,David SIMS,20,6,13,0,1
Union,A101,U.S. House,1,Republican,Robert James SUTHERBY,12,1,9,2,0
Union,A101,U.S. House,1,Republican,Penny ARCOS,10,3,6,0,1
Union,A101,U.S. House,1,Republican,James R. COMER,323,95,217,9,2
Union,A101,U.S. House,1,,Under Votes,37,4,32,1,0
Union,A101,U.S. House,1,,Over Votes,1,1,0,0,0
Union,A101,County Judge/Executive,,,Marvin BUTTS,50,15,33,2,0
Union,A101,County Judge/Executive,,,Adam R. O'NAN,341,92,235,10,4
Union,A101,County Judge/Executive,,,Under Votes,12,3,9,0,0
Union,A101,County Judge/Executive,,,Over Votes,0,0,0,0,0
Union,A101,County Clerk,,,Christopher Lee WILLETT,75,12,62,1,0
Union,A101,County Clerk,,,Garrick THOMPSON,320,96,209,11,4
Union,A101,County Clerk,,,Under Votes,7,2,5,0,0
Union,A101,County Clerk,,,Over Votes,1,0,1,0,0
Union,A101,Magistrate,,,Leo REDNOUR,193,53,137,1,2
Union,A101,Magistrate,,,Rick WYATT,184,54,121,8,1
Union,A101,Magistrate,,,Under Votes,6,1,5,0,0
Union,A101,Magistrate,,,Over Votes,0,0,0,0,0
Union,A101,Constable,,,Michael W. WILLETT,196,53,138,4,1
Union,A101,Constable,,,Brandon L. CAPPS,141,46,87,6,2
Union,A101,Constable,,,Under Votes,66,11,52,2,1
Union,A101,Constable,,,Over Votes,0,0,0,0,0
Union,A101,U.S. Senate,,Democratic,Joshua BLANTON SR.,9,1,8,0,0
Union,A101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,12,5,6,1,0
Union,A101,U.S. Senate,,Democratic,Charles BOOKER,62,10,52,0,0
Union,A101,U.S. Senate,,Democratic,Pamela STEVENSON,8,2,6,0,0
Union,A101,U.S. Senate,,Democratic,Dale Lewis ROMANS,7,1,6,0,0
Union,A101,U.S. Senate,,Democratic,Logan FORSYTHE,8,2,6,0,0
Union,A101,U.S. Senate,,Democratic,Amy McGRATH,101,30,69,2,0
Union,A101,U.S. Senate,,,Under Votes,9,2,7,0,0
Union,A101,U.S. Senate,,,Over Votes,0,0,0,0,0
Union,B101,U.S. Senate,,Republican,Other Donald WENZEL,2,0,2,0,0
Union,B101,U.S. Senate,,Republican,James D. DUNCAN,2,0,2,0,0
Union,B101,U.S. Senate,,Republican,George WASHINGTON,4,0,4,0,0
Union,B101,U.S. Senate,,Republican,"Valerie ""Dr Val"" FREDRICK",3,0,3,0,0
Union,B101,U.S. Senate,,Republican,Andy BARR,143,24,117,0,2
Union,B101,U.S. Senate,,Republican,Jimmy I. LEON,0,0,0,0,0
Union,B101,U.S. Senate,,Republican,A. Nick SHELLEY,1,0,1,0,0
Union,B101,U.S. Senate,,Republican,Daniel CAMERON,55,7,46,0,2
Union,B101,U.S. Senate,,Republican,Anissa CATLETT,1,0,1,0,0
Union,B101,U.S. Senate,,Republican,Michael James FARIS,2,0,2,0,0
Union,B101,U.S. Senate,,Republican,Jonathan M. HOLLIDAY,2,2,0,0,0
Union,B101,U.S. Senate,,,Under Votes,9,1,8,0,0
Union,B101,U.S. Senate,,,Over Votes,0,0,0,0,0
Union,B101,Ballots Cast,,,,378,,,,
Union,B101,U.S. House,1,Republican,David SIMS,16,1,15,0,0
Union,B101,U.S. House,1,Republican,Robert James SUTHERBY,9,0,9,0,0
Union,B101,U.S. House,1,Republican,Penny ARCOS,6,1,5,0,0
Union,B101,U.S. House,1,Republican,James R. COMER,187,31,152,0,4
Union,B101,U.S. House,1,,Under Votes,18,3,15,0,0
Union,B101,U.S. House,1,,Over Votes,1,0,1,0,0
Union,B101,County Judge/Executive,,,Marvin BUTTS,40,6,34,0,0
Union,B101,County Judge/Executive,,,Adam R. O'NAN,187,28,155,0,4
Union,B101,County Judge/Executive,,,Under Votes,10,2,8,0,0
Union,B101,County Judge/Executive,,,Over Votes,0,0,0,0,0
Union,B101,County Clerk,,,Christopher Lee WILLETT,63,10,52,0,1
Union,B101,County Clerk,,,Garrick THOMPSON,171,23,145,0,3
Union,B101,County Clerk,,,Under Votes,2,2,0,0,0
Union,B101,County Clerk,,,Over Votes,1,1,0,0,0
Union,B101,Magistrate,,,David RUSSELL,63,11,51,0,1
Union,B101,Magistrate,,,Darrell WEDDING,168,24,141,0,3
Union,B101,Magistrate,,,Under Votes,6,1,5,0,0
Union,B101,Magistrate,,,Over Votes,0,0,0,0,0
Union,B101,U.S. Senate,,Democratic,Joshua BLANTON SR.,8,1,7,0,0
Union,B101,U.S. Senate,,Democratic,Vincent Anthony THOMPSON,21,3,18,0,0
Union,B101,U.S. Senate,,Democratic,Charles BOOKER,26,2,21,2,1
Union,B101,U.S. Senate,,Democratic,Pamela STEVENSON,5,1,4,0,0
Union,B101,U.S. Senate,,Democratic,Dale Lewis ROMANS,2,0,2,0,0
Union,B101,U.S. Senate,,Democratic,Logan FORSYTHE,4,0,4,0,0
Union,B101,U.S. Senate,,Democratic,Amy McGRATH,65,13,52,0,0
Union,B101,U.S. Senate,,,Under Votes,9,0,9,0,0
