county,precinct,office,district,party,candidate,votes
Pendleton,A101,President and Vice President of the United States,,REP,Newt GINGRICH,0
Pendleton,A102,President and Vice President of the United States,,REP,Newt GINGRICH,1
Pendleton,A103,President and Vice President of the United States,,REP,Newt GINGRICH,1
Pendleton,B101,President and Vice President of the United States,,REP,Newt GINGRICH,2
Pendleton,B102,President and Vice President of the United States,,REP,Newt GINGRICH,4
Pendleton,B103,President and Vice President of the United States,,REP,Newt GINGRICH,3
Pendleton,C101,President and Vice President of the United States,,REP,Newt GINGRICH,3
Pendleton,C102,President and Vice President of the United States,,REP,Newt GINGRICH,1
Pendleton,C103,President and Vice President of the United States,,REP,Newt GINGRICH,4
Pendleton,D101,President and Vice President of the United States,,REP,Newt GINGRICH,1
Pendleton,D102,President and Vice President of the United States,,REP,Newt GINGRICH,4
Pendleton,D103,President and Vice President of the United States,,REP,Newt GINGRICH,2
Pendleton,ABSENTEE MACHINE,President and Vice President of the United States,,REP,Newt GINGRICH,2
Pendleton,ABSENTEE PAPER,President and Vice President of the United States,,REP,Newt GINGRICH,0
Pendleton,A101,President and Vice President of the United States,,REP,Rick SANTORUM,1
Pendleton,A102,President and Vice President of the United States,,REP,Rick SANTORUM,3
Pendleton,A103,President and Vice President of the United States,,REP,Rick SANTORUM,3
Pendleton,B101,President and Vice President of the United States,,REP,Rick SANTORUM,6
Pendleton,B102,President and Vice President of the United States,,REP,Rick SANTORUM,13
Pendleton,B103,President and Vice President of the United States,,REP,Rick SANTORUM,2
Pendleton,C101,President and Vice President of the United States,,REP,Rick SANTORUM,7
Pendleton,C102,President and Vice President of the United States,,REP,Rick SANTORUM,4
Pendleton,C103,President and Vice President of the United States,,REP,Rick SANTORUM,2
Pendleton,D101,President and Vice President of the United States,,REP,Rick SANTORUM,4
Pendleton,D102,President and Vice President of the United States,,REP,Rick SANTORUM,1
Pendleton,D103,President and Vice President of the United States,,REP,Rick SANTORUM,4
Pendleton,ABSENTEE MACHINE,President and Vice President of the United States,,REP,Rick SANTORUM,1
Pendleton,ABSENTEE PAPER,President and Vice President of the United States,,REP,Rick SANTORUM,0
Pendleton,A101,President and Vice President of the United States,,REP,Mitt ROMNEY,19
Pendleton,A102,President and Vice President of the United States,,REP,Mitt ROMNEY,22
Pendleton,A103,President and Vice President of the United States,,REP,Mitt ROMNEY,19
Pendleton,B101,President and Vice President of the United States,,REP,Mitt ROMNEY,36
Pendleton,B102,President and Vice President of the United States,,REP,Mitt ROMNEY,28
Pendleton,B103,President and Vice President of the United States,,REP,Mitt ROMNEY,19
Pendleton,C101,President and Vice President of the United States,,REP,Mitt ROMNEY,34
Pendleton,C102,President and Vice President of the United States,,REP,Mitt ROMNEY,17
Pendleton,C103,President and Vice President of the United States,,REP,Mitt ROMNEY,8
Pendleton,D101,President and Vice President of the United States,,REP,Mitt ROMNEY,24
Pendleton,D102,President and Vice President of the United States,,REP,Mitt ROMNEY,19
Pendleton,D103,President and Vice President of the United States,,REP,Mitt ROMNEY,20
Pendleton,ABSENTEE MACHINE,President and Vice President of the United States,,REP,Mitt ROMNEY,13
Pendleton,ABSENTEE PAPER,President and Vice President of the United States,,REP,Mitt ROMNEY,6
Pendleton,A101,President and Vice President of the United States,,REP,Ron PAUL,3
Pendleton,A102,President and Vice President of the United States,,REP,Ron PAUL,6
Pendleton,A103,President and Vice President of the United States,,REP,Ron PAUL,2
Pendleton,B101,President and Vice President of the United States,,REP,Ron PAUL,11
Pendleton,B102,President and Vice President of the United States,,REP,Ron PAUL,4
Pendleton,B103,President and Vice President of the United States,,REP,Ron PAUL,10
Pendleton,C101,President and Vice President of the United States,,REP,Ron PAUL,9
Pendleton,C102,President and Vice President of the United States,,REP,Ron PAUL,6
Pendleton,C103,President and Vice President of the United States,,REP,Ron PAUL,2
Pendleton,D101,President and Vice President of the United States,,REP,Ron PAUL,3
Pendleton,D102,President and Vice President of the United States,,REP,Ron PAUL,2
Pendleton,D103,President and Vice President of the United States,,REP,Ron PAUL,6
Pendleton,ABSENTEE MACHINE,President and Vice President of the United States,,REP,Ron PAUL,2
Pendleton,ABSENTEE PAPER,President and Vice President of the United States,,REP,Ron PAUL,1
Pendleton,A101,President and Vice President of the United States,,REP,"""UNCOMMITTED""",0
Pendleton,A102,President and Vice President of the United States,,REP,"""UNCOMMITTED""",1
Pendleton,A103,President and Vice President of the United States,,REP,"""UNCOMMITTED""",0
Pendleton,B101,President and Vice President of the United States,,REP,"""UNCOMMITTED""",3
Pendleton,B102,President and Vice President of the United States,,REP,"""UNCOMMITTED""",2
Pendleton,B103,President and Vice President of the United States,,REP,"""UNCOMMITTED""",1
Pendleton,C101,President and Vice President of the United States,,REP,"""UNCOMMITTED""",0
Pendleton,C102,President and Vice President of the United States,,REP,"""UNCOMMITTED""",1
Pendleton,C103,President and Vice President of the United States,,REP,"""UNCOMMITTED""",0
Pendleton,D101,President and Vice President of the United States,,REP,"""UNCOMMITTED""",2
Pendleton,D102,President and Vice President of the United States,,REP,"""UNCOMMITTED""",1
Pendleton,D103,President and Vice President of the United States,,REP,"""UNCOMMITTED""",2
