county,precinct,precinct_name,registered_voters,reg_dem_voters,reg_rep_voters,reg_other_voters,reg_ind_voters,reg_lib_voters,reg_grn_voters,reg_const_voters,reg_reform_voters,reg_socwk_voters,reg_male_voters,reg_female_voters
Ballard,A101,BANDANA,402,259,125,10,8,0,0,0,0,0,199,203
Ballard,A102,KEVIL,1020,613,361,34,10,2,0,0,0,0,467,553
Ballard,A103,INGLESIDE,186,122,54,7,3,0,0,0,0,0,87,99
Ballard,B101,LA CENTER,949,655,236,47,10,1,0,0,0,0,439,510
Ballard,B102,OSCAR,206,150,52,2,2,0,0,0,0,0,105,101
Ballard,C101,HINKLEVILLE,300,210,80,9,1,0,0,0,0,0,146,154
Ballard,C102,GAGE,387,240,127,12,7,1,0,0,0,0,193,194
Ballard,C103,LOVELACEVILLE,231,150,69,8,4,0,0,0,0,0,113,118
Ballard,C104,BLANDVILLE,458,299,136,16,7,0,0,0,0,0,236,222
Ballard,D101,BARLOW,910,623,231,34,14,5,2,1,0,0,434,476
Ballard,D102,SLATER,362,271,80,8,2,0,0,1,0,0,188,174
Ballard,E101,N. WICKLIFFE,705,468,181,42,12,1,1,0,0,0,322,383
Ballard,E102,S. WICKLIFFE,415,278,112,20,4,0,0,1,0,0,208,207
Barren,A101,GLASGOW #1,1191,629,490,34,33,2,2,0,1,0,514,677
Barren,A102,GLASGOW #2,1163,637,421,50,54,1,0,0,0,0,518,645
Barren,A103,GLASGOW #3,1606,806,655,90,51,4,0,0,0,0,705,901
Barren,A104,FOX HOLLOW,326,142,155,13,16,0,0,0,0,0,161,165
Barren,B101,HAYWOOD WEST,1452,663,714,33,38,2,1,1,0,0,674,778
Barren,B102,HAYWOOD EAST,1300,617,608,37,33,5,0,0,0,0,614,686
Barren,B103,THOMERSON PARK,645,265,333,20,25,2,0,0,0,0,311,334
Barren,B104,AUSTIN,1208,586,550,30,37,5,0,0,0,0,569,639
Barren,C101,EASTERN,794,370,384,23,17,0,0,0,0,0,389,405
Barren,C102,GREEN VALLEY,1056,463,529,40,21,2,0,1,0,0,509,547
Barren,C103,EIGHTY EIGHT,1054,479,509,40,22,3,0,0,0,1,508,546
Barren,C104,TEMPLE HILL,1211,503,632,28,47,0,0,1,0,0,596,615
Barren,D101,HISEVILLE-GOODNIGHT,1289,607,601,35,44,1,1,0,0,0,629,660
Barren,D102,GLASGOW MIDDLE SCHOOL,1910,893,915,47,50,2,2,1,0,0,921,989
Barren,D103,GLASGOW HIGH SCHOOL,1632,821,716,44,45,4,1,1,0,0,705,927
Barren,E101,EXTENSION SERVICE EAST,1134,563,503,34,28,5,1,0,0,0,538,596
Barren,E102,EXTENSION SERVICE WEST,850,424,357,41,25,1,2,0,0,0,395,455
Barren,E103,BECKTON,1214,599,540,35,38,2,0,0,0,0,605,609
Barren,E104,RED CROSS,1448,748,617,33,44,4,0,2,0,0,726,722
Barren,F101,CAVE CITY NORTH,1225,738,394,52,39,2,0,0,0,0,598,627
Barren,F102,CAVE CITY SOUTH,1617,880,606,69,57,3,2,0,0,0,778,839
Barren,F103,PARK CITY,1953,1025,772,76,76,4,0,0,0,0,963,989
Barren,G101,GLASGOW #4,2070,1023,873,76,86,9,2,1,0,0,940,1130
Barren,G102,GLASGOW #5,1146,584,456,48,54,2,2,0,0,0,507,639
Barren,G103,GLASGOW #6,1199,643,467,41,39,8,0,1,0,0,523,676
Bath,A101,SHARPSBURG NO. 1,390,275,88,23,4,0,0,0,0,0,193,197
Bath,A102,SHARPSBURG NO. 2,506,390,94,17,4,1,0,0,0,0,244,262
Bath,A103,BETHEL,416,324,74,13,4,1,0,0,0,0,197,219
Bath,A104,SOUTH SHERBURNE,296,209,77,9,1,0,0,0,0,0,152,144
Bath,A105,OWINGSVILLE NO. 1,1311,933,314,44,20,0,0,0,0,0,617,694
Bath,B102,OWINGSVILLE NO. 2,821,595,176,37,12,1,0,0,0,0,392,429
Bath,B103,OWINGSVILLE NO. 3,1698,1301,335,49,13,0,0,0,0,0,779,919
Bath,B104,PRESTON,998,700,250,38,8,1,0,0,1,0,511,487
Bath,C101,SALT LICK NO. 1,940,712,189,31,7,1,0,0,0,0,448,492
Bath,C102,SALT LICK NO. 2,998,756,183,47,11,0,0,0,0,1,492,506
Bath,C103,WHITE SULPHUR,560,439,92,23,6,0,0,0,0,0,282,278
Bath,C104,OLYMPIA,600,466,104,27,2,0,1,0,0,0,303,297
Bell,A101,PAGE,801,304,466,29,2,0,0,0,0,0,385,416
Bell,A102,BLACKMONT,685,360,300,22,2,1,0,0,0,0,350,335
Bell,A103,BROWNIES CREEK,525,167,346,10,2,0,0,0,0,0,255,270
Bell,A104,HUTCH,546,166,353,25,1,1,0,0,0,0,263,283
Bell,A105,MELDRUM,1019,398,553,58,10,0,0,0,0,0,450,569
Bell,B101,PINEVILLE EAST,488,251,212,21,3,1,0,0,0,0,218,270
Bell,B102,PINEVILLE CENTRAL,420,124,282,11,2,1,0,0,0,0,198,222
Bell,B103,PINEVILLE WEST,530,190,317,16,7,0,0,0,0,0,243,287
Bell,B104,ARJAY,742,428,298,14,2,0,0,0,0,0,372,370
Bell,B105,DORTON BRANCH,349,160,170,15,3,1,0,0,0,0,171,178
Bell,B106,BEVERLY,101,35,59,7,0,0,0,0,0,0,47,54
Bell,B107,RIGHT FORK,812,237,553,20,2,0,0,0,0,0,406,406
Bell,B108,STRAIGHT CREEK,507,258,232,13,3,1,0,0,0,0,238,269
Bell,C101,BINGHAMTOWN,748,291,398,49,8,2,0,0,0,0,350,398
Bell,C102,DORCHESTER,690,304,340,38,7,0,0,0,1,0,305,385
Bell,C103,NOETOWN,754,330,367,49,8,0,0,0,0,0,335,419
Bell,C104,JUNCTION,1094,484,528,64,17,1,0,0,0,0,472,622
Bell,C105,EDGEWOOD,1364,558,702,82,19,3,0,0,0,0,652,712
Bell,D101,CITY HALL,632,269,312,43,8,0,0,0,0,0,320,312
Bell,D102,EAST END,1203,550,556,76,19,2,0,0,0,0,512,691
Bell,D103,WINCHESTER,711,327,330,42,12,0,0,0,0,0,325,386
Bell,D104,SOUTHSIDE,548,286,222,36,3,0,1,0,0,0,256,292
Bell,D105,WEST CENTRAL,579,216,321,35,6,1,0,0,0,0,256,323
Bell,D106,EXETER,1031,442,525,59,5,0,0,0,0,0,464,567
Bell,E101,LAUREL A,897,349,506,36,6,0,0,0,0,0,433,464
Bell,E102,LAUREL B,442,119,308,13,2,0,0,0,0,0,206,236
Bell,E103,LONE JACK,621,258,333,22,8,0,0,0,0,0,310,311
Bell,E104,GREASY CREEK,797,308,463,19,7,0,0,0,0,0,392,405
Bell,E105,CLEAR CREEK,677,175,471,27,3,1,0,0,0,0,356,321
Bell,E106,SUTTY,760,259,469,30,2,0,0,0,0,0,387,373
Boone,A102,BELLEVIEW,768,216,451,66,29,6,0,0,0,0,399,369
Boone,A103,BULLITTSVILLE,1899,482,1176,153,72,13,2,1,0,0,950,949
Boone,A104,BURLINGTON #1,1878,529,1112,160,68,7,1,1,0,0,939,939
Boone,A105,BURLINGTON #2,939,230,588,77,42,1,0,0,0,1,472,467
Boone,A106,CARLTON,875,268,493,85,25,4,0,0,0,0,444,431
Boone,A107,CONSTANCE,892,301,438,105,37,8,2,1,0,0,441,451
Boone,A108,HEBRON #1,1932,619,1049,180,74,9,0,1,0,0,900,1032
Boone,A109,HEBRON #2,2119,714,1134,187,72,6,5,0,0,1,1056,1063
Boone,A110,PETERSBURG,986,291,558,100,30,6,0,1,0,0,479,507
Boone,A111,BURLINGTON #3,2202,778,1075,243,97,7,1,1,0,0,994,1208
Boone,A112,BURLINGTON #4,1217,368,670,126,43,10,0,0,0,0,585,632
Boone,A113,BURLINGTON #5,2255,782,1145,225,93,8,0,1,0,1,1053,1202
Boone,A114,HEBRON #3,2426,602,1515,177,118,12,2,0,0,0,1168,1258
Boone,A115,BURLINGTON #6,2254,741,1189,213,100,10,1,0,0,0,1091,1163
Boone,A116,BURLINGTON #7,1023,324,548,113,34,4,0,0,0,0,507,516
Boone,A117,HEBRON #4,2377,588,1493,179,109,7,0,1,0,0,1176,1201
Boone,A118,HAMILTON,1298,339,825,92,41,1,0,0,0,0,682,616
Boone,A119,LIMABURG,805,309,364,105,25,1,1,0,0,0,349,456
Boone,A120,BURLINGTON #8,2179,571,1354,168,72,12,1,0,0,1,1099,1080
Boone,A121,HEBRON 5,2572,635,1621,179,131,6,0,0,0,0,1281,1291
Boone,A122,BURLINGTON #9,1437,473,778,129,52,3,2,0,0,0,678,759
Boone,A123,CAMP ERNST,2052,619,1159,179,76,15,4,0,0,0,1024,1028
Boone,B114,BEAVER,1287,351,793,96,44,3,0,0,0,0,640,647
Boone,B115,GLENVIEW,992,269,578,90,52,3,0,0,0,0,471,521
Boone,B116,GREENVIEW,1405,444,764,135,50,8,4,0,0,0,696,709
Boone,B117,HOPEFUL,2039,671,1084,191,74,18,1,0,0,0,996,1043
Boone,B118,LINKVIEW,860,271,477,66,43,3,0,0,0,0,388,472
Boone,B119,OAKBROOK,1137,347,586,130,56,14,2,2,0,0,552,585
Boone,B120,PLEASANT VALLEY,1222,337,723,101,54,5,2,0,0,0,597,625
Boone,B121,RICHWOOD,3027,838,1810,231,133,11,4,0,0,0,1470,1557
Boone,B122,UNION # 1,1669,435,1034,128,66,2,3,1,0,0,851,818
Boone,B123,UNION # 2,2799,816,1645,206,119,11,1,1,0,0,1324,1475
Boone,B124,UNION # 3,1880,517,1128,156,70,8,1,0,0,0,922,958
Boone,B125,UNION # 4,2081,596,1184,174,106,17,4,0,0,0,1033,1048
Boone,B126,VERONA,1361,378,831,93,52,6,1,0,0,0,675,686
Boone,B127,WALTON #1,2187,672,1216,207,78,12,1,0,0,1,1064,1123
Boone,B128,WALTON #2,1641,511,904,148,66,9,3,0,0,0,773,868
Boone,B129,UNION 5,1876,474,1166,155,70,10,1,0,0,0,945,931
Boone,B130,UNION 6,2117,501,1388,142,81,3,2,0,0,0,1008,1109
Boone,B131,SUMMITVIEW,1851,545,1078,164,51,11,2,0,0,0,882,969
Boone,B132,HEARTHSTONE,2254,649,1303,178,115,6,0,3,0,0,1100,1154
Boone,B133,FLORENCE #15,2145,641,1243,155,95,7,4,0,0,0,1023,1122
Boone,B134,KENSINGTON,1538,385,986,122,41,3,1,0,0,0,750,788
Boone,B135,UNION 7,1942,435,1289,102,109,4,2,1,0,0,982,960
Boone,C102,DEVON #1,2090,692,1100,195,86,12,1,3,1,0,1032,1058
Boone,C110,DEVON #2,2771,1134,1189,326,111,9,2,0,0,0,1209,1562
Boone,C117,DEVON #3,1286,370,753,114,45,3,1,0,0,0,619,667
Boone,C121,SHAMROCK,1984,791,904,193,89,5,0,2,0,0,938,1046
Boone,C123,AIRPORT,867,370,365,95,30,7,0,0,0,0,425,442
Boone,C124,FLORENCE #1,1842,829,741,188,74,9,0,0,0,1,824,1018
Boone,C125,FLORENCE #2,828,322,363,102,37,3,0,1,0,0,401,427
Boone,C126,FLORENCE #3,1031,495,363,122,45,5,0,1,0,0,488,543
Boone,C127,FLORENCE #4,1457,619,630,146,55,3,3,0,0,1,694,763
Boone,C128,FLORENCE #5,959,390,407,112,48,1,1,0,0,0,431,528
Boone,C129,FLORENCE #6,1082,439,473,115,50,5,0,0,0,0,521,561
Boone,C130,FLORENCE #7,2016,767,989,180,68,11,1,0,0,0,927,1089
Boone,C131,FLORENCE #8,2060,884,808,250,99,14,3,1,1,0,1025,1035
Boone,C132,FLORENCE # 9,1528,642,627,175,69,14,1,0,0,0,739,789
Boone,C133,FLORENCE # 10,851,342,357,110,39,2,0,0,0,1,405,446
Boone,C134,FLORENCE #11,2499,784,1386,207,108,12,2,0,0,0,1133,1366
Boone,C135,FLORENCE #12,1393,521,680,126,56,9,1,0,0,0,666,727
Boone,C136,FLORENCE #13,924,313,493,85,29,4,0,0,0,0,423,501
Boone,C137,FLORENCE #14,1930,657,1028,152,86,6,0,1,0,0,862,1068
Bourbon,B101,MILLERSBURG #1,1170,700,383,59,23,4,1,0,0,0,553,617
Bourbon,B103,PARIS #4,786,487,235,38,19,3,2,1,0,1,355,431
Bourbon,C101,FLAT ROCK,730,405,268,29,26,1,1,0,0,0,363,367
Bourbon,C102,PARIS #1,295,178,101,9,7,0,0,0,0,0,138,157
Bourbon,C103,PARIS 2,1098,665,330,72,25,5,1,0,0,0,516,582
Bourbon,D101,NORTH MIDDLETOWN,1199,692,411,57,38,0,1,0,0,0,577,622
Bourbon,D103,PARIS 3,748,463,222,36,23,2,2,0,0,0,343,405
Bourbon,E101,CLINTONVILLE,971,498,414,27,27,5,0,0,0,0,472,499
Bourbon,E103,PARIS 6,1018,677,278,32,30,1,0,0,0,0,421,597
Bourbon,F101,HUTCHISON 1,828,476,290,33,25,2,2,0,0,0,383,445
Bourbon,F102,HUTCHISON 2,1007,532,426,27,20,2,0,0,0,0,476,531
Bourbon,F103,HUTCHISON 3,537,248,241,25,23,0,0,0,0,0,253,284
Bourbon,G101,CENTERVILLE,1015,533,411,33,34,3,0,1,0,0,506,509
Bourbon,G102,PARIS #5,1167,744,325,59,38,1,0,0,0,0,516,651
Bourbon,H101,RUDDLES MILLS,1057,604,378,34,37,4,0,0,0,0,525,532
Bourbon,H102,PARIS #7,1139,828,232,48,28,2,1,0,0,0,504,635
Boyd,A101,CATLETTSBURG,1474,903,436,70,62,3,0,0,0,0,724,750
Boyd,A105,RUSH,604,280,287,16,19,1,1,0,0,0,293,311
Boyd,A106,ASHLAND OIL,686,367,268,22,26,3,0,0,0,0,346,340
Boyd,A107,ENGLAND HILL,1269,673,508,40,47,1,0,0,0,0,593,676
Boyd,A108,DURBIN,908,449,389,31,35,3,0,1,0,0,455,453
Boyd,A109,EAST FORK,545,283,224,17,21,0,0,0,0,0,270,275
Boyd,A110,ELMWOOD-HILL TOP,1141,624,378,65,73,1,0,0,0,0,529,612
Boyd,A111,GARTRELL,770,404,295,26,39,5,1,0,0,0,355,415
Boyd,A113,GARTIN,740,350,326,26,34,3,0,0,1,0,343,397
Boyd,A114,CARP,512,297,158,27,28,1,0,1,0,0,227,285
Boyd,A115,SOUTH ASHLAND,1022,517,402,57,40,4,2,0,0,0,448,574
Boyd,A116,RATCLIFF,730,411,263,23,31,2,0,0,0,0,329,401
Boyd,A118,FANNIN 1,1042,460,509,35,36,2,0,0,0,0,506,536
Boyd,A119,FANNIN 2,952,515,360,36,39,2,0,0,0,0,449,503
Boyd,A121,CANNONSBURG,1016,514,414,36,42,8,2,0,0,0,472,544
Boyd,A122,MARSH RUN,15,9,6,0,0,0,0,0,0,0,9,6
Boyd,B101,CENTRAL,1203,594,466,50,87,6,0,0,0,0,601,602
Boyd,B102,POLLARD,1124,619,369,56,75,5,0,0,0,0,448,676
Boyd,B103,LEWIS,1026,580,326,50,65,3,2,0,0,0,457,569
Boyd,B105,DEBORD-TANNERY,1081,574,367,61,71,8,0,0,0,0,522,559
Boyd,B106,BARBER,905,451,369,40,43,2,0,0,0,0,395,510
Boyd,B107,VINCENT,522,232,253,18,18,1,0,0,0,0,251,271
Boyd,B108,MT ADAMS,731,361,309,20,41,0,0,0,0,0,348,383
Boyd,B109,PRICHARD,1132,600,421,46,58,6,0,1,0,0,508,624
Boyd,B110,FOREST HILLS,1004,506,392,38,62,4,1,1,0,0,472,532
Boyd,B114,BEECH,878,510,280,36,49,3,0,0,0,0,374,504
Boyd,B115,GRAYSON-SPRINGHILL,1131,532,511,39,44,4,1,0,0,0,516,615
Boyd,B116,AVONDALE,752,362,314,29,42,4,1,0,0,0,351,401
Boyd,B117,HILLENDALE,589,289,267,8,22,1,1,1,0,0,259,330
Boyd,B118,RICE # 1,718,362,292,30,33,1,0,0,0,0,359,359
Boyd,B119,RICE # 2,770,351,353,26,39,0,1,0,0,0,384,386
Boyd,B121,POAGE,773,345,360,30,34,3,1,0,0,0,367,406
Boyd,C102,PRINCESS,756,412,283,28,31,2,0,0,0,0,368,388
Boyd,C103,KYOVA,693,371,266,25,28,3,0,0,0,0,325,368
Boyd,C104,HOODS CREEK,1032,542,396,40,51,3,0,0,0,0,487,545
Boyd,C105,FAIRVIEW,848,473,285,35,52,3,0,0,0,0,415,433
Boyd,C106,BUCKLEY,854,476,299,31,45,2,1,0,0,0,407,447
Boyd,C107,WESTWOOD,687,379,217,41,47,3,0,0,0,0,341,346
Boyd,C108,MILLSEAT,832,429,325,27,45,5,1,0,0,0,405,427
Boyd,C109,MOORE,564,288,217,22,36,0,1,0,0,0,245,319
Boyd,C110,PYRAMID,8,3,4,1,0,0,0,0,0,0,4,4
Boyd,C111,WILLOW,220,103,103,5,7,1,0,1,0,0,99,121
Boyd,C112,SANDY CREEK,915,475,384,21,34,1,0,0,0,0,451,464
Boyd,C113,GREEN HILL,971,470,410,47,41,1,2,0,0,0,447,524
Boyd,C114,MEADS  1,1096,576,417,50,53,0,0,0,0,0,538,558
Boyd,C115,ROCKDALE-SUMMITT,1296,675,531,39,50,1,0,0,0,0,629,667
Boyd,C116,WINSLOW-IRONVILLE,1038,552,404,29,49,4,0,0,0,0,511,527
Boyd,C117,MEADS  2,669,303,316,24,26,0,0,0,0,0,309,360
Boyle,A101,WEST PERRYVILLE,875,468,353,35,18,1,0,0,0,0,423,452
Boyle,A102,EAST PERRYVILLE,1001,512,437,38,12,2,0,0,0,0,480,521
Boyle,A103,MITCHELLSBURG,546,290,222,17,14,3,0,0,0,0,273,273
Boyle,A104,PARKSVILLE,884,431,402,40,9,1,1,0,0,0,428,456
Boyle,A105,BLUEGRASS,272,140,123,4,5,0,0,0,0,0,134,138
Boyle,B101,EAST PARKSVILLE,336,184,130,18,4,0,0,0,0,0,171,165
Boyle,B102,WEST JUNCTION CITY,846,451,321,50,24,0,0,0,0,0,425,421
Boyle,B103,JUNCTION CITY,1427,710,585,75,49,7,1,0,0,0,658,769
Boyle,B104,EAST JUNCTION CITY,1055,505,473,49,25,1,2,0,0,0,475,580
Boyle,C101,R. E. C. C.,1126,630,400,57,36,3,0,0,0,0,501,625
Boyle,C102,NAZARENE CHURCH,1183,656,425,71,28,3,0,0,0,0,524,659
Boyle,C103,PERRYVILLE ROAD,528,288,193,29,18,0,0,0,0,0,232,296
Boyle,C104,CLARKS RUN,913,563,266,63,20,1,0,0,0,0,388,525
Boyle,D101,INDIAN HILLS CHRISTIAN,1286,645,553,53,33,1,0,0,1,0,598,688
Boyle,D102,LEXINGTON RD,1348,549,707,56,34,2,0,0,0,0,667,681
Boyle,D103,LANCASTER ROAD,1179,522,566,41,45,5,0,0,0,0,564,615
Boyle,E101,DANVILLE HIGH SCHOOL,897,475,364,41,17,0,0,0,0,0,383,514
Boyle,E102,ST PETER AND PAUL CATHOLIC CHURCH,872,443,350,42,32,5,0,0,0,0,394,478
Boyle,E103,COURT HOUSE,662,376,203,52,26,4,1,0,0,0,293,369
Boyle,E104,CENTRE COLLEGE,887,513,247,59,58,6,3,0,0,1,445,440
Boyle,F101,LEX AVE BAPTIST CHURCH,908,511,310,51,27,7,2,0,0,0,394,514
Boyle,F102,STREAMLAND,728,349,340,26,11,1,1,0,0,0,341,387
Boyle,F103,BOYLE CO HIGH SCHOOL,1218,523,597,57,38,3,0,0,0,0,558,660
Boyle,F104,MILLENNIUM PARK,872,417,370,46,35,1,1,2,0,0,382,490
Boyle,F105,SHAKERTOWN,567,276,243,28,18,1,1,0,0,0,276,291
Bracken,A101,FOSTER,909,565,290,36,15,3,0,0,0,0,461,448
Bracken,B101,AUGUSTA W,781,509,206,36,28,2,0,0,0,0,386,395
Bracken,C101,AUGUSTA E,838,580,215,31,11,0,1,0,0,0,398,440
Bracken,D101,BERLIN,842,591,214,21,14,1,1,0,0,0,424,418
Bracken,E101,CHATHAM,759,542,185,26,6,0,0,0,0,0,384,375
Bracken,F101,BROOKSVILLE,810,594,188,22,5,0,1,0,0,0,356,454
Bracken,G101,MILFORD,841,528,271,30,12,0,0,0,0,0,432,409
Bracken,H101,GERMANTOWN,822,617,165,23,16,1,0,0,0,0,416,406
Breathitt,A101,COURTHOUSE,201,178,18,3,2,0,0,0,0,0,102,99
Breathitt,A102,VANCLEVE,838,668,134,26,8,1,1,0,0,0,416,422
Breathitt,A103,WAR CREEK,1003,815,152,23,11,2,0,0,0,0,483,520
Breathitt,A104,CITY #2,492,431,48,8,5,0,0,0,0,0,224,268
Breathitt,A105,BLANTON BRIDGE,469,424,36,8,1,0,0,0,0,0,225,244
Breathitt,B101,OAKDALE,423,334,71,14,3,1,0,0,0,0,187,236
Breathitt,B102,BIG ROCK,568,485,60,19,4,0,0,0,0,0,283,285
Breathitt,B103,SHOULDERBLADE,754,688,50,14,2,0,0,0,0,0,372,382
Breathitt,B104,TURNERS CREEK,563,520,37,1,5,0,0,0,0,0,278,285
Breathitt,B105,WOLFCOAL,571,517,39,12,3,0,0,0,0,0,275,296
Breathitt,C101,LOST CREEK,960,829,96,24,11,0,0,0,0,0,492,468
Breathitt,C102,CANEY SCHOOL,428,385,33,7,2,0,1,0,0,0,214,214
Breathitt,C103,QUICKSAND,697,614,61,11,10,1,0,0,0,0,353,344
Breathitt,C104,WHICK,511,449,45,11,6,0,0,0,0,0,262,249
Breathitt,C105,HAYS BRANCH,418,381,30,3,3,1,0,0,0,0,221,197
Breathitt,D101,ARMORY,253,234,17,1,1,0,0,0,0,0,123,130
Breathitt,D102,CITY SCHOOL,676,569,81,18,7,0,1,0,0,0,317,359
Breathitt,D103,STATE GARAGE,643,571,59,9,4,0,0,0,0,0,327,316
Breathitt,D104,HUNTING CREEK,365,317,42,4,1,1,0,0,0,0,178,187
Breathitt,D105,SPRING FORK,144,132,11,1,0,0,0,0,0,0,80,64
Breathitt,D106,CITY #1,616,524,67,20,4,1,0,0,0,0,268,348
Breckinridge,A101,HARDINSBURG #1,1566,708,773,31,47,7,0,0,0,0,696,870
Breckinridge,A102,HARDINSBURG #2,913,406,468,20,18,1,0,0,0,0,436,477
Breckinridge,B101,CLOVERPORT #1,862,434,387,16,22,3,0,0,0,0,430,432
Breckinridge,B102,CLOVERPORT #2,1027,507,451,35,33,0,1,0,0,0,488,539
Breckinridge,B103,MCQUADY,792,351,414,11,16,0,0,0,0,0,392,400
Breckinridge,C101,UNION STAR,1062,472,525,42,18,4,1,0,0,0,530,532
Breckinridge,C102,GARFIELD,1358,456,789,46,64,2,1,0,0,0,675,683
Breckinridge,D101,IRVINGTON #1,1125,554,502,38,27,4,0,0,0,0,530,595
Breckinridge,D102,IRVINGTON #2,972,461,429,42,36,2,0,2,0,0,462,510
Breckinridge,D103,BEWLEYVILLE,776,272,420,49,34,1,0,0,0,0,412,364
Breckinridge,E101,HUDSON,750,300,404,28,17,1,0,0,0,0,384,366
Breckinridge,E102,CUSTER,905,373,454,38,35,5,0,0,0,0,458,447
Breckinridge,E103,HARNED,686,252,402,14,17,0,0,1,0,0,336,350
Breckinridge,F101,MCDANIELS,1919,770,1012,76,57,4,0,0,0,0,978,941
Breckinridge,F102,GLEN DEAN,468,191,247,17,13,0,0,0,0,0,242,226
Breckinridge,F103,WESTVIEW,493,220,252,7,14,0,0,0,0,0,236,257
Bullitt,A101,SHEPHERDSVILLE #1,403,177,168,40,15,2,0,1,0,0,194,209
Bullitt,A102,SHEPHERSDSVILLE #1A,998,465,402,100,24,5,1,1,0,0,475,523
Bullitt,A103,SHEPHERDSVILLE #3,1385,584,624,129,42,6,0,0,0,0,639,746
Bullitt,A104,PLEASANT GROVE #4N,851,363,420,46,18,4,0,0,0,0,422,429
Bullitt,A105,CUPIO #13,1672,734,789,110,33,5,0,0,0,1,861,811
Bullitt,A106,SHEPHERDSVILLE #2A,2005,842,942,152,57,8,0,4,0,0,981,1024
Bullitt,A107,BROOKS #12,1813,807,850,112,41,3,0,0,0,0,900,913
Bullitt,A108,BROOKS #12A,909,424,350,92,34,8,0,1,0,0,424,485
Bullitt,A111,SHEPHERDSVILLE #3A,1763,804,702,207,44,6,0,0,0,0,792,971
Bullitt,A112,PLEASANT GROVE 4A,1473,621,726,81,42,1,1,1,0,0,731,742
