county,precinct,office,district,party,candidate,votes,election_day
Rockcastle,A101,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,111,111
Rockcastle,A102,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,45,45
Rockcastle,B101,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,64,64
Rockcastle,B102,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,76,76
Rockcastle,C101,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,107,107
Rockcastle,C102,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,75,75
Rockcastle,C103,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,23,23
Rockcastle,D101,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,96,96
Rockcastle,D102,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,81,81
Rockcastle,D103,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,16,16
Rockcastle,E101,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,54,54
Rockcastle,E102,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,50,50
Rockcastle,E103,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,25,25
Rockcastle,E104,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,12,12
Rockcastle,E105,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,20,20
Rockcastle,ABSENTEE MACHINE,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,12,12
Rockcastle,ABSENTEE PAPER,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,10,10
Rockcastle,A101,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,161,161
Rockcastle,A102,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,81,81
Rockcastle,B101,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,80,80
Rockcastle,B102,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,123,123
Rockcastle,C101,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,139,139
Rockcastle,C102,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,139,139
Rockcastle,C103,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,29,29
Rockcastle,D101,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,118,118
Rockcastle,D102,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,44,44
Rockcastle,D103,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,17,17
Rockcastle,E101,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,75,75
Rockcastle,E102,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,66,66
Rockcastle,E103,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,45,45
Rockcastle,E104,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,25,25
Rockcastle,E105,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,23,23
Rockcastle,ABSENTEE MACHINE,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,18,18
Rockcastle,ABSENTEE PAPER,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,5,5
Rockcastle,A101,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,5,5
Rockcastle,A102,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,3,3
Rockcastle,B101,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,7,7
Rockcastle,B102,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,8,8
Rockcastle,C101,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,3,3
Rockcastle,C102,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,3,3
Rockcastle,C103,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,0,0
Rockcastle,D101,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,5,5
Rockcastle,D102,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,5,5
