county,precinct,office,district,party,candidate,votes,election_day
Knott,A101,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,15,15
Knott,A103,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,1,1
Knott,A104,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,10,10
Knott,A105,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,9,9
Knott,A106,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,2,2
Knott,A108,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,3,3
Knott,B101,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,6,6
Knott,B102,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,8,8
Knott,B103,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,4,4
Knott,B104,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,3,3
Knott,B105,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,1,1
Knott,B106,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,3,3
Knott,B107,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,5,5
Knott,C101,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,5,5
Knott,C102,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,8,8
Knott,C103,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,0,0
Knott,C104,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,2,2
Knott,C105,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,2,2
Knott,C106,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,2,2
Knott,C107,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,1,1
Knott,C108,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,5,5
Knott,C109,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,0,0
Knott,C110,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,2,2
Knott,C111,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,0,0
Knott,C112,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,0,0
Knott,D102,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,1,1
Knott,D103,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,0,0
Knott,D104,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,0,0
