county,precinct,office,district,party,candidate,votes,election_day
Laurel,A101,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,79,79
Laurel,A102,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,19,19
Laurel,A103,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,66,66
Laurel,A104,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,64,64
Laurel,A105,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,43,43
Laurel,A106,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,103,103
Laurel,A107,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,70,70
Laurel,A108,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,37,37
Laurel,B101,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,62,62
Laurel,B102,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,55,55
Laurel,B103,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,89,89
Laurel,B104,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,48,48
Laurel,B105,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,55,55
Laurel,B106,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,52,52
Laurel,C101,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,15,15
Laurel,C102,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,26,26
Laurel,C103,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,48,48
Laurel,C104,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,61,61
Laurel,C105,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,32,32
Laurel,C106,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,26,26
Laurel,C108,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,63,63
Laurel,C109,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,65,65
Laurel,C110,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,77,77
Laurel,D101,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,72,72
Laurel,D102,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,30,30
Laurel,D103,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,37,37
Laurel,D104,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,48,48
Laurel,D105,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,49,49
Laurel,D106,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,21,21
Laurel,D107,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,58,58
Laurel,D108,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,34,34
Laurel,E101,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,63,63
Laurel,E103,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,65,65
Laurel,E104,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,65,65
Laurel,E105,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,68,68
Laurel,E106,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,87,87
Laurel,E107,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,45,45
Laurel,E108,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,44,44
Laurel,F101,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,62,62
Laurel,F102,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,122,122
Laurel,F103,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,30,30
Laurel,F104,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,87,87
Laurel,F105,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,80,80
Laurel,F106,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,35,35
Laurel,F107,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,50,50
Laurel,ABSENTEE MACHINE,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,78,78
Laurel,ABSENTEE PAPER,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,45,45
Laurel,A101,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,105,105
Laurel,A102,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,49,49
Laurel,A103,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,93,93
Laurel,A104,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,137,137
Laurel,A105,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,98,98
Laurel,A106,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,132,132
