county,precinct,office,district,party,candidate,votes,election_day
Jefferson,A105,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,9,9
Jefferson,A107,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,2,2
Jefferson,A108,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,9,9
Jefferson,A111,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,10,10
Jefferson,A113,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,5,5
Jefferson,A114,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,4,4
Jefferson,A115,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,6,6
Jefferson,A118,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,4,4
Jefferson,A119,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,4,4
Jefferson,A121,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,4,4
Jefferson,A123,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,5,5
Jefferson,A124,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,3,3
Jefferson,A125,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,12,12
Jefferson,A126,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,11,11
Jefferson,A127,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,1,1
Jefferson,A128,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,4,4
Jefferson,A129,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,1,1
Jefferson,A130,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,3,3
Jefferson,A131,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,3,3
Jefferson,A134,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,3,3
Jefferson,A135,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,2,2
Jefferson,A136,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,3,3
Jefferson,A139,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,2,2
Jefferson,A140,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,4,4
Jefferson,A141,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,0,0
Jefferson,A142,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,0,0
Jefferson,A143,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,0,0
Jefferson,B124,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,6,6
Jefferson,B132,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,9,9
Jefferson,B133,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,10,10
Jefferson,B134,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,12,12
Jefferson,B149,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,4,4
Jefferson,B151,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,9,9
Jefferson,B153,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,0,0
Jefferson,B154,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,3,3
Jefferson,B155,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,0,0
Jefferson,B156,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,9,9
Jefferson,B157,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,5,5
Jefferson,B158,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,10,10
Jefferson,B159,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,13,13
Jefferson,B160,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,6,6
Jefferson,B161,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,1,1
Jefferson,B162,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,8,8
Jefferson,B163,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,10,10
Jefferson,B166,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,5,5
Jefferson,B168,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,2,2
Jefferson,B169,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,1,1
Jefferson,B170,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,3,3
Jefferson,B172,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,5,5
Jefferson,B173,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,12,12
Jefferson,B175,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,8,8
Jefferson,B177,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,5,5
Jefferson,B181,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,0,0
Jefferson,B182,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,2,2
Jefferson,B183,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,6,6
Jefferson,B184,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,0,0
Jefferson,B185,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,3,3
Jefferson,C101,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,0,0
Jefferson,C102,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,0,0
Jefferson,C103,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,2,2
