county,precinct,office,district,party,candidate,votes,election_day
Jackson,A101,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,36,36
Jackson,A102,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,27,27
Jackson,A103,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,65,65
Jackson,A104,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,21,21
Jackson,A105,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,15,15
Jackson,A106,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,24,24
Jackson,B101,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,39,39
Jackson,B102,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,74,74
Jackson,B103,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,49,49
Jackson,B104,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,48,48
Jackson,C101,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,32,32
Jackson,C102,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,38,38
Jackson,C103,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,21,21
Jackson,C104,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,24,24
Jackson,ABSENTEE MACHINE,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,20,20
Jackson,ABSENTEE PAPER,Governor and Lieutenant Governor,,,Matthew G. BEVIN / Ralph A. ALVARADO,4,4
Jackson,A101,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,113,113
Jackson,A102,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,104,104
Jackson,A103,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,189,189
Jackson,A104,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,36,36
Jackson,A105,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,32,32
Jackson,A106,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,71,71
Jackson,B101,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,141,141
