county,precinct,office,district,party,candidate,votes
Larue,AB,Governor and Lieutenant Governor,,REP,Matthew G. BEVIN / Ralph A. ALVARADO,125
Larue,A101,Governor and Lieutenant Governor,,REP,Matthew G. BEVIN / Ralph A. ALVARADO,440
Larue,A103,Governor and Lieutenant Governor,,REP,Matthew G. BEVIN / Ralph A. ALVARADO,210
Larue,B101,Governor and Lieutenant Governor,,REP,Matthew G. BEVIN / Ralph A. ALVARADO,300
Larue,B102,Governor and Lieutenant Governor,,REP,Matthew G. BEVIN / Ralph A. ALVARADO,152
Larue,B103,Governor and Lieutenant Governor,,REP,Matthew G. BEVIN / Ralph A. ALVARADO,129
Larue,C101,Governor and Lieutenant Governor,,REP,Matthew G. BEVIN / Ralph A. ALVARADO,430
Larue,C102,Governor and Lieutenant Governor,,REP,Matthew G. BEVIN / Ralph A. ALVARADO,222
Larue,C103,Governor and Lieutenant Governor,,REP,Matthew G. BEVIN / Ralph A. ALVARADO,102
Larue,D101,Governor and Lieutenant Governor,,REP,Matthew G. BEVIN / Ralph A. ALVARADO,265
Larue,D102,Governor and Lieutenant Governor,,REP,Matthew G. BEVIN / Ralph A. ALVARADO,246
Larue,D103,Governor and Lieutenant Governor,,REP,Matthew G. BEVIN / Ralph A. ALVARADO,112
Larue,D104,Governor and Lieutenant Governor,,REP,Matthew G. BEVIN / Ralph A. ALVARADO,102
Larue,AB,Governor and Lieutenant Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,82
Larue,A101,Governor and Lieutenant Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,261
Larue,A103,Governor and Lieutenant Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,201
Larue,B101,Governor and Lieutenant Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,214
Larue,B102,Governor and Lieutenant Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,134
Larue,B103,Governor and Lieutenant Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,81
Larue,C101,Governor and Lieutenant Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,219
Larue,C102,Governor and Lieutenant Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,137
Larue,C103,Governor and Lieutenant Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,58
Larue,D101,Governor and Lieutenant Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,155
Larue,D102,Governor and Lieutenant Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,108
Larue,D103,Governor and Lieutenant Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,41
Larue,D104,Governor and Lieutenant Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,53
Larue,AB,Governor and Lieutenant Governor,,LIB,John HICKS / Ann CORMICAN,8
Larue,A101,Governor and Lieutenant Governor,,LIB,John HICKS / Ann CORMICAN,21
Larue,A103,Governor and Lieutenant Governor,,LIB,John HICKS / Ann CORMICAN,10
Larue,B101,Governor and Lieutenant Governor,,LIB,John HICKS / Ann CORMICAN,18
Larue,B102,Governor and Lieutenant Governor,,LIB,John HICKS / Ann CORMICAN,5
Larue,B103,Governor and Lieutenant Governor,,LIB,John HICKS / Ann CORMICAN,8
Larue,C101,Governor and Lieutenant Governor,,LIB,John HICKS / Ann CORMICAN,20
Larue,C102,Governor and Lieutenant Governor,,LIB,John HICKS / Ann CORMICAN,7
Larue,C103,Governor and Lieutenant Governor,,LIB,John HICKS / Ann CORMICAN,3
Larue,D101,Governor and Lieutenant Governor,,LIB,John HICKS / Ann CORMICAN,7
Larue,D102,Governor and Lieutenant Governor,,LIB,John HICKS / Ann CORMICAN,11
Larue,D103,Governor and Lieutenant Governor,,LIB,John HICKS / Ann CORMICAN,3
Larue,D104,Governor and Lieutenant Governor,,LIB,John HICKS / Ann CORMICAN,0
Larue,AB,Secretary of State,,REP,Michael G. ADAMS,118
Larue,A101,Secretary of State,,REP,Michael G. ADAMS,438
