county,precinct,precinct_name,registered_voters,reg_dem_voters,reg_rep_voters,reg_other_voters,reg_ind_voters,reg_lib_voters,reg_grn_voters,reg_const_voters,reg_reform_voters,reg_socwk_voters,reg_male_voters,reg_female_voters
Ballard,C101,HINKLEVILLE,295,201,82,8,4,0,0,0,0,0,144,151
Ballard,C102,GAGE,384,236,129,11,7,1,0,0,0,0,192,192
Ballard,C103,LOVELACEVILLE,230,141,76,8,5,0,0,0,0,0,117,113
Ballard,C104,BLANDVILLE,450,286,140,17,7,0,0,0,0,0,228,222
Ballard,D101,BARLOW,910,609,243,36,16,4,1,1,0,0,433,477
Ballard,D102,SLATER,362,266,86,7,2,0,0,1,0,0,187,175
Ballard,E101,N. WICKLIFFE,735,480,203,39,11,1,1,0,0,0,348,387
Ballard,E102,S. WICKLIFFE,402,257,122,18,4,0,0,1,0,0,198,204
Barren,A101,GLASGOW #1,1204,631,501,32,36,2,2,0,0,0,518,686
Barren,A102,GLASGOW #2,1160,626,431,48,53,1,0,0,0,1,516,644
Barren,A103,GLASGOW #3,1612,806,664,89,50,3,0,0,0,0,704,908
Barren,A104,FOX HOLLOW,331,147,153,14,17,0,0,0,0,0,161,170
Barren,B101,HAYWOOD WEST,1473,662,732,37,38,2,1,1,0,0,695,778
Barren,B102,HAYWOOD EAST,1305,606,628,34,33,4,0,0,0,0,618,687
Barren,B103,THOMERSON PARK,655,260,348,21,24,2,0,0,0,0,315,340
Barren,B104,AUSTIN,1239,584,582,30,38,5,0,0,0,0,595,644
Barren,C101,EASTERN,802,367,391,24,19,1,0,0,0,0,383,419
Barren,C102,GREEN VALLEY,1064,470,527,41,23,2,0,1,0,0,521,543
Barren,C103,EIGHTY EIGHT,1071,474,535,38,21,2,0,0,0,1,515,556
Barren,C104,TEMPLE HILL,1227,503,650,27,46,0,0,1,0,0,607,620
Barren,D101,HISEVILLE-GOODNIGHT,1275,598,600,37,39,0,1,0,0,0,618,657
Barren,D102,GLASGOW MIDDLE SCHOOL,1923,888,935,48,46,4,2,0,0,0,929,994
Barren,D103,GLASGOW HIGH SCHOOL,1663,846,726,40,47,3,0,1,0,0,703,960
Barren,E101,EXTENSION SERVICE EAST,1124,549,506,34,31,3,1,0,0,0,531,593
Barren,E102,EXTENSION SERVICE WEST,868,430,370,38,27,1,2,0,0,0,399,469
Barren,E103,BECKTON,1208,578,551,36,40,3,0,0,0,0,603,605
Barren,E104,RED CROSS,1461,740,630,39,45,4,1,2,0,0,734,727
Barren,F101,CAVE CITY NORTH,1194,707,395,49,41,2,0,0,0,0,581,613
Barren,F102,CAVE CITY SOUTH,1628,868,619,71,63,4,3,0,0,0,772,856
Barren,F103,PARK CITY,1990,1023,803,81,79,4,0,0,0,0,973,1016
Barren,G101,GLASGOW #4,2098,1020,896,79,87,12,2,2,0,0,949,1149
Barren,G102,GLASGOW #5,1152,589,458,47,55,1,2,0,0,0,509,643
Barren,G103,GLASGOW #6,1205,632,483,41,40,8,0,1,0,0,523,682
Bath,A101,SHARPSBURG NO. 1,393,277,89,23,4,0,0,0,0,0,194,199
Bath,A102,SHARPSBURG NO. 2,510,389,98,18,4,1,0,0,0,0,246,264
Bath,A103,BETHEL,416,315,83,13,4,1,0,0,0,0,198,218
Bath,A104,SOUTH SHERBURNE,300,211,80,8,1,0,0,0,0,0,154,146
Bath,A105,OWINGSVILLE NO. 1,1311,929,319,41,22,0,0,0,0,0,615,696
Bath,B102,OWINGSVILLE NO. 2,825,594,183,35,11,2,0,0,0,0,396,429
Bath,B103,OWINGSVILLE NO. 3,1689,1275,351,49,14,0,0,0,0,0,768,921
Bath,B104,PRESTON,992,684,260,38,8,1,0,0,1,0,502,490
Bath,C101,SALT LICK NO. 1,943,705,199,30,7,1,0,1,0,0,453,490
Bath,C102,SALT LICK NO. 2,992,741,192,46,12,0,0,0,0,1,490,502
Bath,C103,WHITE SULPHUR,553,435,92,20,6,0,0,0,0,0,282,271
Bath,C104,OLYMPIA,607,459,114,28,4,1,1,0,0,0,301,306
Bell,A101,PAGE,791,293,466,28,3,1,0,0,0,0,378,413
Bell,A102,BLACKMONT,684,348,310,22,3,1,0,0,0,0,345,339
Bell,A103,BROWNIES CREEK,509,159,338,10,2,0,0,0,0,0,248,261
Bell,A104,HUTCH,539,160,354,23,1,1,0,0,0,0,258,281
Bell,A105,MELDRUM,1025,401,552,62,10,0,0,0,0,0,459,566
Bell,B101,PINEVILLE EAST,474,248,199,23,2,1,1,0,0,0,203,271
Bell,B102,PINEVILLE CENTRAL,428,129,287,9,2,1,0,0,0,0,204,223
Bell,B103,PINEVILLE WEST,519,186,310,16,7,0,0,0,0,0,235,284
Bell,B104,ARJAY,739,422,302,13,2,0,0,0,0,0,371,368
Bell,B105,DORTON BRANCH,353,162,172,15,3,1,0,0,0,0,169,184
Bell,B106,BEVERLY,97,36,54,7,0,0,0,0,0,0,45,52
Bell,B107,RIGHT FORK,809,226,559,20,4,0,0,0,0,0,404,405
Bell,B108,STRAIGHT CREEK,518,257,241,16,3,1,0,0,0,0,242,276
Bell,C101,BINGHAMTOWN,737,285,396,47,7,2,0,0,0,0,340,397
Bell,C102,DORCHESTER,682,299,339,36,7,0,0,0,1,0,300,382
Bell,C103,NOETOWN,754,323,375,47,9,0,0,0,0,0,335,419
Bell,C104,JUNCTION,1106,489,536,64,16,1,0,0,0,0,470,636
Bell,C105,EDGEWOOD,1377,552,720,83,19,3,0,0,0,0,658,719
Bell,D101,CITY HALL,636,269,315,43,9,0,0,0,0,0,322,314
Bell,D102,EAST END,1195,538,556,79,20,2,0,0,0,0,519,676
Bell,D103,WINCHESTER,710,321,338,38,13,0,0,0,0,0,327,383
Bell,D104,SOUTHSIDE,551,287,225,33,5,0,1,0,0,0,258,293
Bell,D105,WEST CENTRAL,591,224,325,35,6,1,0,0,0,0,261,330
Bell,D106,EXETER,1031,439,524,61,7,0,0,0,0,0,466,565
Bell,E101,LAUREL A,900,346,514,34,5,0,1,0,0,0,434,466
Bell,E102,LAUREL B,454,117,321,14,2,0,0,0,0,0,209,245
Bell,E103,LONE JACK,617,258,330,20,8,1,0,0,0,0,309,308
Bell,E104,GREASY CREEK,794,303,465,18,8,0,0,0,0,0,390,404
Bell,E105,CLEAR CREEK,677,177,469,27,3,1,0,0,0,0,357,320
Bell,E106,SUTTY,757,255,470,30,2,0,0,0,0,0,387,370
Boone,A102,BELLEVIEW,774,223,454,64,29,4,0,0,0,0,395,379
Boone,A103,BULLITTSVILLE,1960,494,1217,158,75,14,1,1,0,0,977,983
Boone,A104,BURLINGTON #1,1897,528,1132,161,69,5,1,1,0,0,944,953
Boone,A105,BURLINGTON #2,977,231,619,84,41,1,0,0,0,1,490,487
Boone,A106,CARLTON,870,261,497,82,26,4,0,0,0,0,444,426
Boone,A107,CONSTANCE,917,305,450,110,39,9,2,2,0,0,454,463
Boone,A108,HEBRON #1,1921,621,1035,178,75,10,0,2,0,0,900,1021
Boone,A109,HEBRON #2,2133,704,1148,193,74,8,4,1,0,1,1076,1057
Boone,A110,PETERSBURG,991,288,564,101,32,6,0,0,0,0,481,510
Boone,A111,BURLINGTON #3,2226,794,1080,239,104,7,1,1,0,0,1007,1219
Boone,A112,BURLINGTON #4,1215,359,687,117,44,8,0,0,0,0,581,634
Boone,A113,BURLINGTON #5,2354,821,1184,236,102,9,0,1,0,1,1106,1248
Boone,A114,HEBRON #3,2489,628,1554,173,118,14,2,0,0,0,1201,1288
Boone,A115,BURLINGTON #6,2306,752,1224,221,100,9,0,0,0,0,1109,1197
Boone,A116,BURLINGTON #7,1030,327,542,117,40,4,0,0,0,0,520,510
Boone,A117,HEBRON #4,2409,609,1505,179,109,6,0,1,0,0,1193,1216
Boone,A118,HAMILTON,1315,346,832,94,42,1,0,0,0,0,684,631
Boone,A119,LIMABURG,818,312,376,104,24,1,1,0,0,0,362,456
Boone,A120,BURLINGTON #8,2197,578,1371,165,70,11,1,0,0,1,1109,1088
Boone,A121,HEBRON 5,2627,665,1645,182,128,7,0,0,0,0,1308,1319
Boone,A122,BURLINGTON #9,1433,471,776,130,51,3,2,0,0,0,676,757
Boone,A123,CAMP ERNST,2115,650,1187,181,78,15,4,0,0,0,1050,1065
Boone,B114,BEAVER,1323,350,826,99,43,5,0,0,0,0,658,665
Boone,B115,GLENVIEW,992,273,570,93,53,3,0,0,0,0,475,517
Boone,B116,GREENVIEW,1417,445,788,128,47,7,2,0,0,0,702,715
Boone,B117,HOPEFUL,2065,668,1099,200,80,17,1,0,0,0,1014,1051
Boone,B118,LINKVIEW,876,280,480,69,45,2,0,0,0,0,393,483
Boone,B119,OAKBROOK,1142,346,598,124,57,14,2,1,0,0,556,586
Boone,B120,PLEASANT VALLEY,1217,331,725,102,52,5,2,0,0,0,597,620
Boone,B121,RICHWOOD,3062,843,1835,236,133,11,4,0,0,0,1499,1563
Boone,B122,UNION # 1,1738,458,1074,131,69,2,3,1,0,0,882,856
Boone,B123,UNION # 2,2890,845,1701,201,130,10,2,1,0,0,1370,1520
Boone,B124,UNION # 3,1904,519,1147,153,75,9,1,0,0,0,933,971
Boone,B125,UNION # 4,2125,607,1221,171,107,17,2,0,0,0,1051,1074
Boone,B126,VERONA,1375,364,856,93,55,6,1,0,0,0,673,702
Boone,B127,WALTON #1,2212,674,1236,209,81,10,1,0,0,1,1076,1136
Boone,B128,WALTON #2,1672,507,941,151,63,7,3,0,0,0,785,887
Boone,B129,UNION 5,1879,481,1157,155,74,11,1,0,0,0,937,942
Boone,B130,UNION 6,2149,510,1407,143,82,5,2,0,0,0,1025,1124
Boone,B131,SUMMITVIEW,1879,555,1091,161,58,12,2,0,0,0,899,980
Boone,B132,HEARTHSTONE,2295,662,1323,176,121,10,0,3,0,0,1116,1179
Boone,B133,FLORENCE #15,2223,665,1293,153,101,7,4,0,0,0,1053,1170
Boone,B134,KENSINGTON,1572,389,1017,117,45,3,1,0,0,0,771,801
Boone,B135,UNION 7,2026,465,1338,105,109,6,2,1,0,0,1021,1005
Boone,C102,DEVON #1,2179,714,1163,199,86,11,1,4,1,0,1067,1112
Boone,C110,DEVON #2,2808,1146,1215,324,112,9,2,0,0,0,1225,1583
Boone,C117,DEVON #3,1298,370,761,114,49,3,1,0,0,0,627,671
Boone,C121,SHAMROCK,2018,793,913,206,100,4,0,2,0,0,953,1065
Boone,C123,AIRPORT,875,373,369,95,33,5,0,0,0,0,437,438
Boone,C124,FLORENCE #1,1868,841,739,197,81,9,0,0,0,1,839,1029
Boone,C125,FLORENCE #2,824,323,364,96,38,3,0,0,0,0,398,426
Boone,C126,FLORENCE #3,1060,504,383,125,43,4,0,1,0,0,502,558
Boone,C127,FLORENCE #4,1493,637,636,149,61,4,3,1,0,2,707,786
Boone,C128,FLORENCE #5,976,402,412,110,50,1,1,0,0,0,440,536
Boone,C129,FLORENCE #6,1073,442,463,112,51,5,0,0,0,0,515,558
Boone,C130,FLORENCE #7,2045,775,1004,180,70,15,1,0,0,0,935,1110
Boone,C131,FLORENCE #8,2095,898,810,259,106,16,4,1,1,0,1037,1058
Boone,C132,FLORENCE # 9,1539,637,636,180,73,12,1,0,0,0,739,800
Boone,C133,FLORENCE # 10,843,339,352,110,38,3,0,0,0,1,400,443
Boone,C134,FLORENCE #11,2534,802,1398,206,112,14,2,0,0,0,1147,1387
Boone,C135,FLORENCE #12,1411,529,685,128,59,9,1,0,0,0,674,737
Boone,C136,FLORENCE #13,946,320,507,85,32,2,0,0,0,0,426,520
Boone,C137,FLORENCE #14,1954,669,1034,149,96,5,0,1,0,0,868,1086
Bourbon,B101,MILLERSBURG #1,1169,681,395,62,26,4,1,0,0,0,554,615
Bourbon,B103,PARIS #4,777,472,237,45,17,3,2,0,0,1,356,421
Bourbon,C101,FLAT ROCK,728,399,277,25,25,1,1,0,0,0,365,363
Bourbon,C102,PARIS #1,291,173,102,9,7,0,0,0,0,0,140,151
Bourbon,C103,PARIS 2,1090,661,326,69,28,6,0,0,0,0,516,573
Bourbon,D101,NORTH MIDDLETOWN,1187,666,422,58,39,1,1,0,0,0,573,614
Bourbon,D103,PARIS 3,766,465,233,36,29,2,1,0,0,0,342,424
Bourbon,E101,CLINTONVILLE,982,499,424,27,27,5,0,0,0,0,478,503
Bourbon,E103,PARIS 6,1035,675,293,34,31,2,0,0,0,0,430,605
Bourbon,F101,HUTCHISON 1,832,474,300,32,24,1,1,0,0,0,379,453
Bourbon,F102,HUTCHISON 2,1020,533,439,25,20,2,1,0,0,0,488,532
Bourbon,F103,HUTCHISON 3,532,233,249,26,24,0,0,0,0,0,249,283
Bourbon,G101,CENTERVILLE,1014,524,418,34,35,3,0,0,0,0,506,508
Bourbon,G102,PARIS #5,1160,732,325,61,41,1,0,0,0,0,499,661
Bourbon,H101,RUDDLES MILLS,1056,591,387,36,38,4,0,0,0,0,524,532
Bourbon,H102,PARIS #7,1116,816,220,48,28,3,1,0,0,0,488,628
Boyd,A101,CATLETTSBURG,1475,892,447,70,63,3,0,0,0,0,720,755
Boyd,A105,RUSH,591,271,284,15,19,1,1,0,0,0,288,303
Boyd,A106,ASHLAND OIL,685,363,273,21,26,2,0,0,0,0,345,340
Boyd,A107,ENGLAND HILL,1279,663,526,39,49,2,0,0,0,0,602,677
Boyd,A108,DURBIN,901,437,387,34,39,3,0,1,0,0,455,446
Boyd,A109,EAST FORK,546,274,235,15,22,0,0,0,0,0,270,276
Boyd,A110,ELMWOOD-HILL TOP,1153,623,393,62,74,1,0,0,0,0,527,626
Boyd,A111,GARTRELL,769,404,295,26,37,6,1,0,0,0,358,411
Boyd,A113,GARTIN,734,344,325,26,36,2,0,0,1,0,338,396
Boyd,A114,CARP,507,293,156,27,29,1,0,1,0,0,223,284
Boyd,A115,SOUTH ASHLAND,1029,502,423,57,41,4,2,0,0,0,456,573
Boyd,A116,RATCLIFF,738,407,268,28,33,2,0,0,0,0,331,407
Boyd,A118,FANNIN 1,1042,454,516,37,33,2,0,0,0,0,510,532
Boyd,A119,FANNIN 2,954,510,369,35,38,2,0,0,0,0,450,504
Boyd,A121,CANNONSBURG,1022,513,417,36,46,9,1,0,0,0,472,550
Boyd,A122,MARSH RUN,16,10,6,0,0,0,0,0,0,0,9,7
Boyd,B101,CENTRAL,1228,602,483,50,85,8,0,0,0,0,623,605
Boyd,B102,POLLARD,1129,611,383,55,75,5,0,0,0,0,458,671
Boyd,B103,LEWIS,1028,576,333,49,65,3,2,0,0,0,456,572
Boyd,B105,DEBORD-TANNERY,1073,571,355,58,80,8,1,0,0,0,517,556
Boyd,B106,BARBER,903,453,366,42,40,1,0,1,0,0,392,511
Boyd,B107,VINCENT,536,229,269,18,18,2,0,0,0,0,260,276
Boyd,B108,MT ADAMS,726,358,309,18,40,1,0,0,0,0,343,383
Boyd,B109,PRICHARD,1150,602,428,45,67,6,0,2,0,0,521,629
Boyd,B110,FOREST HILLS,1024,514,398,41,65,4,1,1,0,0,480,544
Boyd,B114,BEECH,873,505,278,37,49,4,0,0,0,0,366,507
Boyd,B115,GRAYSON-SPRINGHILL,1134,536,510,35,48,4,1,0,0,0,517,617
Boyd,B116,AVONDALE,747,360,311,30,41,4,1,0,0,0,347,400
Boyd,B117,HILLENDALE,594,287,273,9,23,0,1,1,0,0,264,330
Boyd,B118,RICE # 1,707,351,294,29,32,1,0,0,0,0,350,357
Boyd,B119,RICE # 2,782,353,364,25,39,1,0,0,0,0,388,394
Boyd,B121,POAGE,771,350,354,28,35,3,1,0,0,0,372,399
Boyd,C102,PRINCESS,764,410,292,28,33,1,0,0,0,0,367,397
Boyd,C103,KYOVA,689,359,273,25,27,5,0,0,0,0,331,358
Boyd,C104,HOODS CREEK,1026,523,408,39,53,3,0,0,0,0,479,547
Boyd,C105,FAIRVIEW,853,476,288,33,53,3,0,0,0,0,418,435
Boyd,C106,BUCKLEY,861,472,314,29,43,2,1,0,0,0,416,445
Boyd,C107,WESTWOOD,692,383,215,43,47,4,0,0,0,0,342,350
Boyd,C108,MILLSEAT,841,443,322,25,46,4,1,0,0,0,411,430
Boyd,C109,MOORE,566,288,219,22,36,0,1,0,0,0,245,321
Boyd,C110,PYRAMID,8,3,4,1,0,0,0,0,0,0,4,4
Boyd,C111,WILLOW,222,101,107,4,8,1,0,1,0,0,98,124
Boyd,C112,SANDY CREEK,921,469,392,21,36,3,0,0,0,0,455,466
Boyd,C113,GREEN HILL,970,462,416,44,46,1,1,0,0,0,448,522
Boyd,C114,MEADS  1,1127,597,422,51,57,0,0,0,0,0,547,580
Boyd,C115,ROCKDALE-SUMMITT,1300,667,537,36,59,0,0,1,0,0,633,667
Boyd,C116,WINSLOW-IRONVILLE,1037,549,406,30,49,3,0,0,0,0,511,526
Boyd,C117,MEADS  2,669,294,328,24,23,0,0,0,0,0,311,358
Boyle,A101,WEST PERRYVILLE,857,443,360,34,19,1,0,0,0,0,423,434
Boyle,A102,EAST PERRYVILLE,994,493,449,37,14,1,0,0,0,0,474,520
Boyle,A103,MITCHELLSBURG,551,286,232,18,11,4,0,0,0,0,280,271
Boyle,A104,PARKSVILLE,899,435,408,43,10,2,1,0,0,0,440,459
Boyle,A105,BLUEGRASS,273,136,128,4,5,0,0,0,0,0,134,139
Boyle,B101,EAST PARKSVILLE,338,181,131,21,5,0,0,0,0,0,173,165
Boyle,B102,WEST JUNCTION CITY,852,443,335,50,24,0,0,0,0,0,428,423
Boyle,B103,JUNCTION CITY,1423,695,599,74,46,8,1,0,0,0,658,765
Boyle,B104,EAST JUNCTION CITY,1047,493,474,50,26,1,2,1,0,0,474,573
Boyle,C101,R. E. C. C.,1126,624,406,59,34,3,0,0,0,0,503,623
Boyle,C102,NAZARENE CHURCH,1197,671,423,70,30,3,0,0,0,0,530,667
Boyle,C103,PERRYVILLE ROAD,537,294,194,30,19,0,0,0,0,0,240,297
Boyle,C104,CLARKS RUN,911,550,277,62,21,1,0,0,0,0,386,525
Boyle,D101,INDIAN HILLS CHRISTIAN,1291,651,546,54,36,2,1,0,1,0,592,699
Boyle,D102,LEXINGTON RD,1369,539,736,52,40,2,0,0,0,0,680,689
Boyle,D103,LANCASTER ROAD,1177,522,567,42,41,5,0,0,0,0,561,616
Boyle,E101,DANVILLE HIGH SCHOOL,918,478,374,45,20,1,0,0,0,0,396,522
Boyle,E102,ST PETER AND PAUL CATHOLIC CHURCH,900,451,368,43,34,4,0,0,0,0,404,496
Boyle,E103,COURT HOUSE,667,377,202,55,28,3,1,1,0,0,291,376
Boyle,E104,CENTRE COLLEGE,976,580,263,62,60,6,4,0,0,1,484,488
Boyle,F101,LEX AVE BAPTIST CHURCH,924,515,320,49,32,6,2,0,0,0,406,518
Boyle,F102,STREAMLAND,720,341,343,23,12,1,0,0,0,0,332,388
Boyle,F103,BOYLE CO HIGH SCHOOL,1222,518,603,59,39,3,0,0,0,0,559,663
Boyle,F104,MILLENNIUM PARK,886,422,376,44,39,1,1,2,1,0,385,501
Boyle,F105,SHAKERTOWN,567,277,242,26,20,1,1,0,0,0,272,295
Bracken,A101,FOSTER,924,559,305,41,16,3,0,0,0,0,469,454
Bracken,B101,AUGUSTA W,791,507,221,32,29,2,0,0,0,0,390,401
Bracken,C101,AUGUSTA E,845,565,237,32,10,0,1,0,0,0,401,443
Bracken,D101,BERLIN,842,584,221,22,13,1,1,0,0,0,425,417
Bracken,E101,CHATHAM,754,538,182,26,7,1,0,0,0,0,381,372
Bracken,F101,BROOKSVILLE,812,583,196,25,7,0,1,0,0,0,358,454
Bracken,G101,MILFORD,846,518,286,29,13,0,0,0,0,0,426,419
Bracken,H101,GERMANTOWN,827,614,175,20,16,2,0,0,0,0,418,409
Breathitt,A101,COURTHOUSE,196,171,20,3,2,0,0,0,0,0,96,100
Breathitt,A102,VANCLEVE,837,659,140,26,10,1,1,0,0,0,415,421
Breathitt,A103,WAR CREEK,996,796,165,22,11,2,0,0,0,0,479,517
Breathitt,A104,CITY #2,495,432,50,8,5,0,0,0,0,0,223,272
Breathitt,A105,BLANTON BRIDGE,467,415,43,8,1,0,0,0,0,0,224,243
Breathitt,B101,OAKDALE,427,333,75,15,3,1,0,0,0,0,186,241
Breathitt,B102,BIG ROCK,558,476,60,18,4,0,0,0,0,0,274,284
Breathitt,B103,SHOULDERBLADE,740,661,59,16,4,0,0,0,0,0,367,372
Breathitt,B104,TURNERS CREEK,566,519,42,1,4,0,0,0,0,0,277,287
Breathitt,B105,WOLFCOAL,567,509,40,15,3,0,0,0,0,0,277,290
Breathitt,C101,LOST CREEK,963,824,99,27,13,0,0,0,0,0,493,470
Breathitt,C102,CANEY SCHOOL,429,384,33,8,3,0,1,0,0,0,216,213
Breathitt,C103,QUICKSAND,697,605,69,12,10,1,0,0,0,0,348,349
Breathitt,C104,WHICK,514,448,49,10,6,0,0,1,0,0,261,253
Breathitt,C105,HAYS BRANCH,417,379,31,3,3,1,0,0,0,0,223,194
Breathitt,D101,ARMORY,251,229,20,1,1,0,0,0,0,0,121,130
Breathitt,D102,CITY SCHOOL,673,565,80,19,8,0,1,0,0,0,311,362
Breathitt,D103,STATE GARAGE,635,553,70,9,3,0,0,0,0,0,324,311
Breathitt,D104,HUNTING CREEK,364,316,41,5,1,1,0,0,0,0,180,184
Breathitt,D105,SPRING FORK,143,130,12,1,0,0,0,0,0,0,79,64
Breathitt,D106,CITY #1,598,499,74,22,3,0,0,0,0,0,260,338
Breckinridge,A101,HARDINSBURG #1,1570,698,790,29,49,4,0,0,0,0,697,873
Breckinridge,A102,HARDINSBURG #2,926,411,475,19,20,1,0,0,0,0,446,480
Breckinridge,B101,CLOVERPORT #1,867,430,395,17,23,2,0,0,0,0,432,435
Breckinridge,B102,CLOVERPORT #2,1024,494,457,35,36,1,1,0,0,0,490,533
Breckinridge,B103,MCQUADY,793,347,420,11,15,0,0,0,0,0,396,397
Breckinridge,C101,UNION STAR,1052,460,530,38,20,3,1,0,0,0,523,529
Breckinridge,C102,GARFIELD,1371,462,798,46,62,2,1,0,0,0,681,690
Breckinridge,D101,IRVINGTON #1,1142,552,517,36,34,3,0,0,0,0,539,603
Breckinridge,D102,IRVINGTON #2,970,462,429,41,34,2,0,2,0,0,455,515
Breckinridge,D103,BEWLEYVILLE,774,262,426,48,36,1,1,0,0,0,409,365
Breckinridge,E101,HUDSON,761,295,420,29,17,0,0,0,0,0,388,373
Breckinridge,E102,CUSTER,907,370,465,35,32,5,0,0,0,0,462,445
Breckinridge,E103,HARNED,694,256,404,15,18,0,0,1,0,0,341,353
Breckinridge,F101,MCDANIELS,1947,768,1046,71,58,4,0,0,0,0,990,957
Breckinridge,F102,GLEN DEAN,474,187,257,17,13,0,0,0,0,0,243,231
Breckinridge,F103,WESTVIEW,487,209,257,7,14,0,0,0,0,0,229,258
Bullitt,A101,SHEPHERDSVILLE #1,424,188,175,45,12,2,1,1,0,0,205,219
Bullitt,A102,SHEPHERSDSVILLE #1A,997,470,391,103,25,5,2,1,0,0,479,518
Bullitt,A103,SHEPHERDSVILLE #3,1443,610,651,128,45,9,0,0,0,0,676,767
Bullitt,A104,PLEASANT GROVE #4N,841,356,423,42,16,3,0,1,0,0,418,423
Bullitt,A105,CUPIO #13,1677,715,815,110,30,6,0,0,0,1,857,820
Bullitt,A106,SHEPHERDSVILLE #2A,2016,828,956,159,61,8,0,4,0,0,989,1027
Bullitt,A107,BROOKS #12,1826,785,881,112,45,3,0,0,0,0,912,914
Bullitt,A108,BROOKS #12A,904,411,354,96,35,8,0,0,0,0,429,475
Bullitt,A111,SHEPHERDSVILLE #3A,1780,781,737,209,45,8,0,0,0,0,787,993
Bullitt,A112,PLEASANT GROVE 4A,1493,628,741,80,41,1,1,1,0,0,740,753
