county,precinct,office,district,party,candidate,votes,election_day
Powell,A101,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,13,13
Powell,A102,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,22,22
Powell,B101,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,9,9
Powell,B102,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,26,26
Powell,C101,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,15,15
Powell,C102,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,20,20
Powell,D101,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,27,27
Powell,D102,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,2,2
Powell,D103,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,3,3
Powell,E101,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,21,21
Powell,E102,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,26,26
Powell,ABSENTEE MACHINE,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,9,9
Powell,ABSENTEE PAPER,Governor and Lieutenant Governor,,,Robert GOFORTH / Michael T. HOGAN,2,2
Powell,A101,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,3,3
Powell,A102,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,2,2
Powell,B101,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,3,3
Powell,B102,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,4,4
Powell,C101,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,1,1
Powell,C102,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,2,2
Powell,D101,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,1,1
Powell,D102,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,3,3
Powell,D103,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,1,1
Powell,E101,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,3,3
Powell,E102,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,0,0
Powell,ABSENTEE MACHINE,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,1,1
Powell,ABSENTEE PAPER,Governor and Lieutenant Governor,,,Ike LAWRENCE / James Anthony ROSE,0,0
Powell,A101,Governor and Lieutenant Governor,,,William E. WOODS / Justin B. MILLER,4,4
Powell,A102,Governor and Lieutenant Governor,,,William E. WOODS / Justin B. MILLER,4,4
Powell,B101,Governor and Lieutenant Governor,,,William E. WOODS / Justin B. MILLER,1,1
Powell,B102,Governor and Lieutenant Governor,,,William E. WOODS / Justin B. MILLER,3,3
Powell,C101,Governor and Lieutenant Governor,,,William E. WOODS / Justin B. MILLER,0,0
Powell,C102,Governor and Lieutenant Governor,,,William E. WOODS / Justin B. MILLER,2,2
Powell,D101,Governor and Lieutenant Governor,,,William E. WOODS / Justin B. MILLER,2,2
Powell,D102,Governor and Lieutenant Governor,,,William E. WOODS / Justin B. MILLER,2,2
Powell,D103,Governor and Lieutenant Governor,,,William E. WOODS / Justin B. MILLER,0,0
Powell,E101,Governor and Lieutenant Governor,,,William E. WOODS / Justin B. MILLER,1,1
Powell,E102,Governor and Lieutenant Governor,,,William E. WOODS / Justin B. MILLER,0,0
