county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Marshall,A101,STRAIGHT PARTY,,,Republican,139,48,90,1
Marshall,A101,STRAIGHT PARTY,,,Democratic,131,63,58,10
Marshall,A101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",226,73,151,2
Marshall,A101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,286,108,165,13
Marshall,A101,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Marshall,A101,Governor,,,Total Votes,512,181,316,15
Marshall,A101,Governor,,,Under Votes,2,0,2,0
Marshall,A101,Governor,,,Over Votes,0,0,0,0
Marshall,A101,Secretary of State,,REP,Michael ADAMS,298,90,204,4
Marshall,A101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",199,84,104,11
Marshall,A101,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Marshall,A101,Secretary of State,,,Total Votes,497,174,308,15
Marshall,A101,Secretary of State,,,Under Votes,16,6,10,0
Marshall,A101,Secretary of State,,,Over Votes,1,1,0,0
Marshall,A101,Attorney General,,REP,Russell COLEMAN,285,88,196,1
Marshall,A101,Attorney General,,DEM,Pamela STEVENSON,221,92,115,14
Marshall,A101,Attorney General,,,Total Votes,506,180,311,15
Marshall,A101,Attorney General,,,Under Votes,8,1,7,0
Marshall,A101,Attorney General,,,Over Votes,0,0,0,0
Marshall,A101,Auditor of Public Accounts,,REP,Allison BALL,313,95,216,2
Marshall,A101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",193,82,98,13
Marshall,A101,Auditor of Public Accounts,,,Total Votes,506,177,314,15
Marshall,A101,Auditor of Public Accounts,,,Under Votes,8,4,4,0
Marshall,A101,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Marshall,A101,State Treasurer,,REP,Mark H. METCALF,276,85,189,2
Marshall,A101,State Treasurer,,DEM,Michael BOWMAN,222,91,118,13
Marshall,A101,State Treasurer,,,Robert Perry,0,0,0,0
Marshall,A101,State Treasurer,,,Total Votes,498,176,307,15
Marshall,A101,State Treasurer,,,Under Votes,16,5,11,0
Marshall,A101,State Treasurer,,,Over Votes,0,0,0,0
Marshall,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,304,93,209,2
Marshall,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,199,84,102,13
Marshall,A101,Commissioner of Agriculture,,,Total Votes,503,177,311,15
Marshall,A101,Commissioner of Agriculture,,,Under Votes,11,4,7,0
Marshall,A101,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Marshall,A102,STRAIGHT PARTY,,,Republican,256,24,226,6
Marshall,A102,STRAIGHT PARTY,,,Democratic,93,7,82,4
Marshall,A102,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",363,33,323,7
Marshall,A102,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,244,22,216,6
Marshall,A102,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Marshall,A102,Governor,,,Total Votes,607,55,539,13
Marshall,A102,Governor,,,Under Votes,1,0,1,0
Marshall,A102,Governor,,,Over Votes,0,0,0,0
Marshall,A102,Secretary of State,,REP,Michael ADAMS,453,42,402,9
Marshall,A102,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",144,13,127,4
Marshall,A102,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Marshall,A102,Secretary of State,,,Total Votes,597,55,529,13
Marshall,A102,Secretary of State,,,Under Votes,11,0,11,0
Marshall,A102,Secretary of State,,,Over Votes,0,0,0,0
Marshall,A102,Attorney General,,REP,Russell COLEMAN,448,44,397,7
Marshall,A102,Attorney General,,DEM,Pamela STEVENSON,150,10,134,6
Marshall,A102,Attorney General,,,Total Votes,598,54,531,13
Marshall,A102,Attorney General,,,Under Votes,10,1,9,0
Marshall,A102,Attorney General,,,Over Votes,0,0,0,0
Marshall,A102,Auditor of Public Accounts,,REP,Allison BALL,454,44,404,6
