county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Muhlenberg,A101,STRAIGHT PARTY,,,Republican,26,6,20,0
Muhlenberg,A101,STRAIGHT PARTY,,,Democratic,27,5,22,0
Muhlenberg,A101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",36,6,30,0
Muhlenberg,A101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,64,13,51,0
Muhlenberg,A101,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Muhlenberg,A101,Governor,,,Total Votes,100,19,81,0
Muhlenberg,A101,Governor,,,Under Votes,1,1,0,0
Muhlenberg,A101,Governor,,,Over Votes,0,0,0,0
Muhlenberg,A101,Secretary of State,,REP,Michael ADAMS,44,8,36,0
Muhlenberg,A101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",52,9,43,0
Muhlenberg,A101,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Muhlenberg,A101,Secretary of State,,,Total Votes,96,17,79,0
Muhlenberg,A101,Secretary of State,,,Under Votes,5,3,2,0
Muhlenberg,A101,Secretary of State,,,Over Votes,0,0,0,0
Muhlenberg,A101,Attorney General,,REP,Russell COLEMAN,47,8,39,0
Muhlenberg,A101,Attorney General,,DEM,Pamela STEVENSON,48,9,39,0
Muhlenberg,A101,Attorney General,,,Total Votes,95,17,78,0
Muhlenberg,A101,Attorney General,,,Under Votes,6,3,3,0
Muhlenberg,A101,Attorney General,,,Over Votes,0,0,0,0
Muhlenberg,A101,Auditor of Public Accounts,,REP,Allison BALL,42,8,34,0
Muhlenberg,A101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",52,8,44,0
Muhlenberg,A101,Auditor of Public Accounts,,,Total Votes,94,16,78,0
Muhlenberg,A101,Auditor of Public Accounts,,,Under Votes,7,4,3,0
Muhlenberg,A101,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Muhlenberg,A101,State Treasurer,,REP,Mark H. METCALF,42,8,34,0
Muhlenberg,A101,State Treasurer,,DEM,Michael BOWMAN,53,9,44,0
Muhlenberg,A101,State Treasurer,,,Robert Perry,0,0,0,0
Muhlenberg,A101,State Treasurer,,,Total Votes,95,17,78,0
Muhlenberg,A101,State Treasurer,,,Under Votes,6,3,3,0
Muhlenberg,A101,State Treasurer,,,Over Votes,0,0,0,0
Muhlenberg,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,46,8,38,0
Muhlenberg,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,49,8,41,0
Muhlenberg,A101,Commissioner of Agriculture,,,Total Votes,95,16,79,0
Muhlenberg,A101,Commissioner of Agriculture,,,Under Votes,6,4,2,0
Muhlenberg,A101,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Muhlenberg,A102,STRAIGHT PARTY,,,Republican,47,8,38,1
Muhlenberg,A102,STRAIGHT PARTY,,,Democratic,62,15,38,9
Muhlenberg,A102,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",81,16,64,1
Muhlenberg,A102,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,112,27,73,12
