county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Clay,A101,STRAIGHT PARTY,,,Republican Party,85,18,62,5
Clay,A101,STRAIGHT PARTY,,,Democratic Party,44,11,30,3
Clay,A101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",145,28,110,7
Clay,A101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,135,27,98,10
Clay,A101,Governor,,,Write-In Totals,0,0,0,0
Clay,A101,Governor,,,Not Assigned,0,0,0,0
Clay,A101,Governor,,,Total Votes,283,57,209,17
Clay,A101,Secretary of State,,REP,Michael ADAMS,188,35,145,8
Clay,A101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",74,17,48,9
Clay,A101,Secretary of State,,,Write-In Totals,0,0,0,0
Clay,A101,Secretary of State,,,Not Assigned,0,0,0,0
Clay,A101,Secretary of State,,,Total Votes,283,57,209,17
Clay,A101,Attorney General,,REP,Russell COLEMAN,189,39,142,8
Clay,A101,Attorney General,,DEM,Pamela STEVENSON,73,14,50,9
Clay,A101,Attorney General,,,Write-In Totals,0,0,0,0
Clay,A101,Attorney General,,,Not Assigned,0,0,0,0
Clay,A101,Attorney General,,,Total Votes,283,57,209,17
Clay,A101,Auditor of Public Accounts,,REP,Allison BALL,192,37,146,9
Clay,A101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",68,15,45,8
Clay,A101,Auditor of Public Accounts,,,Write-In Totals,0,0,0,0
Clay,A101,Auditor of Public Accounts,,,Not Assigned,0,0,0,0
Clay,A101,Auditor of Public Accounts,,,Total Votes,283,57,209,17
Clay,A101,State Treasurer,,REP,Mark H. METCALF,180,37,135,8
Clay,A101,State Treasurer,,DEM,Michael BOWMAN,77,16,52,9
Clay,A101,State Treasurer,,,Write-In Totals,0,0,0,0
Clay,A101,State Treasurer,,,Not Assigned,0,0,0,0
Clay,A101,State Treasurer,,,Total Votes,283,57,209,17
Clay,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,189,38,143,8
Clay,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,69,15,46,8
Clay,A101,Commissioner of Agriculture,,,Write-In Totals,0,0,0,0
Clay,A101,Commissioner of Agriculture,,,Not Assigned,0,0,0,0
Clay,A101,Commissioner of Agriculture,,,Total Votes,283,57,209,17
Clay,A106,STRAIGHT PARTY,,,Republican Party,122,4,117,1
Clay,A106,STRAIGHT PARTY,,,Democratic Party,26,6,16,4
Clay,A106,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",196,13,182,1
Clay,A106,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,104,13,87,4
Clay,A106,Governor,,,Write-In Totals,0,0,0,0
Clay,A106,Governor,,,Not Assigned,0,0,0,0
Clay,A106,Governor,,,Total Votes,305,26,274,5
Clay,A106,Secretary of State,,REP,Michael ADAMS,245,18,226,1
Clay,A106,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",37,6,27,4
Clay,A106,Secretary of State,,,Write-In Totals,0,0,0,0
Clay,A106,Secretary of State,,,Not Assigned,0,0,0,0
Clay,A106,Secretary of State,,,Total Votes,305,26,274,5
Clay,A106,Attorney General,,REP,Russell COLEMAN,232,16,215,1
Clay,A106,Attorney General,,DEM,Pamela STEVENSON,46,8,34,4
Clay,A106,Attorney General,,,Write-In Totals,0,0,0,0
Clay,A106,Attorney General,,,Not Assigned,0,0,0,0
Clay,A106,Attorney General,,,Total Votes,305,26,274,5
Clay,A106,Auditor of Public Accounts,,REP,Allison BALL,236,15,220,1
Clay,A106,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",48,9,35,4
Clay,A106,Auditor of Public Accounts,,,Write-In Totals,0,0,0,0
Clay,A106,Auditor of Public Accounts,,,Not Assigned,0,0,0,0
Clay,A106,Auditor of Public Accounts,,,Total Votes,305,26,274,5
Clay,A106,State Treasurer,,REP,Mark H. METCALF,226,15,210,1
Clay,A106,State Treasurer,,DEM,Michael BOWMAN,53,8,41,4
Clay,A106,State Treasurer,,,Write-In Totals,0,0,0,0
Clay,A106,State Treasurer,,,Not Assigned,0,0,0,0
Clay,A106,State Treasurer,,,Total Votes,305,26,274,5
Clay,A106,Commissioner of Agriculture,,REP,Jonathan SHELL,238,16,221,1
Clay,A106,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,44,8,32,4
Clay,A106,Commissioner of Agriculture,,,Write-In Totals,0,0,0,0
Clay,A106,Commissioner of Agriculture,,,Not Assigned,0,0,0,0
Clay,A106,Commissioner of Agriculture,,,Total Votes,305,26,274,5
Clay,A107,STRAIGHT PARTY,,,Republican Party,37,6,31,0
Clay,A107,STRAIGHT PARTY,,,Democratic Party,13,2,10,1
Clay,A107,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",56,10,46,0
Clay,A107,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,53,9,40,4
Clay,A107,Governor,,,Write-In Totals,0,0,0,0
Clay,A107,Governor,,,Not Assigned,0,0,0,0
Clay,A107,Governor,,,Total Votes,109,19,86,4
Clay,A107,Secretary of State,,REP,Michael ADAMS,80,13,66,1
Clay,A107,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",25,6,17,2
Clay,A107,Secretary of State,,,Write-In Totals,0,0,0,0
Clay,A107,Secretary of State,,,Not Assigned,0,0,0,0
Clay,A107,Secretary of State,,,Total Votes,109,19,86,4
Clay,A107,Attorney General,,REP,Russell COLEMAN,71,11,60,0
Clay,A107,Attorney General,,DEM,Pamela STEVENSON,33,7,22,4
Clay,A107,Attorney General,,,Write-In Totals,0,0,0,0
Clay,A107,Attorney General,,,Not Assigned,0,0,0,0
Clay,A107,Attorney General,,,Total Votes,109,19,86,4
Clay,A107,Auditor of Public Accounts,,REP,Allison BALL,83,13,69,1
Clay,A107,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",24,5,16,3
Clay,A107,Auditor of Public Accounts,,,Write-In Totals,0,0,0,0
Clay,A107,Auditor of Public Accounts,,,Not Assigned,0,0,0,0
Clay,A107,Auditor of Public Accounts,,,Total Votes,109,19,86,4
Clay,A107,State Treasurer,,REP,Mark H. METCALF,74,11,63,0
Clay,A107,State Treasurer,,DEM,Michael BOWMAN,31,7,21,3
Clay,A107,State Treasurer,,,Write-In Totals,0,0,0,0
Clay,A107,State Treasurer,,,Not Assigned,0,0,0,0
Clay,A107,State Treasurer,,,Total Votes,109,19,86,4
Clay,A107,Commissioner of Agriculture,,REP,Jonathan SHELL,81,15,66,0
Clay,A107,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,25,3,18,4
Clay,A107,Commissioner of Agriculture,,,Write-In Totals,0,0,0,0
Clay,A107,Commissioner of Agriculture,,,Not Assigned,0,0,0,0
Clay,A107,Commissioner of Agriculture,,,Total Votes,109,19,86,4
Clay,B101,STRAIGHT PARTY,,,Republican Party,106,6,100,0
Clay,B101,STRAIGHT PARTY,,,Democratic Party,15,3,12,0
Clay,B101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",161,10,151,0
Clay,B101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,84,9,75,0
Clay,B101,Governor,,,Write-In Totals,0,0,0,0
Clay,B101,Governor,,,Not Assigned,0,0,0,0
Clay,B101,Governor,,,Total Votes,247,19,228,0
Clay,B101,Secretary of State,,REP,Michael ADAMS,197,11,186,0
Clay,B101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",29,5,24,0
Clay,B101,Secretary of State,,,Write-In Totals,0,0,0,0
Clay,B101,Secretary of State,,,Not Assigned,0,0,0,0
Clay,B101,Secretary of State,,,Total Votes,247,19,228,0
Clay,B101,Attorney General,,REP,Russell COLEMAN,195,10,185,0
Clay,B101,Attorney General,,DEM,Pamela STEVENSON,36,7,29,0
Clay,B101,Attorney General,,,Write-In Totals,0,0,0,0
Clay,B101,Attorney General,,,Not Assigned,0,0,0,0
Clay,B101,Attorney General,,,Total Votes,247,19,228,0
Clay,B101,Auditor of Public Accounts,,REP,Allison BALL,201,11,190,0
Clay,B101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",28,6,22,0
Clay,B101,Auditor of Public Accounts,,,Write-In Totals,0,0,0,0
Clay,B101,Auditor of Public Accounts,,,Not Assigned,0,0,0,0
Clay,B101,Auditor of Public Accounts,,,Total Votes,247,19,228,0
Clay,B101,State Treasurer,,REP,Mark H. METCALF,199,11,188,0
Clay,B101,State Treasurer,,DEM,Michael BOWMAN,29,6,23,0
Clay,B101,State Treasurer,,,Write-In Totals,0,0,0,0
Clay,B101,State Treasurer,,,Not Assigned,0,0,0,0
Clay,B101,State Treasurer,,,Total Votes,247,19,228,0
Clay,B101,Commissioner of Agriculture,,REP,Jonathan SHELL,201,11,190,0
Clay,B101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,28,6,22,0
Clay,B101,Commissioner of Agriculture,,,Write-In Totals,0,0,0,0
Clay,B101,Commissioner of Agriculture,,,Not Assigned,0,0,0,0
Clay,B101,Commissioner of Agriculture,,,Total Votes,247,19,228,0
Clay,B103,STRAIGHT PARTY,,,Republican Party,60,2,57,1
Clay,B103,STRAIGHT PARTY,,,Democratic Party,18,2,13,3
Clay,B103,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",97,8,89,0
Clay,B103,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,68,8,52,8
Clay,B103,Governor,,,Write-In Totals,0,0,0,0
Clay,B103,Governor,,,Not Assigned,0,0,0,0
Clay,B103,Governor,,,Total Votes,168,16,144,8
Clay,B103,Secretary of State,,REP,Michael ADAMS,113,8,103,2
Clay,B103,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",39,6,28,5
Clay,B103,Secretary of State,,,Write-In Totals,0,0,0,0
Clay,B103,Secretary of State,,,Not Assigned,0,0,0,0
Clay,B103,Secretary of State,,,Total Votes,168,16,144,8
Clay,B103,Attorney General,,REP,Russell COLEMAN,117,8,107,2
Clay,B103,Attorney General,,DEM,Pamela STEVENSON,38,7,26,5
Clay,B103,Attorney General,,,Write-In Totals,0,0,0,0
Clay,B103,Attorney General,,,Not Assigned,0,0,0,0
Clay,B103,Attorney General,,,Total Votes,168,16,144,8
Clay,B103,Auditor of Public Accounts,,REP,Allison BALL,123,10,111,2
Clay,B103,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",27,3,19,5
Clay,B103,Auditor of Public Accounts,,,Write-In Totals,0,0,0,0
Clay,B103,Auditor of Public Accounts,,,Not Assigned,0,0,0,0
Clay,B103,Auditor of Public Accounts,,,Total Votes,168,16,144,8
Clay,B103,State Treasurer,,REP,Mark H. METCALF,111,8,101,2
Clay,B103,State Treasurer,,DEM,Michael BOWMAN,38,5,28,5
Clay,B103,State Treasurer,,,Write-In Totals,0,0,0,0
Clay,B103,State Treasurer,,,Not Assigned,0,0,0,0
Clay,B103,State Treasurer,,,Total Votes,168,16,144,8
Clay,B103,Commissioner of Agriculture,,REP,Jonathan SHELL,118,9,107,2
Clay,B103,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,34,4,25,5
Clay,B103,Commissioner of Agriculture,,,Write-In Totals,0,0,0,0
Clay,B103,Commissioner of Agriculture,,,Not Assigned,0,0,0,0
Clay,B103,Commissioner of Agriculture,,,Total Votes,168,16,144,8
Clay,B104,STRAIGHT PARTY,,,Republican Party,155,17,137,1
Clay,B104,STRAIGHT PARTY,,,Democratic Party,21,2,17,2
Clay,B104,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",248,26,218,4
Clay,B104,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,145,22,116,7
Clay,B104,Governor,,,Write-In Totals,1,0,1,0
Clay,B104,Governor,,,Not Assigned,1,0,1,0
Clay,B104,Governor,,,Total Votes,396,48,337,11
Clay,B104,Secretary of State,,REP,Michael ADAMS,317,37,273,7
Clay,B104,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",63,9,50,4
Clay,B104,Secretary of State,,,Write-In Totals,0,0,0,0
Clay,B104,Secretary of State,,,Not Assigned,0,0,0,0
Clay,B104,Secretary of State,,,Total Votes,396,48,337,11
Clay,B104,Attorney General,,REP,Russell COLEMAN,311,35,271,5
Clay,B104,Attorney General,,DEM,Pamela STEVENSON,71,11,54,6
Clay,B104,Attorney General,,,Write-In Totals,0,0,0,0
Clay,B104,Attorney General,,,Not Assigned,0,0,0,0
Clay,B104,Attorney General,,,Total Votes,396,48,337,11
Clay,B104,Auditor of Public Accounts,,REP,Allison BALL,322,42,274,6
Clay,B104,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",58,5,48,5
Clay,B104,Auditor of Public Accounts,,,Write-In Totals,0,0,0,0
Clay,B104,Auditor of Public Accounts,,,Not Assigned,0,0,0,0
Clay,B104,Auditor of Public Accounts,,,Total Votes,396,48,337,11
Clay,B104,State Treasurer,,REP,Mark H. METCALF,306,36,265,5
Clay,B104,State Treasurer,,DEM,Michael BOWMAN,71,8,57,6
