county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Laurel,A101,STRAIGHT PARTY,,,Republican,186,57,129,0
Laurel,A101,STRAIGHT PARTY,,,Democratic,29,6,23,0
Laurel,A101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",248,72,176,0
Laurel,A101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,105,21,84,0
Laurel,A101,Governor,,,Write-In Totals,0,0,0,0
Laurel,A101,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Laurel,A101,Governor,,,Not Assigned,0,0,0,0
Laurel,A101,Secretary of State,,REP,Michael ADAMS,286,80,206,0
Laurel,A101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",58,11,47,0
Laurel,A101,Secretary of State,,,Write-In Totals,0,0,0,0
Laurel,A101,Secretary of State,,,Not Assigned,0,0,0,0
Laurel,A101,Attorney General,,REP,Russell COLEMAN,283,79,204,0
Laurel,A101,Attorney General,,DEM,Pamela STEVENSON,62,12,50,0
Laurel,A101,Attorney General,,,Write-In Totals,0,0,0,0
Laurel,A101,Attorney General,,,Not Assigned,0,0,0,0
Laurel,A101,Auditor of Public Accounts,,REP,Allison BALL,289,82,207,0
Laurel,A101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",55,11,44,0
Laurel,A101,Auditor of Public Accounts,,,Write-In Totals,0,0,0,0
Laurel,A101,Auditor of Public Accounts,,,Not Assigned,0,0,0,0
Laurel,A101,State Treasurer,,REP,Mark H. METCALF,277,76,201,0
Laurel,A101,State Treasurer,,DEM,Michael BOWMAN,67,16,51,0
Laurel,A101,State Treasurer,,,Write-In Totals,0,0,0,0
Laurel,A101,State Treasurer,,,Not Assigned,0,0,0,0
Laurel,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,289,79,210,0
Laurel,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,57,14,43,0
Laurel,A101,Commissioner of Agriculture,,,Write-In Totals,0,0,0,0
Laurel,A101,Commissioner of Agriculture,,,Not Assigned,0,0,0,0
Laurel,A102,STRAIGHT PARTY,,,Republican,135,7,128,0
Laurel,A102,STRAIGHT PARTY,,,Democratic,15,2,13,0
Laurel,A102,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",166,7,159,0
Laurel,A102,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,66,5,61,0
Laurel,A102,Governor,,,Write-In Totals,0,0,0,0
Laurel,A102,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Laurel,A102,Governor,,,Not Assigned,0,0,0,0
Laurel,A102,Secretary of State,,REP,Michael ADAMS,196,9,187,0
Laurel,A102,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",31,3,28,0
Laurel,A102,Secretary of State,,,Write-In Totals,0,0,0,0
Laurel,A102,Secretary of State,,,Not Assigned,0,0,0,0
Laurel,A102,Attorney General,,REP,Russell COLEMAN,191,9,182,0
Laurel,A102,Attorney General,,DEM,Pamela STEVENSON,35,3,32,0
Laurel,A102,Attorney General,,,Write-In Totals,0,0,0,0
Laurel,A102,Attorney General,,,Not Assigned,0,0,0,0
Laurel,A102,Auditor of Public Accounts,,REP,Allison BALL,191,9,182,0
Laurel,A102,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",31,3,28,0
Laurel,A102,Auditor of Public Accounts,,,Write-In Totals,0,0,0,0
Laurel,A102,Auditor of Public Accounts,,,Not Assigned,0,0,0,0
Laurel,A102,State Treasurer,,REP,Mark H. METCALF,192,9,183,0
Laurel,A102,State Treasurer,,DEM,Michael BOWMAN,30,3,27,0
Laurel,A102,State Treasurer,,,Write-In Totals,0,0,0,0
Laurel,A102,State Treasurer,,,Not Assigned,0,0,0,0
Laurel,A102,Commissioner of Agriculture,,REP,Jonathan SHELL,195,9,186,0
Laurel,A102,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,29,3,26,0
Laurel,A102,Commissioner of Agriculture,,,Write-In Totals,0,0,0,0
Laurel,A102,Commissioner of Agriculture,,,Not Assigned,0,0,0,0
Laurel,A103,STRAIGHT PARTY,,,Republican,140,41,99,0
Laurel,A103,STRAIGHT PARTY,,,Democratic,42,12,30,0
Laurel,A103,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",198,60,138,0
Laurel,A103,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,151,54,97,0
Laurel,A103,Governor,,,Write-In Totals,1,0,1,0
Laurel,A103,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Laurel,A103,Governor,,,Not Assigned,1,0,1,0
Laurel,A103,Secretary of State,,REP,Michael ADAMS,260,86,174,0
