county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Green,A101,STRAIGHT PARTY,,,Republican,163,47,112,4
Green,A101,STRAIGHT PARTY,,,Democratic,52,20,30,2
Green,A101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",230,60,165,5
Green,A101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,141,44,87,10
Green,A101,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Green,A101,Governor,,,Total Votes,371,104,252,15
Green,A101,Governor,,,Under Votes,5,1,4,0
Green,A101,Governor,,,Over Votes,0,0,0,0
Green,A101,Secretary of State,,REP,Michael ADAMS,269,71,192,6
Green,A101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",94,30,55,9
Green,A101,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Green,A101,Secretary of State,,,Total Votes,363,101,247,15
Green,A101,Secretary of State,,,Under Votes,13,4,9,0
Green,A101,Secretary of State,,,Over Votes,0,0,0,0
Green,A101,Attorney General,,REP,Russell COLEMAN,266,65,192,9
Green,A101,Attorney General,,DEM,Pamela STEVENSON,95,34,55,6
Green,A101,Attorney General,,,Total Votes,361,99,247,15
Green,A101,Attorney General,,,Under Votes,15,6,9,0
Green,A101,Attorney General,,,Over Votes,0,0,0,0
Green,A101,Auditor of Public Accounts,,REP,Allison BALL,274,68,197,9
Green,A101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",85,30,50,5
Green,A101,Auditor of Public Accounts,,,Total Votes,359,98,247,14
Green,A101,Auditor of Public Accounts,,,Under Votes,17,7,9,1
Green,A101,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Green,A101,State Treasurer,,REP,Mark H. METCALF,275,69,197,9
Green,A101,State Treasurer,,DEM,Michael BOWMAN,87,31,51,5
Green,A101,State Treasurer,,,Robert Perry,0,0,0,0
Green,A101,State Treasurer,,,Total Votes,362,100,248,14
Green,A101,State Treasurer,,,Under Votes,14,5,8,1
Green,A101,State Treasurer,,,Over Votes,0,0,0,0
Green,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,277,71,198,8
Green,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,85,29,50,6
Green,A101,Commissioner of Agriculture,,,Total Votes,362,100,248,14
Green,A101,Commissioner of Agriculture,,,Under Votes,14,5,8,1
Green,A101,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Green,A102,STRAIGHT PARTY,,,Republican,83,14,67,2
Green,A102,STRAIGHT PARTY,,,Democratic,25,7,17,1
Green,A102,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",124,22,99,3
Green,A102,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,95,16,73,6
Green,A102,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Green,A102,Governor,,,Total Votes,219,38,172,9
Green,A102,Governor,,,Under Votes,4,1,3,0
Green,A102,Governor,,,Over Votes,0,0,0,0
Green,A102,Secretary of State,,REP,Michael ADAMS,159,28,125,6
Green,A102,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",57,10,45,2
Green,A102,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Green,A102,Secretary of State,,,Total Votes,216,38,170,8
Green,A102,Secretary of State,,,Under Votes,7,1,5,1
Green,A102,Secretary of State,,,Over Votes,0,0,0,0
Green,A102,Attorney General,,REP,Russell COLEMAN,151,25,121,5
Green,A102,Attorney General,,DEM,Pamela STEVENSON,64,13,49,2
Green,A102,Attorney General,,,Total Votes,215,38,170,7
Green,A102,Attorney General,,,Under Votes,8,1,5,2
Green,A102,Attorney General,,,Over Votes,0,0,0,0
Green,A102,Auditor of Public Accounts,,REP,Allison BALL,159,25,128,6
Green,A102,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",56,13,42,1
Green,A102,Auditor of Public Accounts,,,Total Votes,215,38,170,7
Green,A102,Auditor of Public Accounts,,,Under Votes,8,1,5,2
Green,A102,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Green,A102,State Treasurer,,REP,Mark H. METCALF,146,23,118,5
Green,A102,State Treasurer,,DEM,Michael BOWMAN,67,15,50,2
Green,A102,State Treasurer,,,Robert Perry,0,0,0,0
Green,A102,State Treasurer,,,Total Votes,213,38,168,7
Green,A102,State Treasurer,,,Under Votes,10,1,7,2
Green,A102,State Treasurer,,,Over Votes,0,0,0,0
