county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Lee,A101,STRAIGHT PARTY,,,Republican Party,43,8,35,0
Lee,A101,STRAIGHT PARTY,,,Democratic Party,14,3,9,2
Lee,A101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",58,10,46,2
Lee,A101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,62,14,44,4
Lee,A101,Governor,,,Write-In Totals,0,0,0,0
Lee,A101,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Lee,A101,Governor,,,Not Assigned,0,0,0,0
Lee,A101,Governor,,,Total Votes,125,26,93,6
Lee,A101,Secretary of State,,REP,Michael ADAMS,85,19,62,4
Lee,A101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",36,6,28,2
Lee,A101,Secretary of State,,,Write-In Totals,1,0,1,0
Lee,A101,Secretary of State,,,Kenneth C. Moellman Jr.,1,0,1,0
Lee,A101,Secretary of State,,,Not Assigned,0,0,0,0
Lee,A101,Secretary of State,,,Total Votes,125,26,93,6
Lee,A101,Attorney General,,REP,Russell COLEMAN,82,19,62,1
Lee,A101,Attorney General,,DEM,Pamela STEVENSON,38,6,29,3
Lee,A101,Attorney General,,,Write-In Totals,0,0,0,0
Lee,A101,Attorney General,,,Not Assigned,0,0,0,0
Lee,A101,Attorney General,,,Total Votes,125,26,93,6
Lee,A101,Auditor of Public Accounts,,REP,Allison BALL,95,20,71,4
Lee,A101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",27,5,20,2
Lee,A101,Auditor of Public Accounts,,,Write-In Totals,0,0,0,0
Lee,A101,Auditor of Public Accounts,,,Not Assigned,0,0,0,0
Lee,A101,Auditor of Public Accounts,,,Total Votes,125,26,93,6
Lee,A101,State Treasurer,,REP,Mark H. METCALF,80,19,59,2
Lee,A101,State Treasurer,,DEM,Michael BOWMAN,40,6,32,2
Lee,A101,State Treasurer,,,Write-In Totals,0,0,0,0
Lee,A101,State Treasurer,,,Robert Perry,0,0,0,0
Lee,A101,State Treasurer,,,Not Assigned,0,0,0,0
Lee,A101,State Treasurer,,,Total Votes,125,26,93,6
Lee,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,82,20,60,2
Lee,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,34,5,27,2
Lee,A101,Commissioner of Agriculture,,,Write-In Totals,0,0,0,0
Lee,A101,Commissioner of Agriculture,,,Not Assigned,0,0,0,0
