county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Bourbon,B101,STRAIGHT PARTY,,,Republican,141,16,124,1
Bourbon,B101,STRAIGHT PARTY,,,Democratic,69,19,43,7
Bourbon,B101,Govenor,,REP,Daniel CAMERON,237,33,201,3
Bourbon,B101,Govenor,,DEM,Andy BESHEAR,243,66,161,16
Bourbon,B101,Govenor,,,Brian FISHBACK (W),0,0,0,0
Bourbon,B101,Govenor,,,William FISHBACK (W),0,0,0,0
Bourbon,B101,Govenor,,,Total Votes,480,99,362,19
Bourbon,B101,Govenor,,,Under Votes,3,0,3,0
Bourbon,B101,Govenor,,,Over Votes,0,0,0,0
Bourbon,B101,Secretary of State,,REP,Michael ADAMS,321,63,252,6
Bourbon,B101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",142,30,103,9
Bourbon,B101,Secretary of State,,,Kenneth C MOELLMAN JR (W),0,0,0,0
Bourbon,B101,Secretary of State,,,Total Votes,463,93,355,15
Bourbon,B101,Secretary of State,,,Under Votes,19,5,10,4
Bourbon,B101,Secretary of State,,,Over Votes,1,1,0,0
Bourbon,B101,Attorney General,,REP,Russell COLEMAN,320,56,258,6
Bourbon,B101,Attorney General,,DEM,Pamela STEVENSON,150,41,100,9
Bourbon,B101,Attorney General,,,Total Votes,470,97,358,15
Bourbon,B101,Attorney General,,,Under Votes,13,2,7,4
Bourbon,B101,Attorney General,,,Over Votes,0,0,0,0
Bourbon,B101,Auditor of Public Accounts,,REP,Allison BALL,333,63,263,7
Bourbon,B101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",130,29,92,9
Bourbon,B101,Auditor of Public Accounts,,,Total Votes,463,92,355,16
Bourbon,B101,Auditor of Public Accounts,,,Under Votes,20,7,10,3
Bourbon,B101,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Bourbon,B101,State Treasurer,,REP,Mark H. METCALF,302,50,246,6
Bourbon,B101,State Treasurer,,DEM,Michael BOWMAN,160,43,108,9
Bourbon,B101,State Treasurer,,,Robert PERRY (W),0,0,0,0
Bourbon,B101,State Treasurer,,,Total Votes,462,93,354,15
Bourbon,B101,State Treasurer,,,Under Votes,21,6,11,4
Bourbon,B101,State Treasurer,,,Over Votes,0,0,0,0
Bourbon,B101,Commissioner of Agriculture,,REP,Jonathan SHELL,331,58,267,6
Bourbon,B101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,132,37,86,9
Bourbon,B101,Commissioner of Agriculture,,,Total Votes,463,95,353,15
Bourbon,B101,Commissioner of Agriculture,,,Under Votes,20,4,12,4
Bourbon,B101,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Bourbon,B103,STRAIGHT PARTY,,,Republican,71,13,56,2
Bourbon,B103,STRAIGHT PARTY,,,Democratic,56,14,37,5
Bourbon,B103,Govenor,,REP,Daniel CAMERON,101,17,81,3
Bourbon,B103,Govenor,,DEM,Andy BESHEAR,130,40,82,8
Bourbon,B103,Govenor,,,Brian FISHBACK (W),0,0,0,0
Bourbon,B103,Govenor,,,William FISHBACK (W),0,0,0,0
Bourbon,B103,Govenor,,,Total Votes,231,57,163,11
Bourbon,B103,Govenor,,,Under Votes,1,0,1,0
Bourbon,B103,Govenor,,,Over Votes,0,0,0,0
Bourbon,B103,Secretary of State,,REP,Michael ADAMS,135,29,100,6
Bourbon,B103,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",96,28,63,5
Bourbon,B103,Secretary of State,,,Kenneth C MOELLMAN JR (W),0,0,0,0
Bourbon,B103,Secretary of State,,,Total Votes,231,57,163,11
Bourbon,B103,Secretary of State,,,Under Votes,0,0,0,0
Bourbon,B103,Secretary of State,,,Over Votes,1,0,1,0
Bourbon,B103,Attorney General,,REP,Russell COLEMAN,126,23,98,5
Bourbon,B103,Attorney General,,DEM,Pamela STEVENSON,102,34,62,6
Bourbon,B103,Attorney General,,,Total Votes,228,57,160,11
Bourbon,B103,Attorney General,,,Under Votes,3,0,3,0
Bourbon,B103,Attorney General,,,Over Votes,1,0,1,0
Bourbon,B103,Auditor of Public Accounts,,REP,Allison BALL,135,25,105,5
Bourbon,B103,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",93,32,55,6
Bourbon,B103,Auditor of Public Accounts,,,Total Votes,228,57,160,11
Bourbon,B103,Auditor of Public Accounts,,,Under Votes,4,0,4,0
Bourbon,B103,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Bourbon,B103,State Treasurer,,REP,Mark H. METCALF,121,24,92,5
Bourbon,B103,State Treasurer,,DEM,Michael BOWMAN,106,32,68,6
Bourbon,B103,State Treasurer,,,Robert PERRY (W),0,0,0,0
Bourbon,B103,State Treasurer,,,Total Votes,227,56,160,11
Bourbon,B103,State Treasurer,,,Under Votes,5,1,4,0
Bourbon,B103,State Treasurer,,,Over Votes,0,0,0,0
Bourbon,B103,Commissioner of Agriculture,,REP,Jonathan SHELL,128,25,98,5
Bourbon,B103,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,103,32,65,6
Bourbon,B103,Commissioner of Agriculture,,,Total Votes,231,57,163,11
Bourbon,B103,Commissioner of Agriculture,,,Under Votes,1,0,1,0
Bourbon,B103,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Bourbon,C101,STRAIGHT PARTY,,,Republican,113,19,87,7
Bourbon,C101,STRAIGHT PARTY,,,Democratic,32,10,21,1
Bourbon,C101,Govenor,,REP,Daniel CAMERON,190,33,146,11
Bourbon,C101,Govenor,,DEM,Andy BESHEAR,148,56,81,11
Bourbon,C101,Govenor,,,Brian FISHBACK (W),0,0,0,0
Bourbon,C101,Govenor,,,William FISHBACK (W),0,0,0,0
Bourbon,C101,Govenor,,,Total Votes,338,89,227,22
Bourbon,C101,Govenor,,,Under Votes,2,0,2,0
Bourbon,C101,Govenor,,,Over Votes,0,0,0,0
Bourbon,C101,Secretary of State,,REP,Michael ADAMS,242,55,170,17
Bourbon,C101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",87,29,53,5
Bourbon,C101,Secretary of State,,,Kenneth C MOELLMAN JR (W),0,0,0,0
Bourbon,C101,Secretary of State,,,Total Votes,329,84,223,22
Bourbon,C101,Secretary of State,,,Under Votes,11,5,6,0
Bourbon,C101,Secretary of State,,,Over Votes,0,0,0,0
Bourbon,C101,Attorney General,,REP,Russell COLEMAN,222,39,170,13
Bourbon,C101,Attorney General,,DEM,Pamela STEVENSON,108,46,54,8
Bourbon,C101,Attorney General,,,Total Votes,330,85,224,21
Bourbon,C101,Attorney General,,,Under Votes,10,4,5,1
Bourbon,C101,Attorney General,,,Over Votes,0,0,0,0
Bourbon,C101,Auditor of Public Accounts,,REP,Allison BALL,239,55,171,13
Bourbon,C101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",90,32,50,8
Bourbon,C101,Auditor of Public Accounts,,,Total Votes,329,87,221,21
Bourbon,C101,Auditor of Public Accounts,,,Under Votes,11,2,8,1
Bourbon,C101,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Bourbon,C101,State Treasurer,,REP,Mark H. METCALF,216,41,161,14
Bourbon,C101,State Treasurer,,DEM,Michael BOWMAN,111,42,62,7
Bourbon,C101,State Treasurer,,,Robert PERRY (W),0,0,0,0
Bourbon,C101,State Treasurer,,,Total Votes,327,83,223,21
Bourbon,C101,State Treasurer,,,Under Votes,13,6,6,1
Bourbon,C101,State Treasurer,,,Over Votes,0,0,0,0
Bourbon,C101,Commissioner of Agriculture,,REP,Jonathan SHELL,234,48,172,14
Bourbon,C101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,94,37,50,7
Bourbon,C101,Commissioner of Agriculture,,,Total Votes,328,85,222,21
Bourbon,C101,Commissioner of Agriculture,,,Under Votes,12,4,7,1
Bourbon,C101,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Bourbon,C102,STRAIGHT PARTY,,,Republican,54,14,38,2
Bourbon,C102,STRAIGHT PARTY,,,Democratic,22,8,12,2
Bourbon,C102,Govenor,,REP,Daniel CAMERON,84,20,60,4
Bourbon,C102,Govenor,,DEM,Andy BESHEAR,92,24,59,9
Bourbon,C102,Govenor,,,Brian FISHBACK (W),0,0,0,0
Bourbon,C102,Govenor,,,William FISHBACK (W),0,0,0,0
