county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Ballard,A101,STRAIGHT PARTY,,,Republican,64,8,54,2
Ballard,A101,STRAIGHT PARTY,,,Democratic,20,4,15,1
Ballard,A101,Govenor,,REP,Daniel CAMERON,96,11,84,1
Ballard,A101,Govenor,,DEM,Andy BESHEAR,59,7,50,2
Ballard,A101,Govenor,,,brian fishback and william fishback (W),0,0,0,0
Ballard,A101,Govenor,,,Total Votes,155,18,134,3
Ballard,A101,Govenor,,,Under Votes,1,0,1,0
Ballard,A101,Govenor,,,Over Votes,0,0,0,0
Ballard,A101,Secretary of State,,REP,Michael ADAMS,115,12,102,1
Ballard,A101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",37,6,29,2
Ballard,A101,Secretary of State,,,kenneth c moellman jr (W),0,0,0,0
Ballard,A101,Secretary of State,,,Total Votes,152,18,131,3
Ballard,A101,Secretary of State,,,Under Votes,3,0,3,0
Ballard,A101,Secretary of State,,,Over Votes,1,0,1,0
Ballard,A101,Attorney General,,REP,Russell COLEMAN,110,11,98,1
Ballard,A101,Attorney General,,DEM,Pamela STEVENSON,44,7,35,2
Ballard,A101,Attorney General,,,Total Votes,154,18,133,3
Ballard,A101,Attorney General,,,Under Votes,2,0,2,0
Ballard,A101,Attorney General,,,Over Votes,0,0,0,0
Ballard,A101,Auditor of Public Accounts,,REP,Allison BALL,116,12,103,1
Ballard,A101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",38,6,30,2
Ballard,A101,Auditor of Public Accounts,,,Total Votes,154,18,133,3
Ballard,A101,Auditor of Public Accounts,,,Under Votes,2,0,2,0
Ballard,A101,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Ballard,A101,State Treasurer,,REP,Mark H. METCALF,108,12,95,1
Ballard,A101,State Treasurer,,DEM,Michael BOWMAN,45,6,37,2
Ballard,A101,State Treasurer,,,robert perry (W),0,0,0,0
Ballard,A101,State Treasurer,,,Total Votes,153,18,132,3
Ballard,A101,State Treasurer,,,Under Votes,3,0,3,0
Ballard,A101,State Treasurer,,,Over Votes,0,0,0,0
Ballard,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,107,12,94,1
Ballard,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,46,6,38,2
Ballard,A101,Commissioner of Agriculture,,,Total Votes,153,18,132,3
Ballard,A101,Commissioner of Agriculture,,,Under Votes,3,0,3,0
Ballard,A101,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Ballard,A102,STRAIGHT PARTY,,,Republican,173,6,167,0
Ballard,A102,STRAIGHT PARTY,,,Democratic,80,4,70,6
Ballard,A102,Govenor,,REP,Daniel CAMERON,286,11,274,1
Ballard,A102,Govenor,,DEM,Andy BESHEAR,182,8,166,8
Ballard,A102,Govenor,,,brian fishback and william fishback (W),0,0,0,0
Ballard,A102,Govenor,,,Total Votes,468,19,440,9
Ballard,A102,Govenor,,,Under Votes,0,0,0,0
Ballard,A102,Govenor,,,Over Votes,0,0,0,0
Ballard,A102,Secretary of State,,REP,Michael ADAMS,334,13,319,2
Ballard,A102,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",129,6,116,7
Ballard,A102,Secretary of State,,,kenneth c moellman jr (W),0,0,0,0
Ballard,A102,Secretary of State,,,Total Votes,463,19,435,9
Ballard,A102,Secretary of State,,,Under Votes,5,0,5,0
Ballard,A102,Secretary of State,,,Over Votes,0,0,0,0
Ballard,A102,Attorney General,,REP,Russell COLEMAN,335,13,320,2
Ballard,A102,Attorney General,,DEM,Pamela STEVENSON,129,6,116,7
Ballard,A102,Attorney General,,,Total Votes,464,19,436,9
Ballard,A102,Attorney General,,,Under Votes,4,0,4,0
Ballard,A102,Attorney General,,,Over Votes,0,0,0,0
