county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Calloway,A101,STRAIGHT PARTY,,,Republican,83,27,52,4
Calloway,A101,STRAIGHT PARTY,,,Democratic,154,63,85,6
Calloway,A101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",141,44,93,4
Calloway,A101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,267,112,138,17
Calloway,A101,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Calloway,A101,Governor,,,Total Votes,408,156,231,21
Calloway,A101,Governor,,,Under Votes,0,0,0,0
Calloway,A101,Governor,,,Over Votes,0,0,0,0
Calloway,A101,Secretary of State,,REP,Michael ADAMS,177,61,108,8
Calloway,A101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",224,92,120,12
Calloway,A101,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Calloway,A101,Secretary of State,,,Total Votes,401,153,228,20
Calloway,A101,Secretary of State,,,Under Votes,7,3,3,1
Calloway,A101,Secretary of State,,,Over Votes,0,0,0,0
Calloway,A101,Attorney General,,REP,Russell COLEMAN,155,49,100,6
Calloway,A101,Attorney General,,DEM,Pamela STEVENSON,246,105,127,14
Calloway,A101,Attorney General,,,Total Votes,401,154,227,20
Calloway,A101,Attorney General,,,Under Votes,7,2,4,1
Calloway,A101,Attorney General,,,Over Votes,0,0,0,0
Calloway,A101,Auditor of Public Accounts,,REP,Allison BALL,169,56,107,6
Calloway,A101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",231,97,120,14
Calloway,A101,Auditor of Public Accounts,,,Total Votes,400,153,227,20
Calloway,A101,Auditor of Public Accounts,,,Under Votes,8,3,4,1
Calloway,A101,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Calloway,A101,State Treasurer,,REP,Mark H. METCALF,159,51,104,4
Calloway,A101,State Treasurer,,DEM,Michael BOWMAN,241,101,124,16
Calloway,A101,State Treasurer,,,Robert Perry,0,0,0,0
Calloway,A101,State Treasurer,,,Total Votes,400,152,228,20
Calloway,A101,State Treasurer,,,Under Votes,8,4,3,1
Calloway,A101,State Treasurer,,,Over Votes,0,0,0,0
Calloway,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,163,51,108,4
Calloway,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,237,102,119,16
Calloway,A101,Commissioner of Agriculture,,,Total Votes,400,153,227,20
Calloway,A101,Commissioner of Agriculture,,,Under Votes,8,3,4,1
Calloway,A101,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Calloway,A102,STRAIGHT PARTY,,,Republican,46,10,33,3
Calloway,A102,STRAIGHT PARTY,,,Democratic,57,12,40,5
Calloway,A102,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",59,19,37,3
Calloway,A102,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,109,32,71,6
Calloway,A102,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Calloway,A102,Governor,,,Total Votes,168,51,108,9
Calloway,A102,Governor,,,Under Votes,0,0,0,0
Calloway,A102,Governor,,,Over Votes,1,0,1,0
Calloway,A102,Secretary of State,,REP,Michael ADAMS,79,27,49,3
Calloway,A102,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",88,23,59,6
Calloway,A102,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Calloway,A102,Secretary of State,,,Total Votes,167,50,108,9
Calloway,A102,Secretary of State,,,Under Votes,2,1,1,0
Calloway,A102,Secretary of State,,,Over Votes,0,0,0,0
Calloway,A102,Attorney General,,REP,Russell COLEMAN,70,24,43,3
Calloway,A102,Attorney General,,DEM,Pamela STEVENSON,96,26,64,6
Calloway,A102,Attorney General,,,Total Votes,166,50,107,9
Calloway,A102,Attorney General,,,Under Votes,3,1,2,0
Calloway,A102,Attorney General,,,Over Votes,0,0,0,0
Calloway,A102,Auditor of Public Accounts,,REP,Allison BALL,80,27,50,3
Calloway,A102,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",86,23,57,6
Calloway,A102,Auditor of Public Accounts,,,Total Votes,166,50,107,9
Calloway,A102,Auditor of Public Accounts,,,Under Votes,3,1,2,0
Calloway,A102,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Calloway,A102,State Treasurer,,REP,Mark H. METCALF,72,26,43,3
Calloway,A102,State Treasurer,,DEM,Michael BOWMAN,93,23,64,6
Calloway,A102,State Treasurer,,,Robert Perry,0,0,0,0
Calloway,A102,State Treasurer,,,Total Votes,165,49,107,9
Calloway,A102,State Treasurer,,,Under Votes,4,2,2,0
Calloway,A102,State Treasurer,,,Over Votes,0,0,0,0
Calloway,A102,Commissioner of Agriculture,,REP,Jonathan SHELL,80,29,48,3
Calloway,A102,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,85,20,59,6
Calloway,A102,Commissioner of Agriculture,,,Total Votes,165,49,107,9
Calloway,A102,Commissioner of Agriculture,,,Under Votes,4,2,2,0
Calloway,A102,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Calloway,A103,STRAIGHT PARTY,,,Republican,385,59,312,14
Calloway,A103,STRAIGHT PARTY,,,Democratic,132,33,89,10
Calloway,A103,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",568,91,461,16
Calloway,A103,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,325,90,217,18
Calloway,A103,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Calloway,A103,Governor,,,Total Votes,893,181,678,34
Calloway,A103,Governor,,,Under Votes,2,0,2,0
Calloway,A103,Governor,,,Over Votes,0,0,0,0
Calloway,A103,Secretary of State,,REP,Michael ADAMS,679,123,538,18
Calloway,A103,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",203,54,134,15
Calloway,A103,Secretary of State,,,Kenneth C. Moellman Jr.,1,0,1,0
Calloway,A103,Secretary of State,,,Total Votes,883,177,673,33
Calloway,A103,Secretary of State,,,Under Votes,12,4,7,1
Calloway,A103,Secretary of State,,,Over Votes,0,0,0,0
Calloway,A103,Attorney General,,REP,Russell COLEMAN,641,117,507,17
Calloway,A103,Attorney General,,DEM,Pamela STEVENSON,243,63,164,16
Calloway,A103,Attorney General,,,Total Votes,884,180,671,33
Calloway,A103,Attorney General,,,Under Votes,11,1,9,1
Calloway,A103,Attorney General,,,Over Votes,0,0,0,0
Calloway,A103,Auditor of Public Accounts,,REP,Allison BALL,669,119,532,18
Calloway,A103,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",211,59,137,15
Calloway,A103,Auditor of Public Accounts,,,Total Votes,880,178,669,33
Calloway,A103,Auditor of Public Accounts,,,Under Votes,15,3,11,1
Calloway,A103,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Calloway,A103,State Treasurer,,REP,Mark H. METCALF,636,114,503,19
Calloway,A103,State Treasurer,,DEM,Michael BOWMAN,241,64,163,14
Calloway,A103,State Treasurer,,,Robert Perry,0,0,0,0
Calloway,A103,State Treasurer,,,Total Votes,877,178,666,33
Calloway,A103,State Treasurer,,,Under Votes,18,3,14,1
Calloway,A103,State Treasurer,,,Over Votes,0,0,0,0
Calloway,A103,Commissioner of Agriculture,,REP,Jonathan SHELL,666,120,527,19
Calloway,A103,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,211,57,140,14
Calloway,A103,Commissioner of Agriculture,,,Total Votes,877,177,667,33
Calloway,A103,Commissioner of Agriculture,,,Under Votes,18,4,13,1
Calloway,A103,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Calloway,A104,STRAIGHT PARTY,,,Republican,229,52,166,11
Calloway,A104,STRAIGHT PARTY,,,Democratic,116,36,70,10
Calloway,A104,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",364,95,257,12
Calloway,A104,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,266,82,163,21
Calloway,A104,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Calloway,A104,Governor,,,Total Votes,630,177,420,33
Calloway,A104,Governor,,,Under Votes,2,0,2,0
Calloway,A104,Governor,,,Over Votes,0,0,0,0
Calloway,A104,Secretary of State,,REP,Michael ADAMS,444,119,307,18
Calloway,A104,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",175,53,108,14
Calloway,A104,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Calloway,A104,Secretary of State,,,Total Votes,619,172,415,32
Calloway,A104,Secretary of State,,,Under Votes,13,5,7,1
Calloway,A104,Secretary of State,,,Over Votes,0,0,0,0
Calloway,A104,Attorney General,,REP,Russell COLEMAN,422,113,293,16
Calloway,A104,Attorney General,,DEM,Pamela STEVENSON,201,61,124,16
Calloway,A104,Attorney General,,,Total Votes,623,174,417,32
Calloway,A104,Attorney General,,,Under Votes,9,3,5,1
Calloway,A104,Attorney General,,,Over Votes,0,0,0,0
Calloway,A104,Auditor of Public Accounts,,REP,Allison BALL,441,113,310,18
Calloway,A104,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",179,60,105,14
Calloway,A104,Auditor of Public Accounts,,,Total Votes,620,173,415,32
Calloway,A104,Auditor of Public Accounts,,,Under Votes,12,4,7,1
Calloway,A104,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Calloway,A104,State Treasurer,,REP,Mark H. METCALF,417,107,292,18
Calloway,A104,State Treasurer,,DEM,Michael BOWMAN,201,65,122,14
Calloway,A104,State Treasurer,,,Robert Perry,0,0,0,0
Calloway,A104,State Treasurer,,,Total Votes,618,172,414,32
Calloway,A104,State Treasurer,,,Under Votes,14,5,8,1
Calloway,A104,State Treasurer,,,Over Votes,0,0,0,0
Calloway,A104,Commissioner of Agriculture,,REP,Jonathan SHELL,444,116,310,18
Calloway,A104,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,176,57,105,14
