county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Letcher,A101,STRAIGHT PARTY,,,Republican Party,51,7,43,1
Letcher,A101,STRAIGHT PARTY,,,Democratic Party,31,13,15,3
Letcher,A101,STRAIGHT PARTY,,,Overvotes,0,0,0,0
Letcher,A101,STRAIGHT PARTY,,,Undervotes,86,28,55,3
Letcher,A101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",66,10,56,0
Letcher,A101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,100,38,57,5
Letcher,A101,Governor,,,Write-In Totals,1,0,0,1
Letcher,A101,Governor,,,Not Assigned,1,0,0,1
Letcher,A101,Governor,,,Overvotes,1,0,0,1
Letcher,A101,Governor,,,Undervotes,0,0,0,0
Letcher,A101,Governor,,,Total Votes,168,48,113,7
Letcher,A101,Secretary of State,,REP,Michael ADAMS,92,20,71,1
Letcher,A101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",67,25,36,6
Letcher,A101,Secretary of State,,,Write-In Totals,0,0,0,0
Letcher,A101,Secretary of State,,,Not Assigned,0,0,0,0
Letcher,A101,Secretary of State,,,Overvotes,0,0,0,0
Letcher,A101,Secretary of State,,,Undervotes,9,3,6,0
Letcher,A101,Secretary of State,,,Total Votes,168,48,113,7
Letcher,A101,Attorney General,,REP,Russell COLEMAN,93,17,75,1
Letcher,A101,Attorney General,,DEM,Pamela STEVENSON,64,26,32,6
Letcher,A101,Attorney General,,,Write-In Totals,0,0,0,0
Letcher,A101,Attorney General,,,Not Assigned,0,0,0,0
Letcher,A101,Attorney General,,,Overvotes,0,0,0,0
Letcher,A101,Attorney General,,,Undervotes,11,5,6,0
Letcher,A101,Attorney General,,,Total Votes,168,48,113,7
Letcher,A101,Auditor of Public Accounts,,REP,Allison BALL,103,23,78,2
Letcher,A101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",56,22,29,5
Letcher,A101,Auditor of Public Accounts,,,Write-In Totals,0,0,0,0
Letcher,A101,Auditor of Public Accounts,,,Not Assigned,0,0,0,0
Letcher,A101,Auditor of Public Accounts,,,Overvotes,0,0,0,0
Letcher,A101,Auditor of Public Accounts,,,Undervotes,9,3,6,0
Letcher,A101,Auditor of Public Accounts,,,Total Votes,168,48,113,7
Letcher,A101,State Treasurer,,REP,Mark H. METCALF,94,20,73,1
Letcher,A101,State Treasurer,,DEM,Michael BOWMAN,67,25,36,6
Letcher,A101,State Treasurer,,,Write-In Totals,0,0,0,0
Letcher,A101,State Treasurer,,,Not Assigned,0,0,0,0
Letcher,A101,State Treasurer,,,Overvotes,0,0,0,0
Letcher,A101,State Treasurer,,,Undervotes,7,3,4,0
Letcher,A101,State Treasurer,,,Total Votes,168,48,113,7
Letcher,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,93,20,72,1
Letcher,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,66,25,35,6
Letcher,A101,Commissioner of Agriculture,,,Write-In Totals,0,0,0,0
Letcher,A101,Commissioner of Agriculture,,,Not Assigned,0,0,0,0
Letcher,A101,Commissioner of Agriculture,,,Overvotes,0,0,0,0
Letcher,A101,Commissioner of Agriculture,,,Undervotes,9,3,6,0
Letcher,A101,Commissioner of Agriculture,,,Total Votes,168,48,113,7
Letcher,A102,STRAIGHT PARTY,,,Republican Party,45,8,30,7
Letcher,A102,STRAIGHT PARTY,,,Democratic Party,39,13,20,6
