county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Carlisle,A101,STRAIGHT PARTY,,,Republican,90,17,71,2
Carlisle,A101,STRAIGHT PARTY,,,Democratic,45,11,30,4
Carlisle,A101,Governor,,REP,Daniel CAMERON,158,29,124,5
Carlisle,A101,Governor,,DEM,Andy BESHEAR,111,26,76,9
Carlisle,A101,Governor,,,BRIAN FISHBACK (W),0,0,0,0
Carlisle,A101,Governor,,,WILLIAM FISHBACK (W),0,0,0,0
Carlisle,A101,Governor,,,Total Votes,269,55,200,14
Carlisle,A101,Governor,,,Under Votes,2,0,2,0
Carlisle,A101,Governor,,,Over Votes,0,0,0,0
Carlisle,A101,Secretary of State,,REP,Michael ADAMS,188,38,144,6
Carlisle,A101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",76,14,55,7
Carlisle,A101,Secretary of State,,,KENNETH C MOELLMAN JR (W),0,0,0,0
Carlisle,A101,Secretary of State,,,Total Votes,264,52,199,13
Carlisle,A101,Secretary of State,,,Under Votes,7,3,3,1
Carlisle,A101,Secretary of State,,,Over Votes,0,0,0,0
Carlisle,A101,Attorney General,,REP,Russell COLEMAN,188,32,150,6
Carlisle,A101,Attorney General,,DEM,Pamela STEVENSON,75,18,50,7
Carlisle,A101,Attorney General,,,Total Votes,263,50,200,13
Carlisle,A101,Attorney General,,,Under Votes,8,5,2,1
Carlisle,A101,Attorney General,,,Over Votes,0,0,0,0
Carlisle,A101,Auditor of Public Accounts,,REP,Allison BALL,191,38,149,4
Carlisle,A101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",73,14,50,9
Carlisle,A101,Auditor of Public Accounts,,,Total Votes,264,52,199,13
Carlisle,A101,Auditor of Public Accounts,,,Under Votes,7,3,3,1
Carlisle,A101,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Carlisle,A101,State Treasurer,,REP,Mark H. METCALF,169,29,136,4
Carlisle,A101,State Treasurer,,DEM,Michael BOWMAN,91,21,61,9
Carlisle,A101,State Treasurer,,,ROBERT PERRY (W),0,0,0,0
Carlisle,A101,State Treasurer,,,Total Votes,260,50,197,13
Carlisle,A101,State Treasurer,,,Under Votes,11,5,5,1
Carlisle,A101,State Treasurer,,,Over Votes,0,0,0,0
Carlisle,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,187,32,148,7
Carlisle,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,76,19,52,5
Carlisle,A101,Commissioner of Agriculture,,,Total Votes,263,51,200,12
Carlisle,A101,Commissioner of Agriculture,,,Under Votes,8,4,2,2
Carlisle,A101,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Carlisle,A102,STRAIGHT PARTY,,,Republican,92,18,72,2
Carlisle,A102,STRAIGHT PARTY,,,Democratic,42,11,26,5
Carlisle,A102,Governor,,REP,Daniel CAMERON,162,28,130,4
Carlisle,A102,Governor,,DEM,Andy BESHEAR,90,19,63,8
Carlisle,A102,Governor,,,BRIAN FISHBACK (W),0,0,0,0
Carlisle,A102,Governor,,,WILLIAM FISHBACK (W),0,0,0,0
Carlisle,A102,Governor,,,Total Votes,252,47,193,12
Carlisle,A102,Governor,,,Under Votes,2,0,2,0
Carlisle,A102,Governor,,,Over Votes,0,0,0,0
Carlisle,A102,Secretary of State,,REP,Michael ADAMS,186,30,152,4
Carlisle,A102,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",62,15,39,8
Carlisle,A102,Secretary of State,,,KENNETH C MOELLMAN JR (W),0,0,0,0
Carlisle,A102,Secretary of State,,,Total Votes,248,45,191,12
Carlisle,A102,Secretary of State,,,Under Votes,6,2,4,0
Carlisle,A102,Secretary of State,,,Over Votes,0,0,0,0
Carlisle,A102,Attorney General,,REP,Russell COLEMAN,186,30,152,4
Carlisle,A102,Attorney General,,DEM,Pamela STEVENSON,65,16,41,8
Carlisle,A102,Attorney General,,,Total Votes,251,46,193,12
Carlisle,A102,Attorney General,,,Under Votes,3,1,2,0
Carlisle,A102,Attorney General,,,Over Votes,0,0,0,0
Carlisle,A102,Auditor of Public Accounts,,REP,Allison BALL,183,29,150,4
Carlisle,A102,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",66,16,42,8
Carlisle,A102,Auditor of Public Accounts,,,Total Votes,249,45,192,12
Carlisle,A102,Auditor of Public Accounts,,,Under Votes,5,2,3,0
Carlisle,A102,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Carlisle,A102,State Treasurer,,REP,Mark H. METCALF,178,28,146,4
Carlisle,A102,State Treasurer,,DEM,Michael BOWMAN,69,17,44,8
Carlisle,A102,State Treasurer,,,ROBERT PERRY (W),0,0,0,0
Carlisle,A102,State Treasurer,,,Total Votes,247,45,190,12
Carlisle,A102,State Treasurer,,,Under Votes,7,2,5,0
Carlisle,A102,State Treasurer,,,Over Votes,0,0,0,0
Carlisle,A102,Commissioner of Agriculture,,REP,Jonathan SHELL,185,31,150,4
Carlisle,A102,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,66,15,43,8
Carlisle,A102,Commissioner of Agriculture,,,Total Votes,251,46,193,12
Carlisle,A102,Commissioner of Agriculture,,,Under Votes,3,1,2,0
Carlisle,A102,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Carlisle,B101,STRAIGHT PARTY,,,Republican,262,33,224,5
Carlisle,B101,STRAIGHT PARTY,,,Democratic,40,5,33,2
Carlisle,B101,Governor,,REP,Daniel CAMERON,415,44,361,10
Carlisle,B101,Governor,,DEM,Andy BESHEAR,104,23,78,3
Carlisle,B101,Governor,,,BRIAN FISHBACK (W),0,0,0,0
Carlisle,B101,Governor,,,WILLIAM FISHBACK (W),0,0,0,0
Carlisle,B101,Governor,,,Total Votes,519,67,439,13
Carlisle,B101,Governor,,,Under Votes,1,0,1,0
Carlisle,B101,Governor,,,Over Votes,0,0,0,0
