county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Todd,A101,STRAIGHT PARTY,,,Republican,105,11,93,1
Todd,A101,STRAIGHT PARTY,,,Democratic,24,1,23,0
Todd,A101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",154,18,134,2
Todd,A101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,43,1,42,0
Todd,A101,Governor,,,Brian Fishback / William Fishback,1,1,0,0
Todd,A101,Governor,,,Total Votes,198,20,176,2
Todd,A101,Governor,,,Under Votes,1,0,1,0
Todd,A101,Governor,,,Over Votes,0,0,0,0
Todd,A101,Secretary of State,,REP,Michael ADAMS,157,17,138,2
Todd,A101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",34,1,33,0
Todd,A101,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Todd,A101,Secretary of State,,,Total Votes,191,18,171,2
Todd,A101,Secretary of State,,,Under Votes,8,2,6,0
Todd,A101,Secretary of State,,,Over Votes,0,0,0,0
Todd,A101,Attorney General,,REP,Russell COLEMAN,160,17,141,2
Todd,A101,Attorney General,,DEM,Pamela STEVENSON,31,1,30,0
Todd,A101,Attorney General,,,Total Votes,191,18,171,2
Todd,A101,Attorney General,,,Under Votes,8,2,6,0
Todd,A101,Attorney General,,,Over Votes,0,0,0,0
Todd,A101,Auditor of Public Accounts,,REP,Allison BALL,154,17,135,2
Todd,A101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",32,1,31,0
Todd,A101,Auditor of Public Accounts,,,Total Votes,186,18,166,2
Todd,A101,Auditor of Public Accounts,,,Under Votes,13,2,11,0
Todd,A101,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Todd,A101,State Treasurer,,REP,Mark H. METCALF,150,17,131,2
Todd,A101,State Treasurer,,DEM,Michael BOWMAN,37,1,36,0
Todd,A101,State Treasurer,,,Robert Perry,0,0,0,0
Todd,A101,State Treasurer,,,Total Votes,187,18,167,2
Todd,A101,State Treasurer,,,Under Votes,12,2,10,0
Todd,A101,State Treasurer,,,Over Votes,0,0,0,0
Todd,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,153,16,135,2
Todd,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,34,3,31,0
Todd,A101,Commissioner of Agriculture,,,Total Votes,187,19,166,2
Todd,A101,Commissioner of Agriculture,,,Under Votes,12,1,11,0
Todd,A101,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Todd,A102,STRAIGHT PARTY,,,Republican,67,10,57,0
Todd,A102,STRAIGHT PARTY,,,Democratic,22,5,16,1
Todd,A102,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",115,12,99,4
Todd,A102,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,49,7,41,1
Todd,A102,Governor,,,Brian Fishback / William Fishback,1,1,0,0
Todd,A102,Governor,,,Total Votes,165,20,140,5
Todd,A102,Governor,,,Under Votes,0,0,0,0
Todd,A102,Governor,,,Over Votes,0,0,0,0
Todd,A102,Secretary of State,,REP,Michael ADAMS,124,14,106,4
Todd,A102,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",38,6,31,1
Todd,A102,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Todd,A102,Secretary of State,,,Total Votes,162,20,137,5
Todd,A102,Secretary of State,,,Under Votes,3,0,3,0
Todd,A102,Secretary of State,,,Over Votes,0,0,0,0
Todd,A102,Attorney General,,REP,Russell COLEMAN,130,15,111,4
Todd,A102,Attorney General,,DEM,Pamela STEVENSON,31,5,25,1
Todd,A102,Attorney General,,,Total Votes,161,20,136,5
Todd,A102,Attorney General,,,Under Votes,4,0,4,0
Todd,A102,Attorney General,,,Over Votes,0,0,0,0
Todd,A102,Auditor of Public Accounts,,REP,Allison BALL,127,14,109,4
Todd,A102,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",34,6,27,1
Todd,A102,Auditor of Public Accounts,,,Total Votes,161,20,136,5
Todd,A102,Auditor of Public Accounts,,,Under Votes,4,0,4,0
