county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Jessamine,A101,STRAIGHT PARTY,,,Republican,66,10,53,3
Jessamine,A101,STRAIGHT PARTY,,,Democratic,48,11,33,4
Jessamine,A101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",83,11,68,4
Jessamine,A101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,113,22,84,7
Jessamine,A101,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Jessamine,A101,Governor,,,Total Votes,196,33,152,11
Jessamine,A101,Governor,,,Under Votes,0,0,0,0
Jessamine,A101,Governor,,,Over Votes,0,0,0,0
Jessamine,A101,Secretary of State,,REP,Michael ADAMS,110,14,88,8
Jessamine,A101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",83,18,62,3
Jessamine,A101,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Jessamine,A101,Secretary of State,,,Total Votes,193,32,150,11
Jessamine,A101,Secretary of State,,,Under Votes,3,1,2,0
Jessamine,A101,Secretary of State,,,Over Votes,0,0,0,0
Jessamine,A101,Attorney General,,REP,Russell COLEMAN,107,11,88,8
Jessamine,A101,Attorney General,,DEM,Pamela STEVENSON,85,20,62,3
Jessamine,A101,Attorney General,,,Total Votes,192,31,150,11
Jessamine,A101,Attorney General,,,Under Votes,4,2,2,0
Jessamine,A101,Attorney General,,,Over Votes,0,0,0,0
Jessamine,A101,Auditor of Public Accounts,,REP,Allison BALL,112,13,91,8
Jessamine,A101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",81,18,60,3
Jessamine,A101,Auditor of Public Accounts,,,Total Votes,193,31,151,11
Jessamine,A101,Auditor of Public Accounts,,,Under Votes,3,2,1,0
Jessamine,A101,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Jessamine,A101,State Treasurer,,REP,Mark H. METCALF,102,12,84,6
Jessamine,A101,State Treasurer,,DEM,Michael BOWMAN,88,18,65,5
Jessamine,A101,State Treasurer,,,Robert Perry,0,0,0,0
Jessamine,A101,State Treasurer,,,Total Votes,190,30,149,11
Jessamine,A101,State Treasurer,,,Under Votes,6,3,3,0
Jessamine,A101,State Treasurer,,,Over Votes,0,0,0,0
Jessamine,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,111,13,91,7
Jessamine,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,81,18,59,4
Jessamine,A101,Commissioner of Agriculture,,,Total Votes,192,31,150,11
Jessamine,A101,Commissioner of Agriculture,,,Under Votes,4,2,2,0
Jessamine,A101,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Jessamine,A102,STRAIGHT PARTY,,,Republican,74,8,64,2
Jessamine,A102,STRAIGHT PARTY,,,Democratic,66,11,52,3
Jessamine,A102,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",119,19,98,2
Jessamine,A102,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,141,22,110,9
Jessamine,A102,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Jessamine,A102,Governor,,,Total Votes,260,41,208,11
Jessamine,A102,Governor,,,Under Votes,2,0,2,0
Jessamine,A102,Governor,,,Over Votes,0,0,0,0
Jessamine,A102,Secretary of State,,REP,Michael ADAMS,152,31,117,4
Jessamine,A102,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",105,10,88,7
Jessamine,A102,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Jessamine,A102,Secretary of State,,,Total Votes,257,41,205,11
Jessamine,A102,Secretary of State,,,Under Votes,5,0,5,0
Jessamine,A102,Secretary of State,,,Over Votes,0,0,0,0
Jessamine,A102,Attorney General,,REP,Russell COLEMAN,149,25,122,2
Jessamine,A102,Attorney General,,DEM,Pamela STEVENSON,112,16,87,9
Jessamine,A102,Attorney General,,,Total Votes,261,41,209,11
Jessamine,A102,Attorney General,,,Under Votes,1,0,1,0
Jessamine,A102,Attorney General,,,Over Votes,0,0,0,0
Jessamine,A102,Auditor of Public Accounts,,REP,Allison BALL,157,27,126,4
Jessamine,A102,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",100,14,79,7
Jessamine,A102,Auditor of Public Accounts,,,Total Votes,257,41,205,11
Jessamine,A102,Auditor of Public Accounts,,,Under Votes,5,0,5,0
Jessamine,A102,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Jessamine,A102,State Treasurer,,REP,Mark H. METCALF,141,21,117,3
Jessamine,A102,State Treasurer,,DEM,Michael BOWMAN,115,18,89,8
Jessamine,A102,State Treasurer,,,Robert Perry,0,0,0,0
Jessamine,A102,State Treasurer,,,Total Votes,256,39,206,11
Jessamine,A102,State Treasurer,,,Under Votes,6,2,4,0
Jessamine,A102,State Treasurer,,,Over Votes,0,0,0,0
Jessamine,A102,Commissioner of Agriculture,,REP,Jonathan SHELL,149,21,123,5
Jessamine,A102,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,108,19,83,6
Jessamine,A102,Commissioner of Agriculture,,,Total Votes,257,40,206,11
Jessamine,A102,Commissioner of Agriculture,,,Under Votes,5,1,4,0
Jessamine,A102,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Jessamine,A103,STRAIGHT PARTY,,,Republican,168,33,125,10
Jessamine,A103,STRAIGHT PARTY,,,Democratic,140,39,88,13
Jessamine,A103,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",240,44,180,16
