county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Ohio,A101,STRAIGHT PARTY,,,Republican,111,21,88,2
Ohio,A101,STRAIGHT PARTY,,,Democratic,71,29,40,2
Ohio,A101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",186,33,150,3
Ohio,A101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,170,56,105,9
Ohio,A101,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Ohio,A101,Governor,,,Total Votes,356,89,255,12
Ohio,A101,Governor,,,Under Votes,3,0,3,0
Ohio,A101,Governor,,,Over Votes,0,0,0,0
Ohio,A101,Secretary of State,,REP,Michael ADAMS,232,48,178,6
Ohio,A101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",113,41,66,6
Ohio,A101,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Ohio,A101,Secretary of State,,,Total Votes,345,89,244,12
Ohio,A101,Secretary of State,,,Under Votes,14,0,14,0
Ohio,A101,Secretary of State,,,Over Votes,0,0,0,0
Ohio,A101,Attorney General,,REP,Russell COLEMAN,227,46,175,6
Ohio,A101,Attorney General,,DEM,Pamela STEVENSON,118,42,70,6
Ohio,A101,Attorney General,,,Total Votes,345,88,245,12
Ohio,A101,Attorney General,,,Under Votes,14,1,13,0
Ohio,A101,Attorney General,,,Over Votes,0,0,0,0
Ohio,A101,Auditor of Public Accounts,,REP,Allison BALL,231,46,177,8
Ohio,A101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",113,42,67,4
Ohio,A101,Auditor of Public Accounts,,,Total Votes,344,88,244,12
Ohio,A101,Auditor of Public Accounts,,,Under Votes,15,1,14,0
Ohio,A101,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Ohio,A101,State Treasurer,,REP,Mark H. METCALF,223,42,174,7
Ohio,A101,State Treasurer,,DEM,Michael BOWMAN,119,45,69,5
Ohio,A101,State Treasurer,,,Robert Perry,0,0,0,0
Ohio,A101,State Treasurer,,,Total Votes,342,87,243,12
Ohio,A101,State Treasurer,,,Under Votes,17,2,15,0
Ohio,A101,State Treasurer,,,Over Votes,0,0,0,0
Ohio,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,239,49,183,7
Ohio,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,102,38,60,4
Ohio,A101,Commissioner of Agriculture,,,Total Votes,341,87,243,11
Ohio,A101,Commissioner of Agriculture,,,Under Votes,17,2,15,0
Ohio,A101,Commissioner of Agriculture,,,Over Votes,1,0,0,1
Ohio,A102,STRAIGHT PARTY,,,Republican,82,18,61,3
Ohio,A102,STRAIGHT PARTY,,,Democratic,53,22,26,5
Ohio,A102,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",148,38,106,4
Ohio,A102,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,138,49,80,9
Ohio,A102,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Ohio,A102,Governor,,,Total Votes,286,87,186,13
Ohio,A102,Governor,,,Under Votes,1,0,0,1
Ohio,A102,Governor,,,Over Votes,0,0,0,0
Ohio,A102,Secretary of State,,REP,Michael ADAMS,171,46,119,6
Ohio,A102,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",101,37,57,7
Ohio,A102,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Ohio,A102,Secretary of State,,,Total Votes,272,83,176,13
Ohio,A102,Secretary of State,,,Under Votes,15,4,10,1
Ohio,A102,Secretary of State,,,Over Votes,0,0,0,0
Ohio,A102,Attorney General,,REP,Russell COLEMAN,173,44,124,5
Ohio,A102,Attorney General,,DEM,Pamela STEVENSON,101,39,55,7
Ohio,A102,Attorney General,,,Total Votes,274,83,179,12
Ohio,A102,Attorney General,,,Under Votes,13,4,7,2
Ohio,A102,Attorney General,,,Over Votes,0,0,0,0
Ohio,A102,Auditor of Public Accounts,,REP,Allison BALL,176,46,125,5
Ohio,A102,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",95,38,51,6
Ohio,A102,Auditor of Public Accounts,,,Total Votes,271,84,176,11
Ohio,A102,Auditor of Public Accounts,,,Under Votes,16,3,10,3
Ohio,A102,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Ohio,A102,State Treasurer,,REP,Mark H. METCALF,162,41,116,5
Ohio,A102,State Treasurer,,DEM,Michael BOWMAN,108,42,59,7
Ohio,A102,State Treasurer,,,Robert Perry,0,0,0,0
Ohio,A102,State Treasurer,,,Total Votes,270,83,175,12
Ohio,A102,State Treasurer,,,Under Votes,17,4,11,2
Ohio,A102,State Treasurer,,,Over Votes,0,0,0,0
Ohio,A102,Commissioner of Agriculture,,REP,Jonathan SHELL,179,48,126,5
Ohio,A102,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,93,36,50,7
Ohio,A102,Commissioner of Agriculture,,,Total Votes,272,84,176,12
Ohio,A102,Commissioner of Agriculture,,,Under Votes,15,3,10,2
Ohio,A102,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Ohio,A104,STRAIGHT PARTY,,,Republican,81,10,71,0
Ohio,A104,STRAIGHT PARTY,,,Democratic,21,4,15,2
Ohio,A104,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",124,17,106,1
Ohio,A104,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,67,14,49,4
Ohio,A104,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Ohio,A104,Governor,,,Total Votes,191,31,155,5
Ohio,A104,Governor,,,Under Votes,1,0,1,0
Ohio,A104,Governor,,,Over Votes,0,0,0,0
Ohio,A104,Secretary of State,,REP,Michael ADAMS,137,22,113,2
