county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Trimble,A101,STRAIGHT PARTY,,,Republican,45,8,34,3
Trimble,A101,STRAIGHT PARTY,,,Democratic,38,6,29,3
Trimble,A101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",89,10,75,4
Trimble,A101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,80,15,60,5
Trimble,A101,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Trimble,A101,Governor,,,Total Votes,169,25,135,9
Trimble,A101,Governor,,,Under Votes,3,0,3,0
Trimble,A101,Governor,,,Over Votes,0,0,0,0
Trimble,A101,Secretary of State,,REP,Michael ADAMS,112,14,93,5
Trimble,A101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",60,11,45,4
Trimble,A101,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Trimble,A101,Secretary of State,,,Total Votes,172,25,138,9
Trimble,A101,Secretary of State,,,Under Votes,0,0,0,0
Trimble,A101,Secretary of State,,,Over Votes,0,0,0,0
Trimble,A101,Attorney General,,REP,Russell COLEMAN,116,13,99,4
Trimble,A101,Attorney General,,DEM,Pamela STEVENSON,56,12,39,5
Trimble,A101,Attorney General,,,Total Votes,172,25,138,9
Trimble,A101,Attorney General,,,Under Votes,0,0,0,0
Trimble,A101,Attorney General,,,Over Votes,0,0,0,0
Trimble,A101,Auditor of Public Accounts,,REP,Allison BALL,112,15,92,5
Trimble,A101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",58,10,44,4
Trimble,A101,Auditor of Public Accounts,,,Total Votes,170,25,136,9
Trimble,A101,Auditor of Public Accounts,,,Under Votes,2,0,2,0
Trimble,A101,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Trimble,A101,State Treasurer,,REP,Mark H. METCALF,107,14,89,4
Trimble,A101,State Treasurer,,DEM,Michael BOWMAN,64,11,48,5
Trimble,A101,State Treasurer,,,Robert Perry,0,0,0,0
Trimble,A101,State Treasurer,,,Total Votes,171,25,137,9
Trimble,A101,State Treasurer,,,Under Votes,1,0,1,0
Trimble,A101,State Treasurer,,,Over Votes,0,0,0,0
Trimble,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,115,15,95,5
Trimble,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,55,10,41,4
Trimble,A101,Commissioner of Agriculture,,,Total Votes,170,25,136,9
Trimble,A101,Commissioner of Agriculture,,,Under Votes,2,0,2,0
Trimble,A101,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Trimble,A102,STRAIGHT PARTY,,,Republican,58,8,48,2
Trimble,A102,STRAIGHT PARTY,,,Democratic,33,6,25,2
Trimble,A102,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",98,11,84,3
Trimble,A102,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,79,15,57,7
Trimble,A102,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Trimble,A102,Governor,,,Total Votes,177,26,141,10
Trimble,A102,Governor,,,Under Votes,0,0,0,0
Trimble,A102,Governor,,,Over Votes,0,0,0,0
Trimble,A102,Secretary of State,,REP,Michael ADAMS,123,16,101,6
Trimble,A102,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",48,10,34,4
Trimble,A102,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Trimble,A102,Secretary of State,,,Total Votes,171,26,135,10
Trimble,A102,Secretary of State,,,Under Votes,6,0,6,0
Trimble,A102,Secretary of State,,,Over Votes,0,0,0,0
Trimble,A102,Attorney General,,REP,Russell COLEMAN,128,16,104,8
Trimble,A102,Attorney General,,DEM,Pamela STEVENSON,43,10,31,2
Trimble,A102,Attorney General,,,Total Votes,171,26,135,10
Trimble,A102,Attorney General,,,Under Votes,6,0,6,0
Trimble,A102,Attorney General,,,Over Votes,0,0,0,0
Trimble,A102,Auditor of Public Accounts,,REP,Allison BALL,117,16,95,6
Trimble,A102,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",53,10,39,4
Trimble,A102,Auditor of Public Accounts,,,Total Votes,170,26,134,10
Trimble,A102,Auditor of Public Accounts,,,Under Votes,7,0,7,0
Trimble,A102,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Trimble,A102,State Treasurer,,REP,Mark H. METCALF,116,14,94,8
Trimble,A102,State Treasurer,,DEM,Michael BOWMAN,54,12,40,2
Trimble,A102,State Treasurer,,,Robert Perry,0,0,0,0
Trimble,A102,State Treasurer,,,Total Votes,170,26,134,10
Trimble,A102,State Treasurer,,,Under Votes,7,0,7,0
Trimble,A102,State Treasurer,,,Over Votes,0,0,0,0
Trimble,A102,Commissioner of Agriculture,,REP,Jonathan SHELL,123,16,100,7
Trimble,A102,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,46,10,33,3
Trimble,A102,Commissioner of Agriculture,,,Total Votes,169,26,133,10
Trimble,A102,Commissioner of Agriculture,,,Under Votes,8,0,8,0
Trimble,A102,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Trimble,A103,STRAIGHT PARTY,,,Republican,97,13,81,3
Trimble,A103,STRAIGHT PARTY,,,Democratic,50,12,36,2
Trimble,A103,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",166,23,136,7
Trimble,A103,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,130,28,96,6
Trimble,A103,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Trimble,A103,Governor,,,Total Votes,296,51,232,13
Trimble,A103,Governor,,,Under Votes,0,0,0,0
