county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Carter,A101,STRAIGHT PARTY,,,Republican,100,15,83,2
Carter,A101,STRAIGHT PARTY,,,Democratic,67,10,50,7
Carter,A101,Governor,,REP,Daniel CAMERON,168,25,139,4
Carter,A101,Governor,,DEM,Andy BESHEAR,184,30,142,12
Carter,A101,Governor,,,"Fishback, Brian/ Fishback, William (W)",0,0,0,0
Carter,A101,Governor,,,Total Votes,352,55,281,16
Carter,A101,Governor,,,Under Votes,3,0,3,0
Carter,A101,Governor,,,Over Votes,0,0,0,0
Carter,A101,Secretary of State,,REP,Michael ADAMS,221,38,178,5
Carter,A101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",119,16,94,9
Carter,A101,Secretary of State,,,"Moellman, Kenneth C. Jr. (W)",0,0,0,0
Carter,A101,Secretary of State,,,Total Votes,340,54,272,14
Carter,A101,Secretary of State,,,Under Votes,15,1,12,2
Carter,A101,Secretary of State,,,Over Votes,0,0,0,0
Carter,A101,Attorney General,,REP,Russell COLEMAN,216,34,177,5
Carter,A101,Attorney General,,DEM,Pamela STEVENSON,130,21,99,10
Carter,A101,Attorney General,,,Total Votes,346,55,276,15
Carter,A101,Attorney General,,,Under Votes,9,0,8,1
Carter,A101,Attorney General,,,Over Votes,0,0,0,0
Carter,A101,Auditor of Public Accounts,,REP,Allison BALL,220,37,178,5
Carter,A101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",122,17,95,10
Carter,A101,Auditor of Public Accounts,,,Total Votes,342,54,273,15
Carter,A101,Auditor of Public Accounts,,,Under Votes,13,1,11,1
Carter,A101,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Carter,A101,State Treasurer,,REP,Mark H. METCALF,212,33,174,5
Carter,A101,State Treasurer,,DEM,Michael BOWMAN,125,20,96,9
Carter,A101,State Treasurer,,,"Perry, Robert (W)",0,0,0,0
Carter,A101,State Treasurer,,,Total Votes,337,53,270,14
Carter,A101,State Treasurer,,,Under Votes,18,2,14,2
Carter,A101,State Treasurer,,,Over Votes,0,0,0,0
Carter,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,219,34,180,5
Carter,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,123,20,94,9
Carter,A101,Commissioner of Agriculture,,,Total Votes,342,54,274,14
Carter,A101,Commissioner of Agriculture,,,Under Votes,13,1,10,2
Carter,A101,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Carter,A102,STRAIGHT PARTY,,,Republican,63,4,59,0
Carter,A102,STRAIGHT PARTY,,,Democratic,28,1,23,4
Carter,A102,Governor,,REP,Daniel CAMERON,92,7,84,1
Carter,A102,Governor,,DEM,Andy BESHEAR,76,6,63,7
Carter,A102,Governor,,,"Fishback, Brian/ Fishback, William (W)",0,0,0,0
Carter,A102,Governor,,,Total Votes,168,13,147,8
Carter,A102,Governor,,,Under Votes,2,1,1,0
Carter,A102,Governor,,,Over Votes,0,0,0,0
Carter,A102,Secretary of State,,REP,Michael ADAMS,109,8,98,3
Carter,A102,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",57,6,46,5
Carter,A102,Secretary of State,,,"Moellman, Kenneth C. Jr. (W)",0,0,0,0
Carter,A102,Secretary of State,,,Total Votes,166,14,144,8
Carter,A102,Secretary of State,,,Under Votes,4,0,4,0
Carter,A102,Secretary of State,,,Over Votes,0,0,0,0
Carter,A102,Attorney General,,REP,Russell COLEMAN,106,8,97,1
Carter,A102,Attorney General,,DEM,Pamela STEVENSON,58,5,46,7
Carter,A102,Attorney General,,,Total Votes,164,13,143,8
Carter,A102,Attorney General,,,Under Votes,6,1,5,0
Carter,A102,Attorney General,,,Over Votes,0,0,0,0
Carter,A102,Auditor of Public Accounts,,REP,Allison BALL,107,9,95,3
Carter,A102,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",57,5,47,5
Carter,A102,Auditor of Public Accounts,,,Total Votes,164,14,142,8
Carter,A102,Auditor of Public Accounts,,,Under Votes,6,0,6,0
Carter,A102,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Carter,A102,State Treasurer,,REP,Mark H. METCALF,102,9,92,1
Carter,A102,State Treasurer,,DEM,Michael BOWMAN,61,4,50,7
Carter,A102,State Treasurer,,,"Perry, Robert (W)",0,0,0,0
Carter,A102,State Treasurer,,,Total Votes,163,13,142,8
Carter,A102,State Treasurer,,,Under Votes,7,1,6,0
Carter,A102,State Treasurer,,,Over Votes,0,0,0,0
Carter,A102,Commissioner of Agriculture,,REP,Jonathan SHELL,103,9,93,1
Carter,A102,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,61,4,50,7
Carter,A102,Commissioner of Agriculture,,,Total Votes,164,13,143,8
Carter,A102,Commissioner of Agriculture,,,Under Votes,6,1,5,0
Carter,A102,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Carter,A103,STRAIGHT PARTY,,,Republican,71,4,65,2
Carter,A103,STRAIGHT PARTY,,,Democratic,28,6,21,1
Carter,A103,Governor,,REP,Daniel CAMERON,117,9,105,3
Carter,A103,Governor,,DEM,Andy BESHEAR,60,12,47,1
Carter,A103,Governor,,,"Fishback, Brian/ Fishback, William (W)",0,0,0,0
Carter,A103,Governor,,,Total Votes,177,21,152,4
Carter,A103,Governor,,,Under Votes,0,0,0,0
Carter,A103,Governor,,,Over Votes,0,0,0,0
Carter,A103,Secretary of State,,REP,Michael ADAMS,130,11,116,3
Carter,A103,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",44,10,33,1
Carter,A103,Secretary of State,,,"Moellman, Kenneth C. Jr. (W)",0,0,0,0
Carter,A103,Secretary of State,,,Total Votes,174,21,149,4
Carter,A103,Secretary of State,,,Under Votes,3,0,3,0
Carter,A103,Secretary of State,,,Over Votes,0,0,0,0
