county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Grayson,A102,STRAIGHT PARTY,,,Republican,84,17,59,8
Grayson,A102,STRAIGHT PARTY,,,Democratic,35,12,17,6
Grayson,A102,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",110,23,78,9
Grayson,A102,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,92,32,44,16
Grayson,A102,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Grayson,A102,Governor,,,Total Votes,202,55,122,25
Grayson,A102,Governor,,,Under Votes,3,1,0,2
Grayson,A102,Governor,,,Over Votes,0,0,0,0
Grayson,A102,Secretary of State,,REP,Michael ADAMS,129,29,84,16
Grayson,A102,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",65,24,31,10
Grayson,A102,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Grayson,A102,Secretary of State,,,Total Votes,194,53,115,26
Grayson,A102,Secretary of State,,,Under Votes,11,3,7,1
Grayson,A102,Secretary of State,,,Over Votes,0,0,0,0
Grayson,A102,Attorney General,,REP,Russell COLEMAN,127,29,81,17
Grayson,A102,Attorney General,,DEM,Pamela STEVENSON,67,22,35,10
Grayson,A102,Attorney General,,,Total Votes,194,51,116,27
Grayson,A102,Attorney General,,,Under Votes,11,5,6,0
Grayson,A102,Attorney General,,,Over Votes,0,0,0,0
Grayson,A102,Auditor of Public Accounts,,REP,Allison BALL,133,30,85,18
Grayson,A102,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",58,22,28,8
Grayson,A102,Auditor of Public Accounts,,,Total Votes,191,52,113,26
Grayson,A102,Auditor of Public Accounts,,,Under Votes,14,4,9,1
Grayson,A102,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Grayson,A102,State Treasurer,,REP,Mark H. METCALF,126,29,80,17
Grayson,A102,State Treasurer,,DEM,Michael BOWMAN,65,23,32,10
Grayson,A102,State Treasurer,,,Robert Perry,0,0,0,0
Grayson,A102,State Treasurer,,,Total Votes,191,52,112,27
Grayson,A102,State Treasurer,,,Under Votes,14,4,10,0
Grayson,A102,State Treasurer,,,Over Votes,0,0,0,0
Grayson,A102,Commissioner of Agriculture,,REP,Jonathan SHELL,131,31,84,16
Grayson,A102,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,61,21,29,11
Grayson,A102,Commissioner of Agriculture,,,Total Votes,192,52,113,27
Grayson,A102,Commissioner of Agriculture,,,Under Votes,13,4,9,0
